# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:10:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/2m6_nr5b.json
# init = 2 (Default)
# random
#   seed = 15636
# output
#   file = /home/lab5/output/code1-20230416111039_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,2.00005,0.000110684,11.3319,11.8935,12.8901,13.5544,14.0633,14.4084,14.1617,14.7146,16.8233,16.2271,9,11,10,16,16,11,15,10,18,20
0,0,2.00021,3.77188e-05,8.54986,8.69195,8.9336,9.0879,9.20276,9.2791,9.22466,9.34584,9.78226,9.66271,9,11,15,7,10,7,9,8,12,10
0,0,2.00004,0.000144507,12.9135,13.7553,15.279,16.315,17.1193,17.6697,17.2758,18.1616,21.6317,20.6363,6,18,14,18,19,17,14,21,29,22
0,0,2.00004,-9.2912e-06,7.12882,7.09993,7.05214,7.02245,7.00076,6.98653,6.99666,6.9742,6.89624,6.91716,12,9,5,5,6,4,6,5,10,7
0,0,2.00011,0.00026088,20.2446,22.6893,27.4276,30.8764,33.6786,35.6588,34.2367,37.4709,51.3789,47.19,16,24,28,38,42,35,32,33,44,49
0,0,1.99992,0.000320265,25.46,29.2846,36.9622,42.7469,47.5578,51.0131,48.5271,54.2137,79.8743,71.9555,10,28,37,43,43,63,52,56,95,66
0,0,2.00019,0.000227353,17.7867,19.6447,23.1754,25.6953,27.7162,29.1311,28.1161,30.4171,40.0489,37.1879,13,30,30,22,33,31,27,28,44,41
0,0,2.00001,0.000193056,15.5769,16.9481,19.5018,21.2882,22.7018,23.6821,22.9795,24.567,31.0314,29.1386,16,10,34,27,22,20,14,19,33,34
0,0,2.00018,0.000288399,22.5168,25.5412,31.4991,35.9056,39.5249,42.1018,40.2496,44.4731,63.045,57.3877,23,25,37,34,39,39,51,48,80,61
0,0,2.00008,0.000202019,16.1267,17.6152,20.4019,22.3616,23.9177,24.9996,24.224,25.9778,33.1714,31.0572,13,18,17,30,24,27,24,19,27,22
0,0,2.0001,7.53451e-05,9.88638,10.2173,10.7926,11.1682,11.4519,11.6424,11.5064,11.8103,12.9376,12.6237,9,16,10,9,9,6,6,14,21,16
0,0,2.00014,0.000262273,20.3545,22.8263,27.6213,31.114,33.9536,35.9609,34.5193,37.7984,51.9154,47.6611,20,26,23,29,26,33,34,33,55,56
0,0,2.00008,0.000276359,21.4914,24.2502,29.6463,33.6093,36.8491,39.1481,37.4963,41.2587,57.6423,52.6761,19,24,30,28,47,37,45,33,55,58
0,0,2.00008,0.000167344,14.1051,15.1752,17.1384,18.4912,19.5509,20.2807,19.7581,20.9359,25.6348,24.2738,16,10,16,16,16,26,13,21,27,35
0,0,2.00008,0.000275417,21.4134,24.1522,29.5063,33.4363,36.6479,38.9263,37.2893,41.0176,57.2401,52.3247,21,22,21,29,27,30,37,32,56,46
0,0,2.00004,0.000112107,11.3943,11.9664,12.9825,13.6604,14.18,14.5324,14.2805,14.8453,17.002,16.3919,8,12,10,16,18,14,18,15,22,17
0,0,2.00001,0.000136219,12.5061,13.2732,14.655,15.5899,16.3133,16.8073,16.4539,17.248,20.3386,19.4552,12,13,17,11,20,13,13,12,18,19
0,0,1.99999,0.000135744,12.4831,13.246,14.6198,15.5492,16.2681,16.759,16.4079,17.1969,20.2667,19.3894,7,8,19,23,16,13,14,12,19,21
0,0,1.99992,9.94967e-05,10.8512,11.3334,12.1835,12.7465,13.1759,13.4661,13.2587,13.7231,15.4788,14.9848,10,10,12,18,6,13,16,15,12,12
0,0,2.0001,0.000265297,20.5929,23.1243,28.0434,31.6329,34.5546,36.6217,35.137,38.515,53.0937,48.6947,20,27,31,34,37,34,35,53,50,50
0,0,2.00006,0.000282057,21.9693,24.8512,30.5072,34.6749,38.0896,40.5166,38.7725,42.7472,60.135,54.8522,17,23,26,45,43,44,24,39,52,54
0,0,2.00008,0.000303837,23.8981,27.2915,34.0376,39.0721,43.2322,46.2068,44.0677,48.9528,70.7038,64.0362,18,24,38,51,47,46,41,54,69,61
0,0,2.00006,0.000209975,16.6298,18.2279,21.234,23.3579,25.0496,26.2283,25.3831,27.2959,35.1916,32.8632,15,17,19,22,25,21,20,29,27,33
0,0,1.99975,0.000188682,15.3118,16.6278,19.0726,20.7784,22.1258,23.0592,22.3904,23.9009,30.0307,28.2392,14,20,20,16,16,21,26,22,34,27
0,0,1.99987,0.000194696,15.6737,17.0656,19.6605,21.4774,22.916,23.9142,23.1988,24.8154,31.4076,29.476,13,11,16,20,20,28,19,19,37,34
0,0,2.00024,0.000139832,12.6848,13.4841,14.927,15.9054,16.6635,17.1817,16.8109,17.6443,20.897,19.9658,15,9,17,18,24,12,14,18,17,21
0,0,2.00009,0.000183811,15.0315,16.2887,18.6175,20.2378,21.5153,22.399,21.7659,23.1951,28.9727,27.2876,19,17,17,14,13,13,15,32,27,20
0,0,2,8.40541e-05,10.2236,10.6061,11.2744,11.713,12.0454,12.2692,12.1094,12.4667,13.8014,13.4283,12,10,9,10,16,14,9,12,12,18
0,0,1.99985,0.000295958,23.1764,26.3764,32.7083,37.4121,41.2871,44.0517,42.0641,46.5998,66.6667,60.5351,25,29,31,44,43,46,40,48,66,67
0,0,1.9999,0.000204456,16.2764,17.7976,20.6497,22.6582,24.2546,25.3653,24.5691,26.3701,33.7716,31.5941,16,18,23,16,25,27,34,33,34,29
0,0,2.00002,0.00012901,12.1628,12.8682,14.1335,14.986,15.6438,16.0921,15.7715,16.4915,19.2776,18.4837,9,19,17,19,14,15,16,14,13,24
0,0,1.99974,4.94656e-05,8.94258,9.138,9.47259,9.68773,9.84863,9.9559,9.87937,10.0499,10.6698,10.4991,10,9,12,8,13,8,8,9,9,6
0,0,2.00012,0.000303323,23.8518,27.2325,33.9514,38.964,43.1052,46.0658,43.9369,48.7987,70.4374,63.8056,25,20,24,41,23,49,39,40,81,71
0,0,1.99999,5.44829e-05,9.11991,9.33965,9.71701,9.96036,10.1427,10.2645,10.1776,10.3713,11.078,10.883,8,13,7,12,8,5,5,15,14,8
0,0,1.99997,0.000206098,16.3811,17.9249,20.8223,22.8647,24.489,25.6196,24.809,26.6427,34.1887,31.9671,13,19,28,20,20,26,21,42,33,25
0,0,2.00014,0.000222752,17.4725,19.2588,22.6443,25.0541,26.9832,28.3322,27.3646,29.557,38.7005,35.9897,15,25,21,23,22,29,31,30,37,33
0,0,2.00009,9.66825e-05,10.7357,11.199,12.0145,12.5536,12.9643,13.2418,13.0435,13.4873,15.1611,14.6907,10,12,10,11,16,18,11,12,13,12
0,0,2.00004,0.00014475,12.9255,13.7696,15.2976,16.3367,17.1434,17.6956,17.3004,18.189,21.6708,20.6719,12,12,16,12,12,12,11,22,19,18
0,0,2.00006,0.000155206,13.4587,14.4032,16.1236,17.3007,18.2184,18.8483,18.3974,19.4124,23.4228,22.2671,14,13,8,14,19,27,19,15,24,19
0,0,2.00007,0.000208391,16.5284,18.1042,21.0657,23.156,24.82,25.979,25.148,27.0282,34.7797,32.4954,16,16,20,23,24,29,29,24,36,25
0,0,1.99996,0.00019689,15.8085,17.2289,19.8802,21.7391,23.2122,24.2349,23.5019,25.1587,31.9266,29.9418,17,24,20,23,20,24,25,26,23,32
0,0,1.99997,0.000123243,11.8942,12.5524,13.729,14.519,15.1273,15.5411,15.2452,15.9094,18.4678,17.7406,13,13,13,12,12,23,15,25,21,25
0,0,2.00004,0.000245637,19.0856,21.2483,25.4026,28.3995,30.8202,32.5235,31.3008,34.0774,45.872,42.3419,19,28,22,33,35,32,24,33,47,41
0,0,1.99997,0.000263478,20.4459,22.9409,27.7843,31.3147,34.1864,36.217,34.7586,38.0762,52.3733,48.0626,20,21,20,31,40,45,37,32,59,44
0,0,2,0.000198651,15.917,17.3606,20.0578,21.9509,23.4521,24.4949,23.7474,25.4371,32.3487,30.3202,16,24,26,28,24,25,26,30,46,38
0,0,2.00004,0.000174129,14.479,15.6238,17.7322,19.1909,20.3366,21.1271,20.5609,21.8378,26.9596,25.4718,13,11,21,20,24,26,19,21,23,24
0,0,1.99992,0.000250872,19.4732,21.7295,26.077,29.2228,31.7689,33.5632,32.275,35.2017,47.6866,43.9418,23,26,23,28,30,46,35,33,43,45
0,0,2.00013,0.000265723,20.6274,23.1673,28.1043,31.7077,34.6412,36.7169,35.226,38.6183,53.2634,48.8436,14,19,27,33,37,32,44,43,57,61
0,0,2.00009,0.000308142,24.2991,27.8017,34.7826,40.0054,44.3284,47.4231,45.1973,50.2824,73.0035,66.0263,30,28,35,38,46,58,33,65,85,56
0,0,1.99995,0.000236537,18.4247,20.4311,24.2647,27.0155,29.2294,30.7835,29.6683,32.1985,42.8682,39.6868,13,23,24,27,28,32,42,39,52,38
0,0,2.0002,0.000214702,16.9387,18.6049,21.7478,23.9744,25.7512,26.991,26.1019,28.1148,36.4553,33.9909,20,15,21,21,23,32,27,32,39,38
0,0,2.00004,3.82168e-05,8.56485,8.70909,8.95446,9.11118,9.22787,9.30543,9.25011,9.37324,9.81686,9.69531,8,8,10,6,14,10,11,8,9,13
0,0,1.99975,0.000100395,10.8871,11.3754,12.2367,12.8073,13.2427,13.5371,13.3268,13.7978,15.58,15.0784,8,15,12,11,16,9,13,12,10,16
0,0,2.00006,0.000115153,11.5293,12.1244,13.1831,13.8906,14.4336,14.8022,14.5387,15.1297,17.3917,16.7509,14,14,16,12,12,7,15,18,27,19
0,0,1.99986,0.000327693,26.1993,30.2331,38.3659,44.5202,49.6532,53.3476,50.689,56.7747,84.4027,75.851,33,24,30,45,44,55,59,60,79,74
0,0,2.00001,0.000133089,12.3559,13.0959,14.4263,15.3248,16.0193,16.4931,16.1542,16.9155,19.8711,19.0274,7,13,15,10,13,16,21,22,20,17
0,0,2.00012,6.37945e-05,9.45509,9.72239,10.1839,10.4832,10.7083,10.8589,10.7514,10.9913,11.8734,11.629,13,8,15,6,13,11,11,16,12,7
0,0,1.99993,0.000243194,18.9042,21.0239,25.0898,28.0187,30.3821,32.0441,30.8512,33.5595,45.0416,41.6085,22,19,28,29,22,24,24,39,41,46
0,0,1.99998,0.000276914,21.5355,24.3057,29.7262,33.7084,36.9646,39.2757,37.6151,41.3974,57.875,52.8792,26,28,39,24,38,54,43,49,59,43
0,0,1.99998,0.000279306,21.7354,24.557,30.0858,34.1533,37.4822,39.8465,38.1476,42.0182,58.9131,53.7858,25,30,30,32,41,35,42,44,55,54
0,0,2.00002,0.000214729,16.9373,18.6036,21.7467,23.9734,25.7504,26.9903,26.1012,28.1142,36.4557,33.991,20,19,25,30,21,36,25,31,30,33
0,0,2.00012,0.000140764,12.7291,13.5367,14.9954,15.985,16.7521,17.2765,16.9013,17.7448,21.0399,20.0962,14,9,19,22,21,13,16,28,22,27
0,0,2.00002,0.000225738,17.6731,19.5054,22.9842,25.4646,27.4526,28.8439,27.8458,30.1079,39.5644,36.7574,16,23,25,26,21,33,27,33,33,33
0,0,1.99999,0.000177259,14.6544,15.8347,18.0126,19.5221,20.7091,21.5289,20.9417,22.2663,27.5928,26.0435,12,12,24,31,20,20,19,33,21,28
0,0,2,0.000132839,12.3438,13.0816,14.4079,15.3036,15.9957,16.4679,16.1302,16.8888,19.8338,18.9932,7,15,15,20,11,19,21,9,21,20
0,0,2.00001,0.000244806,19.0239,21.172,25.2961,28.2698,30.6709,32.3601,31.1476,33.9008,45.5885,42.0916,17,23,17,26,36,35,33,35,54,39
0,0,2.00014,0.000254475,19.7506,22.0737,26.5596,29.8124,32.4488,34.3085,32.9732,36.0081,48.9921,45.0918,26,25,31,29,32,32,34,35,52,35
0,0,1.99996,0.000164847,13.9679,15.0112,16.9225,18.2376,19.2667,19.9749,19.4678,20.6105,25.1602,23.8438,12,19,20,19,17,12,27,16,27,30
0,0,1.99992,0.000285879,22.293,25.2595,31.0947,35.404,38.94,41.4559,39.6477,43.7699,61.8592,56.3546,25,18,27,30,34,33,38,36,69,69
0,0,2.00018,8.34355e-06,7.63247,7.66035,7.70696,7.7362,7.75773,7.77192,7.76181,7.78425,7.86323,7.84187,6,5,9,8,10,9,6,8,6,6
0,0,1.99993,0.000209895,16.6225,18.2193,21.2227,23.3446,25.0346,26.2123,25.3679,27.2787,35.166,32.8402,14,12,22,26,26,32,23,27,39,31
0,0,2.0001,0.000234797,18.304,20.2818,24.0569,26.763,28.9395,30.4665,29.3707,31.8564,42.3235,39.2048,24,23,21,32,40,30,39,31,57,32
0,0,1.99988,9.53688e-05,10.6792,11.1336,11.9329,12.461,12.863,13.1345,12.9406,13.3747,15.0107,14.5512,6,8,18,9,17,19,18,12,18,7
0,0,1.99984,0.000192224,15.5242,16.8846,19.417,21.1877,22.5883,23.5594,22.8635,24.4358,30.8347,28.9617,21,12,20,20,22,27,26,24,26,20
0,0,1.99993,0.000108172,11.2211,11.7643,12.7268,13.3674,13.8577,14.1899,13.9525,14.4846,16.5101,15.938,10,14,16,14,18,17,13,15,14,17
0,0,1.99987,0.000319332,25.367,29.1658,36.7873,42.5265,47.2979,50.724,48.259,53.8969,79.3179,71.476,26,30,32,39,42,54,50,51,64,48
0,0,2.00007,6.00618e-05,9.31928,9.56712,9.99413,10.2704,10.4779,10.6166,10.5176,10.7385,11.5479,11.324,12,11,4,13,6,12,2,10,17,6
0,0,2.00005,0.000314875,24.9385,28.6173,35.9786,41.5077,46.0962,49.3871,47.0198,52.4319,76.7469,69.2598,23,22,35,48,45,51,54,56,91,76
0,0,2.0001,0.000147509,13.0648,13.9347,15.5122,16.5866,17.4216,17.9936,17.5843,18.5051,22.121,21.0825,10,15,19,15,15,18,17,19,24,21
0,0,2.00003,0.000261667,20.3046,22.7644,27.5342,31.0074,33.8304,35.8257,34.3927,37.6518,51.6762,47.4509,18,22,22,34,35,34,31,38,56,38
0,0,1.99992,0.000176248,14.5962,15.7648,17.9199,19.4128,20.5862,21.3963,20.8161,22.125,27.3842,25.8551,16,16,19,24,25,18,19,20,22,31
0,0,1.99998,0.000242245,18.836,20.9394,24.9717,27.8748,30.2166,31.8629,30.6812,33.3637,44.7274,41.331,18,14,22,28,28,24,27,34,38,51
0,0,2.00003,7.6863e-05,9.94387,10.2835,10.8745,11.2607,11.5527,11.7488,11.6087,11.9216,13.0836,12.7598,15,7,12,10,13,13,14,9,17,10
0,0,2.00007,0.000222627,17.4629,19.2473,22.6287,25.0354,26.9619,28.309,27.3427,29.5322,38.662,35.9555,19,22,16,29,21,28,20,25,32,27
0,0,2.00003,0.000156742,13.5384,14.4982,16.2481,17.4464,18.3812,19.0231,18.5636,19.5982,23.691,22.5108,25,9,12,16,13,23,21,24,27,26
0,0,2.00006,0.000239322,18.6261,20.6796,24.6095,27.4341,29.7099,31.3085,30.1612,32.765,43.7697,40.4847,22,18,31,37,25,27,32,31,46,36
0,0,2.00006,0.000264934,20.5632,23.0872,27.9911,31.5687,34.4804,36.5401,35.0607,38.4265,52.9484,48.5673,19,27,31,34,43,39,24,48,54,41
0,0,2.00009,0.000184763,15.0869,16.3555,18.7068,20.3437,21.6347,22.5281,21.888,23.3329,29.1784,27.4728,10,19,18,23,21,18,25,22,26,12
0,0,1.99984,0.000148722,13.1228,14.004,15.603,16.6929,17.5404,18.1211,17.7056,18.6405,22.3157,21.2595,15,16,17,15,25,18,13,21,23,20
0,0,1.99991,0.000174564,14.5015,15.651,17.7688,19.2343,20.3856,21.18,20.611,21.8942,27.0435,25.5475,8,24,20,16,22,21,18,25,30,30
0,0,1.99999,0.000392726,33.6864,39.9934,53.209,63.5944,72.4794,78.9891,74.295,85.1085,136.883,120.433,25,41,30,41,77,76,79,84,125,134
0,0,1.99993,0.000215586,16.9919,18.6706,21.8386,24.0842,25.8768,27.1278,26.2306,28.2621,36.6854,34.1957,22,18,23,30,11,27,32,32,27,38
0,0,1.99987,0.000210578,16.6654,18.2718,21.2945,23.4308,25.1328,26.319,25.4684,27.3933,35.3429,32.9981,16,18,23,21,23,36,22,25,32,30
0,0,2.00004,0.000241356,18.7726,20.8608,24.8619,27.741,30.0627,31.6944,30.5233,33.1817,44.4355,41.0732,17,23,25,28,32,34,30,20,49,29
0,0,1.99995,0.000161245,13.7748,14.7804,16.6187,17.8809,18.8673,19.5455,19.0599,20.1535,24.4954,23.241,18,10,24,18,9,29,20,18,18,33
0,0,1.9999,9.4151e-05,10.6292,11.0757,11.8603,12.3783,12.7725,13.0386,12.8485,13.274,14.8757,14.426,9,11,10,11,6,20,16,12,12,17
0,0,2.00005,0.00027419,21.3114,24.0243,29.3239,33.2111,36.3862,38.638,37.0202,40.7043,56.7186,51.8688,21,24,32,23,32,38,38,40,66,44
0,0,1.9999,0.000140137,12.6955,13.4973,14.9449,15.9266,16.6874,17.2075,16.8354,17.6718,20.9374,20.0024,12,17,17,12,14,17,20,22,28,24
0,0,2.00006,0.000227373,17.7857,19.6438,23.1747,25.6947,27.7158,29.1308,28.1156,30.4169,40.0496,37.1883,20,20,24,29,37,36,19,34,38,39
0,0,1.99998,0.000321969,25.6295,29.5016,37.2822,43.1503,48.0338,51.5429,49.018,54.7945,80.8965,72.8359,24,30,37,47,49,54,44,52,89,66
0,0,2.00004,0.000172076,14.3646,15.4864,17.5502,18.9762,20.0953,20.8671,20.3144,21.5606,26.5513,25.1029,14,27,11,17,18,17,28,17,34,22
0,0,1.99994,0.000319201,25.356,29.1515,36.7657,42.4991,47.2653,50.6876,48.2254,53.8568,79.2464,71.4146,25,31,30,47,43,63,58,54,72,72
0,0,1.99983,0.000220205,17.2961,19.0432,22.3494,24.6992,26.5784,27.8916,26.9497,29.0833,37.963,35.3333,16,16,17,32,30,15,29,29,35,34
0,0,1.99983,0.000327538,26.1831,30.2122,38.3352,44.4813,49.6074,53.2965,50.6417,56.7186,84.3036,75.7658,37,43,38,43,52,53,51,52,77,72
0,0,1.99988,0.00018001,14.8094,16.0214,18.2615,19.8166,21.0408,21.8868,21.2808,22.6483,28.1599,26.5549,15,20,11,23,23,17,26,17,23,34
0,0,2.0001,0.000216355,17.0454,18.7356,21.9269,24.19,25.9971,27.2586,26.3539,28.4024,36.9019,34.3889,18,14,14,20,22,22,31,29,33,44
0,0,1.9999,0.00016473,13.9608,15.0029,16.9116,18.2249,19.2525,19.9597,19.4534,20.5943,25.1369,23.8227,8,15,19,19,25,18,17,18,23,35
0,0,1.99994,0.000179471,14.7794,15.9852,18.2131,19.7592,20.9761,21.817,21.2146,22.5738,28.0489,26.4549,19,14,17,28,17,26,18,23,36,27
0,0,1.99993,0.00023946,18.6336,20.6891,24.6234,27.4512,29.7298,31.3305,30.1817,32.7889,43.8089,40.5191,13,22,28,34,25,20,35,32,32,40
0,0,2.00001,0.000371152,30.9932,36.4508,47.7409,56.5029,63.9362,69.3501,65.4488,74.4172,116.604,103.315,30,33,46,55,61,72,77,74,131,100
0,0,1.99999,0.000113011,11.4336,12.0124,13.041,13.7276,14.254,14.6112,14.3559,14.9283,17.1159,16.4968,10,4,17,12,14,17,14,17,12,9
0,0,2.00012,0.00015494,13.4457,14.3876,16.103,17.2765,18.1913,18.8192,18.3698,19.3814,23.3779,22.2264,14,10,12,13,13,10,16,30,20,23
0,0,1.99998,0.000165046,13.9789,15.0244,16.9397,18.2578,19.2893,19.9993,19.491,20.6364,25.1979,23.878,16,18,24,20,14,17,13,20,33,22
0,0,2.00007,0.00016532,13.995,15.0435,16.9647,18.287,19.3219,20.0343,19.5242,20.6736,25.2517,23.9268,10,18,18,19,10,18,13,15,28,24
0,0,1.99997,0.000230029,17.9676,19.8676,23.4841,26.0693,28.1446,29.5988,28.5555,30.9211,40.8445,37.8937,16,24,22,30,24,27,29,25,40,27
0,0,1.99994,0.000240202,18.6872,20.7554,24.7156,27.5633,29.8586,31.4713,30.3139,32.9409,44.0515,40.7336,15,18,25,28,35,27,23,42,59,46
0,0,2.00012,8.62333e-05,10.3113,10.7073,11.4,11.8552,12.2005,12.4331,12.267,12.6385,14.0285,13.6396,16,10,9,16,9,15,14,15,8,24
0,0,2.00008,0.000223878,17.5476,19.3512,22.7716,25.2078,27.1589,28.5237,27.5447,29.7631,39.0234,36.2768,21,28,25,21,24,27,30,29,39,44
0,0,2.00005,0.000233074,18.1817,20.1311,23.8483,26.5102,28.6497,30.15,29.0735,31.5152,41.7829,38.7258,13,24,28,28,28,30,18,32,56,45
0,0,2.00014,0.000307178,24.2101,27.6882,34.6163,39.7967,44.083,47.1506,44.9445,49.9844,72.4862,65.5791,29,32,36,31,33,50,44,56,77,65
0,0,1.9999,0.00018568,15.1376,16.4172,18.7898,20.4425,21.7464,22.6489,22.0022,23.4622,29.3726,27.6474,14,16,22,17,29,14,19,23,37,23
0,0,1.99987,0.000155526,13.4727,14.4202,16.1464,17.3277,18.2487,18.881,18.4284,19.4472,23.4739,22.3135,15,10,15,21,20,18,22,25,30,24
0,0,2.00013,0.000141509,12.7659,13.5803,15.0518,16.0505,16.8249,17.3545,16.9756,17.8274,21.1569,20.203,12,13,21,17,19,23,22,21,22,16
0,0,2.00013,0.000128851,12.1567,12.8609,14.1239,14.9747,15.6313,16.0786,15.7587,16.4771,19.2572,18.465,12,13,15,20,14,18,21,20,17,16
0,0,2.00009,0.000130529,12.2352,12.9534,14.2429,15.1124,15.7838,16.2415,15.9141,16.6493,19.498,18.6857,13,9,10,15,20,16,19,13,16,16
0,0,1.99985,8.75482e-05,10.361,10.7651,11.4725,11.9377,12.2909,12.5288,12.3588,12.7389,14.1625,13.764,6,9,13,11,15,12,15,12,15,13
0,0,1.99987,0.000118032,11.6561,12.2731,13.3727,14.1088,14.6744,15.0587,14.784,15.4002,17.7645,17.0939,12,8,12,18,11,16,12,13,16,15
0,0,1.99992,0.000299711,23.5164,26.8073,33.3335,38.1922,42.2006,45.0634,43.005,47.7041,68.5571,62.1755,29,26,30,33,36,50,42,55,76,58
0,0,1.99989,0.000193936,15.628,17.0103,19.5859,21.3886,22.8154,23.8053,23.0959,24.6988,31.2313,29.3178,12,23,20,23,20,20,18,28,30,31
0,0,1.99989,0.000314423,24.891,28.5572,35.8913,41.3985,45.9681,49.2449,46.8877,52.2765,76.4777,69.0269,24,25,46,33,41,33,43,49,75,64
0,0,1.99998,0.000235624,18.3603,20.3516,24.1542,26.8813,29.0755,30.6152,29.5103,32.0169,42.5794,39.4312,24,15,22,27,29,33,33,35,44,40
0,0,2.00016,0.000236442,18.4219,20.4271,24.2583,27.0072,29.2196,30.7724,29.6581,32.1864,42.8471,39.6685,22,13,24,30,19,34,40,40,52,38
0,0,2.00019,0.000102744,10.9911,11.4959,12.3874,12.9789,13.4307,13.7363,13.5179,14.0071,15.8613,15.3389,12,10,12,18,10,14,14,22,16,9
0,0,2.00015,0.000186649,15.1982,16.4898,18.8863,20.5564,21.8746,22.7873,22.1334,23.6099,29.5922,27.8453,16,17,24,19,38,18,22,25,30,27
0,0,2.00004,7.73554e-05,9.96288,10.3054,10.9016,11.2912,11.5859,11.7838,11.6425,11.9583,13.1316,12.8046,12,8,6,11,11,16,9,7,14,11
0,0,1.9999,0.000256657,19.9128,22.2762,26.8458,30.1635,32.8548,34.7544,33.3904,36.4912,49.7807,45.785,27,22,24,37,37,31,30,33,48,42
0,0,2.00019,0.000135758,12.4862,13.2494,14.6238,15.5534,16.2727,16.7638,16.4125,17.2018,20.2728,19.3952,11,14,13,17,18,13,16,15,19,23
