# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:37:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/cm8izgtl.json
# init = 2 (Default)
# random
#   seed = 7975
# output
#   file = /home/lab5/output/code1-20230416093718_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.89898,0.000180367,13.4065,14.506,16.5384,17.9497,19.0608,19.8288,19.2787,20.5201,25.5248,24.0672,11,16,16,20,17,13,20,20,24,18
0,0,1.9005,8.96833e-05,9.45877,9.83684,10.4996,10.9359,11.2674,11.4909,11.3313,11.6884,13.0281,12.6528,5,10,8,10,17,9,16,7,14,11
0,0,1.90041,0.000143426,11.6402,12.3931,13.7551,14.6806,15.3988,15.8901,15.5385,16.3291,19.4237,18.5364,12,10,11,9,19,20,14,20,20,12
0,0,1.89996,0.000226965,16.0664,17.7416,20.9244,23.1955,25.0166,26.2915,25.3769,27.4501,36.1254,33.549,15,13,22,32,19,28,30,22,29,39
0,0,1.90051,0.000317645,22.8185,26.2164,33.0266,38.1499,42.4064,45.4613,43.2635,48.2895,70.9209,63.9443,23,29,42,25,40,38,45,58,82,63
0,0,1.89936,0.000193739,14.1226,15.3704,17.6951,19.322,20.6097,21.503,20.8628,22.3093,28.2029,26.4768,15,17,15,17,29,20,17,23,22,30
0,0,1.89991,0.000174993,13.1433,14.1878,16.1126,17.445,18.4917,19.2141,18.6967,19.8637,24.5482,23.1869,12,20,14,18,23,21,24,20,22,19
0,0,1.90031,0.000106748,10.1015,10.5839,11.4379,12.0059,12.4404,12.7346,12.5243,12.9956,14.7874,14.2816,9,8,16,4,8,18,8,18,16,13
0,0,1.90078,0.000298693,21.2132,24.171,30.0332,34.395,37.992,40.5603,38.7137,42.9287,61.6183,55.9011,17,26,30,39,41,31,35,39,58,67
0,0,1.89885,0.000183566,13.5714,14.705,16.8043,18.2648,19.4161,20.2126,19.642,20.93,26.1356,24.6175,17,10,18,17,21,14,18,22,27,22
0,0,1.89975,0.000277804,19.5487,22.072,27.0117,30.6427,33.6127,35.7211,34.2061,37.6572,52.7028,48.1395,24,25,28,33,30,41,26,38,56,49
0,0,1.90109,0.000156545,12.2537,13.1213,14.7029,15.7858,16.6306,17.2106,16.7954,17.7302,21.4278,20.3617,10,10,16,23,24,17,15,16,19,13
0,0,1.90076,0.000373284,28.2972,33.311,43.6963,51.7661,58.6178,63.6111,60.0127,68.2865,107.274,94.9827,31,29,48,54,65,77,63,73,108,99
0,0,1.89916,3.79212e-05,7.73418,7.86342,8.08322,8.22358,8.32809,8.39754,8.34801,8.45826,8.85541,8.74661,7,3,11,4,12,8,7,9,10,11
0,0,1.89971,0.000164145,12.6013,13.5385,15.2544,16.4346,17.3579,17.9933,17.5384,18.5633,22.6419,21.4621,8,13,16,12,21,19,25,18,13,19
0,0,1.89798,0.000261119,18.296,20.5076,24.7946,27.9153,30.4513,32.2434,30.9564,33.8834,46.4734,42.6811,19,16,20,32,29,24,39,32,42,40
0,0,1.90067,0.000280012,19.7342,22.3029,27.3382,31.0442,34.0781,36.2333,34.6846,38.2132,53.6239,48.9457,12,16,19,39,42,36,44,37,61,57
0,0,1.90084,0.000194602,14.1907,15.4503,17.7984,19.4424,20.744,21.6472,20.9999,22.4626,28.4264,26.6791,19,14,22,26,28,19,20,25,33,27
0,0,1.90168,0.000124839,10.8474,11.4556,12.544,13.2755,13.839,14.2225,13.9482,14.5639,16.9387,16.2632,11,12,6,15,13,10,16,17,17,20
0,0,1.90057,0.000318773,22.9196,26.3454,33.2164,38.3888,42.6879,45.7745,43.5539,48.6326,71.5223,64.4629,27,33,29,52,43,52,33,46,54,66
0,0,1.89909,0.000276026,19.402,21.8893,26.7536,30.3254,33.2449,35.3165,33.8281,37.2181,51.9763,47.5035,20,24,24,38,27,36,37,40,59,47
0,0,1.89905,0.000119931,10.6158,11.187,12.2062,12.8892,13.4144,13.7714,13.5161,14.0888,16.2891,15.6645,10,11,13,13,13,9,13,14,21,14
0,0,1.89994,0.000181808,13.4942,14.6101,16.6746,18.1093,19.2396,20.0211,19.4612,20.7248,25.8243,24.3382,19,16,15,19,15,30,13,20,21,24
0,0,1.89885,0.000332239,24.1018,27.8679,35.4816,41.2582,46.0849,49.5631,47.0597,52.7926,78.9158,70.815,22,21,36,34,42,39,40,60,68,65
0,0,1.89969,0.000252943,17.7575,19.8329,23.8368,26.7375,29.0871,30.7439,29.5544,32.2575,43.8078,40.3403,17,22,17,30,29,34,29,35,43,31
0,0,1.90131,0.00016106,12.4719,13.3814,15.0436,16.1848,17.0766,17.6896,17.2507,18.2393,22.1638,21.0301,13,10,10,19,19,24,19,13,24,15
0,0,1.89975,0.00032094,23.0933,26.5703,33.5527,38.8157,43.1938,46.3389,44.076,49.2526,72.6243,65.4099,27,29,39,33,37,45,32,53,64,68
0,0,1.8999,0.000140044,11.4832,12.2079,13.5163,14.4036,15.0912,15.5612,15.225,15.9809,18.9319,18.087,8,7,22,13,10,13,13,19,19,19
0,0,1.90084,0.000200146,14.498,15.8231,18.3014,20.0423,21.4236,22.3835,21.6954,23.2511,29.6224,27.7513,14,21,20,17,24,19,18,34,26,19
0,0,1.90022,0.00011259,10.331,10.8521,11.7777,12.3954,12.8689,13.1902,12.9605,13.4754,15.4421,14.8856,9,12,9,7,13,14,14,10,16,19
0,0,1.90086,0.000230629,16.31,18.0395,21.3325,23.6872,25.578,26.9031,25.9524,28.1082,37.1559,34.4648,18,16,22,23,27,26,32,35,46,37
0,0,1.90086,0.000236222,16.6663,18.4787,21.9409,24.4248,26.4237,27.8266,26.8198,29.104,38.7334,35.8626,15,14,29,28,23,26,27,28,39,29
0,0,1.89858,0.000184453,13.6143,14.7571,16.8748,18.3488,19.5112,20.3155,19.7392,21.0401,26.3013,24.7664,16,21,18,18,13,19,24,27,32,29
0,0,1.89942,6.66317e-05,8.64356,8.89894,9.34063,9.62751,9.84351,9.98821,9.88492,10.1155,10.9648,10.7292,12,8,11,11,18,9,8,9,9,12
0,0,1.89797,0.000366453,27.4833,32.2565,42.1035,49.7246,56.1782,60.8725,57.4903,65.2619,101.679,90.2292,30,41,55,45,62,61,39,75,91,90
0,0,1.89872,6.26843e-05,8.50687,8.74312,9.15078,9.41494,9.61353,9.74641,9.65157,9.86318,10.6404,10.4252,9,10,14,6,13,15,13,15,6,17
0,0,1.89972,0.000116198,10.4708,11.0162,11.9872,12.6366,13.1351,13.4737,13.2316,13.7744,15.8539,15.2646,7,9,10,15,9,11,14,15,13,10
0,0,1.89994,0.000143483,11.6373,12.3903,13.7526,14.6783,15.3967,15.8882,15.5365,16.3273,19.4229,18.5353,14,14,18,13,12,17,13,14,20,12
0,0,1.89905,0.000222395,15.7708,17.3804,20.4304,22.6009,24.3382,25.553,24.6816,26.6558,34.8867,32.4469,12,16,15,21,19,25,22,30,40,33
0,0,1.89964,0.000222285,15.7734,17.3825,20.4313,22.6008,24.3372,25.5512,24.6804,26.6535,34.8789,32.4409,17,19,21,21,26,18,12,26,23,37
0,0,1.90098,0.000209567,15.0374,16.4796,19.1917,21.1073,22.6329,23.6958,22.9337,24.6584,31.7754,29.6771,14,13,20,22,30,22,25,27,31,34
0,0,1.8974,0.000201582,14.5285,15.8664,18.3706,20.1312,21.5289,22.5006,21.8041,23.3791,29.8373,27.9395,11,17,21,19,29,22,26,22,38,32
0,0,1.90081,0.000422408,34.2117,41.1473,55.9383,67.7634,77.9981,85.5578,80.1016,92.7075,154.557,134.674,36,46,51,55,68,91,76,95,154,117
0,0,1.89937,0.000142528,11.5879,12.3326,13.679,14.5934,15.3027,15.7879,15.4408,16.2213,19.2745,18.3994,12,18,12,17,14,21,13,18,15,15
0,0,1.90148,0.00034615,25.4994,29.6637,38.1518,44.6443,50.0987,54.0441,51.2032,57.718,87.743,78.3798,18,27,31,41,41,49,46,77,89,81
0,0,1.89963,0.000277749,19.5422,22.0641,27.001,30.6298,33.5979,35.705,34.191,37.6399,52.675,48.115,22,24,26,27,36,37,40,28,47,45
0,0,1.89989,0.000207538,14.9037,16.3186,18.9762,20.8511,22.3431,23.382,22.6371,24.3225,31.2657,29.2203,13,21,20,32,26,24,30,22,37,30
0,0,1.90095,0.000261418,18.3716,20.595,24.9058,28.0442,30.595,32.3977,31.103,34.0475,46.7153,42.8991,21,20,21,20,31,35,25,34,42,48
0,0,1.89928,0.000195902,14.2399,15.5127,17.8871,19.5509,20.8688,21.7836,21.128,22.6097,28.6577,26.8847,8,13,16,17,16,22,25,18,20,12
0,0,1.90151,0.000131841,11.143,11.8039,12.9913,13.7926,14.4117,14.8338,14.5319,15.2101,17.8408,17.0902,12,11,17,19,13,16,12,11,14,19
0,0,1.89849,0.000229868,16.2237,17.9381,21.2008,23.5329,25.405,26.7167,25.7756,27.9094,36.8592,34.198,11,21,10,27,20,38,29,26,33,42
0,0,1.89997,0.000200706,14.5167,15.8474,18.337,20.0864,21.4747,22.4397,21.748,23.3119,29.72,27.8377,19,15,15,14,25,24,22,30,31,28
0,0,1.89926,8.05118e-05,9.11824,9.44477,10.0141,10.3869,10.6691,10.8589,10.7234,11.0263,12.1546,11.8397,12,9,12,12,11,14,8,13,16,15
0,0,1.90016,0.00025226,17.719,19.784,23.7663,26.6501,28.9855,30.6319,29.4499,32.1358,43.6065,40.1639,19,28,20,28,21,40,23,35,43,38
0,0,1.90051,0.000124217,10.8088,11.4118,12.4903,13.2149,13.773,14.1528,13.8812,14.4908,16.841,16.1727,5,16,15,12,17,18,13,14,14,15
0,0,1.90034,0.000248989,17.4997,19.5113,23.383,26.1814,28.4447,30.0389,28.8944,31.4941,42.5669,39.2482,20,22,33,24,39,37,24,27,42,50
0,0,1.90001,0.000297029,21.0613,23.9804,29.7603,34.0567,37.5975,40.1245,38.3077,42.4541,60.8145,55.2018,19,23,33,37,49,42,40,41,56,49
0,0,1.90076,7.30746e-05,8.8733,9.16122,9.66108,9.98697,10.233,10.398,10.2802,10.5434,11.5181,11.247,10,8,9,14,7,9,11,9,13,14
0,0,1.89857,0.000271159,19.0307,21.4248,26.0934,29.5118,32.3006,34.2768,32.8571,36.0891,50.1036,45.8646,17,24,34,32,27,42,41,36,41,52
0,0,1.89875,0.00027692,19.4626,21.9663,26.8652,30.4642,33.407,35.4957,33.995,37.4133,52.3054,47.7904,21,13,26,34,41,31,34,23,50,46
0,0,1.89917,0.000144709,11.6835,12.4462,13.827,14.7659,15.4948,15.9937,15.6367,16.4396,19.5855,18.683,17,11,15,12,13,14,10,13,20,18
0,0,1.89824,0.000236804,16.66,18.4764,21.9475,24.4385,26.4437,27.8512,26.8411,29.133,38.7994,35.9168,14,11,34,28,27,23,21,32,37,36
0,0,1.89865,5.62247e-05,8.2966,8.50297,8.85773,9.08675,9.25848,9.37319,9.29133,9.47385,10.1408,9.95663,7,9,8,8,9,5,5,6,8,9
0,0,1.89961,0.000118878,10.5786,11.1427,12.1485,12.8222,13.3399,13.6918,13.4402,14.0046,16.1711,15.5564,8,13,12,14,9,12,13,20,28,18
0,0,1.90053,0.00020115,14.5497,15.8865,18.3882,20.1465,21.5422,22.5124,21.8169,23.3894,29.8348,27.9411,19,19,21,25,24,21,23,32,30,30
0,0,1.89919,0.000189346,13.8826,15.0801,17.3056,18.8591,20.0865,20.9369,20.3275,21.7039,27.2921,25.6584,13,14,15,23,14,19,18,27,35,23
0,0,1.90044,0.000395226,30.7902,36.5949,48.776,58.3624,66.5719,72.5907,68.2503,78.2516,126.236,110.976,33,43,49,58,80,70,56,77,116,92
0,0,1.89988,0.000299158,21.2324,24.1978,30.0767,34.452,38.0609,40.638,38.785,43.0148,61.7766,56.0363,15,21,27,39,44,38,42,42,67,54
0,0,1.89899,0.000298295,21.1428,24.0866,29.9196,34.2587,37.8364,40.3907,38.5542,42.746,61.3265,55.6436,23,32,35,28,32,37,39,33,66,70
0,0,1.89971,0.000283335,19.9701,22.6023,27.7723,31.5847,34.7098,36.9318,35.3349,38.9744,54.9125,50.0676,12,30,30,37,39,34,34,37,40,52
0,0,1.89917,0.000313404,22.4178,25.7082,32.2867,37.2235,41.3183,44.2537,42.1422,46.9689,68.6283,61.9629,24,34,21,41,33,48,40,48,67,58
0,0,1.90079,0.000233458,16.4882,18.2591,21.6366,24.0558,26.0006,27.3645,26.3858,28.6056,37.9431,35.1625,13,20,27,24,26,21,25,28,41,34
0,0,1.90055,0.000173944,13.0984,14.1329,16.038,17.3559,18.3909,19.105,18.5935,19.7469,24.3729,23.0292,8,13,15,16,17,20,23,25,23,27
0,0,1.90017,0.000365594,27.4525,32.2082,42.0142,49.5998,56.0212,60.691,57.3265,65.0566,101.253,89.8771,30,35,39,47,56,65,71,67,92,88
0,0,1.90202,0.000128422,11.0024,11.6375,12.7763,13.5434,14.1351,14.5383,14.25,14.8974,17.4019,16.6884,10,11,14,15,14,10,16,12,19,15
0,0,1.89945,0.000160489,12.4214,13.3238,14.9727,16.1044,16.9885,17.5962,17.1611,18.141,22.0291,20.9062,15,19,8,21,20,12,17,21,24,26
0,0,1.89922,0.000136682,11.3274,12.0246,13.2809,14.1311,14.7892,15.2385,14.9171,15.6395,18.4522,17.648,9,11,10,23,29,19,18,15,16,13
0,0,1.90081,0.000160414,12.4347,13.3377,14.9875,16.1197,17.0042,17.6122,17.1769,18.1572,22.0469,20.9235,6,15,16,18,16,20,15,22,27,15
0,0,1.89844,0.00015725,12.2546,13.1263,14.716,15.805,16.6547,17.2383,16.8205,17.7611,21.4834,20.4099,13,21,16,13,16,13,20,17,21,33
0,0,1.89954,0.000375267,28.4798,33.555,44.08,52.2676,59.2248,64.2977,60.6417,69.0496,108.733,96.2127,34,29,52,60,55,62,58,71,104,108
0,0,1.90142,0.000176919,13.2614,14.3273,16.2939,17.6566,18.7281,19.468,18.938,20.1335,24.9396,23.5419,18,11,19,19,28,15,22,23,23,21
0,0,1.90088,0.000167933,12.802,13.7768,15.5658,16.799,17.7652,18.4307,17.9541,19.0283,23.3156,22.0735,18,21,13,12,14,18,18,27,34,22
0,0,1.89931,0.000169946,12.8817,13.8748,15.6994,16.9587,17.9461,18.6266,18.1393,19.2379,23.6299,22.3564,16,14,14,17,27,15,24,24,27,26
0,0,1.89888,0.000256042,17.9569,20.0828,24.1916,27.1737,29.5922,31.2989,30.0734,32.8592,44.7926,41.2056,17,19,26,13,27,29,29,42,41,40
0,0,1.9006,0.000235894,16.6409,18.4478,21.899,24.3745,26.3664,27.7643,26.7612,29.037,38.629,35.7697,18,23,19,19,21,17,27,30,47,37
0,0,1.89818,0.000323391,23.2764,26.8097,33.9154,39.279,43.7451,46.9555,44.6454,49.9312,73.8436,66.4549,24,25,29,34,40,39,41,44,69,76
0,0,1.89989,0.000204429,14.7257,16.1018,18.6819,20.4988,21.9428,22.9475,22.2272,23.8564,30.5514,28.5817,17,21,16,20,19,24,22,17,32,36
0,0,1.89849,0.000181367,13.4518,14.5613,16.6136,18.0395,19.1625,19.939,19.3828,20.6381,25.7026,24.227,18,20,14,19,17,23,16,14,29,23
0,0,1.89952,0.000227304,16.0803,17.7596,20.9508,23.2283,25.0548,26.3336,25.4162,27.4958,36.2004,33.6149,16,21,26,20,27,19,28,32,37,30
0,0,1.89911,0.000183625,13.5781,14.7126,16.8138,18.2756,19.428,20.2251,19.654,20.9432,26.154,24.6343,14,13,23,21,12,28,16,17,19,21
0,0,1.89993,8.90513e-05,9.43037,9.80459,10.4603,10.8919,11.2197,11.4407,11.2829,11.6359,12.9597,12.5889,6,12,10,6,8,14,18,16,16,11
