# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:09:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/o41z7_vj.json
# init = 2 (Default)
# random
#   seed = 91311
# output
#   file = /home/lab5/output/code1-20230416110938_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.99987,4.26844e-05,8.71249,8.87653,9.1563,9.33547,9.46911,9.55804,9.49461,9.63587,10.1466,10.0064,3,9,6,8,8,11,7,12,8,9
0,0,2.00002,0.000233928,18.2412,20.2045,23.9501,26.6337,28.7913,30.3047,29.2188,31.6821,42.0476,38.9603,9,19,22,31,28,32,31,42,33,31
0,0,1.99996,0.000227674,17.8047,19.6672,23.2074,25.7346,27.7615,29.1808,28.1626,30.4708,40.1352,37.2642,22,21,24,25,29,22,34,28,48,35
0,0,1.99996,0.000108254,11.2251,11.7688,12.7325,13.3739,13.8648,14.1974,13.9597,14.4925,16.5207,15.9479,11,11,16,14,8,14,17,16,14,17
0,0,2.00021,0.000136766,12.5351,13.3071,14.6982,15.6398,16.3686,16.8662,16.5102,17.3103,20.4255,19.5349,5,12,14,16,26,16,19,18,21,24
0,0,2.00012,0.000286397,22.342,25.3208,31.1818,35.5116,39.0651,41.5938,39.7764,43.9199,62.11,56.5736,32,18,27,41,35,45,49,35,62,64
0,0,2,0.000192837,15.5635,16.9319,19.4801,21.2624,22.6726,23.6506,22.9497,24.5332,30.9805,29.0929,11,17,20,19,19,23,23,27,23,25
0,0,1.99999,0.000106253,11.1389,11.6683,12.6053,13.2283,13.7047,14.0274,13.7968,14.3134,16.2772,15.723,9,12,14,19,17,15,18,15,17,14
0,0,2.00002,0.000211645,16.7367,18.3585,21.4122,23.5717,25.2929,26.4929,25.6324,27.5799,35.6296,33.2542,16,16,26,20,30,23,26,22,29,31
0,0,2.00001,0.000299048,23.4585,26.7335,33.2258,38.0573,42.0423,44.8879,42.8419,47.5122,68.2266,61.8891,28,23,33,36,52,46,36,53,61,75
0,0,2.00008,0.000199826,15.9907,17.4498,20.1782,22.0944,23.6146,24.671,23.9138,25.6256,32.6349,30.5767,12,18,24,15,33,28,32,19,39,26
0,0,2,0.000227666,17.805,19.6675,23.2076,25.7347,27.7616,29.1808,28.1626,30.4708,40.1348,37.2639,17,25,20,29,29,23,25,35,51,36
0,0,1.99994,0.000244693,19.0143,21.1602,25.2801,28.2504,30.6487,32.3359,31.1248,33.8747,45.5471,42.055,19,19,16,25,36,25,27,35,36,46
0,0,1.99998,0.00021521,16.9681,18.6414,21.7985,24.0358,25.8216,27.0677,26.1741,28.1975,36.5849,34.1062,16,19,25,35,28,29,26,30,43,37
0,0,2.00007,0.000146142,12.9957,13.8527,15.4055,16.4623,17.2833,17.8454,17.4431,18.3478,21.8968,20.8781,11,13,14,20,16,16,13,18,18,18
0,0,1.99996,5.63266e-05,9.18476,9.41365,9.80714,10.0612,10.2517,10.3789,10.2881,10.4906,11.2305,11.0261,10,10,11,11,9,4,6,11,5,9
0,0,1.99994,0.000171977,14.3577,15.4783,17.5397,18.9641,20.0818,20.8526,20.3006,21.5452,26.5292,25.0827,17,8,14,22,24,22,19,24,23,34
0,0,2.00001,0.000253861,19.7011,22.0126,26.4742,29.7082,32.3288,34.1771,32.85,35.866,48.7624,44.8894,23,23,33,33,39,43,36,30,46,44
0,0,1.99984,0.000195272,15.708,17.1073,19.7167,21.5445,22.992,23.9966,23.2766,24.9036,31.5411,29.5958,12,15,17,23,23,19,26,25,20,32
0,0,1.99995,0.000129711,12.195,12.9062,14.1825,15.0428,15.7068,16.1593,15.8356,16.5625,19.3771,18.5748,10,13,12,16,19,18,15,20,22,17
0,0,2.00013,0.000187829,15.2672,16.5732,18.9981,20.6893,22.0246,22.9495,22.2868,23.7833,29.8521,28.079,11,16,14,24,30,24,14,18,30,33
0,0,1.99994,5.67841e-05,9.2009,9.43207,9.82959,10.0863,10.2788,10.4075,10.3157,10.5204,11.2686,11.0619,15,10,7,13,9,10,10,10,8,15
0,0,2.00008,0.000176775,14.6284,15.8032,17.9704,19.4721,20.6528,21.468,20.8841,22.2013,27.4963,25.9565,18,17,16,16,27,19,22,20,27,30
0,0,1.99992,0.000243615,18.9349,21.0619,25.1429,28.0833,30.4565,32.1256,30.9276,33.6475,45.1826,41.7331,25,21,18,29,40,43,25,38,45,45
0,0,2.00001,0.000202075,16.1291,17.6182,20.4062,22.3669,23.9238,25.0063,24.2303,25.985,33.1828,31.0673,24,18,27,11,27,36,13,28,40,25
0,0,2.00006,0.000213408,16.8518,18.499,21.6037,23.8016,25.5546,26.7772,25.9005,27.8853,36.1011,33.6749,18,15,20,31,29,26,18,25,39,39
0,0,1.99994,0.000162276,13.8296,14.8459,16.7049,17.982,18.9805,19.6671,19.1755,20.283,24.6835,23.4116,20,21,22,12,21,16,16,21,28,22
0,0,2.00011,0.000302201,23.7483,27.1011,33.7599,38.7245,42.8242,45.7543,43.6474,48.4583,69.8512,63.2978,26,25,50,47,41,38,30,48,69,70
0,0,2.00003,0.000342951,27.7948,32.2887,41.4316,48.4118,54.2686,58.5015,55.4539,62.4405,94.5552,84.5533,22,32,47,50,57,54,52,66,95,80
0,0,2.00004,0.000333424,26.7908,30.9931,39.4946,45.9493,51.3451,55.2345,52.435,58.8469,88.092,79.0188,32,31,57,50,48,67,62,56,84,80
0,0,1.99995,0.000199773,15.9853,17.4436,20.1702,22.0851,23.6043,24.6599,23.9032,25.6139,32.6179,30.5613,23,16,21,20,21,24,16,27,36,32
0,0,1.99991,0.000122041,11.8384,12.4869,13.6454,14.4228,15.021,15.4279,15.137,15.7898,18.3025,17.5886,16,14,18,8,12,13,9,19,16,21
0,0,2.00002,1.97456e-05,7.97489,8.044,8.16031,8.23379,8.28811,8.32403,8.29842,8.35531,8.55734,8.50244,10,8,2,10,4,7,2,3,12,6
0,0,1.9998,0.000204475,16.276,17.7973,20.6497,22.6584,24.2549,25.3658,24.5694,26.3706,33.7731,31.5952,16,25,12,22,21,22,22,25,32,30
0,0,1.99991,9.82517e-05,10.799,11.2727,12.1074,12.6597,13.0807,13.3652,13.162,13.6171,15.3361,14.8527,10,18,14,10,11,18,12,10,13,14
0,0,2.00024,0.000182644,14.9661,16.2096,18.5114,20.1118,21.373,22.2452,21.6204,23.0308,28.7268,27.0663,8,9,13,28,26,21,12,23,32,25
0,0,2.00018,0.000252067,19.5684,21.8471,26.241,29.4225,31.9988,33.8149,32.511,35.4738,48.1247,44.3282,16,21,18,27,32,35,32,37,45,47
0,0,2.00003,0.00023566,18.3639,20.3559,24.1599,26.8881,29.0831,30.6235,29.5181,32.0258,42.5931,39.4434,21,23,15,20,27,33,30,37,48,42
0,0,1.99989,0.000245271,19.0557,21.2117,25.3522,28.3384,30.7501,32.4469,31.2289,33.9948,45.7406,42.2256,17,16,25,30,29,29,31,34,49,34
0,0,1.99992,8.90691e-05,10.4228,10.8365,11.5614,12.0385,12.4009,12.6452,12.4707,12.861,14.3245,13.9146,10,14,10,15,10,16,17,12,14,21
0,0,1.99996,3.18471e-05,8.35607,8.47318,8.67165,8.79794,8.89174,8.95397,8.90959,9.00831,9.36222,9.26553,9,6,9,11,9,5,6,13,11,14
0,0,1.9998,0.000165077,13.9781,15.0237,16.9394,18.2577,19.2895,19.9996,19.4911,20.6368,25.1994,23.8791,20,14,12,12,10,23,20,17,26,31
0,0,1.99995,0.000140317,12.705,13.5084,14.9591,15.9431,16.7057,17.227,16.854,17.6925,20.9664,20.029,15,13,17,17,18,22,15,19,23,12
0,0,1.99996,0.000178607,14.7305,15.9263,18.1346,19.6663,20.8715,21.7041,21.1077,22.4532,27.87,26.2936,13,11,26,20,18,17,23,33,30,24
0,0,2.00001,0.000104859,11.0794,11.5989,12.5177,13.128,13.5945,13.9103,13.6846,14.1902,16.1098,15.5685,11,11,12,15,13,16,19,14,18,16
0,0,2.00005,0.000344455,27.9573,32.4989,41.7469,48.8136,54.7465,59.0361,55.9475,63.029,95.6204,85.4639,31,35,41,49,49,54,53,61,104,62
0,0,1.99991,0.000315377,24.9834,28.6752,36.0646,41.6163,46.2246,49.53,47.1522,52.5887,77.0232,69.4977,28,28,28,42,49,49,47,60,86,69
0,0,2.00008,0.000144768,12.927,13.7713,15.2996,16.339,17.146,17.6983,17.303,18.1918,21.6746,20.6754,14,12,17,13,15,18,15,25,24,15
0,0,1.99988,0.000189277,15.3491,16.6727,19.1323,20.849,22.2054,23.1452,22.4718,23.9927,30.1678,28.3626,21,27,17,22,17,18,28,33,24,30
0,0,1.99991,0.00019245,15.5389,16.9023,19.4405,21.2155,22.6196,23.5933,22.8955,24.472,30.8889,29.0105,19,16,25,25,20,23,13,30,30,27
0,0,2.00007,0.000212808,16.813,18.4516,21.5389,23.7238,25.4659,26.6809,25.8097,27.7818,35.941,33.5321,15,22,29,27,27,21,23,26,39,27
0,0,1.99983,0.000385446,32.747,38.7547,51.2887,61.097,69.4645,75.5828,71.172,81.3258,129.652,114.342,31,39,56,52,71,86,78,70,141,118
0,0,1.99985,0.000152497,13.3157,14.2333,15.902,17.042,17.9298,18.5387,18.1028,19.0837,22.9508,21.8378,15,18,14,17,21,22,11,19,21,17
0,0,1.99997,0.000128971,12.1604,12.8655,14.1301,14.9822,15.6396,16.0877,15.7672,16.4868,19.2712,18.4778,15,13,15,10,12,19,20,21,29,19
0,0,1.99996,0.000165828,14.021,15.0748,17.0062,18.336,19.377,20.0936,19.5805,20.7368,25.3445,24.0108,13,9,7,28,19,19,26,28,22,22
0,0,1.99999,0.000173422,14.4388,15.5756,17.6685,19.1158,20.2523,21.0362,20.4747,21.7409,26.817,25.343,13,19,19,26,19,17,23,20,30,15
0,0,1.99999,0.000123457,11.9044,12.5642,13.7441,14.5364,15.1465,15.5616,15.2648,15.931,18.4977,17.768,13,10,18,20,15,22,15,16,19,12
0,0,1.99996,0.000104566,11.0662,11.5837,12.4986,13.1062,13.5706,13.885,13.6603,14.1636,16.0739,15.5352,11,11,14,14,12,14,8,14,18,8
0,0,2.00003,6.61287e-05,9.5399,9.81961,10.3032,10.6172,10.8536,11.012,10.8989,11.1512,12.0801,11.8225,11,3,14,11,7,9,5,15,15,11
0,0,2.00009,0.000255974,19.8641,22.2152,26.7589,30.0565,32.7309,34.6181,33.263,36.3434,49.5381,45.572,18,26,25,23,29,38,35,43,47,45
0,0,2.00013,0.000175669,14.5667,15.729,17.8717,19.3554,20.5215,21.3263,20.7498,22.0501,27.2725,25.7545,13,18,19,21,36,27,18,18,25,29
0,0,2.00009,0.000154435,13.419,14.3559,16.0616,17.2282,18.1373,18.7612,18.3147,19.3199,23.2895,22.146,9,10,16,23,15,12,11,18,25,21
0,0,1.99984,0.000193615,15.6078,16.9859,19.5532,21.3498,22.7716,23.758,23.0511,24.6482,31.1551,29.2494,11,12,16,22,23,25,23,22,32,24
0,0,2.00013,0.000195693,15.7383,17.1434,19.7644,21.6008,23.0553,24.0648,23.3413,24.9764,31.6495,29.6934,8,19,24,23,26,27,16,23,26,31
0,0,2.00004,0.000174846,14.5192,15.672,17.7963,19.2665,20.4216,21.2187,20.6478,21.9355,27.1036,25.602,16,17,5,16,21,27,26,22,30,32
0,0,1.99997,0.000134606,12.428,13.181,14.5361,15.4521,16.1605,16.6439,16.2981,17.0751,20.0955,19.2327,7,12,19,16,15,16,15,23,14,25
0,0,2.00008,0.000270374,21.0003,23.6341,28.7677,32.5248,35.589,37.76,36.2004,39.7504,55.1343,50.4827,21,24,29,39,37,36,36,43,65,54
0,0,1.9999,0.000207601,16.4753,18.0399,20.9787,23.0522,24.7022,25.8512,25.0274,26.8912,34.5704,32.3081,19,19,13,19,26,23,21,29,30,31
0,0,2.00008,0.000228802,17.8845,19.7652,23.3421,25.8972,27.9475,29.3835,28.3532,30.6891,40.4779,37.5686,23,24,25,28,34,30,32,37,45,40
0,0,2.00002,0.000297822,23.3477,26.593,33.0217,37.8025,41.7438,44.5572,42.5344,47.1512,67.6078,61.3523,34,28,32,46,49,47,46,48,72,59
0,0,2.00002,0.000274575,21.3426,24.0635,29.3799,33.2804,36.4668,38.7269,37.1031,40.8008,56.8797,52.0096,13,21,31,36,37,36,37,46,52,55
0,0,2.00006,0.000401003,34.7833,41.4453,55.4735,66.5504,76.0579,83.0393,78.0038,89.6134,145.579,127.739,34,39,62,68,80,78,80,88,151,132
0,0,1.99995,0.00021032,16.6502,18.253,21.2686,23.3996,25.0971,26.2802,25.4319,27.3516,35.2781,32.9404,14,20,16,21,26,20,22,29,32,25
0,0,1.99968,0.000248995,19.3278,21.5496,25.8259,28.9167,31.4166,33.1773,31.9133,34.7846,47.0147,43.3492,17,22,22,28,33,35,47,40,43,41
0,0,2.00002,0.000378764,31.9186,37.6641,49.6039,58.9111,66.8304,72.6103,68.4443,78.0283,123.393,109.06,31,58,60,57,79,75,65,90,124,137
0,0,2.00014,0.000332606,26.709,30.8874,39.3365,45.7484,51.1067,54.9682,52.1888,58.5541,87.567,78.5688,31,33,34,46,47,41,54,56,101,72
0,0,1.99998,0.00020937,16.5896,18.179,21.1678,23.2786,24.9595,26.1306,25.2909,27.1911,35.0308,32.7195,15,15,15,17,36,20,28,34,27,19
0,0,1.99999,0.000363579,30.0991,35.2823,45.9568,54.2047,61.1811,66.2518,62.5987,70.9903,110.219,97.9,30,23,45,58,51,55,69,68,114,103
0,0,2.00002,0.000137583,12.5725,13.3516,14.7561,15.7072,16.4436,16.9466,16.5867,17.3954,20.5463,19.6451,19,9,13,18,16,20,13,23,30,20
0,0,2.00005,0.000212873,16.8168,18.4563,21.5454,23.7316,25.475,26.6907,25.8189,27.7924,35.9575,33.5468,17,13,21,22,25,25,28,36,40,27
0,0,1.99997,0.000294117,23.015,26.1716,32.411,37.0411,40.8525,43.5705,41.6166,46.0747,65.7688,59.7556,19,28,26,35,39,39,37,47,61,51
0,0,2.00002,0.000176751,14.6261,15.8005,17.9671,19.4683,20.6485,21.4635,20.8798,22.1965,27.4895,25.9503,11,17,26,26,14,20,16,26,28,20
0,0,2.0001,0.00035832,29.4971,34.4972,44.7628,52.6704,59.3454,64.1899,60.7003,68.7122,106.006,94.319,37,38,42,53,51,62,64,69,119,84
0,0,1.99982,0.000146453,13.0081,13.8679,15.4259,16.4864,17.3103,17.8745,17.4708,18.3789,21.9422,20.9192,18,12,14,13,24,17,17,17,29,20
0,0,1.9998,0.000276174,21.4701,24.2242,29.6105,33.566,36.7993,39.0937,37.4451,41.1998,57.5471,52.5924,24,30,26,26,48,36,42,44,51,59
0,0,2.00002,0.000165199,13.9878,15.035,16.9536,18.274,19.3074,20.0187,19.5094,20.657,25.2278,23.9051,17,11,19,17,18,18,20,19,27,20
0,0,1.99997,0.000192287,15.53,16.8913,19.4256,21.1977,22.5994,23.5714,22.8748,24.4485,30.853,28.9784,12,15,24,16,25,29,27,21,38,26
0,0,1.99986,0.000303261,23.84,27.2183,33.9321,38.9407,43.0786,46.0368,43.9096,48.7673,70.3869,63.7612,23,20,29,42,40,48,37,45,67,61
0,0,2.0001,0.000147565,13.0678,13.9382,15.5166,16.5918,17.4275,17.9998,17.5902,18.5117,22.1304,21.091,8,18,15,18,15,18,23,18,17,23
0,0,1.99993,0.000196796,15.8022,17.2213,19.8701,21.7272,23.1987,24.2204,23.4881,25.1432,31.9033,29.9208,9,12,15,18,22,21,22,25,39,30
0,0,1.99995,0.000280017,21.7944,24.6314,30.1925,34.2854,37.6362,40.0164,38.306,42.2031,59.2232,54.0564,22,28,21,39,34,35,46,46,57,73
0,0,1.99999,0.000185378,15.1213,16.3973,18.763,20.4105,21.7101,22.6096,21.9651,23.4202,29.3093,27.5905,18,23,23,15,25,30,24,19,36,30
