# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/b_a9mz_n.json
# init = 2 (Default)
# random
#   seed = 63641
# output
#   file = /home/lab5/output/code1-20230416093656_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.90176,9.53748e-05,9.68128,10.0933,10.818,11.2967,11.6612,11.9074,11.7315,12.1251,13.6083,13.1917,8,11,10,10,14,10,9,8,17,12
0,0,1.8985,0.000207926,14.9053,16.3231,18.9868,20.8664,22.3624,23.4042,22.6572,24.3473,31.3123,29.2602,17,16,20,15,25,24,19,23,31,34
0,0,1.90008,6.07357e-05,8.4545,8.6819,9.07383,9.32752,9.51809,9.64553,9.55457,9.75748,10.5016,10.2957,6,12,12,11,7,7,11,16,7,11
0,0,1.90076,0.000355263,26.3941,30.827,39.9116,46.8971,52.7866,57.0576,53.9814,61.0419,93.8248,83.564,30,27,37,54,58,55,64,47,80,80
0,0,1.90143,0.000120129,10.6492,11.2232,12.2474,12.934,13.4618,13.8207,13.5641,14.1398,16.352,15.724,9,17,8,15,8,12,16,14,11,11
0,0,1.90146,0.000356788,26.5687,31.0516,40.247,47.3239,53.2941,57.6254,54.5056,61.6672,94.9609,84.5339,36,27,46,70,47,56,55,58,102,97
0,0,1.90125,9.26702e-05,9.57572,9.97146,10.6664,11.1247,11.4734,11.7086,11.5406,11.9166,13.3306,12.9339,8,10,11,10,9,8,7,9,8,17
0,0,1.90013,0.000130571,11.0732,11.7234,12.8908,13.6781,14.2859,14.7003,14.4039,15.0696,17.6488,16.9133,7,11,14,10,13,9,10,21,23,12
0,0,1.89768,0.000237266,16.6805,18.5029,21.9863,24.4869,26.5,27.9134,26.8991,29.2006,38.9111,36.0148,9,19,28,28,28,27,24,30,35,38
0,0,1.89903,0.000292402,20.6678,23.4848,29.0474,33.1712,36.5635,38.9815,37.2433,41.2084,58.7005,53.3634,35,32,31,31,36,30,37,43,52,57
0,0,1.90059,0.000206616,14.8611,16.2653,18.9016,20.7604,22.2391,23.2685,22.5305,24.2002,31.0738,29.0497,11,13,20,20,19,17,23,22,32,23
0,0,1.89925,7.88659e-05,9.06037,9.37808,9.93149,10.2935,10.5674,10.7515,10.6201,10.9139,12.0067,11.7019,7,9,8,12,16,14,13,7,11,12
0,0,1.90023,8.22242e-05,9.18763,9.52377,10.1104,10.495,10.7863,10.9823,10.8423,11.1552,12.3222,11.9962,16,19,8,8,15,10,16,15,13,13
0,0,1.89905,8.10588e-05,9.1356,9.465,10.0395,10.4159,10.7009,10.8925,10.7556,11.0616,12.2015,11.8833,7,6,11,11,10,4,12,17,12,12
0,0,1.90034,0.000138773,11.4321,12.1468,13.4363,14.31,14.9868,15.4493,15.1184,15.8621,18.7623,17.9324,8,16,17,17,14,31,14,12,14,21
0,0,1.90067,0.00023367,16.4997,18.2735,21.6571,24.0809,26.0295,27.3962,26.4155,28.6399,37.9983,35.2112,12,17,22,23,33,27,22,20,29,43
0,0,1.89951,6.41233e-05,8.56098,8.80427,9.22442,9.49691,9.70188,9.83908,9.74115,9.95969,10.7632,10.5406,6,8,11,12,9,14,12,11,12,14
0,0,1.90087,0.000242284,17.0612,18.9667,22.6198,25.2499,27.3716,28.8631,27.7926,30.2229,40.5186,37.4414,18,24,17,24,27,17,31,34,43,32
0,0,1.9002,0.000292182,20.6744,23.4901,29.0493,33.1699,36.5595,38.9753,37.2387,41.2002,58.6732,53.3424,23,26,23,41,35,39,40,42,52,60
0,0,1.89997,0.000275413,19.3732,21.851,26.6948,30.2504,33.1559,35.2172,33.7362,37.1092,51.7857,47.3388,23,33,27,31,26,37,33,36,69,44
0,0,1.8996,0.00020391,14.692,16.0613,18.6278,20.4346,21.8704,22.8692,22.1531,23.7726,30.425,28.4682,21,13,20,21,22,24,20,23,31,25
0,0,1.90007,0.000175528,13.1725,14.2227,16.1585,17.4989,18.5522,19.2792,18.7585,19.9331,24.6498,23.2789,20,13,22,16,14,21,19,20,25,27
0,0,1.89905,7.92889e-05,9.07335,9.39325,9.95062,10.3153,10.5913,10.7768,10.6444,10.9404,12.042,11.7348,7,4,8,9,10,7,11,12,16,10
0,0,1.89951,0.000137795,11.3794,12.0857,13.3591,14.2216,14.8893,15.3455,15.0192,15.7526,18.6107,17.7932,4,8,11,16,24,12,18,14,13,18
0,0,1.8999,0.000285729,20.1595,22.8405,28.1138,32.0079,35.2029,37.4761,35.8424,39.5669,55.9089,50.9363,15,24,27,32,40,35,45,37,63,69
0,0,1.90056,0.000189682,13.9196,15.1226,17.3586,18.9197,20.1533,21.0081,20.3956,21.7791,27.3978,25.755,12,17,14,16,20,19,19,17,31,25
0,0,1.89854,0.00026576,18.6375,20.9327,25.3941,28.6506,31.3016,33.1775,31.8301,34.8958,48.1314,44.137,18,16,25,32,26,33,25,40,63,46
0,0,1.89984,0.000190086,13.9314,15.138,17.3815,18.9481,20.1862,21.0443,20.4294,21.8183,27.4606,25.8105,9,11,9,16,22,16,23,24,38,35
0,0,1.89907,0.000191804,14.0132,15.2384,17.5186,19.1125,20.373,21.247,20.6207,22.0356,27.7918,26.1073,11,11,22,12,22,19,20,29,20,29
0,0,1.90101,7.4408e-05,8.92137,9.21623,9.72851,10.0628,10.3152,10.4847,10.3637,10.634,11.6358,11.3569,7,8,10,5,10,9,12,16,13,13
0,0,1.89992,0.000236414,16.6629,18.4764,21.9413,24.4273,26.4281,27.8324,26.8246,29.1111,38.7519,35.8775,16,19,16,23,19,36,29,34,44,41
0,0,1.89934,0.000163452,12.563,13.4932,15.1958,16.3663,17.2818,17.9116,17.4607,18.4766,22.5173,21.3488,7,7,12,24,25,24,15,21,27,17
0,0,1.90121,0.00031969,23.0156,26.4664,33.3912,38.6069,42.9436,46.0579,43.8173,48.9422,72.0575,64.9259,25,21,24,30,41,51,44,59,61,82
0,0,1.89953,9.84085e-05,9.77356,10.203,10.9597,11.4605,11.8423,12.1003,11.9159,12.3286,13.8876,13.4492,11,6,11,18,9,10,6,13,10,11
0,0,1.90012,0.000281662,19.8496,22.4496,27.551,31.3093,34.388,36.576,35.0037,38.5867,54.2563,49.4963,24,17,26,20,37,36,21,32,64,55
0,0,1.90278,0.000168111,12.8352,13.8136,15.6093,16.8473,17.8173,18.4855,18.0071,19.0855,23.3908,22.1434,6,13,22,17,29,11,13,18,25,16
0,0,1.89893,0.000110022,10.2159,10.719,11.6116,12.2064,12.6619,12.9707,12.7499,13.2447,15.1306,14.5975,11,9,12,12,17,14,20,9,15,17
0,0,1.89994,0.000251582,17.6689,19.7222,23.6803,26.5456,28.8653,30.5003,29.3265,31.9937,43.378,39.9623,19,21,28,20,25,30,39,31,53,30
0,0,1.90135,0.000142157,11.5942,12.3373,13.6806,14.5926,15.3,15.7838,15.4377,16.216,19.2595,18.3874,19,8,14,17,18,13,16,17,22,16
0,0,1.90057,0.000201119,14.5486,15.8851,18.3861,20.1439,21.5392,22.5091,21.8139,23.3859,29.8292,27.9362,14,16,21,24,27,31,18,22,27,29
0,0,1.90123,0.000270093,19.003,21.3837,26.0232,29.4181,32.1866,34.1479,32.739,35.946,49.8406,45.6398,16,19,28,29,35,30,36,51,51,44
0,0,1.9019,0.000240624,16.9697,18.8513,22.4551,25.0471,27.1367,28.6051,27.5512,29.9432,40.0632,37.0406,23,15,19,20,28,27,23,30,42,42
0,0,1.90084,0.000106996,10.1165,10.6007,11.4582,12.0286,12.4649,12.7604,12.5492,13.0224,14.8224,14.3143,10,9,11,12,9,9,4,7,18,20
0,0,1.89972,0.000135792,11.2941,11.9846,13.2281,14.0692,14.72,15.1644,14.8465,15.5607,18.3395,17.5454,10,15,10,10,17,20,18,16,23,19
0,0,1.9001,0.000203046,14.6504,16.0097,18.5563,20.3482,21.7716,22.7616,22.0519,23.6569,30.2452,28.308,10,17,33,19,23,20,28,22,26,25
0,0,1.90002,0.000337605,24.6354,28.5517,36.4943,42.5393,47.6008,51.2536,48.6241,54.649,82.2228,73.6536,26,28,38,32,50,41,41,58,91,64
0,0,1.90009,0.00029515,20.9105,23.7892,29.4827,33.7103,37.1918,39.6752,37.8898,41.9636,59.9754,54.4736,19,39,33,27,33,42,41,43,65,62
0,0,1.90103,0.000170816,12.9473,13.9508,15.7954,17.0691,18.0682,18.7569,18.2637,19.3756,23.8242,22.5338,17,10,22,19,25,17,15,13,29,16
0,0,1.90074,0.000201839,14.5916,15.9371,18.4559,20.2271,21.6333,22.611,21.9101,23.495,29.9944,28.0843,16,18,15,20,18,17,14,27,26,23
0,0,1.89728,0.000305542,21.706,24.8066,30.9768,35.5861,39.3974,42.1238,40.1631,44.6416,64.6102,58.4847,16,28,27,37,46,47,43,34,61,58
0,0,1.90078,0.000285277,20.1419,22.8161,28.0746,31.9566,35.1413,37.4068,35.7786,39.4903,55.7702,50.8175,25,24,32,23,31,30,34,43,53,40
0,0,1.90007,0.000105781,10.0613,10.5373,11.3797,11.9395,12.3676,12.6574,12.4503,12.9144,14.6778,14.1803,10,9,13,13,15,10,15,13,15,13
0,0,1.89922,0.000102763,9.93631,10.3927,11.1989,11.7337,12.1422,12.4186,12.2211,12.6634,14.3401,13.8677,11,8,16,13,13,15,17,13,13,16
0,0,1.9014,0.00023239,16.4301,18.1864,21.5337,23.9298,25.8552,27.2051,26.2365,28.4332,37.6657,34.9176,14,14,19,29,22,26,20,30,42,34
0,0,1.90012,8.3784e-05,9.2422,9.58686,10.189,10.584,10.8834,11.085,10.941,11.2629,12.4646,12.1287,11,16,10,10,7,15,12,9,11,14
0,0,1.90045,0.000129363,11.0251,11.6664,12.8168,13.5921,14.1904,14.5982,14.3065,14.9614,17.4965,16.774,10,12,13,14,16,9,14,22,13,10
0,0,1.90071,0.000195416,14.2335,15.5024,17.869,19.5267,20.8397,21.7509,21.0978,22.5736,28.5951,26.8303,15,14,18,20,30,16,23,26,28,25
0,0,1.90015,0.000185703,13.7017,14.86,17.0079,18.504,19.6844,20.5015,19.9161,21.2377,26.5885,25.0266,14,16,17,18,21,15,14,21,26,16
0,0,1.90055,0.000147775,11.8391,12.6289,14.0612,15.0369,15.7954,16.3149,15.9431,16.7795,20.0648,19.121,7,12,9,24,16,17,15,13,18,18
0,0,1.89889,0.000344742,25.2955,29.4084,37.7848,44.1865,49.5617,53.4484,50.6499,57.0666,86.6049,77.3987,35,25,36,39,51,56,49,55,83,79
0,0,1.9001,0.000260323,18.2786,20.4809,24.748,27.8528,30.375,32.157,30.8773,33.7876,46.2973,42.5304,15,17,14,36,29,33,41,28,45,39
0,0,1.89833,0.000229446,16.1946,17.9025,21.1523,23.4746,25.3385,26.6442,25.7074,27.8315,36.7374,34.0898,19,13,21,25,30,31,24,17,30,34
0,0,1.90131,0.000169241,12.8725,13.8606,15.6753,16.9272,17.9086,18.5848,18.1006,19.1921,23.5537,22.2894,6,16,17,11,19,16,10,15,19,23
0,0,1.89818,9.64451e-05,9.6866,10.1036,10.8374,11.3225,11.692,11.9416,11.7633,12.1625,13.6679,13.2449,11,9,15,10,15,16,15,21,10,6
0,0,1.90049,4.53052e-05,7.96853,8.12786,8.40003,8.57459,8.70494,8.79174,8.72982,8.86774,9.36744,9.2301,4,13,8,2,3,17,10,10,4,6
0,0,1.90113,0.000221911,15.7741,17.3804,20.4232,22.588,24.3204,25.5315,24.6628,26.631,34.8339,32.4029,19,16,19,16,27,19,24,20,32,34
0,0,1.90145,0.000319517,23.0058,26.4531,33.3702,38.5796,42.9108,46.021,43.7833,48.9014,71.9824,64.8618,29,27,41,35,35,49,49,40,69,57
0,0,1.90031,0.000166422,12.7202,13.6798,15.4392,16.6509,17.5997,18.253,17.7852,18.8394,23.042,21.8252,14,15,14,11,17,8,12,16,19,23
0,0,1.90119,0.00017303,13.0607,14.0866,15.9749,17.2804,18.3053,19.0123,18.5059,19.6477,24.2236,22.895,16,21,15,16,19,15,15,24,25,24
0,0,1.89973,0.000265778,18.6609,20.9591,25.4266,28.6874,31.3421,33.2205,31.8713,34.9411,48.195,44.195,14,23,24,30,28,44,34,33,49,34
0,0,1.90147,-8.33405e-06,6.48359,6.46002,6.42099,6.39674,6.37902,6.36738,6.37567,6.35731,6.29352,6.31065,11,3,11,4,10,4,9,8,2,4
0,0,1.90045,0.000138322,11.4134,12.1246,13.4072,14.2762,14.9491,15.4089,15.08,15.8192,18.7014,17.8768,20,9,11,14,12,18,12,12,19,11
0,0,1.89965,0.000180009,13.3969,14.4933,16.5197,17.9264,19.0339,19.7992,19.251,20.4881,25.4739,24.022,14,20,18,23,18,17,18,20,13,18
0,0,1.89975,0.000211252,15.1169,16.5789,19.331,21.2768,22.8274,23.9083,23.1333,24.8875,32.1361,29.9974,16,19,20,23,20,27,21,28,30,28
0,0,1.90067,0.000140892,11.5298,12.262,13.5845,14.4819,15.1775,15.6531,15.3128,16.0778,19.0662,18.2103,14,13,9,14,16,12,19,13,21,14
0,0,1.89941,0.00014054,11.4997,12.2281,13.5435,14.4359,15.1275,15.6004,15.2621,16.0225,18.9926,18.1421,11,15,12,13,18,17,17,18,20,15
0,0,1.89982,0.000308734,22.0311,25.2133,31.5578,36.306,40.2372,43.0519,41.0275,45.6528,66.3293,59.9784,26,21,21,34,46,46,36,39,56,72
0,0,1.89843,0.000227257,16.06,17.7368,20.9232,23.1972,25.0208,26.2976,25.3816,27.458,36.1486,33.5673,16,16,16,25,23,23,28,22,35,33
0,0,1.89861,0.000176532,13.2045,14.2635,16.2167,17.5699,18.6337,19.3682,18.8421,20.0288,24.7984,23.4115,11,18,20,21,20,15,15,19,19,22
0,0,1.89877,0.000182353,13.5069,14.6273,16.7009,18.1424,19.2782,20.0637,19.501,20.771,25.899,24.4043,20,16,18,18,22,23,20,23,27,21
0,0,1.89968,0.000224446,15.9064,17.5456,20.6554,22.8711,24.646,25.8877,24.997,27.0156,35.4454,32.9445,19,18,21,10,30,36,23,30,31,37
0,0,1.89876,0.000107533,10.1164,10.6032,11.4654,12.039,12.4779,12.7752,12.5627,13.0389,14.8508,14.3392,8,13,9,12,15,14,17,12,12,9
0,0,1.89881,3.38331e-05,7.61034,7.7237,7.91603,8.03856,8.12964,8.1901,8.14698,8.24292,8.58737,8.49317,5,9,5,8,11,4,13,8,15,14
0,0,1.89989,0.000307388,21.9184,25.0696,31.3473,36.0419,39.9266,42.7069,40.7073,45.2754,65.6741,59.412,21,15,32,32,39,43,44,44,79,55
0,0,1.89957,0.000252689,17.7379,19.8089,23.8036,26.6972,29.0408,30.6932,29.5068,32.2028,43.7201,40.2629,19,20,27,36,23,27,23,32,40,40
0,0,1.89859,0.000102947,9.93715,10.3944,11.2022,11.7382,12.1476,12.4246,12.2266,12.67,14.3507,13.8771,10,12,12,10,10,19,6,10,13,10
0,0,1.90075,0.000234531,16.5558,18.3426,21.7525,24.1965,26.162,27.5408,26.5514,28.7958,38.2449,35.4298,23,15,18,24,29,28,22,27,40,41
0,0,1.90018,9.14488e-05,9.52054,9.90871,10.5899,11.0388,11.3801,11.6103,11.4459,11.8138,13.1961,12.8085,9,12,8,16,10,14,10,13,19,18
0,0,1.89937,6.00349e-05,8.42569,8.64966,9.03554,9.2852,9.47269,9.59806,9.50859,9.70816,10.4396,10.2373,7,9,6,12,11,10,11,12,11,10
0,0,1.89953,0.000134615,11.2408,11.9219,13.1476,13.9762,14.617,15.0543,14.7415,15.4443,18.1764,17.396,16,10,13,11,12,15,12,19,21,21
0,0,1.89988,0.000182514,13.5303,14.6537,16.7329,18.1785,19.3176,20.1054,19.541,20.8148,25.9587,24.4592,11,20,19,23,15,23,21,23,31,30
0,0,1.89963,0.000131337,11.1004,11.7561,12.934,13.7286,14.3424,14.7609,14.4615,15.1339,17.7406,16.997,8,13,17,9,11,14,13,18,11,22
0,0,1.89941,0.00010584,10.057,10.5331,11.3756,11.9356,12.3637,12.6537,12.4464,12.9107,14.6747,14.177,16,4,12,14,17,9,8,19,19,12
0,0,1.89982,0.000194916,14.1934,15.4554,17.8082,19.4559,20.7606,21.666,21.0171,22.4834,28.4636,26.7112,23,19,11,21,19,21,18,19,33,24
