# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:38:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/_k1qqvlj.json
# init = 2 (Default)
# random
#   seed = 47453
# output
#   file = /home/lab5/output/code1-20230416093816_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.99987,0.000164616,13.9542,14.995,16.9013,18.2128,19.2391,19.9453,19.4396,20.579,25.1148,23.8025,19,13,18,24,13,19,16,24,29,17
0,0,2.0001,0.000210059,16.6358,18.2352,21.2438,23.3695,25.0628,26.2426,25.3966,27.3112,35.2149,32.8841,8,23,18,20,26,29,27,30,39,43
0,0,1.99988,0.00017169,14.341,15.4583,17.5134,18.9332,20.0472,20.8153,20.2652,21.5055,26.4711,25.0302,17,14,14,16,22,24,18,24,20,31
0,0,1.99996,0.000252678,19.6103,21.8997,26.3158,29.5146,32.1055,33.9322,32.6207,35.601,48.3329,44.5111,21,19,25,37,31,44,34,41,56,52
0,0,2.00011,0.00019224,15.5293,16.8903,19.4237,21.1952,22.5964,23.568,22.8717,24.4447,30.8465,28.9727,12,15,18,23,26,18,29,27,29,31
0,0,2.00009,0.000354792,29.0976,33.9775,43.9755,51.6612,58.1399,62.8375,59.4541,67.2195,103.261,91.9825,28,38,42,50,51,79,64,55,104,87
0,0,1.99997,0.000102328,10.9711,11.4728,12.3589,12.9466,13.3953,13.6989,13.4819,13.9678,15.8089,15.2902,14,10,9,18,10,11,20,12,14,18
0,0,1.99986,5.64579e-05,9.18853,9.41805,9.81265,10.0674,10.2585,10.3861,10.295,10.4981,11.2404,11.0354,5,7,10,10,8,7,9,6,6,7
0,0,2.00001,0.000153922,13.3913,14.3231,16.0189,17.1784,18.0819,18.7018,18.258,19.2568,23.199,22.0636,19,13,18,21,22,15,20,13,22,25
0,0,1.99996,4.70704e-05,8.8622,9.04638,9.3613,9.56351,9.71459,9.81525,9.74344,9.90343,10.4839,10.3242,7,8,10,11,13,5,4,7,10,17
0,0,2,8.63988e-05,10.3166,10.7136,11.4081,11.8645,12.2108,12.444,12.2774,12.65,14.0441,13.654,9,9,10,14,12,10,10,19,14,19
0,0,2.00014,0.000239379,18.6316,20.6862,24.6184,27.4447,29.722,31.3217,30.1736,32.7791,43.7916,40.5041,14,26,21,26,27,35,28,35,32,37
0,0,1.99976,6.98695e-05,9.67619,9.97619,10.496,10.8343,11.0893,11.2603,11.1383,11.4108,12.4174,12.1378,9,11,12,16,5,12,15,13,13,19
0,0,1.99985,0.000268921,20.8778,23.4813,28.5515,32.2591,35.2812,37.4214,35.884,39.3831,54.529,49.9521,17,27,28,25,32,40,28,37,55,46
0,0,2.00004,0.000125966,12.0208,12.7011,13.9192,14.7384,15.3697,15.7996,15.4922,16.1823,18.8467,18.0885,14,7,16,18,20,12,15,15,17,17
0,0,1.99986,6.13979e-05,9.36555,9.62024,10.0594,10.3437,10.5574,10.7003,10.5983,10.8259,11.6608,11.4297,8,10,13,15,12,9,12,9,8,18
0,0,2.00004,8.03959e-05,10.0805,10.441,11.0694,11.4809,11.7924,12.0019,11.8523,12.1866,13.4317,13.0843,10,18,13,13,10,10,13,12,19,8
0,0,1.99996,0.00021868,17.1968,18.9212,22.1816,24.4969,26.3473,27.6398,26.7128,28.8124,37.5401,34.957,18,20,26,25,25,28,26,29,38,33
0,0,2.00007,0.000164391,13.9449,14.9836,16.8857,18.1941,19.2179,19.9224,19.4179,20.5544,25.078,23.7694,17,20,20,18,11,14,15,12,21,26
0,0,1.99994,0.000247128,19.1939,21.3828,25.5912,28.6297,31.0854,32.8142,31.5732,34.3917,46.3787,42.7888,18,23,35,22,30,31,39,44,54,42
0,0,1.99996,0.000123858,11.9225,12.5856,13.7715,14.568,15.1815,15.5989,15.3004,15.9703,18.5524,17.8183,8,16,12,12,16,22,17,13,20,22
0,0,2,0.000310026,24.4745,28.0255,35.1106,40.4172,44.8128,47.9611,45.6967,50.8711,74.0267,66.9106,25,28,37,39,56,52,49,56,60,73
0,0,2.00006,0.00016636,14.0512,15.1107,17.0534,18.3913,19.4389,20.1602,19.6437,20.8076,25.4474,24.1041,19,16,16,15,26,28,20,19,24,23
0,0,2.00007,0.000104593,11.0686,11.5862,12.5016,13.1096,13.5742,13.8887,13.6639,14.1675,16.0789,15.5399,15,16,6,13,11,11,17,13,24,15
0,0,1.99995,9.05116e-05,10.4813,10.9042,11.6458,12.1344,12.5057,12.756,12.5772,12.9773,14.4793,14.0583,13,20,12,9,16,15,16,12,18,13
0,0,2.0002,0.000316299,25.0798,28.7974,36.2425,41.8391,46.4864,49.8206,47.422,52.9065,77.5751,69.9747,26,29,51,44,31,55,51,42,85,56
0,0,1.99981,0.000163498,13.8932,14.9222,16.8056,18.1005,19.1133,19.8101,19.3112,20.4352,24.9055,23.6128,12,15,18,19,18,20,15,20,23,20
0,0,1.99983,0.000224619,17.5935,19.408,22.8508,25.304,27.2692,28.6442,27.6579,29.8931,39.229,36.4591,11,18,19,30,19,22,19,19,37,33
0,0,2.00001,0.000283853,22.1212,25.0426,30.7823,35.0161,38.4874,40.9559,39.1819,43.2254,60.94,55.5539,24,29,31,39,48,41,38,41,54,50
0,0,1.99999,0.000181987,14.9245,16.1599,18.4458,20.0346,21.2862,22.1517,21.5317,22.9311,28.5797,26.9334,14,13,19,13,21,22,18,29,19,27
0,0,1.99998,0.000329187,26.3543,30.4318,38.66,44.8919,50.0928,53.8374,51.1425,57.3122,85.356,76.6704,29,26,36,46,47,58,48,60,80,77
0,0,1.99986,0.000394269,33.8832,40.2542,53.616,64.1257,73.1226,79.7169,74.9616,85.918,138.443,121.745,35,50,60,71,74,89,68,104,154,116
0,0,1.99999,0.00038421,32.596,38.5551,50.9788,60.6937,68.9776,75.0327,70.6676,80.715,128.486,113.36,35,33,41,58,67,72,63,87,147,114
0,0,1.99998,0.000130412,12.2284,12.9455,14.2329,15.1011,15.7713,16.2282,15.9014,16.6354,19.4789,18.6681,20,16,18,15,23,17,12,16,17,21
0,0,2.00001,0.000366001,30.3827,35.6524,46.5208,54.9302,62.0501,67.2284,63.4975,72.0699,112.224,99.602,20,41,40,52,68,64,71,78,95,112
0,0,2.0001,0.000279085,21.7193,24.5365,30.0559,34.1159,37.4384,39.798,38.1025,41.9653,58.8232,53.7076,20,27,26,24,48,41,30,33,43,51
0,0,1.99997,3.76213e-05,8.54457,8.68621,8.92707,9.08085,9.19533,9.2714,9.21715,9.33791,9.77282,9.65369,11,8,7,8,9,6,12,5,11,12
0,0,1.99989,0.00017797,14.6933,15.8817,18.0754,19.5964,20.7929,21.6193,21.0274,22.3629,27.7364,26.173,13,17,24,19,8,20,15,25,30,25
0,0,2.00009,5.04926e-05,8.98132,9.1817,9.525,9.74587,9.91113,10.0213,9.9427,10.1179,10.7554,10.5798,7,8,9,8,10,9,9,13,19,6
0,0,1.99993,0.000217123,17.0932,18.7945,22.0082,24.2881,26.1093,27.3807,26.4688,28.5339,37.1073,34.5715,23,18,19,15,26,20,26,38,44,36
0,0,1.99992,0.000190326,15.4121,16.7487,19.2342,20.9701,22.3422,23.2931,22.6117,24.1508,30.4052,28.576,11,22,17,29,14,11,22,22,33,37
0,0,1.99999,0.000143253,12.8505,13.6807,15.1823,16.2025,16.9941,17.5357,17.1482,18.0196,21.4301,20.4523,13,9,20,16,21,19,15,19,25,24
0,0,2.00001,0.000230488,18.0002,19.9077,23.5393,26.136,28.221,29.682,28.6337,31.0108,40.9858,38.019,18,20,24,28,23,31,32,26,46,38
0,0,1.99998,0.000255466,19.823,22.1643,26.6878,29.9697,32.6308,34.5084,33.1602,36.2247,49.3459,45.4028,23,20,29,32,45,32,34,36,37,40
0,0,2.00002,0.000218842,17.2085,18.9355,22.201,24.52,26.3736,27.6684,26.7397,28.8431,37.5874,34.9992,11,23,19,30,30,27,28,33,33,32
0,0,2.00006,0.000114082,11.4818,12.0687,13.1123,13.8094,14.3441,14.707,14.4475,15.0292,17.2539,16.624,14,8,13,16,11,12,16,19,19,13
0,0,1.99986,0.000170165,14.2565,15.357,17.3793,18.7752,19.8698,20.6243,20.084,21.302,26.1722,24.7599,16,19,13,18,27,16,25,22,28,17
0,0,2.00004,0.000156284,13.5145,14.4697,16.2108,17.4028,18.3325,18.9708,18.5139,19.5425,23.6106,22.4378,14,11,15,16,19,13,20,18,19,20
0,0,2.00003,0.000222756,17.4709,19.2571,22.6424,25.052,26.981,28.3298,27.3623,29.5546,38.6975,35.9869,16,18,20,24,28,30,23,30,41,46
0,0,1.99999,0.000164804,13.966,15.009,16.9194,18.2339,19.2625,19.9704,19.4636,20.6057,25.1531,23.8373,13,19,18,20,18,17,23,16,26,30
0,0,2.00002,0.000112392,11.4066,11.9808,13.0008,13.6814,14.2032,14.5571,14.3041,14.8713,17.0377,16.4248,9,13,15,13,16,16,13,21,9,10
0,0,1.99996,0.000365501,30.3225,35.5739,46.4015,54.777,61.8667,67.0224,63.3078,71.8422,111.802,99.2434,25,30,42,44,47,54,56,80,113,90
0,0,2.00004,0.000120548,11.7719,12.4087,13.5452,14.3072,14.8932,15.2916,15.0067,15.6459,18.1029,17.4053,16,10,16,9,16,17,13,23,22,15
0,0,1.99993,8.38918e-05,10.2165,10.598,11.2645,11.7018,12.0333,12.2564,12.097,12.4533,13.7838,13.412,14,10,12,13,13,16,9,9,15,13
