# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 10:46:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/cg9987f_.json
# init = 2 (Default)
# random
#   seed = 45806
# output
#   file = /home/lab5/output/code3-20230416104642_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.85669e-05,2.5008,2.50017,2.49811,2.50082,2.5002,2.50021,2.50086,2.50059,2.50071,2.49875,13.0988,13.1972,13.3491,13.4986,13.5739,13.6293,13.5988,13.6827,13.9952,13.8835,9,6,21,15,17,11,16,12,16,12
0,0,3.34441e-05,2.50018,2.50028,2.49885,2.50037,2.49938,2.49911,2.49932,2.49891,2.50028,2.50046,13.8651,14.0706,14.3964,14.6388,14.7882,14.8928,14.8184,14.9848,15.625,15.4583,7,22,18,10,12,19,11,13,8,8
0,0,5.37776e-05,2.50025,2.49894,2.50014,2.4988,2.4995,2.49923,2.4992,2.4993,2.50125,2.49883,14.9991,15.3357,15.9663,16.339,16.6458,16.8385,16.6974,17.0127,18.1919,17.8326,20,13,12,23,18,24,20,16,21,23
0,0,5.76914e-05,2.50159,2.49914,2.49921,2.50049,2.49897,2.50027,2.50024,2.50205,2.50007,2.49864,15.248,15.5991,16.2684,16.7215,17.02,17.2588,17.1036,17.4802,18.7069,18.3321,17,16,11,12,13,17,21,14,18,19
0,0,3.56481e-06,2.49826,2.49816,2.49949,2.50052,2.49916,2.50144,2.49965,2.49892,2.49874,2.49908,12.3299,12.3479,12.3964,12.4294,12.4272,12.4653,12.436,12.4424,12.4939,12.4836,15,11,16,12,12,10,13,17,7,12
0,0,9.815e-06,2.49881,2.49879,2.50001,2.49881,2.49936,2.50035,2.50019,2.50019,2.5005,2.49887,12.6382,12.6923,12.7988,12.8406,12.8896,12.9301,12.9083,12.9523,13.111,13.0479,7,7,8,16,13,14,6,8,16,7
0,0,0.000102141,2.49855,2.4996,2.50088,2.50069,2.50039,2.49914,2.49943,2.50096,2.49931,2.50016,18.0496,18.8932,20.3757,21.3388,22.0705,22.5415,22.1917,23.0251,26.0111,25.1807,9,24,24,23,22,20,18,19,24,32
0,0,6.1796e-05,2.50159,2.49952,2.50128,2.50055,2.49929,2.50138,2.49995,2.49904,2.50007,2.49895,15.4917,15.8829,16.642,17.1031,17.4365,17.7112,17.5161,17.8785,19.2863,18.8806,19,12,18,15,24,9,16,16,20,15
0,0,7.70867e-05,2.49986,2.4997,2.49917,2.49989,2.49877,2.50047,2.5001,2.50017,2.50017,2.5004,16.4059,16.9654,17.9337,18.5859,19.0478,19.4051,19.166,19.6855,21.6099,21.0785,20,15,11,20,28,23,16,19,17,18
0,0,3.85919e-05,2.50031,2.49975,2.50082,2.50018,2.50113,2.49843,2.50106,2.50012,2.4972,2.50034,14.1454,14.3779,14.8028,15.0549,15.2641,15.3521,15.3002,15.4913,16.1846,16.0324,17,18,16,17,11,18,14,14,10,20
0,0,0.000123413,2.50015,2.49944,2.50007,2.49923,2.49948,2.50038,2.49833,2.50163,2.50051,2.49909,19.6268,20.6997,22.6569,23.9426,24.9531,25.6599,25.1191,26.3016,30.5034,29.2589,19,21,24,22,26,21,23,34,38,29
0,0,0.000139704,2.49871,2.49976,2.49971,2.49896,2.49886,2.50023,2.49987,2.49957,2.50027,2.49948,20.8715,22.2088,24.5817,26.1717,27.4153,28.3057,27.6854,29.0479,34.4219,32.8632,24,11,27,35,23,23,31,31,35,27
0,0,4.56657e-05,2.499,2.49961,2.49938,2.49907,2.49939,2.49929,2.5017,2.50009,2.49977,2.50112,14.5183,14.8199,15.3167,15.6327,15.8773,16.0353,15.9598,16.1879,17.1022,16.8722,9,16,10,19,15,12,19,16,25,15
0,0,1.25031e-05,2.5005,2.49937,2.49942,2.49835,2.499,2.4996,2.50082,2.49922,2.49904,2.49951,12.7917,12.8473,12.9653,13.0251,13.0879,13.1317,13.1222,13.1579,13.3561,13.308,14,17,10,15,12,9,14,9,16,17
0,0,0.000106797,2.49976,2.49974,2.49985,2.50049,2.49926,2.50024,2.5009,2.49992,2.49873,2.50123,18.3994,19.278,20.8367,21.886,22.6504,23.2092,22.8407,23.6774,26.9115,26.0557,26,22,20,27,22,25,16,21,37,26
0,0,0.000166283,2.49958,2.49903,2.50009,2.50052,2.49874,2.49908,2.49973,2.5001,2.4987,2.49942,23.1486,24.8796,28.1064,30.3235,31.9928,33.1906,32.3617,34.2908,41.8748,39.6938,21,22,32,30,23,32,30,28,37,33
0,0,9.61809e-05,2.5003,2.50072,2.49996,2.50069,2.50071,2.49829,2.49933,2.5017,2.4994,2.50006,17.6696,18.4359,19.756,20.653,21.3256,21.7269,21.4255,22.2032,24.8861,24.134,21,23,14,19,24,19,26,20,24,27
0,0,0.00018101,2.49995,2.50044,2.50005,2.49904,2.50208,2.50017,2.49923,2.50073,2.49881,2.50028,24.5127,26.5435,30.2649,32.8239,34.9693,36.3142,35.2699,37.6056,46.724,44.1117,22,20,32,38,31,40,46,36,40,50
0,0,3.01672e-05,2.49981,2.49935,2.49967,2.50158,2.49988,2.50072,2.49904,2.50012,2.50047,2.49988,13.6856,13.8608,14.1728,14.3957,14.5163,14.6248,14.5316,14.7001,15.2519,15.0938,11,24,14,15,12,14,10,11,18,16
0,0,0.000116524,2.49931,2.49941,2.49863,2.49834,2.50031,2.50007,2.50035,2.50028,2.49995,2.49932,19.0953,20.0949,21.8543,23.0349,23.9935,24.6076,24.1712,25.1639,28.9644,27.8674,12,15,11,20,26,24,17,20,36,26
0,0,0.000149091,2.49957,2.50098,2.4994,2.49941,2.49837,2.49872,2.50018,2.49957,2.49974,2.49873,21.6609,23.1518,25.7616,27.5658,28.9388,29.9098,29.2651,30.7955,36.8898,35.1041,20,20,18,25,22,24,31,33,38,31
0,0,4.14871e-05,2.49917,2.50189,2.50075,2.50246,2.50001,2.50052,2.50078,2.50007,2.50021,2.5008,14.2882,14.5892,15.0188,15.3306,15.5059,15.6554,15.5584,15.7721,16.5863,16.3733,13,14,12,17,13,13,16,20,8,13
0,0,0.000102999,2.50077,2.49941,2.50003,2.50154,2.49968,2.50036,2.50073,2.49948,2.50078,2.50078,18.1496,18.9595,20.4463,21.4576,22.165,22.686,22.3327,23.1141,26.2159,25.3503,19,21,24,15,23,24,21,35,21,21
0,0,-2.01054e-05,2.50107,2.501,2.49884,2.49944,2.49853,2.50051,2.50041,2.50065,2.49947,2.50046,11.2841,11.1847,10.9986,10.9053,10.8226,10.7964,10.8293,10.7568,10.4859,10.5652,14,17,11,14,12,11,5,9,12,12
0,0,0.000103317,2.50097,2.4987,2.50003,2.49959,2.49995,2.49937,2.50151,2.5007,2.50098,2.49926,18.1756,18.972,20.4791,21.453,22.2121,22.7072,22.3919,23.1882,26.2832,25.369,20,20,19,26,23,12,18,20,31,26
0,0,5.92672e-05,2.49972,2.50213,2.49932,2.49999,2.50023,2.49993,2.49943,2.49942,2.4993,2.49968,15.3125,15.7521,16.3996,16.8581,17.1983,17.4177,17.2489,17.606,18.9128,18.5578,10,8,22,19,18,17,23,17,19,23
0,0,9.36157e-05,2.50163,2.49953,2.50018,2.49859,2.50053,2.49919,2.49989,2.5015,2.49937,2.50154,17.5187,18.2119,19.5073,20.3219,21.0061,21.4125,21.1168,21.8471,24.4155,23.7329,21,14,15,33,19,15,13,30,20,27
0,0,5.57525e-05,2.50101,2.50013,2.50092,2.50104,2.50035,2.49956,2.50087,2.49829,2.4995,2.49901,15.1255,15.4849,16.1382,16.5538,16.8525,17.046,16.9205,17.2057,18.4287,18.0879,21,10,16,17,16,18,15,12,14,10
0,0,0.000108203,2.49863,2.5017,2.49939,2.49936,2.49966,2.49974,2.49912,2.50037,2.49982,2.50019,18.4787,19.4329,20.9749,22.0302,22.8454,23.395,22.9892,23.8961,27.2238,26.2898,23,18,21,27,28,19,19,24,19,26
0,0,7.11064e-05,2.50301,2.499,2.4999,2.5004,2.49993,2.49956,2.50084,2.50058,2.4999,2.50038,16.0819,16.523,17.4154,17.9957,18.4182,18.7005,18.5178,18.9741,20.6647,20.2011,15,22,14,17,13,18,24,16,34,21
0,0,9.57642e-05,2.49907,2.4992,2.49994,2.49878,2.49952,2.50161,2.49932,2.49906,2.50034,2.49997,17.6196,18.3749,19.7143,20.5665,21.2487,21.7444,21.3729,22.0872,24.8326,24.0604,19,18,25,13,24,18,21,17,19,22
0,0,3.55151e-05,2.49961,2.50039,2.49863,2.5012,2.49929,2.49932,2.49968,2.49928,2.50084,2.50008,13.9685,14.1981,14.5437,14.8182,14.966,15.0833,15.0052,15.1847,15.8763,15.6815,16,19,7,15,12,11,9,17,14,17
0,0,4.51317e-06,2.50063,2.50075,2.50016,2.50069,2.50051,2.49902,2.50062,2.49903,2.50086,2.50002,12.4045,12.4306,12.464,12.4962,12.5127,12.5065,12.5177,12.5173,12.6089,12.5798,9,8,6,7,9,9,10,12,12,12
0,0,8.78286e-05,2.50102,2.49984,2.50241,2.49861,2.50034,2.49953,2.49943,2.49957,2.49967,2.49909,17.1209,17.7699,18.9903,19.6877,20.3073,20.6849,20.4013,21.0338,23.3945,22.721,17,21,19,13,32,27,17,10,19,26
0,0,0.000102527,2.49959,2.49896,2.50375,2.50013,2.49898,2.49912,2.50052,2.49902,2.50089,2.49785,18.0953,18.9126,20.474,21.3721,22.0889,22.5935,22.2662,23.0358,26.1271,25.1917,15,18,18,19,19,17,17,18,21,23
0,0,1.70105e-05,2.49934,2.49857,2.49886,2.50146,2.5014,2.49976,2.50098,2.49784,2.50009,2.50088,13.0013,13.0882,13.2549,13.3925,13.4677,13.4958,13.4766,13.5136,13.8257,13.7601,17,8,11,15,13,8,13,10,17,12
0,0,7.80556e-05,2.49944,2.50046,2.50084,2.50078,2.50051,2.50199,2.5003,2.49883,2.49825,2.49924,16.4605,17.0491,18.0514,18.7015,19.1887,19.5484,19.2794,19.778,21.7245,21.1996,17,13,25,20,21,25,20,31,16,25
0,0,0.000104582,2.49872,2.50135,2.50134,2.49981,2.49974,2.4989,2.4983,2.49897,2.50171,2.50019,18.2237,19.1261,20.6368,21.6071,22.3714,22.8704,22.4867,23.331,26.5509,25.6221,13,26,14,17,26,19,24,20,20,30
0,0,0.00014754,2.49772,2.49933,2.49812,2.5008,2.49859,2.4991,2.50063,2.49854,2.50024,2.49716,21.4917,22.9601,25.5287,27.3707,28.6855,29.6425,29.0125,30.4683,36.4852,34.6649,27,23,25,31,27,37,25,33,29,44
0,0,0.000128667,2.4991,2.49977,2.4985,2.49938,2.50057,2.49944,2.49937,2.49909,2.49897,2.50031,20.0082,21.1795,23.2269,24.6456,25.7552,26.4615,25.9337,27.1068,31.6693,30.409,16,21,25,29,23,21,36,32,36,30
0,0,7.00905e-05,2.50088,2.49844,2.50067,2.49977,2.49946,2.49954,2.50002,2.49901,2.49812,2.50006,15.9848,16.4419,17.3399,17.8845,18.3012,18.5857,18.3926,18.8249,20.4729,20.0492,16,12,20,12,20,24,20,13,21,26
0,0,0.000111478,2.49963,2.49978,2.50033,2.50001,2.50055,2.50066,2.4989,2.49866,2.49862,2.50001,18.7326,19.6708,21.3431,22.444,23.3054,23.8839,23.4308,24.3465,27.8612,26.9042,18,18,16,23,22,20,26,26,26,41
0,0,0.000107588,2.49975,2.49952,2.49964,2.49897,2.49969,2.49934,2.49909,2.50086,2.49996,2.50065,18.4555,19.3396,20.9154,21.9478,22.7647,23.2993,22.9057,23.8165,27.1034,26.1874,23,21,26,18,26,22,24,21,34,31
0,0,0.000120317,2.49934,2.50003,2.49902,2.49967,2.49962,2.50131,2.49919,2.50221,2.5007,2.50029,19.3777,20.4378,22.2837,23.55,24.5116,25.2086,24.6873,25.8146,29.8152,28.6564,26,24,22,25,24,22,21,31,36,30
0,0,5.01321e-05,2.49932,2.49945,2.50063,2.49979,2.50071,2.49996,2.49833,2.49834,2.50075,2.49851,14.7756,15.1049,15.6841,16.0316,16.3165,16.4843,16.3292,16.6151,17.6968,17.3709,16,14,11,19,16,13,22,7,21,18
0,0,9.88781e-05,2.49952,2.50176,2.50121,2.4996,2.49956,2.50205,2.50035,2.50024,2.4998,2.49755,17.8408,18.6703,20.0509,20.9377,21.6376,22.1666,21.7902,22.5461,25.4004,24.5394,24,26,17,18,12,21,25,24,22,16
0,0,6.57617e-05,2.50026,2.50051,2.50093,2.49899,2.49972,2.5024,2.50028,2.50163,2.49949,2.49975,15.71,16.1721,16.9711,17.4516,17.851,18.1585,17.9352,18.3727,19.8518,19.4359,20,17,18,14,18,8,20,20,14,25
0,0,-3.7055e-08,2.49798,2.49953,2.50165,2.50061,2.49752,2.50121,2.49855,2.50048,2.50165,2.5,12.1562,12.1748,12.2004,12.1874,12.1497,12.1946,12.1622,12.1856,12.1992,12.1793,11,15,13,8,9,9,14,9,4,15
0,0,0.00013464,2.49934,2.49913,2.49983,2.50137,2.50022,2.49897,2.49841,2.50037,2.4997,2.50224,20.4802,21.7167,23.9668,25.5167,26.6561,27.4194,26.8345,28.1693,33.1312,31.7893,17,21,25,40,24,30,26,31,34,36
0,0,3.28375e-05,2.49936,2.49932,2.49816,2.50038,2.50022,2.49975,2.49893,2.50102,2.49864,2.49925,13.8213,14.0205,14.3426,14.5904,14.7484,14.8479,14.7599,14.9599,15.5292,15.3732,13,15,13,14,10,14,11,14,10,22
0,0,0.000123235,2.50056,2.4989,2.50132,2.49865,2.50127,2.50019,2.49955,2.4991,2.50063,2.50042,19.6214,20.6725,22.6651,23.9053,24.9721,25.6276,25.1233,26.2062,30.4668,29.261,17,19,20,25,15,30,31,19,22,24
0,0,0.000171183,2.4994,2.50004,2.49899,2.50146,2.49913,2.49914,2.5007,2.50044,2.50017,2.50066,23.5866,25.435,28.7755,31.1781,32.9301,34.1885,33.3396,35.3644,43.4917,41.1512,24,31,26,32,37,37,28,33,39,45
0,0,4.61238e-05,2.49793,2.5011,2.49939,2.49949,2.50036,2.5012,2.49935,2.49924,2.49975,2.50022,14.5284,14.8713,15.3521,15.6786,15.9351,16.1104,15.9653,16.2204,17.1602,16.9121,16,20,16,14,10,14,20,10,8,16
