# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:09:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/o41z7_vj.json
# init = 2 (Default)
# random
#   seed = 91311
# output
#   file = /home/lab5/output/code1-20230416110938_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,2.00015,0.000197261,15.8341,17.2597,19.9211,21.7875,23.2668,24.2939,23.5577,25.2217,32.021,30.0266,19,11,25,23,22,27,16,27,38,33
0,0,2.00018,0.000113163,11.4424,12.0225,13.0534,13.7415,14.2692,14.6273,14.3713,14.9452,17.1383,16.5176,8,9,11,15,19,10,22,17,21,15
0,0,2.00012,0.000119602,11.7299,12.3593,13.4821,14.2344,14.8127,15.2058,14.9248,15.5553,17.9775,17.2901,11,18,22,9,14,22,12,22,18,13
0,0,2.00002,0.000477389,46.7203,57.5583,81.4395,101.149,118.577,131.646,122.198,144.145,256.841,219.825,44,65,84,91,116,132,126,147,269,205
0,0,2.00001,1.07386e-05,7.70212,7.73835,7.799,7.83711,7.86519,7.88371,7.87051,7.89981,8.00313,7.97516,6,7,10,6,7,7,6,5,10,12
0,0,2.00007,0.000155606,13.4796,14.4281,16.1562,17.3388,18.2609,18.8939,18.4408,19.4609,23.4927,22.3307,11,13,18,18,25,22,16,22,30,20
0,0,1.99994,0.000200687,16.0417,17.5121,20.2629,22.1958,23.7299,24.7961,24.0318,25.7598,32.84,30.7602,15,24,21,22,22,39,26,23,43,25
0,0,1.99988,0.000181478,14.8935,16.1227,18.3966,19.9765,21.2209,22.0813,21.4649,22.8559,28.4685,26.8331,24,17,13,23,22,24,24,26,36,31
0,0,1.99992,0.000135148,12.4534,13.2111,14.575,15.4973,16.2106,16.6976,16.3493,17.1319,20.1756,19.306,11,12,23,15,16,15,8,27,27,21
0,0,2.00005,0.00029452,23.0526,26.219,32.4792,37.1258,40.9515,43.6799,41.7184,46.1939,65.971,59.9315,23,23,36,34,31,39,47,50,78,53
0,0,2.00015,0.00025249,19.5998,21.8863,26.2961,29.49,32.0767,33.9003,32.591,35.5663,48.2749,44.4604,17,23,30,34,30,37,36,23,45,45
0,0,1.99967,0.000239084,18.6017,20.6504,24.5705,27.3876,29.6572,31.2515,30.1073,32.7038,43.6753,40.4005,7,24,19,26,30,33,33,29,35,54
0,0,1.99996,0.000161959,13.813,14.8261,16.6787,17.9513,18.9461,19.6301,19.1404,20.2436,24.6261,23.3596,15,19,14,24,18,12,24,20,26,22
0,0,2.00003,0.000314614,24.9127,28.5845,35.9306,41.4473,46.0252,49.3082,46.9466,52.3456,76.5963,69.1298,24,20,45,48,55,52,42,51,91,73
0,0,2.00004,0.000150894,13.236,14.1382,15.7775,16.8962,17.7669,18.3638,17.9366,18.8979,22.6834,21.5946,10,16,23,21,17,17,17,25,24,21
0,0,2.00001,0.000146032,12.9894,13.8453,15.3961,16.4514,17.2712,17.8325,17.4308,18.3342,21.8776,20.8605,12,15,16,12,16,13,17,22,23,20
0,0,2.00015,0.000163493,13.8976,14.9269,16.8108,18.1061,19.1192,19.8162,19.3171,20.4414,24.9129,23.6199,20,7,20,15,11,22,28,27,29,24
0,0,1.99986,0.000167683,14.1204,15.1939,17.1638,18.5214,19.5851,20.3176,19.7931,20.9754,25.6937,24.3269,7,16,14,14,19,26,19,25,20,22
0,0,1.99977,0.000158311,13.6171,14.5925,16.3724,17.5925,18.5448,19.199,18.7307,19.7853,23.9626,22.7573,16,21,12,21,21,19,16,17,21,26
0,0,2.00015,0.000278027,21.6319,24.4264,29.898,33.9203,37.2108,39.5468,37.8683,41.6921,58.3654,53.308,18,24,27,46,44,41,49,43,64,41
0,0,1.99993,0.000167662,14.1203,15.1937,17.1633,18.5207,19.5842,20.3166,19.7921,20.9743,25.6917,24.3251,14,15,15,24,25,22,18,23,22,18
0,0,2.00014,0.000304032,23.9177,27.3162,34.0732,39.1163,43.284,46.2641,44.121,49.0153,70.8107,64.1289,23,21,37,43,37,46,36,71,62,63
0,0,2.00001,0.000304682,23.9747,27.3891,34.1803,39.2509,43.4423,46.4399,44.2842,49.2076,71.1446,64.4176,24,34,40,43,45,51,51,53,74,63
0,0,1.99993,0.000239698,18.6507,20.7103,24.6528,27.487,29.7709,31.3755,30.2239,32.8374,43.8863,40.5876,16,15,31,34,28,29,33,38,45,37
0,0,1.99995,0.000219462,17.2486,18.9848,22.2688,24.6018,26.4671,27.7702,26.8356,28.9527,37.7585,35.1515,22,18,21,24,35,34,25,34,39,32
0,0,1.99983,0.000204087,16.2521,17.7682,20.6101,22.611,24.2011,25.3073,24.5143,26.3079,33.677,31.5093,18,17,28,22,26,34,17,35,42,35
0,0,1.99985,0.00023029,17.9836,19.8876,23.5122,26.1035,28.1841,29.6419,28.5959,30.9677,40.919,37.9595,19,17,18,31,31,25,39,39,45,31
0,0,2.00003,0.000107265,11.183,11.7197,12.6702,13.3025,13.7862,14.1139,13.8797,14.4045,16.4008,15.8372,12,12,18,14,22,15,15,13,20,17
0,0,2,0.000143631,12.8693,13.703,15.2112,16.2362,17.0316,17.5758,17.1864,18.0621,21.4905,20.5074,10,12,13,17,15,19,17,14,15,28
0,0,2,0.000224808,17.6094,19.4271,22.8764,25.3346,27.3039,28.6818,27.6934,29.9335,39.291,36.5144,13,11,22,21,31,32,18,24,39,39
0,0,1.99984,0.000143788,12.875,13.71,15.2207,16.2475,17.0444,17.5896,17.1995,18.0768,21.5121,20.527,15,16,12,20,23,16,17,16,17,20
0,0,2.00016,9.38973e-05,10.6215,11.0664,11.8482,12.3642,12.7569,13.022,12.8326,13.2564,14.8514,14.4037,15,11,21,14,11,15,10,15,10,17
0,0,1.99993,0.000146228,12.9981,13.8558,15.4099,16.4677,17.2894,17.852,17.4494,18.355,21.9077,20.8878,10,9,11,17,15,23,21,23,19,23
0,0,2.00001,0.00023091,18.0297,19.944,23.5895,26.1967,28.2905,29.7579,28.7051,31.0926,41.1149,38.1335,10,24,22,28,20,21,30,25,39,35
0,0,1.99986,0.000431305,39.0948,47.2036,64.5879,78.5582,90.6916,99.6755,93.1897,108.188,182.317,158.403,50,33,67,87,81,102,84,116,189,165
0,0,1.99989,9.72923e-05,10.7589,11.2262,12.049,12.5931,13.0078,13.2879,13.0878,13.5359,15.2269,14.7516,5,6,17,11,11,18,18,12,16,13
0,0,1.99993,0.000237451,18.4895,20.5112,24.376,27.1507,29.3847,30.9531,29.8275,32.3816,43.1597,39.9448,15,23,31,36,25,41,31,34,35,52
0,0,1.99983,0.00024787,19.247,21.4489,25.6842,28.7434,31.2166,32.958,31.7079,34.5473,46.6303,43.0106,24,20,15,23,23,29,24,33,46,45
0,0,2.00014,0.000216153,17.0327,18.72,21.9055,24.1642,25.9676,27.2264,26.3236,28.3678,36.848,34.3408,15,19,23,21,26,33,30,28,28,34
0,0,2.00009,0.000166007,14.0326,15.0884,17.0238,18.3564,19.3997,20.118,19.6037,20.7627,25.3816,24.0445,15,15,15,17,21,27,20,13,20,32
0,0,2.00011,-2.73602e-06,7.31215,7.30341,7.2889,7.27985,7.27322,7.26887,7.27197,7.26509,7.24108,7.24754,7,5,7,9,12,10,2,4,6,7
0,0,1.99986,0.000237264,18.4749,20.4933,24.3513,27.1209,29.3506,30.916,29.7926,32.3416,43.0966,39.8888,19,19,28,17,43,33,43,37,39,36
0,0,1.99999,0.000189901,15.3878,16.7193,19.1945,20.9227,22.2886,23.2351,22.5568,24.0887,30.3114,28.4918,14,20,15,15,18,22,15,15,27,31
0,0,2.00013,0.000263769,20.4723,22.9735,27.8296,31.37,34.25,36.2867,34.8239,38.1516,52.4956,48.1702,26,21,27,22,38,48,32,34,57,42
0,0,2.00005,0.00015011,13.1962,14.0908,15.7156,16.824,17.6863,18.2774,17.8544,18.8062,22.5519,21.4749,13,19,16,20,31,19,18,18,25,28
0,0,1.99998,0.000211572,16.7313,18.352,21.4035,23.5614,25.2812,26.4802,25.6204,27.5663,35.609,33.2357,6,26,27,20,23,37,23,30,35,28
0,0,2.00004,0.00027541,21.4119,24.1504,29.504,33.4336,36.6449,38.9231,37.2862,41.0141,57.2348,52.32,26,24,20,36,28,43,41,45,50,54
0,0,1.99988,0.000198397,15.8995,17.3395,20.0298,21.9177,23.4146,24.4544,23.7091,25.3938,32.2838,30.2619,19,14,24,18,23,16,22,23,35,28
0,0,2.00015,0.000170524,14.2804,15.3852,17.4158,18.8177,19.9172,20.675,20.1323,21.3559,26.2499,24.8304,16,16,21,18,21,17,19,23,22,20
0,0,1.99995,0.000258174,20.0309,22.4233,27.0528,30.417,33.1477,35.0759,33.6913,36.8394,50.3479,46.2838,16,24,36,32,30,32,25,46,54,45
0,0,2.00011,0.000189431,15.3617,16.6875,19.1514,20.8714,22.2304,23.172,22.4973,24.0212,30.2093,28.4002,15,24,21,19,23,16,21,32,26,30
0,0,1.99989,0.000189104,15.339,16.6605,19.1158,20.8295,22.1833,23.1213,22.4492,23.9672,30.1294,28.3281,14,12,21,23,20,16,24,24,27,35
0,0,1.99993,0.000123898,11.9239,12.5873,13.7737,14.5707,15.1844,15.6021,15.3034,15.9737,18.5573,17.8227,11,15,19,20,11,20,13,14,20,20
0,0,1.99975,0.000134671,12.4283,13.1817,14.5376,15.4541,16.163,16.6468,16.3007,17.0782,20.1007,19.2373,16,24,12,17,17,22,21,18,28,23
0,0,1.9998,0.000228603,17.8659,19.7429,23.3125,25.862,27.9076,29.3403,28.3125,30.6428,40.4072,37.5053,18,15,15,26,33,24,28,39,33,33
0,0,2.00021,0.00018136,14.8917,16.1199,18.3918,19.9702,21.2134,22.073,21.4572,22.8468,28.4531,26.8196,9,23,20,18,20,27,19,25,22,22
0,0,2,0.000283004,22.0484,24.951,30.6507,34.853,38.2973,40.746,38.9863,42.9969,60.5557,55.2188,19,27,29,30,36,45,49,50,70,59
0,0,2.00025,0.000296537,23.2377,26.4528,32.8169,37.5462,41.443,44.2237,42.2245,46.7869,66.9812,60.8092,24,28,30,34,40,41,39,40,66,50
0,0,1.99999,0.000123473,11.9051,12.5651,13.7452,14.5377,15.1479,15.5631,15.2662,15.9325,18.4999,17.77,15,12,11,18,14,10,11,14,13,11
0,0,2.00017,0.000292459,22.8727,25.991,32.1486,36.7135,40.4689,43.1457,41.2214,45.611,64.9765,59.0676,26,21,32,34,40,49,35,54,61,44
0,0,2.00002,0.000155492,13.473,14.4203,16.1461,17.3271,18.2479,18.88,18.4276,19.4461,23.4717,22.3115,9,12,25,19,27,15,18,17,22,22
0,0,2.00019,0.000223449,17.5205,19.3177,22.7251,25.1514,27.0943,28.4531,27.4784,29.6871,38.9036,36.1704,17,20,24,19,30,20,26,14,50,34
0,0,1.99993,0.000125462,11.9962,12.6723,13.8825,14.6962,15.3232,15.75,15.4448,16.13,18.7743,18.0219,12,13,9,19,14,10,18,20,15,23
0,0,2.00003,0.00016434,13.9416,14.9797,16.8807,18.1883,19.2114,19.9155,19.4114,20.5471,25.0675,23.7599,17,17,27,26,17,22,21,16,31,28
0,0,2.00009,0.000257776,20.003,22.3881,27.0026,30.355,33.0758,34.9967,33.6173,36.7535,50.2063,46.1597,21,21,32,26,23,34,30,53,51,37
0,0,2.00019,0.000180908,14.8654,16.0883,18.3497,19.9205,21.1574,22.0125,21.3999,22.7822,28.3572,26.7332,16,12,19,25,21,31,26,23,26,32
0,0,1.99997,0.000386736,32.9151,38.9755,51.6294,61.5389,69.997,76.1838,71.7234,81.9925,130.919,115.411,32,48,56,61,69,84,74,88,139,118
0,0,1.99994,8.57317e-05,10.2895,10.6823,11.3693,11.8205,12.1629,12.3934,12.2287,12.5969,13.9738,13.5887,4,11,10,10,9,14,8,11,19,13
0,0,1.99981,0.000260974,20.2459,22.6916,27.4324,30.883,33.687,35.6684,34.2454,37.4816,51.3995,47.2074,23,25,28,24,29,33,35,47,41,45
0,0,1.99998,0.000295402,23.1298,26.3169,32.6214,37.3033,41.1593,43.91,41.9325,46.445,66.4006,60.3044,15,24,32,33,43,43,52,42,65,58
0,0,1.99998,0.000113832,11.4697,12.0547,13.0948,13.7893,14.322,14.6836,14.4251,15.0046,17.2204,16.5931,10,12,9,13,15,11,17,16,23,19
0,0,1.99995,0.000277901,21.6171,24.4084,29.8732,33.8903,37.1763,39.5091,37.8329,41.6513,58.2995,53.25,14,24,46,43,31,48,37,38,57,42
0,0,2.00009,-2.54186e-05,6.69861,6.62461,6.50332,6.4287,6.37451,6.33913,6.36431,6.30859,6.11751,6.16841,6,5,4,6,5,7,8,7,4,10
0,0,2.00001,0.000192964,15.5713,16.9413,19.4926,21.2773,22.6894,23.6688,22.967,24.5527,31.0099,29.1193,10,11,16,13,24,19,30,24,42,32
0,0,2.00002,0.000124932,11.9727,12.6445,13.8468,14.6548,15.2774,15.7011,15.3981,16.0783,18.7021,17.9557,6,12,9,15,16,11,16,10,19,25
0,0,1.99997,0.000165663,14.0122,15.0643,16.9923,18.3196,19.3586,20.0739,19.5617,20.7158,25.3137,23.9829,17,13,18,22,25,15,19,21,24,31
0,0,2.00022,0.00028553,22.2696,25.2292,31.0495,35.347,38.8728,41.3811,39.5783,43.6881,61.7175,56.2319,26,28,25,46,38,46,36,51,79,52
0,0,1.99999,0.000262311,20.3545,22.8267,27.6225,31.1159,33.9561,35.9639,34.5219,37.8017,51.9224,47.6669,21,27,20,22,36,39,36,39,48,45
0,0,1.99997,0.000301654,23.6949,27.0337,33.6625,38.6033,42.6824,45.5974,43.5013,48.2871,69.5583,63.0436,25,22,33,32,32,56,44,37,61,52
0,0,2.00009,0.000177956,14.6954,15.8839,18.0777,19.5988,20.7954,21.6218,21.0298,22.3654,27.7391,26.1756,10,8,25,21,21,19,23,15,31,30
0,0,2.0001,0.000133954,12.3984,13.1458,14.4904,15.399,16.1014,16.5808,16.2379,17.0082,20.001,19.1463,7,16,14,18,22,15,15,13,24,23
0,0,1.99999,2.40976e-05,8.10984,8.19569,8.34054,8.43229,8.50022,8.5452,8.51314,8.58442,8.83841,8.76925,9,6,8,5,8,8,10,6,10,11
0,0,1.99992,0.000136602,12.5236,13.294,14.682,15.6214,16.3484,16.8448,16.4897,17.2878,20.395,19.5067,14,17,12,23,18,22,22,18,18,20
0,0,2.00008,0.000118887,11.6971,12.3209,13.4332,14.1782,14.7507,15.1398,14.8616,15.4857,17.8815,17.2018,17,11,13,9,15,12,12,12,18,17
0,0,2.00007,0.000150882,13.2359,14.138,15.777,16.8957,17.7662,18.3631,17.9359,18.8971,22.6821,21.5935,11,14,20,17,22,26,13,21,23,24
0,0,2.00016,0.000242233,18.8385,20.942,24.9746,27.8779,30.2198,31.8662,30.6845,33.3671,44.7312,41.3347,11,28,28,23,28,42,28,38,68,39
0,0,2.00012,0.000196082,15.7618,17.172,19.8029,21.6467,23.1073,24.1211,23.3945,25.0367,31.7408,29.7753,11,18,26,17,30,15,25,25,35,36
0,0,1.99989,0.00010855,11.237,11.7829,12.7504,13.3945,13.8876,14.2217,13.9829,14.518,16.5558,15.9802,10,15,10,13,19,7,18,17,18,14
0,0,1.99979,0.000269475,20.9213,23.5359,28.6295,32.3553,35.393,37.5445,35.999,39.5169,54.7508,50.1463,18,26,23,29,45,32,37,50,56,60
0,0,1.99995,0.000181194,14.8783,16.1043,18.3718,19.947,21.1876,22.0452,21.4308,22.8174,28.4107,26.7812,17,14,20,24,31,18,25,16,22,19
0,0,1.99992,0.000292622,22.8814,26.0027,32.1669,36.7371,40.4971,43.1773,41.2506,45.6459,65.039,59.1214,29,29,35,41,44,39,42,45,79,55
0,0,2.00001,6.13069e-05,9.36365,9.6179,10.0563,10.3401,10.5534,10.696,10.5942,10.8213,11.6546,11.424,9,11,16,6,8,12,13,9,12,8
0,0,1.99991,0.00031262,24.7188,28.3373,35.5683,40.9923,45.4897,48.7132,46.3945,51.6943,75.4612,68.1495,26,23,42,28,45,58,45,37,77,70
0,0,2.00014,0.000257179,19.9578,22.3318,26.923,30.2573,32.9628,34.8726,33.5012,36.6189,49.9865,45.9665,21,18,22,22,37,34,34,35,45,48
0,0,2.00011,0.000230687,18.0158,19.9267,23.5652,26.1671,28.2564,29.7206,28.6701,31.0523,41.0505,38.0766,22,14,30,20,30,28,25,43,39,40
0,0,1.99986,0.00022579,17.6739,19.5067,22.9865,25.4678,27.4565,28.8483,27.8499,30.1128,39.5734,36.7651,15,11,22,27,27,20,28,33,41,36
0,0,2.00015,0.00026151,20.2947,22.7517,27.5157,30.9844,33.8035,35.796,34.3651,37.6195,51.6221,47.4036,19,24,20,27,31,29,29,37,48,44
0,0,1.99982,0.000299615,23.5056,26.7938,33.3144,38.1687,42.1733,45.0333,42.9769,47.6713,68.5021,62.1275,28,31,29,42,45,42,44,43,65,81
0,0,2.00011,0.000334292,26.8826,31.1111,39.67,46.1715,51.6083,55.5282,52.7067,59.1696,88.6681,79.513,29,37,35,36,44,47,39,60,92,101
0,0,2.00005,0.000253366,19.6643,21.9666,26.4094,29.6289,32.2372,34.0765,32.7559,35.757,48.5852,44.7335,24,19,32,31,28,39,33,36,50,41
0,0,1.99984,0.000300994,23.6314,26.9535,33.5466,38.4588,42.5133,45.4102,43.3272,48.0828,69.2088,62.7403,29,27,36,50,45,39,41,51,73,86
0,0,2.0001,0.000177646,14.6779,15.8628,18.0496,19.5656,20.758,21.5815,20.9916,22.3223,27.6753,26.1181,17,22,13,17,22,21,15,27,31,26
0,0,1.99992,0.000289818,22.6348,25.691,31.7165,36.1767,39.8421,42.4528,40.5762,44.8561,63.6971,57.9545,19,18,25,35,39,46,44,44,67,54
0,0,1.99998,0.000183539,15.0141,16.2679,18.5901,20.2055,21.479,22.3599,21.7288,23.1534,28.911,27.2319,20,13,19,17,19,20,19,25,34,21
0,0,2,0.000151421,13.2624,14.1697,15.8187,16.9444,17.8207,18.4215,17.9915,18.9592,22.7715,21.6747,14,11,23,15,10,15,21,17,26,26
0,0,2.0001,0.000215592,16.9952,18.6742,21.8429,24.089,25.882,27.1333,26.236,28.2679,36.6932,34.2028,16,21,17,14,30,35,22,23,31,37
0,0,2.00009,0.000271019,21.0528,23.6999,28.8613,32.6402,35.7229,37.9074,36.3381,39.9105,55.3996,50.715,16,28,26,28,42,38,36,50,60,68
0,0,2.00001,0.000152105,13.2977,14.2116,15.8733,17.0082,17.8918,18.4979,18.0641,19.0403,22.8878,21.7805,12,13,16,15,21,22,17,18,25,22
0,0,1.99994,0.00023445,18.2766,20.2484,24.0112,26.708,28.8767,30.3981,29.3064,31.7828,42.2079,39.1022,25,25,29,23,40,24,33,32,51,38
0,0,1.99989,0.000138168,12.5993,13.3834,14.7976,15.7556,16.4974,17.0042,16.6416,17.4565,20.6331,19.7244,12,10,20,15,17,24,17,19,22,18
0,0,1.99996,0.000159587,13.687,14.6756,16.4809,17.7193,18.6864,19.3511,18.8753,19.9468,24.1956,22.969,10,15,18,26,17,22,17,15,17,14
0,0,1.99996,0.000239551,18.6406,20.6978,24.6353,27.4657,29.7464,31.3486,30.1987,32.8084,43.8398,40.5465,11,22,22,14,30,30,30,33,47,42
0,0,1.99983,0.000337779,27.2396,31.5723,40.3603,47.0494,52.6507,56.6931,53.7831,60.4508,90.9712,81.4857,28,40,42,42,55,70,54,52,98,73
0,0,1.99992,0.000165928,14.0258,15.0806,17.014,18.3452,19.3874,20.1048,19.5911,20.7488,25.3622,24.0267,7,11,11,17,17,13,13,16,26,23
0,0,2.00008,0.000298523,23.4126,26.6751,33.1405,37.9506,41.9171,44.749,42.7129,47.3605,67.9656,61.663,20,36,32,27,44,29,45,50,54,42
0,0,2.00008,9.91508e-05,10.8384,11.3184,12.1644,12.7244,13.1516,13.4403,13.234,13.6959,15.4416,14.9505,14,13,11,16,11,10,15,7,21,12
0,0,1.99989,0.00019323,15.5854,16.9586,19.5163,21.3058,22.7218,23.7039,23,24.5903,31.0675,29.1708,19,15,22,18,20,26,31,33,30,27
0,0,2.00009,8.72772e-05,10.3526,10.7551,11.4596,11.9228,12.2744,12.5113,12.3421,12.7205,14.1373,13.7407,6,8,13,9,16,11,19,13,15,11
0,0,1.99991,8.48292e-05,10.2533,10.6406,11.3174,11.7618,12.0988,12.3257,12.1636,12.5259,13.8799,13.5013,14,10,13,11,8,15,15,8,15,11
0,0,2.00002,0.000120919,11.7886,12.4283,13.5703,14.3361,14.9251,15.3257,15.0393,15.6818,18.1526,17.451,9,14,21,8,17,10,19,15,18,16
0,0,2.00002,0.000274044,21.2989,24.0086,29.3016,33.1836,36.3543,38.6029,36.9874,40.6662,56.6556,51.8136,34,30,25,28,44,45,42,38,63,56
0,0,1.9999,0.000144327,12.9027,13.7427,15.263,16.2966,17.099,17.6481,17.2552,18.1387,21.5998,20.6071,14,12,22,13,16,20,18,18,32,23
0,0,1.99986,0.000192446,15.5379,16.9011,19.4392,21.214,22.618,23.5916,22.8939,24.4702,30.8864,29.0082,10,19,21,16,26,27,21,29,31,20
0,0,2.00009,0.000141011,12.7408,13.5506,15.0135,16.0061,16.7756,17.3017,16.9253,17.7715,21.0778,20.1308,14,9,14,17,13,18,16,17,19,24
0,0,2.00006,0.000190551,15.4276,16.7672,19.2586,20.9988,22.3745,23.3279,22.6447,24.188,30.4603,28.6257,17,18,21,17,27,31,23,22,24,36
0,0,1.99995,0.000303215,23.8376,27.215,33.9268,38.9339,43.0704,46.0275,43.901,48.7571,70.3681,63.7451,29,15,38,31,36,38,46,58,51,58
0,0,2.00003,0.000106935,11.1687,11.7031,12.6492,13.2784,13.7598,14.0858,13.8528,14.3749,16.3606,15.8001,7,8,5,19,12,15,17,17,18,15
0,0,2.00008,0.000335098,26.9657,31.2182,39.8299,46.3747,51.8493,55.7974,52.9555,59.4655,89.1986,79.9677,32,38,40,57,53,46,56,61,84,69
0,0,2.00019,0.000175746,14.572,15.7352,17.8797,19.3648,20.5319,21.3376,20.7605,22.0621,27.2898,25.7702,19,12,21,23,16,16,18,24,28,28
0,0,2.00004,0.000154879,13.4414,14.3826,16.0968,17.2694,18.1834,18.8107,18.3617,19.3725,23.3654,22.215,12,10,15,19,23,20,17,25,23,19
0,0,2.00008,0.000201887,16.1186,17.6053,20.3885,22.3455,23.8994,24.9798,24.2054,25.9566,33.139,31.0282,15,17,21,14,19,24,26,26,36,43
0,0,1.99984,0.00025509,19.7916,22.1255,26.6338,29.904,32.5552,34.4257,33.0826,36.1353,49.2017,45.2757,28,20,23,29,24,45,28,26,57,41
0,0,2.00003,0.000243555,18.9326,21.0588,25.138,28.0771,30.4492,32.1174,30.92,33.6386,45.1674,41.7198,15,20,22,27,24,27,32,33,51,33
0,0,2.00014,9.54521e-05,10.6854,11.1405,11.941,12.4699,12.8726,13.1445,12.9503,13.3851,15.0238,14.5635,5,10,15,13,17,13,11,8,15,15
0,0,1.99995,0.000164811,13.9658,15.0087,16.9192,18.2338,19.2624,19.9704,19.4635,20.6056,25.1532,23.8375,16,22,25,22,26,19,13,25,14,13
0,0,1.99998,0.000196175,15.7653,17.1764,19.8094,21.6547,23.1165,24.1313,23.404,25.0477,31.7584,29.7909,14,18,19,23,27,25,26,32,21,35
0,0,2.00013,0.000172252,14.3757,15.4996,17.5673,18.9963,20.1177,20.8911,20.3373,21.5862,26.5885,25.1366,18,17,17,20,21,21,29,14,28,31
