# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:11:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/eiq5ownd.json
# init = 2 (Default)
# random
#   seed = 71972
# output
#   file = /home/lab5/output/code1-20230416111117_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99998,0.000209995,16.6297,18.2279,21.2344,23.3585,25.0504,26.2293,25.384,27.297,35.1939,32.8652,19,28,21,28,22,24,27,28,40,44
0,0,2.00009,0.000118843,11.6952,12.3187,13.4303,14.1749,14.7471,15.1359,14.8579,15.4816,17.8759,17.1966,13,14,15,15,13,21,14,14,18,15
0,0,2.00012,0.000212635,16.8026,18.4388,21.5213,23.7025,25.4416,26.6544,25.7847,27.7533,35.8966,33.4926,15,19,14,24,26,29,29,46,29,25
0,0,1.99999,0.000213444,16.8529,18.5005,21.606,23.8045,25.5581,26.7811,25.9041,27.8896,36.1082,33.6811,17,18,12,22,23,23,19,29,40,24
0,0,1.99986,0.000178609,14.7292,15.9249,18.1329,19.6646,20.8696,21.7021,21.1058,22.4513,27.8676,26.2913,10,17,30,14,16,18,19,23,33,30
0,0,2.00001,0.000242099,18.8261,20.927,24.9544,27.8536,30.1921,31.8361,30.6561,33.3347,44.6806,41.2898,22,24,33,31,30,37,25,40,53,39
0,0,1.99993,0.000289615,22.6172,25.6687,31.6843,36.1367,39.7953,42.4011,40.5281,44.7997,63.6014,57.8713,19,27,39,28,32,43,28,36,60,52
0,0,1.99992,0.000258039,20.02,22.4097,27.0338,30.3938,33.1209,35.0465,33.6637,36.8075,50.2963,46.2384,15,23,28,45,30,37,38,36,52,52
0,0,2.00013,0.000246463,19.1484,21.3259,25.5108,28.5311,30.9715,32.6892,31.4562,34.2563,46.159,42.5953,21,20,26,31,33,36,36,44,47,40
0,0,1.99988,0.000114591,11.5022,12.0929,13.1434,13.8453,14.3839,14.7494,14.4881,15.074,17.316,16.681,11,14,13,15,15,10,9,13,19,16
0,0,1.99999,0.000272578,21.1779,23.8569,29.0855,32.917,36.0446,38.2618,36.6689,40.2956,56.0397,51.2749,17,24,22,34,32,42,31,46,65,53
0,0,2.00011,0.0002567,19.9204,22.2851,26.8574,30.1771,32.8701,34.7709,33.406,36.5089,49.8073,45.8089,26,25,26,30,25,21,30,36,42,38
0,0,2.00006,0.000148866,13.1329,14.0157,15.6177,16.7097,17.5589,18.1408,17.7243,18.6612,22.3444,21.2859,15,14,15,17,17,31,19,19,24,27
0,0,2.00016,0.000131539,12.2839,13.0107,14.3164,15.1974,15.8779,16.3419,16.01,16.7555,19.6463,18.8216,13,21,18,17,7,20,16,12,20,18
0,0,2.00007,0.000128916,12.1591,12.8638,14.1277,14.9792,15.6363,16.084,15.7638,16.4829,19.2654,18.4725,17,12,10,21,12,13,22,12,25,27
0,0,1.99998,0.000109564,11.2823,11.8356,12.8169,13.4706,13.9711,14.3104,14.0679,14.6114,16.6828,16.0974,7,10,12,20,22,8,15,12,19,13
0,0,2.00013,0.000241945,18.817,20.9155,24.9378,27.8331,30.1684,31.81,30.6318,33.3064,44.6344,41.2491,20,24,25,26,27,26,24,21,44,35
0,0,2,9.29403e-05,10.5806,11.0192,11.7895,12.2976,12.6841,12.9449,12.7586,13.1755,14.7438,14.3037,6,5,8,10,11,14,17,18,17,8
0,0,1.99995,0.000239429,18.6317,20.6867,24.62,27.447,29.725,31.3252,30.1768,32.7831,43.7995,40.5108,22,25,22,33,40,31,22,41,36,35
0,0,2.00002,6.2063e-05,9.39115,9.64933,10.0947,10.3832,10.6,10.745,10.6415,10.8725,11.7204,11.4857,6,6,10,14,9,9,8,16,7,13
0,0,1.9998,0.000143605,12.8654,13.6987,15.2061,16.2305,17.0256,17.5695,17.1803,18.0555,21.4819,20.4994,12,12,14,15,25,13,14,13,18,22
0,0,1.99996,0.000243329,18.9147,21.0368,25.1077,28.0404,30.4071,32.0714,30.8768,33.589,45.0884,41.65,20,21,24,31,40,30,28,35,28,56
0,0,2.00005,0.000110471,11.3225,11.8826,12.8762,13.5385,14.0458,14.3898,14.1439,14.695,16.7966,16.2025,15,11,14,14,14,13,16,16,21,13
0,0,2.00005,8.46771e-05,10.2488,10.6351,11.3104,11.7537,12.0898,12.3161,12.1545,12.5159,13.8662,13.4887,5,10,13,11,12,24,10,14,14,17
0,0,2.00008,0.0002825,22.0075,24.8992,30.5759,34.76,38.1887,40.626,38.8744,42.8661,60.3347,55.0264,20,28,29,29,38,43,37,36,54,53
0,0,2.00007,0.000208571,16.54,18.1183,21.0849,23.179,24.8461,26.0073,25.1747,27.0586,34.8264,32.5372,16,16,24,18,28,28,25,27,32,35
0,0,2.00006,0.000248604,19.306,21.5215,25.7849,28.8658,31.3571,33.1117,31.8521,34.7132,46.896,43.2452,20,23,20,27,35,33,30,34,33,38
0,0,1.99998,0.000235615,18.3598,20.3509,24.1532,26.8801,29.0741,30.6137,29.5089,32.0153,42.5767,39.4288,14,22,25,29,25,21,34,36,32,47
0,0,2,0.000196208,15.7675,17.1791,19.813,21.6589,23.1213,24.1364,23.4088,25.0532,31.7665,29.7983,22,25,23,25,17,36,24,29,42,26
0,0,1.99999,0.000159576,13.6868,14.6753,16.4805,17.7188,18.6859,19.3504,18.8747,19.9461,24.1944,22.9679,15,17,13,14,16,15,16,24,22,23
0,0,1.99994,0.000182013,14.9253,16.1609,18.4474,20.0365,21.2885,22.1542,21.534,22.9337,28.584,26.9372,15,11,15,17,17,28,27,23,29,28
0,0,2.00005,0.000248133,19.2708,21.4779,25.7238,28.7912,31.2712,33.0176,31.7639,34.6115,46.7319,43.1005,16,16,31,26,37,44,29,42,49,53
0,0,2.00019,0.000368384,30.6691,36.0259,47.0897,55.6621,62.9268,68.2139,64.4043,73.1594,114.25,101.321,36,31,59,51,65,67,75,72,120,91
0,0,1.99993,0.000297618,23.3275,26.5676,32.9852,37.7573,41.691,44.4989,42.4801,47.0877,67.5001,61.2587,22,35,35,33,46,50,28,58,61,68
0,0,1.99989,0.000119122,11.7055,12.331,13.4465,14.1937,14.7681,15.1584,14.8793,15.5054,17.9094,17.2273,14,9,17,11,15,11,14,14,20,21
0,0,2.00004,0.000233257,18.1943,20.1467,23.8699,26.5364,28.6798,30.1829,29.1044,31.5507,41.8393,38.7757,14,16,27,36,32,21,23,29,38,32
0,0,1.99998,0.00029007,22.6581,25.7203,31.7585,36.2287,39.9028,42.5199,40.6387,44.9291,63.8202,58.0617,29,30,39,36,32,48,51,31,78,56
0,0,2.00003,0.000230928,18.0312,19.9458,23.5919,26.1997,28.2939,29.7616,28.7085,31.0965,41.121,38.1389,25,25,17,23,24,28,30,35,51,37
0,0,1.99991,7.39e-05,9.82949,10.1521,10.7125,11.078,11.354,11.5392,11.4069,11.7024,12.797,12.4924,7,11,12,14,16,8,13,15,6,14
0,0,2.00002,0.000215396,16.9809,18.657,21.8197,24.0612,25.8505,27.0991,26.2037,28.2312,36.6369,34.1525,16,18,18,18,30,25,26,34,38,25
0,0,1.9999,0.000250824,19.4692,21.7245,26.0701,29.2145,31.7594,33.5528,32.2653,35.1905,47.6686,43.9259,25,20,25,26,34,37,22,37,49,39
0,0,2.00007,5.45474e-05,9.12286,9.34294,9.72089,9.96462,10.1473,10.2692,10.1822,10.3762,11.0842,10.8888,6,8,14,16,8,16,14,9,13,14
0,0,1.99991,0.000301774,23.7044,27.0459,33.6807,38.6261,42.7094,45.6274,43.5292,48.32,69.6158,63.0932,27,28,40,36,40,40,41,46,76,67
0,0,2.00002,0.000275279,21.4007,24.1364,29.4841,33.409,36.6163,38.8917,37.2569,40.98,57.1781,52.2704,18,25,25,45,31,40,34,46,53,46
0,0,1.99996,0.000125018,11.976,12.6485,13.8519,14.6609,15.2841,15.7084,15.405,16.0859,18.713,17.9657,6,10,18,22,17,15,12,13,15,17
0,0,2.00001,0.000365374,30.309,35.5561,46.374,54.7413,61.8237,66.974,63.2633,71.7885,111.701,99.158,32,26,45,47,77,63,70,71,109,116
0,0,1.99998,0.000309145,24.3908,27.9189,34.9546,40.2215,44.5828,47.7057,45.4596,50.5917,73.5418,66.4914,23,29,36,37,40,45,40,41,65,76
0,0,1.99998,0.000190686,15.4344,16.7756,19.2701,21.0127,22.3902,23.3451,22.6608,24.2064,30.4884,28.6508,22,17,18,22,19,22,18,25,31,30
0,0,1.99998,0.000267179,20.7405,23.3092,28.3063,31.9568,34.9303,37.0351,35.5233,38.9637,53.8346,49.344,16,19,33,30,35,28,47,46,59,52
0,0,1.9999,0.000222456,17.4484,19.2298,22.6054,25.0076,26.9305,28.275,27.3106,29.4957,38.6063,35.9057,15,15,20,20,25,33,30,14,38,37
0,0,1.99991,9.24212e-05,10.5585,10.9937,11.7578,12.2616,12.6448,12.9034,12.7187,13.132,14.6858,14.2499,7,10,15,12,16,10,10,12,11,18
0,0,2.00001,0.000323539,25.7863,29.7025,37.5789,43.5248,48.476,52.0354,49.4742,55.3345,81.8492,73.6559,29,37,32,53,41,62,63,65,84,76
0,0,2.00001,0.000131514,12.281,13.0074,14.3125,15.1931,15.8732,16.337,16.0053,16.7504,19.6397,18.8155,18,13,19,15,19,18,18,13,25,19
0,0,2.00001,0.00026913,20.8982,23.5065,28.5865,32.3016,35.3302,37.4752,35.9344,39.4413,54.6233,50.0351,21,29,34,35,26,34,33,37,47,51
0,0,1.99971,0.000161117,13.7647,14.7688,16.6041,17.8641,18.8487,19.5257,19.041,20.1326,24.4662,23.2143,12,12,27,16,23,20,18,23,13,24
0,0,2.00001,7.14969e-05,9.73963,10.0487,10.5849,10.9341,11.1975,11.3742,11.2481,11.5298,12.5717,12.2821,11,9,9,9,10,8,16,5,11,7
0,0,2.00011,0.000197409,15.8426,17.27,19.9353,21.8044,23.286,24.3148,23.5774,25.2441,32.0551,30.0572,18,31,21,19,24,23,28,34,34,34
0,0,1.99992,0.000226903,17.751,19.6013,23.1167,25.625,27.6362,29.0442,28.0341,30.3237,39.9042,37.059,17,13,19,33,25,37,28,40,45,35
0,0,2.00002,0.000276319,21.4869,24.2446,29.6386,33.6,36.8384,39.1364,37.4853,41.246,57.6217,52.6581,19,21,33,30,42,42,38,43,68,43
0,0,2.00005,0.00034435,27.9461,32.4843,41.725,48.7856,54.7132,58.9988,55.9131,62.9879,95.5459,85.4002,28,43,44,40,55,58,60,68,95,110
0,0,1.99991,0.000188304,15.292,16.6036,19.0395,20.7388,22.0809,23.0105,22.3444,23.8487,29.9514,28.1681,21,11,22,19,18,27,20,23,32,38
0,0,2.00006,0.000141188,12.7491,13.5605,15.0264,16.0211,16.7923,17.3197,16.9424,17.7906,21.1049,20.1555,14,12,12,21,14,18,21,16,21,19
0,0,2.00004,9.51168e-05,10.6704,11.1233,11.9197,12.4457,12.8462,13.1166,12.9234,13.3558,14.9849,14.5274,14,7,11,9,11,13,12,12,13,20
0,0,2.00001,0.000243296,18.9132,21.0348,25.1047,28.0366,30.4026,32.0665,30.8722,33.5836,45.0794,41.6421,23,24,27,32,20,22,26,42,53,34
0,0,1.99994,0.00018192,14.92,16.1545,18.4388,20.0263,21.277,22.1418,21.5223,22.9205,28.5643,26.9195,13,9,20,17,25,19,19,22,22,23
0,0,2.00006,0.000289679,22.6258,25.6792,31.6988,36.1542,39.8155,42.4232,40.5488,44.8236,63.6402,57.9054,34,25,28,36,39,50,44,45,64,75
0,0,1.99986,0.000314756,24.9222,28.5972,35.9503,41.4727,46.0556,49.3423,46.978,52.3832,76.6646,69.1882,22,33,42,53,54,51,51,47,68,75
0,0,2,0.000263032,20.4114,22.8978,27.723,31.2394,34.099,36.121,34.6688,37.972,52.2019,47.9122,14,22,21,26,26,37,25,44,56,49
0,0,2.00001,9.90697e-05,10.8343,11.3137,12.1586,12.7179,13.1445,13.4328,13.2268,13.688,15.4313,14.9409,11,9,11,14,12,10,13,14,18,17
0,0,2.00009,0.00018106,14.8726,16.0972,18.3618,19.9349,21.1738,22.0303,21.4167,22.8014,28.3862,26.7591,14,8,14,24,15,21,25,26,30,28
0,0,1.99997,0.000333236,26.7693,30.9657,39.4542,45.8984,51.285,55.1676,52.373,58.7735,87.9621,78.9071,30,19,45,42,41,40,62,63,100,73
0,0,1.99997,0.000199555,15.9722,17.4276,20.1486,22.0592,23.5749,24.628,23.8732,25.5798,32.5658,30.5147,12,17,23,17,24,23,21,22,41,36
0,0,2.00011,0.000254795,19.7743,22.1033,26.6013,29.8635,32.508,34.3735,33.034,36.0785,49.1068,45.1926,19,19,33,45,39,37,31,38,47,48
0,0,1.99998,0.000121607,11.8195,12.4646,13.6167,14.3897,14.9843,15.3888,15.0996,15.7485,18.2449,17.5358,11,8,9,10,16,21,22,20,20,20
0,0,2.00015,0.000141827,12.7818,13.5991,15.0761,16.0788,16.8564,17.3882,17.0077,17.8631,21.2073,20.2491,14,13,12,19,16,22,18,14,14,18
0,0,1.99992,0.000282908,22.0385,24.9388,30.6336,34.832,38.2731,40.7193,38.9613,42.968,60.5079,55.177,29,22,45,42,37,38,38,54,54,62
0,0,1.99989,0.000283413,22.0808,24.9921,30.7104,34.9273,38.3842,40.8421,39.0757,43.1017,60.7332,55.3734,19,32,29,31,32,31,48,52,72,57
0,0,2.00005,8.573e-05,10.2905,10.6833,11.3704,11.8216,12.164,12.3945,12.2299,12.5981,13.9751,13.5899,8,11,11,16,15,17,10,6,17,14
0,0,1.99995,0.000143875,12.8808,13.7167,15.2291,16.2571,17.0549,17.6008,17.2102,18.0886,21.5283,20.5419,7,15,10,16,14,17,15,19,21,18
0,0,2.00002,0.000139877,12.6843,13.4839,14.9272,15.9059,16.6643,17.1826,16.8118,17.6454,20.8996,19.9679,13,17,19,18,10,17,15,24,30,23
0,0,1.99995,9.80909e-05,10.7928,11.2655,12.0982,12.6491,13.0691,13.3529,13.1501,13.6041,15.3185,14.8364,11,17,7,10,13,12,21,16,18,9
0,0,2.00007,0.000307412,24.2301,27.714,34.6544,39.8447,44.1396,47.2135,45.0028,50.0533,72.6066,65.683,31,24,33,46,44,46,43,65,89,55
0,0,2.00015,0.000202814,16.1775,17.6767,20.4851,22.4608,24.0302,25.1215,24.3392,26.1085,33.3703,31.2353,15,19,21,18,25,34,22,23,22,30
0,0,2.00007,0.000208998,16.5672,18.1516,21.1301,23.2332,24.9078,26.0743,25.2379,27.1305,34.937,32.6359,19,28,21,17,29,17,14,26,40,29
0,0,1.99997,0.000217842,17.1414,18.8534,22.0887,24.3849,26.2196,27.5008,26.5819,28.6629,37.3074,34.7499,17,24,20,18,22,28,28,29,27,30
0,0,1.99996,0.000103354,11.0145,11.5234,12.4226,13.0194,13.4753,13.7838,13.5634,14.0572,15.9298,15.402,17,11,8,11,18,13,15,11,19,17
