# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/b_a9mz_n.json
# init = 2 (Default)
# random
#   seed = 63641
# output
#   file = /home/lab5/output/code1-20230416093656_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.89866,0.000238729,16.7914,18.6378,22.1702,24.7081,26.7525,28.1884,27.1579,29.4964,39.3749,36.4268,11,21,26,20,29,28,33,27,27,33
0,0,1.9002,0.000180928,13.4519,14.5586,16.6053,18.0268,19.1463,19.9202,19.3658,20.6169,25.6625,24.1927,4,14,18,20,18,22,22,25,38,35
0,0,1.90194,0.000379544,29.024,34.2602,45.1465,53.6363,60.8623,66.1374,62.3351,71.0829,112.516,99.4211,29,34,43,55,60,70,80,86,105,95
0,0,1.89927,0.000205451,14.7748,16.1627,18.7664,20.601,22.0598,23.075,22.3472,23.9936,30.7651,28.772,15,14,18,21,24,25,16,17,33,22
0,0,1.89994,0.000343601,25.2107,29.2952,37.6082,43.9572,49.2858,53.1376,50.3643,56.7224,85.9639,76.8544,15,31,35,49,59,58,53,57,78,65
0,0,1.89924,0.000130286,11.0511,11.6986,12.8608,13.6445,14.2495,14.6619,14.3669,15.0294,17.5956,16.8639,8,9,13,15,9,14,16,8,20,11
0,0,1.90221,0.000270913,19.0821,21.4804,26.1564,29.5798,32.3723,34.3511,32.9296,36.1656,50.1949,45.9519,15,25,30,37,37,34,34,33,59,53
0,0,1.90029,0.000265267,18.6346,20.925,25.3757,28.6234,31.2668,33.137,31.7937,34.85,48.0396,44.0598,20,11,22,27,34,33,28,42,48,43
0,0,1.90061,0.000291045,20.5923,23.3852,28.8957,32.9776,36.3337,38.725,37.006,40.9267,58.2036,52.9351,22,28,40,34,47,35,54,40,51,51
0,0,1.89869,0.000284953,20.0747,22.7368,27.9703,31.8333,35.0019,37.2557,35.6359,39.3284,55.5198,50.5946,19,22,23,36,50,29,33,49,63,45
0,0,1.89951,9.46045e-05,9.63079,10.0373,10.7519,11.2238,11.583,11.8255,11.6522,12.04,13.5002,13.0902,9,7,8,12,11,18,20,15,9,19
0,0,1.89832,0.000252997,17.7368,19.8103,23.8106,26.7088,29.0564,30.7118,29.5233,32.2241,43.7653,40.3006,12,18,17,30,21,24,31,29,40,43
0,0,1.89866,0.000260506,18.2651,20.4674,24.7351,27.8405,30.3634,32.1461,30.8659,33.7772,46.2933,42.5242,11,28,18,29,36,32,32,32,48,37
0,0,1.8989,0.000101171,9.87224,10.3185,11.106,11.6281,12.0265,12.2959,12.1034,12.5346,14.1669,13.7072,9,11,7,17,14,11,11,13,8,6
0,0,1.90037,0.000240778,16.9538,18.8349,22.438,25.0298,27.1193,28.5877,27.5338,29.9259,40.0475,37.0242,17,18,20,24,23,28,30,31,36,45
0,0,1.90007,0.000297205,21.0767,23.9999,29.7883,34.0915,37.6381,40.1694,38.3495,42.5029,60.8974,55.274,19,31,27,45,31,27,44,38,63,60
0,0,1.90232,0.000202597,14.6575,16.0144,18.5557,20.3433,21.7632,22.7505,22.0427,23.6433,30.2115,28.2806,23,18,18,19,23,24,22,23,42,20
0,0,1.90068,0.000129378,11.0283,11.6698,12.8208,13.5964,14.1949,14.6029,14.3111,14.9663,17.5026,16.7797,10,10,21,14,21,24,10,18,13,17
0,0,1.90059,0.000220752,15.6951,17.2847,20.2936,22.4329,24.144,25.3399,24.4822,26.4254,34.5164,32.1197,12,24,23,36,32,22,30,31,44,35
0,0,1.90108,7.98401e-05,9.1112,9.43471,9.99854,10.3676,10.6469,10.8347,10.7006,11.0004,12.1161,11.8048,11,11,7,12,18,10,4,6,10,16
0,0,1.90162,0.000309546,22.1402,25.3472,31.7442,36.534,40.5008,43.3416,41.2984,45.9671,66.8517,60.4348,19,33,31,26,50,45,40,50,71,51
0,0,1.90012,0.00028525,20.1265,22.7985,28.0523,31.9309,35.1127,37.3761,35.7494,39.4577,55.7224,50.7744,25,21,27,38,38,26,32,46,58,57
0,0,1.90045,9.89205e-05,9.80198,10.235,10.9982,11.5033,11.8886,12.1489,11.9629,12.3794,13.9535,13.5107,12,13,11,17,10,9,10,7,14,13
0,0,1.90046,0.000190561,13.9655,15.1783,17.4337,19.0092,20.2545,21.1177,20.4992,21.8963,27.5746,25.9138,12,7,16,26,15,11,15,11,25,30
0,0,1.90197,0.000128558,11.0076,11.6437,12.7844,13.5528,14.1456,14.5495,14.2606,14.9093,17.4186,16.7037,9,14,16,12,16,8,16,13,14,12
0,0,1.90139,9.28442e-05,9.5835,9.98033,10.6772,11.1369,11.4866,11.7226,11.554,11.9312,13.3497,12.9517,7,7,10,14,17,12,14,16,12,15
0,0,1.89942,0.000180055,13.3962,14.4929,16.5197,17.9269,19.0346,19.8002,19.2518,20.4893,25.4768,24.0244,12,17,19,12,32,21,16,27,29,26
0,0,1.89962,0.000189579,13.901,15.1017,17.3333,18.8913,20.1223,20.9753,20.3641,21.7447,27.3512,25.712,12,9,20,21,18,31,18,18,25,30
0,0,1.89902,3.5899e-05,7.67292,7.79424,8.00033,8.13179,8.22959,8.29454,8.24822,8.35131,8.72207,8.62059,11,6,12,9,10,7,6,6,8,13
0,0,1.89974,0.000246828,17.3438,19.3192,23.1164,25.8576,28.0727,29.6319,28.5126,31.0547,41.8634,38.6268,12,19,9,24,28,30,25,20,35,41
0,0,1.8993,0.00028181,19.8445,22.4453,27.5487,31.3087,34.3891,36.5783,35.0051,38.5903,54.271,49.5073,19,22,26,39,41,36,33,50,35,53
0,0,1.89954,0.000110832,10.2542,10.7631,11.6662,12.2682,12.7295,13.0422,12.8187,13.3198,15.2314,14.6909,9,11,14,7,11,10,15,20,17,13
0,0,1.90081,0.00025279,17.767,19.8423,23.8454,26.7453,29.0942,30.7503,29.5612,32.2633,43.8076,40.3421,21,20,17,33,23,22,26,27,49,41
0,0,1.8989,0.000182834,13.5338,14.6595,16.7435,18.1926,19.3347,20.1246,19.5587,20.8359,25.9951,24.491,17,14,10,31,24,13,20,30,23,31
0,0,1.89886,0.000107242,10.1061,10.591,11.4498,12.021,12.4581,12.7541,12.5425,13.0167,14.8203,14.3111,13,13,11,3,14,12,12,18,17,15
0,0,1.89985,0.000219705,15.6203,17.1943,20.1722,22.2881,23.9798,25.1618,24.3141,26.2344,34.2236,31.8581,10,10,24,21,22,32,32,28,28,29
0,0,1.90074,0.000210165,15.0685,16.518,19.2448,21.1714,22.7062,23.7757,23.0088,24.7443,31.9092,29.7962,17,18,20,22,22,32,23,23,30,23
0,0,1.89926,0.000187372,13.7781,14.9538,17.136,18.6576,19.8588,20.6906,20.0946,21.4405,26.8966,25.3029,10,13,12,23,21,32,13,23,23,24
0,0,1.90111,9.24651e-05,9.56683,9.96132,10.654,11.1107,11.4582,11.6925,11.5251,11.8998,13.3085,12.9133,7,9,5,8,14,19,11,12,14,11
0,0,1.89989,6.57375e-05,8.6178,8.86895,9.3031,9.58494,9.79707,9.93913,9.83773,10.0641,10.8973,10.6662,8,8,12,11,12,12,9,12,12,4
0,0,1.89962,0.00015542,12.1826,13.0388,14.5985,15.6658,16.4979,17.0691,16.6602,17.5806,21.2181,20.1699,18,17,16,15,15,19,15,18,19,22
0,0,1.90155,0.000249095,17.5281,19.5439,23.4238,26.2284,28.4968,30.0946,28.9475,31.5531,42.6521,39.3255,23,15,30,30,33,39,23,40,38,35
0,0,1.9016,3.8692e-05,7.77616,7.90876,8.13439,8.27854,8.3859,8.45726,8.40636,8.51966,8.92801,8.81611,4,8,6,9,10,5,8,9,9,5
0,0,1.89927,0.000265565,18.637,20.9303,25.3877,28.6408,31.289,33.1627,31.8169,34.8789,48.0968,44.108,16,22,27,33,30,37,25,25,53,40
0,0,1.90043,0.00018758,13.8052,14.9845,17.1739,18.7005,19.9059,20.7406,20.1425,21.4932,26.9695,25.3697,17,15,20,8,25,20,24,24,30,29
0,0,1.89988,0.000284044,20.0282,22.6751,27.8761,31.7129,34.859,37.0963,35.4884,39.1533,55.2119,50.3289,28,27,22,32,33,35,40,45,55,53
0,0,1.90017,0.000129447,11.0256,11.6673,12.8186,13.5945,14.1933,14.6015,14.3096,14.965,17.5026,16.7793,7,14,11,6,10,11,18,18,22,22
0,0,1.90059,0.000208729,14.983,16.4139,19.1035,21.0024,22.5141,23.5672,22.8121,24.5206,31.5658,29.4893,15,15,21,20,24,20,25,28,28,28
0,0,1.89966,0.000219028,15.5765,17.1411,20.0999,22.2013,23.8811,25.0546,24.2129,26.1192,34.0454,31.6992,21,19,16,20,32,26,26,29,32,26
0,0,1.89989,0.000257613,18.0844,20.2394,24.4081,27.4364,29.8939,31.629,30.3831,33.2156,45.3646,41.7104,12,25,25,37,29,41,22,32,40,42
0,0,1.89701,0.000225571,15.9329,17.5835,20.717,22.951,24.7414,25.9943,25.0955,27.1326,35.6474,33.1201,21,17,24,34,26,27,22,30,37,32
0,0,1.89979,0.000164098,12.6,13.5367,15.252,16.4316,17.3545,17.9895,17.5349,18.5593,22.6357,21.4566,7,18,11,17,15,12,9,14,25,21
0,0,1.89977,0.000106988,10.1053,10.589,11.4455,12.0152,12.451,12.7461,12.5352,13.0079,14.8057,14.2982,6,14,21,8,8,12,12,10,15,17
0,0,1.89906,0.000138327,11.3978,12.108,13.389,14.2568,14.9288,15.388,15.0595,15.7978,18.6761,17.8526,12,9,12,16,17,13,7,22,15,21
0,0,1.89999,0.000288417,20.3717,23.1082,28.4989,32.486,35.7607,38.0924,36.4165,40.2381,57.0426,51.9236,23,19,32,26,31,39,50,32,43,59
0,0,1.90133,0.000287546,20.3305,23.0526,28.4124,32.3746,35.6278,37.9435,36.2791,40.0742,56.7504,51.6724,22,28,39,37,31,33,26,46,60,43
0,0,1.90162,0.000208954,15.0113,16.4466,19.1447,21.0498,22.5666,23.6233,22.8657,24.58,31.651,29.5667,15,14,16,18,27,20,24,21,26,28
0,0,1.89927,0.000281751,19.8395,22.439,27.5399,31.2979,34.3765,36.5644,34.9921,38.5752,54.2459,49.4853,16,19,31,35,37,37,32,35,54,74
0,0,1.90057,0.000120639,10.6611,11.2382,12.2684,12.9591,13.4903,13.8514,13.5932,14.1726,16.4,15.7675,13,12,7,13,16,13,16,10,17,14
0,0,1.90066,0.0001871,13.7829,14.9572,17.1366,18.6558,19.8551,20.6856,20.0906,21.4342,26.8799,25.2894,17,16,12,26,17,19,21,16,24,35
0,0,1.90035,0.000207952,14.9344,16.3552,19.0245,20.9081,22.4072,23.4513,22.7027,24.3964,31.3765,29.3199,11,17,19,22,26,28,21,29,34,29
0,0,1.90017,0.000202776,14.6361,15.9923,18.5325,20.3196,21.7391,22.7262,22.0186,23.6189,30.1868,28.2559,19,15,16,21,24,25,22,23,27,28
0,0,1.90077,0.000251938,17.7079,19.7688,23.7425,26.6195,28.9491,30.5913,29.4123,32.0912,43.529,40.0968,23,18,30,30,24,17,30,41,38,44
0,0,1.89957,0.000138977,11.4322,12.148,13.4395,14.3148,14.9929,15.4562,15.1247,15.8698,18.776,17.9443,13,12,13,12,12,15,13,15,25,16
0,0,1.89962,0.000280859,19.7781,22.3608,27.4261,31.1559,34.2104,36.3807,34.8211,38.3748,53.906,49.1895,17,17,23,31,29,35,25,33,44,53
0,0,1.89951,0.000177945,13.2887,14.3633,16.347,17.7224,18.8043,19.5516,19.0163,20.2239,25.0827,23.669,15,15,14,16,22,14,32,18,22,30
0,0,1.90114,0.0002606,18.3171,20.5266,24.8082,27.924,30.4555,32.2442,30.9597,33.881,46.4408,42.6584,15,22,18,27,29,27,27,31,54,46
0,0,1.90093,0.000197161,14.3329,15.6226,18.0303,19.7187,21.0567,21.9859,21.3199,22.8251,28.9748,27.171,12,12,16,25,26,30,23,27,35,30
0,0,1.89878,0.00020364,14.6646,16.0295,18.5872,20.3876,21.8181,22.8132,22.0998,23.7131,30.339,28.3903,12,15,13,19,27,17,27,26,33,32
0,0,1.90142,0.000298175,21.1846,24.1329,29.9746,34.3197,37.9023,40.4599,38.621,42.8183,61.4213,55.7319,22,29,38,31,53,44,34,40,53,66
0,0,1.90187,0.000165494,12.6946,13.6467,15.3914,16.5924,17.5324,18.1795,17.7162,18.7603,22.9195,21.7157,15,5,29,21,21,24,22,17,21,23
0,0,1.8998,0.000202783,14.6311,15.9868,18.5262,20.3127,21.7318,22.7186,22.0112,23.611,30.177,28.2466,19,22,22,21,25,23,18,30,36,30
0,0,1.89889,0.000110867,10.2489,10.7576,11.6606,12.2625,12.7237,13.0364,12.8129,13.3139,15.2253,14.6849,8,12,8,18,13,8,20,21,23,12
0,0,1.89934,0.000312056,22.3051,25.564,32.0741,36.9558,41.0026,43.9027,41.8167,46.5845,67.9557,61.3825,16,22,18,33,40,45,43,56,66,50
0,0,1.90039,5.85045e-05,8.38457,8.6017,8.97545,9.21704,9.39837,9.51956,9.43307,9.62597,10.3321,10.1369,4,11,9,7,9,10,7,10,8,8
0,0,1.89976,0.000254792,17.886,19.9926,24.0611,27.0118,29.4037,31.091,29.8794,32.6332,44.4172,40.8769,23,13,22,31,22,38,38,29,42,42
0,0,1.89878,8.42475e-05,9.24636,9.59311,10.199,10.5967,10.8982,11.1011,10.9562,11.2803,12.4908,12.1524,8,5,4,8,8,13,9,9,12,15
0,0,1.90061,3.36545e-05,7.61876,7.73164,7.92314,8.04513,8.1358,8.19598,8.15306,8.24856,8.59139,8.49764,7,6,8,12,14,8,11,7,4,6
0,0,1.9001,0.000212183,15.1767,16.6513,19.4286,21.3933,22.9595,24.0516,23.2685,25.0411,32.3709,30.2074,20,14,17,24,22,22,19,35,34,34
0,0,1.90183,0.000158521,12.3566,13.243,14.8606,15.9695,16.8351,17.4298,17.0041,17.9628,21.7608,20.6648,10,12,9,12,20,12,18,24,19,18
0,0,1.89814,7.58919e-05,8.94689,9.24859,9.7732,10.1158,10.3747,10.5486,10.4244,10.7018,11.7311,11.4444,6,9,7,9,12,12,14,5,11,8
0,0,1.90065,0.000152902,12.0771,12.9117,14.4298,15.467,16.2749,16.8291,16.4325,17.3252,20.8463,19.8326,13,15,11,18,15,17,9,20,18,23
0,0,1.89898,0.000282786,19.9132,22.5326,27.6755,31.4668,34.5739,36.7828,35.1954,38.8131,54.6489,49.8362,23,28,22,37,40,37,39,41,53,46
0,0,1.90029,0.000367243,27.6312,32.4413,42.369,50.0562,56.5677,61.3052,57.8917,65.7356,102.515,90.9476,24,26,43,60,52,69,54,61,116,77
0,0,1.89926,0.000149796,11.9165,12.7227,14.1864,15.1848,15.9614,16.4937,16.1128,16.9699,20.3421,19.3726,14,9,13,7,14,11,16,14,22,22
0,0,1.90117,0.000199354,14.4583,15.7744,18.2345,19.9619,21.332,22.284,21.6016,23.1442,29.4579,27.6043,8,13,16,25,24,23,21,19,33,23
0,0,1.90039,0.000243468,17.1314,19.0545,22.7441,25.4023,27.5476,29.0563,27.9734,30.432,40.8575,37.74,16,11,31,24,29,24,23,29,45,33
0,0,1.89949,0.000195978,14.2471,15.5211,17.8977,19.5632,20.8824,21.7982,21.1419,22.6252,28.6799,26.9049,16,17,19,25,21,13,26,12,31,22
0,0,1.89885,0.000299288,21.2211,24.1863,30.0652,34.4409,38.0503,40.6278,38.7746,43.0051,61.7724,56.0301,27,24,33,41,37,30,32,49,69,55
0,0,1.90116,0.000146688,11.7966,12.5775,13.9929,14.9566,15.7053,16.218,15.8511,16.6764,19.9152,18.9853,10,13,9,12,11,21,18,13,14,26
0,0,1.90138,0.000315572,22.6563,26.0064,32.7127,37.7518,41.9349,44.9356,42.777,47.7123,69.8976,63.0643,26,21,30,40,39,62,45,56,72,56
0,0,1.90048,0.000212803,15.2189,16.7021,19.4967,21.4743,23.0512,24.151,23.3624,25.1474,32.5328,30.3524,13,18,23,17,23,24,21,27,29,29
0,0,1.9013,0.000167273,12.7749,13.7437,15.5209,16.7455,17.7047,18.3653,17.8923,18.9584,23.2115,21.9796,13,18,13,22,16,21,17,17,30,28
0,0,1.90049,0.000172313,13.0155,14.0334,15.9062,17.2005,18.2164,18.9169,18.4152,19.5465,24.0779,22.7626,14,11,15,28,20,20,16,17,18,23
0,0,1.90046,0.000164667,12.6363,13.5791,15.306,16.4941,17.4238,18.0637,17.6055,18.6377,22.7471,21.5582,13,14,12,21,18,20,17,23,32,26
0,0,1.89945,0.000122407,10.7222,11.3113,12.3641,13.0706,13.6144,13.9843,13.7198,14.3134,16.5984,15.9491,10,9,16,13,19,12,12,13,16,17
0,0,1.90104,0.00026718,18.7868,21.1135,25.64,28.9466,31.6401,33.5466,32.1772,35.2936,48.7638,44.6962,12,24,36,25,35,43,30,44,47,38
0,0,1.90091,0.000215881,15.4075,16.9318,19.8091,21.8489,23.4774,24.6141,23.7989,25.6447,33.2998,31.0368,15,15,26,24,32,22,21,22,30,18
0,0,1.90115,0.000235583,16.6299,18.4332,21.8767,24.3463,26.3331,27.7274,26.7268,28.9966,38.5608,35.7102,18,12,11,18,20,26,38,23,38,30
0,0,1.89977,0.000211569,15.1358,16.602,19.3624,21.3144,22.8702,23.9548,23.1771,24.9374,32.2129,30.066,19,15,18,24,20,18,14,24,27,33
0,0,1.90049,0.000194503,14.1803,15.4383,17.7832,19.425,20.7248,21.6267,20.9803,22.4408,28.3955,26.6509,9,12,16,15,29,18,18,17,34,24
0,0,1.90021,7.09751e-05,8.7968,9.07391,9.55441,9.86729,10.1033,10.2615,10.1486,10.4009,11.3336,11.0743,5,11,14,13,12,10,15,14,10,13
0,0,1.89931,0.000145305,11.7121,12.48,13.8705,14.8163,15.5509,16.0537,15.6939,16.5031,19.6753,18.765,6,12,17,11,16,17,13,24,24,22
0,0,1.89966,0.00016139,12.4673,13.3783,15.0438,16.1874,17.0812,17.6957,17.2558,18.2467,22.1817,21.0448,12,22,23,13,17,17,23,11,27,20
0,0,1.90072,0.00025016,17.5857,19.6172,23.53,26.36,28.6499,30.2633,29.105,31.7364,42.9553,39.5912,25,18,21,25,27,24,22,32,36,45
0,0,1.90092,0.000201442,14.5718,15.9127,18.4224,20.1867,21.5872,22.5609,21.863,23.4411,29.9113,28.0102,14,20,25,24,15,23,24,26,30,35
0,0,1.89957,0.000173555,13.0659,14.0955,15.991,17.302,18.3314,19.0415,18.5329,19.6799,24.2787,22.9432,13,10,11,22,18,17,12,18,27,22
0,0,1.90049,5.39386e-05,8.23878,8.43528,8.77263,8.99011,9.15304,9.26181,9.1842,9.35721,9.98829,9.81419,5,6,10,7,6,4,12,11,14,6
0,0,1.90103,0.000237524,16.7531,18.5855,22.0886,24.6037,26.6288,28.0506,27.0303,29.3456,39.1165,36.2019,18,30,16,23,24,25,26,21,40,46
0,0,1.89911,0.00023032,16.262,17.984,21.2621,23.6057,25.4875,26.806,25.86,28.0051,37.0058,34.329,20,12,26,17,23,25,22,34,34,39
0,0,1.89846,0.000240427,16.8985,18.7706,22.3557,24.9341,27.0124,28.4728,27.4247,29.8037,39.867,36.8615,14,17,20,21,20,28,31,40,34,39
0,0,1.90152,0.000257671,18.1179,20.2773,24.4548,27.4897,29.9526,31.6914,30.4427,33.2815,45.4577,41.7952,23,22,22,31,33,38,27,37,36,67
0,0,1.90066,0.000204979,14.7684,16.1524,18.748,20.5765,22.03,23.0415,22.3163,23.9566,30.7001,28.7157,13,17,12,21,24,23,22,25,23,27
0,0,1.89973,0.000137515,11.3697,12.0739,13.3433,14.2029,14.8684,15.323,14.9978,15.7287,18.5761,17.7618,14,17,10,7,18,13,11,7,18,10
0,0,1.89998,0.000175826,13.1865,14.2397,16.1813,17.5259,18.5827,19.3122,18.7897,19.9683,24.7023,23.3262,15,12,18,15,15,25,23,16,27,21
0,0,1.90046,0.000160594,12.439,13.3433,14.9957,16.1299,17.016,17.6251,17.189,18.1712,22.0686,20.9429,14,5,20,18,25,20,19,27,23,22
0,0,1.89939,0.000381585,29.179,34.4739,45.4956,54.1011,61.4315,66.7858,62.9262,71.8077,113.944,100.616,33,31,33,47,54,65,73,72,100,107
0,0,1.89985,0.000246714,17.3381,19.3119,23.1058,25.8444,28.0573,29.6149,28.4968,31.0362,41.8327,38.5999,19,25,20,21,23,28,30,33,41,45
0,0,1.89952,0.000240942,16.9502,18.8322,22.4375,25.0312,27.1223,28.5919,27.5371,29.9312,40.0626,37.0362,21,17,13,16,19,42,31,28,51,47
0,0,1.8986,0.000270095,18.9533,21.3277,25.9551,29.3411,32.1024,34.0586,32.6534,35.8521,49.7105,45.5206,17,12,20,25,26,23,25,39,48,46
0,0,1.89864,0.000312528,22.3301,25.5979,32.1277,37.0255,41.0865,43.9971,41.9035,46.6888,68.1468,61.5457,28,29,30,36,45,52,38,49,64,68
0,0,1.9023,0.000263393,18.5373,20.7987,25.1882,28.3877,30.99,32.8302,31.5086,34.515,47.4701,43.5641,18,17,23,31,28,41,36,38,50,40
0,0,1.89887,0.000237609,16.7225,18.5522,22.0504,24.5621,26.5845,28.0045,26.9854,29.2977,39.0568,36.1457,21,10,23,26,24,25,33,45,33,26
0,0,1.89859,0.000264238,18.5291,20.7971,25.2018,28.4139,31.0274,32.8759,31.5482,34.5685,47.5924,43.6643,15,22,30,28,37,26,32,29,39,37
0,0,1.90012,0.000232877,16.4402,18.2013,21.5591,23.9633,25.8955,27.2505,26.2783,28.4833,37.7543,34.9941,13,17,30,19,26,28,13,33,39,19
0,0,1.90021,0.000142402,11.5919,12.3362,13.6818,14.5955,15.3043,15.7891,15.4422,16.2222,19.2726,18.3984,10,17,9,20,13,9,20,15,17,18
0,0,1.9006,0.000246229,17.3185,19.286,23.0666,25.7949,27.999,29.5503,28.4367,30.9656,41.7131,38.4956,13,12,22,19,26,25,29,31,47,33
0,0,1.90003,0.000259561,18.2235,20.4123,24.6516,27.7346,30.2384,32.0071,30.737,33.6252,46.0323,42.2974,19,19,25,27,23,34,27,29,43,24
0,0,1.89979,0.000201791,14.575,15.9187,18.4339,20.2025,21.6067,22.5829,21.8831,23.4656,29.9552,28.048,13,21,21,28,23,15,28,17,32,28
0,0,1.9007,0.000249104,17.5139,19.528,23.405,26.2074,28.4741,30.0706,28.9245,31.5281,42.6187,39.2946,25,21,16,31,22,24,26,28,40,36
0,0,1.89966,0.000315027,22.5698,25.9009,32.5671,37.5745,41.7304,44.711,42.5668,47.4689,69.4952,62.7123,18,22,31,31,38,52,48,56,62,62
0,0,1.89882,0.000216017,15.3835,16.9065,19.7814,21.8197,23.4471,24.583,23.7683,25.6129,33.264,31.0021,12,14,29,19,24,23,20,26,35,30
0,0,1.89983,0.000125126,10.8395,11.4487,12.539,13.2719,13.8366,14.221,13.9461,14.5631,16.9437,16.2664,12,17,12,10,11,14,17,23,15,15
0,0,1.90093,0.00014593,11.7594,12.5338,13.9366,14.8912,15.6327,16.1404,15.7771,16.5942,19.7989,18.8791,11,8,11,11,5,14,22,23,21,24
0,0,1.90007,0.000188944,13.8732,15.0673,17.2859,18.8342,20.0573,20.9046,20.2975,21.6687,27.2347,25.6078,9,19,14,19,14,20,22,26,34,30
0,0,1.90097,0.00010633,10.0918,10.5718,11.4214,11.9863,12.4183,12.7109,12.5018,12.9703,14.7511,14.2486,9,18,10,9,8,16,16,7,18,15
0,0,1.8995,0.000125465,10.85,11.4615,12.5561,13.2921,13.8592,14.2453,13.9692,14.5889,16.9807,16.3002,14,10,10,13,12,18,11,8,17,17
