# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:37:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/cm8izgtl.json
# init = 2 (Default)
# random
#   seed = 7975
# output
#   file = /home/lab5/output/code1-20230416093718_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.89905,0.000113294,10.3471,10.8723,11.8057,12.4288,12.9067,13.2309,12.9991,13.5188,15.5051,14.9429,6,10,12,12,16,17,10,13,18,17
0,0,1.89987,5.87924e-05,8.38956,8.6079,8.98379,9.22682,9.40924,9.53117,9.44415,9.63823,10.3489,10.1524,10,9,6,4,13,9,5,13,9,4
0,0,1.89901,0.000126613,10.8929,11.5126,12.6226,13.3695,13.9452,14.3373,14.0569,14.6864,17.1179,16.4257,10,7,9,9,14,15,9,13,13,18
0,0,1.90052,0.000200897,14.5353,15.8691,18.3646,20.1184,21.5103,22.4778,21.7843,23.3524,29.7785,27.8907,9,17,21,17,23,29,15,19,24,31
0,0,1.8973,0.000407999,32.2463,38.54,51.8478,62.3987,71.4794,78.1602,73.3405,84.4602,138.374,121.141,22,42,53,57,76,77,77,103,126,98
0,0,1.89989,0.000291224,20.5918,23.3865,28.901,32.9863,36.3455,38.7391,37.0185,40.943,58.2395,52.9646,19,18,26,34,41,36,34,46,58,56
0,0,1.9003,0.000271919,19.1198,21.5323,26.2388,29.6864,32.4999,34.4941,33.0615,36.323,50.4748,46.193,24,21,32,36,33,35,35,30,39,44
0,0,1.89837,0.000331454,24.0173,27.7607,35.3249,41.0613,45.853,49.3052,46.8206,52.5101,78.4189,70.3872,26,25,36,32,33,53,37,45,87,78
0,0,1.90127,0.00021658,15.4547,16.9889,19.886,21.9407,23.5815,24.727,23.9055,25.7657,33.4853,31.2026,15,24,17,21,29,14,25,27,40,37
0,0,1.89894,0.0002871,20.2469,22.9534,28.2809,32.2181,35.4504,37.7509,36.0974,39.8673,56.427,51.3854,26,22,31,29,30,38,47,37,50,57
0,0,1.89909,0.000260395,18.2652,20.4665,24.732,27.8357,30.3571,32.1385,30.8592,33.7686,46.2753,42.5092,20,19,30,26,32,40,32,25,46,49
0,0,1.89959,0.000103876,9.98277,10.4464,11.2658,11.8098,12.2255,12.5068,12.3058,12.7561,14.4645,13.9829,9,7,11,11,6,16,13,16,19,13
0,0,1.90047,0.000263295,18.4965,20.752,25.1298,28.3207,30.9159,32.7509,31.433,34.431,47.3489,43.4543,17,23,25,29,41,28,27,37,57,41
0,0,1.89868,0.000211307,15.104,16.5651,19.3157,21.2605,22.8104,23.8908,23.1161,24.8695,32.115,29.9772,18,14,18,28,16,28,19,32,31,23
0,0,1.90163,0.000178363,13.3384,14.4197,16.4161,17.8008,18.8901,19.6425,19.1035,20.3196,25.2142,23.7899,20,20,14,17,22,23,19,21,20,28
0,0,1.8992,7.92316e-05,9.07276,9.39239,9.94929,10.3137,10.5894,10.7748,10.6424,10.9382,12.0388,11.7318,9,13,10,10,13,16,11,16,12,10
0,0,1.90098,0.000250269,17.5977,19.6315,23.549,26.3826,28.6755,30.291,29.1312,31.7662,43.0012,39.6321,18,17,17,30,27,26,21,34,42,45
0,0,1.90026,0.000238477,16.8021,18.6476,22.1777,24.7137,26.7563,28.1909,27.1614,29.4976,39.3646,36.4202,16,16,30,24,23,23,35,26,34,33
0,0,1.89744,0.000219902,15.5945,17.1675,20.1436,22.2585,23.9495,25.1311,24.2836,26.2034,34.1913,31.826,11,15,19,23,28,24,24,28,40,35
0,0,1.89924,0.000250059,17.5529,19.5798,23.4833,26.3065,28.5908,30.2002,29.0448,31.6697,42.8597,39.5044,18,22,26,25,31,15,27,25,52,42
0,0,1.89844,0.000256753,17.9983,20.1353,24.2674,27.2677,29.7016,31.4195,30.1859,32.9903,45.01,41.3959,19,18,23,34,19,24,26,28,59,44
0,0,1.89819,0.000326468,23.5551,27.1671,34.4446,39.9476,44.5353,47.836,45.4607,50.8972,75.553,67.9251,17,30,42,34,44,50,39,57,64,66
0,0,1.89874,0.00014451,11.6696,12.4303,13.8073,14.7435,15.4703,15.9678,15.6118,16.4123,19.5482,18.6487,10,8,14,14,20,7,19,13,17,13
0,0,1.89919,0.000183682,13.582,14.7172,16.8198,18.2825,19.4357,20.2335,19.6619,20.9521,26.1668,24.6459,13,16,13,21,14,19,20,22,26,17
0,0,1.89909,0.00035834,26.6653,31.1856,40.4664,47.6155,53.6502,58.0301,54.8751,62.1186,95.8359,85.2697,30,37,26,52,55,55,57,53,95,88
0,0,1.8998,0.000352815,26.1205,30.4748,39.3854,46.2274,51.9905,56.1669,53.159,60.0611,92.0441,82.0435,29,33,46,45,46,47,47,48,90,87
0,0,1.90003,0.000253836,17.825,19.9161,23.9523,26.878,29.2487,30.9207,29.7202,32.4485,44.1148,40.6112,14,15,29,37,26,41,24,31,39,41
0,0,1.90044,0.000201056,14.5431,15.8787,18.3778,20.1343,21.5284,22.4975,21.8029,23.3736,29.8112,27.9199,18,17,13,21,28,13,34,27,23,18
0,0,1.89915,0.000324026,23.3563,26.9091,34.0569,39.4542,43.9495,47.1816,44.8559,50.1776,74.265,66.8203,29,18,26,40,37,46,55,50,61,85
0,0,1.90157,0.000217919,15.5396,17.0922,20.0264,22.109,23.773,24.9351,24.1017,25.9892,33.8305,31.5105,14,17,25,20,23,23,19,23,28,23
0,0,1.9013,0.000230216,16.2911,18.0154,21.2975,23.644,25.5279,26.8479,25.9008,28.0483,37.0583,34.3788,22,23,26,21,25,29,32,35,27,42
0,0,1.90053,0.0001426,11.6045,12.3507,13.6998,14.6161,15.3269,15.8131,15.4652,16.2474,19.3072,18.4302,10,8,13,22,18,14,18,18,12,27
0,0,1.89954,0.000224476,15.9058,17.5452,20.6554,22.8714,24.6466,25.8885,24.9976,27.0165,35.4479,32.9465,12,20,22,22,22,18,31,28,44,38
0,0,1.90034,0.000284953,20.108,22.7745,28.0167,31.8861,35.06,37.3176,35.6951,39.3937,55.612,50.6787,25,23,25,27,40,43,32,36,49,58
0,0,1.90055,0.000236924,16.7064,18.5288,22.0116,24.5112,26.5234,27.9359,26.9223,29.2222,38.9238,36.0306,18,16,22,29,23,21,28,30,39,32
0,0,1.90075,2.3424e-05,7.32458,7.39994,7.52703,7.60751,7.66708,7.70651,7.6784,7.74088,7.96342,7.90284,5,8,3,8,5,15,6,9,14,8
0,0,1.90017,0.000355037,26.3555,30.7789,39.8428,46.8115,52.6863,56.9463,53.8781,60.9203,93.6123,83.3809,29,35,30,43,45,52,52,49,82,82
0,0,1.89917,0.000207215,14.8744,16.2842,18.9317,20.7992,22.2851,23.3197,22.5779,24.2561,31.1682,29.1323,16,23,9,25,19,17,24,24,24,30
0,0,1.90155,0.000158902,12.3714,13.261,14.8849,15.9985,16.8678,17.4651,17.0375,18.0005,21.8166,20.7152,10,6,13,11,15,13,18,16,18,27
0,0,1.89917,0.000110212,10.2259,10.7304,11.6256,12.2221,12.679,12.9887,12.7673,13.2636,15.1557,14.6209,11,8,6,13,13,16,21,8,13,13
0,0,1.89989,5.05319e-05,8.1262,8.30765,8.61852,8.81852,8.96817,9.06797,8.99676,9.15545,9.73271,9.5737,14,8,10,6,7,12,9,12,7,9
0,0,1.89892,0.000194758,14.172,15.431,17.7781,19.4217,20.723,21.626,20.9788,22.4412,28.4047,26.6574,7,18,15,20,17,29,20,25,25,22
0,0,1.90243,0.000184131,13.6498,14.7936,16.9125,18.3871,19.5498,20.3543,19.7779,21.079,26.3396,24.805,14,13,18,18,15,12,24,26,28,23
0,0,1.90054,0.000141842,11.5708,12.3107,13.6479,14.5557,15.2597,15.7411,15.3967,16.1711,19.199,18.3314,11,14,12,13,21,21,15,22,17,24
0,0,1.89862,0.000176339,13.1947,14.2517,16.201,17.5514,18.6129,19.3457,18.8208,20.0049,24.7629,23.3795,10,14,15,21,23,14,21,17,28,23
0,0,1.90025,0.000238773,16.8209,18.6709,22.2103,24.7533,26.8018,28.2406,27.2081,29.5513,39.4504,36.496,16,28,25,24,23,23,26,31,48,42
0,0,1.90026,0.000229243,16.2131,17.9215,21.1716,23.4938,25.3575,26.6631,25.7264,27.8501,36.753,34.1065,16,22,18,20,20,32,20,25,32,30
0,0,1.90088,0.000153657,12.1151,12.9566,14.4879,15.5346,16.3502,16.9098,16.5092,17.4107,20.9683,19.9438,13,12,10,11,9,17,14,23,19,29
0,0,1.90084,0.000255361,17.9448,20.0633,24.1561,27.1255,29.533,31.2316,30.012,32.7843,44.6537,41.0869,20,21,21,27,25,37,29,33,41,42
0,0,1.89894,0.000116277,10.4659,11.0114,11.9827,12.6323,13.131,13.4697,13.2276,13.7706,15.8509,15.2613,11,12,14,11,8,16,8,23,18,19
0,0,1.90036,0.000135367,11.2829,11.9705,13.2084,14.0456,14.6932,15.1353,14.8191,15.5297,18.2935,17.5038,7,11,8,18,11,16,12,19,14,15
0,0,1.90129,0.000228728,16.1976,17.9003,21.1386,23.4517,25.3077,26.6077,25.6751,27.7895,36.6503,34.0168,22,23,25,20,26,30,25,26,35,29
0,0,1.90022,0.00019737,14.3344,15.6256,18.0365,19.7274,21.0675,21.9981,21.3311,22.8387,28.9993,27.1922,10,14,14,15,26,20,31,22,23,28
0,0,1.90107,0.000164434,12.6325,13.5737,15.2973,16.483,17.4107,18.0491,17.592,18.6219,22.7213,21.5353,15,13,18,22,19,23,20,21,21,11
0,0,1.89899,0.000132857,11.1587,11.8257,13.0249,13.8347,14.4605,14.8874,14.582,15.268,17.9307,17.1707,9,12,13,10,16,16,17,19,18,18
0,0,1.9007,0.000295785,20.9746,23.8688,29.5951,33.8485,37.3521,39.8518,38.0547,42.1556,60.296,54.7535,11,27,36,31,51,41,42,30,67,53
0,0,1.89925,0.000186067,13.7087,14.87,17.0238,18.5244,19.7085,20.5282,19.9409,21.2669,26.6367,25.069,10,17,29,16,18,17,23,19,29,14
0,0,1.90095,0.000359831,26.8691,31.4445,40.8465,48.0953,54.2177,58.6631,55.4609,62.8141,97.0838,86.338,26,36,34,51,52,66,57,64,106,97
0,0,1.89962,0.000166612,12.7208,13.6815,15.4433,16.6567,17.607,18.2613,17.7928,18.8486,23.0587,21.8396,20,9,19,24,16,19,20,17,19,21
0,0,1.89964,0.000270058,18.9703,21.3465,25.9772,29.3657,32.1289,34.0864,32.6802,35.8811,49.7485,45.5559,17,19,24,24,34,50,30,41,48,41
0,0,1.89758,0.000205502,14.7528,16.1389,18.7395,20.572,22.0291,23.0432,22.3161,23.9607,30.7248,28.7339,17,14,23,18,17,28,27,25,21,35
0,0,1.89852,0.00013934,11.4363,12.1543,13.4501,14.3285,15.009,15.474,15.1413,15.8892,18.8072,17.972,12,15,17,13,16,19,14,14,22,14
0,0,1.89813,0.000187631,13.7763,14.9535,17.1389,18.6629,19.8662,20.6995,20.1024,21.4508,26.918,25.3208,13,14,23,19,25,21,20,20,20,30
0,0,1.90071,0.000185519,13.6997,14.8566,17.0017,18.4957,19.6744,20.4902,19.9057,21.2253,26.5671,25.008,11,10,18,31,20,17,18,19,24,27
0,0,1.89871,0.000121932,10.6946,11.2799,12.3254,13.027,13.5668,13.934,13.6714,14.2605,16.5276,15.8836,12,9,10,10,21,9,14,16,26,17
0,0,1.9008,0.000187424,13.802,14.98,17.1668,18.6914,19.8952,20.7288,20.1315,21.4802,26.9482,25.351,11,17,17,26,21,28,29,23,29,32
0,0,1.90054,3.8744e-05,7.7695,7.90217,8.12791,8.27214,8.37956,8.45096,8.40004,8.5134,8.92202,8.81004,6,7,8,9,6,8,10,19,8,12
0,0,1.90056,0.000157513,12.293,13.169,14.7667,15.8614,16.7156,17.3022,16.8823,17.8279,21.5711,20.4914,11,14,15,16,16,16,19,18,19,20
0,0,1.90127,0.000170424,12.9309,13.9307,15.7681,17.0366,18.0314,18.7171,18.226,19.3331,23.7607,22.4766,11,12,16,12,13,23,24,19,21,16
0,0,1.8995,0.000231881,16.3669,18.1123,21.4381,23.8181,25.7301,27.0704,26.1087,28.2898,37.4526,34.7258,22,23,16,26,27,22,27,35,40,30
0,0,1.90117,0.000274333,19.3157,21.7759,26.5822,30.108,32.988,35.0306,33.5631,36.905,51.4335,47.0333,22,22,25,38,27,29,30,40,48,56
0,0,1.90122,0.000136004,11.3204,12.0136,13.2622,14.1069,14.7605,15.2067,14.8875,15.6048,18.3962,17.5984,8,13,11,14,14,19,9,11,21,17
0,0,1.90102,0.000219227,15.6097,17.1791,20.1473,22.2557,23.9412,25.1187,24.2742,26.1871,34.1421,31.7872,16,18,24,24,28,29,22,20,42,23
0,0,1.89846,0.000342242,25.0417,29.0815,37.2969,43.5665,48.8257,52.6258,49.8898,56.1616,84.974,76.0031,23,20,40,37,58,52,44,48,93,61
0,0,1.90134,0.000253418,17.8195,19.9063,23.9333,26.8516,29.2159,30.8832,29.6861,32.4065,44.0355,40.5437,17,27,23,39,23,33,27,30,33,45
0,0,1.89942,8.19829e-05,9.1717,9.50624,10.0901,10.4727,10.7625,10.9575,10.8183,11.1295,12.2902,11.9661,16,5,9,3,14,6,8,15,14,11
0,0,1.89929,0.000269519,18.9242,21.2897,25.8979,29.2689,32.0172,33.9639,32.5655,35.7485,49.5323,45.3659,12,22,29,21,39,33,26,34,56,50
0,0,1.89921,0.000275546,19.3684,21.8469,26.6924,30.2494,33.1564,35.2188,33.737,37.1117,51.7976,47.3476,27,21,21,26,26,49,31,39,51,47
0,0,1.90189,0.00019043,13.9785,15.1915,17.4472,19.0227,20.268,21.1312,20.5127,21.9097,27.5872,25.9266,15,13,19,16,21,18,24,26,39,29
0,0,1.89987,0.000162299,12.5137,13.4335,15.1158,16.2717,17.1753,17.7968,17.3518,18.3541,22.3368,21.1857,15,6,15,20,9,19,12,15,22,21
0,0,1.90001,0.000225229,15.9597,17.6105,20.7436,22.9769,24.7665,26.0187,25.1204,27.1563,35.6638,33.139,11,16,20,22,20,23,28,36,38,29
0,0,1.90039,0.000354496,26.3064,30.7143,39.7435,46.6834,52.5327,56.7735,53.7191,60.7292,93.2575,83.0796,31,33,42,40,54,53,42,69,96,94
0,0,1.89889,0.000194413,14.1527,15.4077,17.7468,19.3844,20.6808,21.5803,20.9357,22.3924,28.3311,26.5912,15,16,17,21,23,21,27,17,31,23
0,0,1.90006,0.000269397,18.9299,21.2949,25.902,29.2719,32.0192,33.9651,32.5673,35.7489,49.5256,45.3616,18,20,28,33,40,41,32,27,44,48
0,0,1.89907,0.000210522,15.0641,16.5157,19.2471,21.1775,22.7154,23.7872,23.0187,24.7579,31.9406,29.8221,13,15,21,29,22,20,23,29,22,14
0,0,1.89952,0.000231033,16.3137,18.0467,21.3473,23.7081,25.604,26.9328,25.9794,28.1414,37.218,34.5178,12,14,21,21,12,21,32,23,38,38
0,0,1.90101,0.000258587,18.1729,20.347,24.5552,27.614,30.0972,31.8508,30.5915,33.4548,45.7451,42.0469,19,20,29,29,24,25,29,30,49,52
0,0,1.89921,0.000214651,15.3085,16.814,19.6537,21.6654,23.2707,24.3907,23.5875,25.406,32.9408,30.7145,14,14,18,21,18,28,19,27,31,32
0,0,1.90015,0.000356404,26.4946,30.9598,40.1168,47.1626,53.1057,57.4168,54.3116,61.4395,94.5664,84.1932,21,30,34,37,48,49,66,61,106,89
0,0,1.90043,0.000170793,12.9385,13.9411,15.7842,17.0568,18.055,18.7431,18.2503,19.3613,23.806,22.5167,12,20,26,21,21,15,16,24,23,24
0,0,1.90021,0.000271926,19.1187,21.5311,26.2374,29.685,32.4985,34.4926,33.06,36.3215,50.4732,46.1914,27,25,27,19,23,46,31,44,40,58
0,0,1.89606,0.000217703,15.4413,16.9825,19.8946,21.9614,23.6126,24.7657,23.9387,25.8116,33.5905,31.2892,13,20,22,14,26,26,20,32,32,32
0,0,1.89986,0.000215676,15.3791,16.8991,19.7679,21.8014,23.4248,24.5577,23.7452,25.585,33.214,30.959,11,25,18,16,31,27,32,27,32,27
0,0,1.89942,0.000133498,11.1911,11.8634,13.0725,13.8893,14.5207,14.9515,14.6434,15.3356,18.0241,17.2565,15,10,14,16,12,20,23,14,17,16
0,0,1.89874,0.000185079,13.6494,14.7992,16.9307,18.4148,19.5854,20.3956,19.8151,21.1255,26.4281,24.8807,14,18,14,20,22,21,29,20,27,27
0,0,1.90185,0.000177863,13.3156,14.3918,16.3785,17.7559,18.8393,19.5876,19.0516,20.2609,25.1261,23.7106,12,15,13,20,19,21,21,15,21,27
0,0,1.90216,0.000197639,14.3772,15.6741,18.096,19.7948,21.1414,22.0766,21.4063,22.9214,29.1138,27.2971,22,11,12,18,15,27,20,26,24,34
0,0,1.89889,0.000253751,17.7987,19.886,23.9147,26.8347,29.2008,30.8695,29.6714,32.3942,44.0365,40.5403,20,19,24,19,29,30,22,43,46,43
0,0,1.89939,0.000153865,12.1069,12.9489,14.4815,15.5292,16.3457,16.9058,16.5049,17.4074,20.9695,19.9436,5,15,14,19,15,16,23,11,20,20
0,0,1.90046,0.000273411,19.2335,21.6744,26.4407,29.9351,32.7885,34.8117,33.3582,36.6679,51.0462,46.6932,19,19,25,23,32,29,33,30,52,43
0,0,1.89795,0.000231633,16.3258,18.0649,21.3781,23.7487,25.653,26.9879,26.0301,28.2022,37.3254,34.6107,17,14,14,25,28,23,32,36,41,25
0,0,1.90054,0.000336748,24.5669,28.4617,36.3566,42.3624,47.3894,51.0163,48.4055,54.3872,81.7441,73.2453,22,24,36,37,51,46,50,49,67,85
0,0,1.90101,0.000116348,10.4904,11.0376,12.0118,12.6633,13.1636,13.5033,13.2604,13.8051,15.8921,15.3006,8,6,15,13,16,17,18,15,14,12
0,0,1.89875,1.26097e-05,7.01083,7.04957,7.11449,7.15534,7.18545,7.20532,7.19116,7.2226,7.33365,7.30356,3,8,9,4,18,10,8,9,9,5
0,0,1.90098,0.000216976,15.474,17.013,19.9199,21.9821,23.6292,24.7791,23.9544,25.8219,33.5744,31.2816,19,18,15,32,18,21,17,28,41,29
