# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:10:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/2m6_nr5b.json
# init = 2 (Default)
# random
#   seed = 15636
# output
#   file = /home/lab5/output/code1-20230416111039_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99997,0.000167057,14.0879,15.1548,17.1118,18.4601,19.5162,20.2434,19.7227,20.8963,25.5774,24.2217,13,19,10,19,19,17,21,25,26,28
0,0,2.00002,0.000131086,12.2608,12.9836,14.2818,15.1576,15.8339,16.2951,15.9652,16.706,19.5775,18.7585,12,18,9,7,12,20,12,7,19,23
0,0,2.00002,0.000310248,24.4959,28.0527,35.1504,40.467,44.8714,48.0261,45.7571,50.9422,74.1502,67.0173,23,23,41,38,52,55,45,51,80,82
0,0,2.00002,0.000170292,14.2656,15.3678,17.3931,18.7912,19.8875,20.6432,20.102,21.3221,26.2009,24.786,13,13,31,23,18,18,21,21,25,25
0,0,2.00007,0.00023292,18.1712,20.1182,23.8303,26.4883,28.6245,30.1225,29.0477,31.4855,41.7359,38.6841,20,26,18,33,26,25,36,43,31,34
0,0,2.00004,0.00013437,12.4175,13.1685,14.5198,15.4332,16.1394,16.6214,16.2766,17.0512,20.0616,19.2018,13,9,17,14,16,9,19,23,18,24
0,0,2.00001,0.00014212,12.7945,13.6143,15.0962,16.1023,16.8827,17.4164,17.0345,17.8931,21.2505,20.2884,10,8,12,6,17,13,13,14,19,10
0,0,1.9999,0.000308365,24.3156,27.8233,34.8152,40.047,44.3778,47.4782,45.2483,50.343,73.1112,66.1189,18,22,33,41,42,48,40,49,64,60
0,0,1.99993,0.000279742,21.7708,24.6018,30.1502,34.2331,37.5753,39.9493,38.2434,42.1301,59.1011,53.9498,16,35,30,30,38,41,38,34,63,57
0,0,1.9999,0.000280555,21.8387,24.6872,30.2727,34.385,37.7522,40.1445,38.4254,42.3425,59.4576,54.2608,16,30,31,34,33,33,40,44,77,57
0,0,2.00001,4.61823e-05,8.83229,9.01235,9.32007,9.51755,9.66505,9.76329,9.69321,9.84934,10.4154,10.2598,12,6,15,10,9,20,7,12,9,10
0,0,1.9999,5.54275e-05,9.15243,9.37682,9.76238,10.0112,10.1977,10.3222,10.2333,10.4315,11.1551,10.9553,11,6,6,12,17,10,9,8,11,9
0,0,1.99984,6.97991e-05,9.67431,9.97394,10.4931,10.831,11.0857,11.2564,11.1345,11.4067,12.4119,12.1327,10,9,15,8,15,11,9,13,13,12
0,0,2.00017,0.000214688,16.9371,18.6031,21.7454,23.9717,25.7482,26.9877,26.0988,28.1113,36.4501,33.9862,25,15,22,23,30,34,30,18,38,30
0,0,1.99985,0.0002636,20.4532,22.9503,27.7981,31.3321,34.2067,36.2395,34.7795,38.1007,52.4148,48.0987,22,36,24,31,28,36,36,40,51,55
0,0,1.99998,0.000145908,12.9827,13.8375,15.386,16.4397,17.2582,17.8186,17.4176,18.3195,21.8568,20.8415,11,12,16,14,14,19,14,22,18,16
0,0,1.99992,0.000187076,15.2198,16.5163,18.9225,20.5999,21.924,22.8408,22.1839,23.6673,29.6795,27.9235,11,21,20,14,25,27,20,19,36,30
0,0,2.00005,0.000136816,12.5355,13.3079,14.6996,15.6416,16.3707,16.8686,16.5124,17.3129,20.4299,19.5387,12,10,10,12,12,20,16,17,21,12
0,0,2,0.000218598,17.1919,18.9152,22.1733,24.4867,26.3356,27.6271,26.7008,28.7987,37.5185,34.9378,19,20,17,25,35,36,21,18,32,36
0,0,1.99998,0.00011292,11.4295,12.0076,13.0349,13.7206,14.2463,14.603,14.3481,14.9197,17.1041,16.4859,4,15,16,10,12,10,19,18,17,25
0,0,1.99989,0.000230695,18.0124,19.923,23.561,26.1625,28.2515,29.7155,28.6651,31.047,41.0439,38.0704,16,16,18,25,29,36,32,38,42,38
0,0,1.99985,0.000182174,14.9333,16.1707,18.4607,20.0524,21.3065,22.1738,21.5525,22.9547,28.6157,26.9657,10,13,21,22,27,13,18,22,28,32
0,0,2.00006,0.00018878,15.3224,16.6401,19.088,20.7961,22.1454,23.0801,22.4103,23.923,30.062,28.2677,17,20,13,20,22,25,15,22,33,32
0,0,1.9999,0.000216548,17.0547,18.7474,21.9438,24.2108,26.0211,27.2849,26.3786,28.4309,36.9476,34.4293,16,21,16,32,30,26,26,33,34,31
0,0,2.00005,0.000126963,12.0673,12.7558,13.9892,14.8193,15.4593,15.8951,15.5834,16.2832,18.9871,18.2173,13,14,16,15,16,10,15,21,30,23
0,0,1.99995,0.000209662,16.6078,18.2013,21.1982,23.3151,25.0011,26.1758,25.3335,27.2396,35.1057,32.7864,15,19,27,23,23,25,20,20,31,30
0,0,1.99993,0.000270181,20.9814,23.6108,28.7353,32.4853,35.5435,37.7101,36.1537,39.6964,55.0466,50.4055,22,27,32,31,33,37,28,33,50,59
0,0,1.99975,0.000166739,14.0674,15.1307,17.0806,18.4238,19.4757,20.2,19.6814,20.8502,25.5112,24.1616,19,14,26,23,20,14,14,20,26,24
0,0,2.00002,0.000296361,23.2165,26.4267,32.7803,37.5013,41.3911,44.1666,42.1711,46.7249,66.8782,60.7192,23,31,31,37,41,47,50,53,73,61
0,0,2.00007,0.00016241,13.8386,14.8565,16.7184,17.9977,18.9979,19.6857,19.1932,20.3027,24.7115,23.4372,14,19,13,14,23,16,20,24,21,23
0,0,1.99997,0.000302915,23.8105,27.1805,33.8764,38.8707,42.9962,45.9452,43.8246,48.6671,70.2128,63.6106,28,22,41,38,49,41,41,49,66,65
0,0,1.99996,0.000178883,14.7461,15.9451,18.1596,19.696,20.9049,21.7401,21.1418,22.4917,27.927,26.345,9,5,21,16,31,21,16,28,40,31
0,0,2.00011,0.00021463,16.9323,18.5973,21.7378,23.9626,25.7379,26.9766,26.0883,28.0994,36.4321,33.9701,9,22,27,22,24,33,17,33,44,39
0,0,1.99997,0.000176676,14.6212,15.7948,17.9596,19.4595,20.6388,21.453,20.8698,22.1853,27.4732,25.9355,10,14,18,15,32,23,25,25,26,31
0,0,1.99989,0.000351605,28.7358,33.5083,43.2679,50.7565,57.0612,61.6285,58.3392,65.8863,100.824,89.9046,32,43,39,57,59,60,62,60,102,95
0,0,2.00022,8.83146e-05,10.3956,10.8046,11.5211,11.9924,12.3503,12.5915,12.4192,12.8046,14.2486,13.8443,14,16,12,9,11,10,10,12,23,10
0,0,1.9999,0.000295122,23.1029,26.2831,32.5729,37.2431,41.0891,43.8325,41.8602,46.3605,66.2573,60.1798,21,30,24,49,40,45,51,45,69,61
0,0,2.00004,0.000271447,21.0867,23.7425,28.9221,32.7154,35.8103,38.0037,36.428,40.0151,55.5736,50.8671,28,26,31,33,33,29,34,47,56,54
0,0,1.99994,0.000295702,23.1555,26.3496,32.6691,37.3629,41.2292,43.9875,42.0045,46.5296,66.5456,60.4302,24,20,37,32,40,55,44,45,68,58
0,0,1.99996,0.0001546,13.4259,14.3643,16.073,17.2416,18.1525,18.7776,18.3302,19.3374,23.3152,22.1693,8,13,15,21,22,24,20,11,19,19
0,0,1.99996,0.000178031,14.6977,15.8868,18.082,19.6042,20.8016,21.6286,21.0362,22.3727,27.7507,26.1859,13,20,18,14,31,27,25,12,34,22
0,0,1.99991,0.000346767,28.2041,32.8189,42.2289,49.4289,55.4793,59.8566,56.7046,63.9331,97.2636,86.8671,24,34,44,44,60,57,63,64,90,86
0,0,2.00007,0.000178509,14.7265,15.9212,18.1275,19.6578,20.8617,21.6934,21.0977,22.4418,27.8525,26.2779,18,16,19,20,17,24,30,31,21,25
0,0,2.00008,0.000198946,15.9364,17.3839,20.0892,21.9881,23.4941,24.5404,23.7904,25.4857,32.4222,30.3862,18,10,21,24,15,23,27,24,25,32
0,0,2.00004,-1.88005e-06,7.33585,7.32982,7.31981,7.31357,7.30899,7.30598,7.30812,7.30337,7.28677,7.29124,11,8,8,5,5,6,5,7,12,5
0,0,2.00014,0.000124045,11.9332,12.598,13.7869,14.5856,15.2007,15.6193,15.3199,15.9918,18.5816,17.8451,11,19,12,15,14,19,22,16,13,12
0,0,2.00003,0.000226624,17.7338,19.58,23.0869,25.5887,27.5945,28.9986,27.9913,30.2745,39.8261,36.9898,16,17,17,38,37,25,18,28,47,36
0,0,2.00014,0.000147477,13.0638,13.9335,15.5104,16.5844,17.4192,17.991,17.5818,18.5022,22.1168,21.0787,13,15,11,12,20,19,11,14,12,21
0,0,1.99997,0.000234186,18.2585,20.2261,23.9801,26.6702,28.8333,30.3506,29.2618,31.7316,42.1265,39.0301,14,30,18,28,32,24,24,37,40,48
0,0,2.00019,0.000158302,13.6224,14.5981,16.3786,17.5991,18.5517,19.2061,18.7377,19.7926,23.9712,22.7655,11,14,18,16,18,14,23,13,16,22
0,0,1.99991,0.000196482,15.7828,17.1979,19.8385,21.6895,23.1561,24.1742,23.4445,25.0937,31.8285,29.8537,11,15,23,15,24,29,23,32,30,28
0,0,1.99989,0.000317942,25.2318,28.9927,36.532,42.2049,46.9184,50.3018,47.8677,53.4341,78.5048,70.7753,29,35,31,39,34,39,41,57,78,70
0,0,2.00006,9.99771e-05,10.8729,11.3585,12.2148,12.782,13.2147,13.5072,13.2982,13.7662,15.5365,15.0383,15,13,8,14,14,16,18,15,9,21
0,0,1.99988,0.000225422,17.649,19.4762,22.9444,25.4169,27.3983,28.7848,27.7902,30.0445,39.466,36.6697,21,34,19,30,24,31,26,29,38,29
0,0,1.99993,0.000172593,14.3918,15.5193,17.594,19.0281,20.1537,20.9301,20.3741,21.6278,26.6508,25.1927,15,11,18,28,12,17,9,18,29,17
0,0,2.00003,0.00026788,20.7979,23.3809,28.4079,32.0817,35.075,37.1943,35.672,39.1363,54.1191,49.5934,16,11,25,31,18,45,34,37,54,54
0,0,2,0.000269768,20.9494,23.5706,28.6777,32.4142,35.4608,37.6189,36.0686,39.5974,54.8819,50.2615,21,23,25,33,35,37,38,37,49,52
0,0,2.00015,0.000289516,22.6135,25.6634,31.6756,36.125,39.7812,42.3852,40.5135,44.782,63.5687,57.8434,27,32,31,32,31,44,45,47,64,51
0,0,1.99994,0.000113741,11.4653,12.0495,13.0883,13.7819,14.3139,14.6749,14.4168,14.9955,17.208,16.5817,9,15,20,16,14,16,12,21,16,23
0,0,2,0.000144938,12.9345,13.7802,15.3115,16.3529,17.1615,17.715,17.3189,18.2096,21.7002,20.6987,7,19,10,18,13,19,13,22,28,11
0,0,1.99992,0.000204512,16.2802,17.8022,20.6559,22.6657,24.263,25.3744,24.5777,26.3798,33.7864,31.6073,15,19,22,20,25,22,18,22,41,28
0,0,1.9998,0.000110864,11.3369,11.8997,12.8985,13.5643,14.0744,14.4203,14.1731,14.7273,16.8416,16.2437,7,17,11,10,8,14,19,7,15,14
0,0,2.00001,0.000129567,12.1889,12.899,14.1731,15.0318,15.6945,16.1462,15.8232,16.5487,19.3575,18.5569,12,14,9,22,11,21,13,16,15,19
0,0,1.99992,7.4046e-05,9.83509,10.1585,10.7204,11.0869,11.3637,11.5494,11.4168,11.7131,12.811,12.5054,15,7,7,12,12,12,10,9,13,8
0,0,1.99991,0.000154248,13.4069,14.3417,16.0436,17.2074,18.1144,18.7367,18.2913,19.294,23.253,22.1126,15,11,17,17,25,17,23,15,27,21
0,0,2.00002,0.000212067,16.7641,18.392,21.4578,23.6264,25.3552,26.5605,25.6962,27.6526,35.7418,33.3543,12,26,24,21,13,33,23,21,33,32
0,0,1.99985,0.000182176,14.9334,16.1708,18.4608,20.0526,21.3067,22.174,21.5527,22.9549,28.616,26.966,14,13,16,26,27,16,18,19,24,28
0,0,2.0001,0.000227979,17.8282,19.6959,23.2464,25.7814,27.8148,29.2388,28.2172,30.5332,40.2322,37.3505,20,23,22,25,29,27,40,35,40,39
0,0,2.00003,0.000153002,13.3441,14.2668,15.9454,17.0924,17.9858,18.5987,18.16,19.1473,23.0414,21.9203,11,9,17,20,25,14,17,23,28,25
0,0,1.99985,0.000125756,12.0089,12.6873,13.902,14.7188,15.3482,15.7768,15.4703,16.1583,18.8139,18.0582,7,10,20,14,17,20,21,13,17,14
0,0,2.00004,0.000233412,18.2052,20.1602,23.8886,26.559,28.7057,30.2112,29.1309,31.5812,41.8876,38.8185,27,27,23,24,34,26,24,34,44,41
0,0,2.00012,0.000220503,17.321,19.0731,22.3893,24.7467,26.6322,27.9498,27.0047,29.1457,38.0581,35.4184,14,11,23,24,23,24,24,26,34,33
0,0,1.99992,0.00021241,16.7846,18.4172,21.4925,23.6684,25.4031,26.6127,25.7454,27.7087,35.8292,33.4321,18,17,16,21,21,28,29,24,37,42
0,0,2.00006,0.000219689,17.2656,19.0054,22.2966,24.6351,26.5049,27.8113,26.8743,28.9967,37.8263,35.212,13,14,25,29,26,28,35,27,42,30
0,0,2.00011,0.000367663,30.5813,35.9115,46.9155,55.4381,62.6584,67.9122,64.1267,72.8259,113.63,100.795,30,41,51,60,60,74,80,71,123,111
0,0,2.00002,0.000299517,23.5012,26.7877,33.3044,38.1555,42.1574,45.0154,42.9604,47.6514,68.4654,62.0963,28,24,39,40,46,52,41,51,53,72
0,0,1.9999,0.000102496,10.9775,11.4804,12.3685,12.9576,13.4075,13.7119,13.4944,13.9815,15.8276,15.3075,8,8,9,16,12,15,16,10,12,15
0,0,1.99984,0.000121606,11.8178,12.4628,13.6148,14.3876,14.9822,15.3865,15.0974,15.7462,18.2423,17.5332,14,6,13,13,13,20,15,12,20,5
0,0,1.99996,-9.33351e-05,5.15212,4.94621,4.62172,4.42997,4.2944,4.20751,4.26922,4.13356,3.69213,3.80619,4,2,4,2,6,5,6,4,5,4
0,0,1.99998,0.00023619,18.4005,20.4012,24.223,26.9649,29.1713,30.7199,29.6086,32.1299,42.7589,39.5901,23,26,25,19,23,34,23,38,45,38
0,0,2.00006,0.000152587,13.3232,14.2419,15.9127,17.0541,17.9431,18.5528,18.1164,19.0986,22.9712,21.8565,15,13,13,19,11,25,16,23,25,21
0,0,1.9998,0.000190484,15.4196,16.7581,19.2472,20.9858,22.3601,23.3126,22.63,24.1717,30.4373,28.6047,20,16,18,22,23,18,23,17,31,25
0,0,1.99994,0.000192297,15.5301,16.8915,19.426,21.1982,22.6,23.5721,22.8755,24.4492,30.8544,28.9795,14,20,15,15,24,22,18,23,32,23
0,0,1.9999,0.000229836,17.953,19.8499,23.4598,26.04,28.1112,29.5624,28.5212,30.8819,40.7833,37.8392,13,27,19,28,32,28,36,40,38,42
0,0,1.99993,0.000301992,23.725,27.072,33.7185,38.6734,42.7648,45.6887,43.5862,48.3869,69.7307,63.1928,29,31,31,42,47,38,52,52,85,85
0,0,2.00006,0.000172532,14.3903,15.5172,17.5908,19.0241,20.1491,20.925,20.3693,21.6223,26.642,25.1849,13,13,14,17,15,20,21,20,20,21
0,0,1.99994,0.000196676,15.7951,17.2127,19.8585,21.7132,23.1829,24.2032,23.4719,25.1248,31.8753,29.8957,11,22,21,22,23,22,30,29,38,31
0,0,2.00004,0.000192077,15.5185,16.8773,19.4065,21.1748,22.5735,23.5433,22.8483,24.4184,30.8072,28.9373,14,19,19,24,23,30,36,27,19,28
0,0,2.0003,0.00027134,21.0835,23.7377,28.9141,32.7047,35.7973,37.989,36.4145,39.9989,55.5439,50.8417,19,24,26,33,35,34,24,34,60,47
0,0,1.99992,0.000206326,16.3947,17.9416,20.8451,22.8921,24.5202,25.6536,24.841,26.6792,34.245,32.0173,15,18,20,20,28,25,22,29,32,42
0,0,2.00001,0.000435324,39.7124,48.0336,65.916,80.32,92.8497,102.137,95.4313,110.944,187.874,163.017,37,53,62,83,96,106,93,115,198,156
0,0,2.00003,0.000211971,16.758,18.3845,21.4476,23.6141,25.3412,26.5453,25.6819,27.6362,35.7165,33.3317,16,22,19,22,26,31,16,32,44,25
0,0,2.00007,0.000262556,20.3753,22.8525,27.6587,31.1602,34.0072,36.0199,34.5744,37.8623,52.0211,47.7536,16,19,27,35,31,37,29,28,42,46
0,0,1.9999,0.000232335,18.1271,20.0642,23.7562,26.3989,28.5224,30.0113,28.943,31.3657,41.5476,38.517,19,21,20,39,32,24,35,39,43,45
0,0,2.00011,0.000125844,12.0161,12.6954,13.9117,14.7296,15.36,15.7892,15.4823,16.1713,18.8311,18.0741,12,14,12,19,15,11,19,23,17,15
0,0,2,0.000158481,13.6292,14.6066,16.3903,17.613,18.5675,19.2233,18.7538,19.8109,23.9986,22.7902,19,11,14,16,15,16,12,27,26,28
0,0,2.00004,0.000303032,23.8229,27.1961,33.8987,38.8985,43.0286,45.981,43.8579,48.7061,70.279,63.6681,18,24,41,33,43,38,45,50,67,63
0,0,2.0001,0.000271844,21.1203,23.7844,28.9816,32.7885,35.8951,38.097,36.5151,40.1164,55.741,51.0138,19,16,25,27,29,34,34,47,50,47
0,0,2.00004,0.000256683,19.9177,22.282,26.8532,30.1722,32.8646,34.7649,33.4004,36.5025,49.7976,45.8002,21,22,25,31,39,26,31,41,39,39
0,0,2,0.000261696,20.3064,22.7667,27.5375,31.0116,33.8353,35.8311,34.3978,37.6578,51.6862,47.4596,23,18,38,39,32,41,31,37,55,39
0,0,1.99995,0.000355088,29.1266,34.0159,44.0346,51.7376,58.2317,62.9408,59.5491,67.3337,103.474,92.163,28,24,31,54,55,63,69,66,90,89
0,0,2,8.18545e-05,10.1371,10.5063,11.1505,11.5726,11.8924,12.1075,11.9539,12.2973,13.5776,13.2201,8,9,11,10,11,9,6,11,17,17
0,0,1.99996,0.000161965,13.8133,14.8264,16.6792,17.9518,18.9467,19.6308,19.141,20.2443,24.6271,23.3605,13,17,21,31,19,17,16,20,37,30
0,0,2,0.000193288,15.5906,16.9647,19.5242,21.315,22.732,23.7149,23.0105,24.6021,31.0845,29.1862,16,20,8,26,23,22,24,29,42,22
0,0,1.99996,0.000242134,18.8276,20.929,24.9574,27.8574,30.1966,31.841,30.6607,33.3401,44.6897,41.2977,19,24,33,28,31,31,30,32,49,46
0,0,2.00013,0.000241726,18.8012,20.8959,24.9105,27.7999,30.1302,31.7682,30.5926,33.2613,44.562,41.1852,13,20,26,29,23,48,49,32,55,41
0,0,1.99996,0.000106586,11.153,11.6848,12.6262,13.2522,13.731,14.0553,13.8235,14.3428,16.3172,15.76,14,12,11,11,14,12,18,6,20,21
0,0,2.00001,0.000186253,15.1728,16.4594,18.846,20.5089,21.8212,22.7297,22.0788,23.5485,29.5011,27.7631,9,9,15,26,22,11,22,14,30,28
0,0,2.00014,0.00010083,10.9096,11.401,12.2682,12.8428,13.2813,13.5779,13.366,13.8405,15.6364,15.1308,11,10,5,13,9,21,14,8,18,17
0,0,2.00017,0.000203477,16.2193,17.7276,20.5539,22.5431,24.1235,25.2228,24.4347,26.217,33.5359,31.3835,10,19,15,20,22,29,28,21,34,36
0,0,2,0.00023244,18.1363,20.0753,23.7712,26.4168,28.5428,30.0334,28.9638,31.3895,41.5844,38.5498,15,11,16,33,24,32,30,25,49,52
0,0,2.00009,0.000296269,23.2099,26.4181,32.7675,37.4851,41.3718,44.1451,42.1513,46.7014,66.8371,60.6837,25,24,28,29,42,50,45,45,57,53
0,0,1.9999,0.000193956,15.6293,17.0118,19.5879,21.391,22.8181,23.8082,23.0987,24.702,31.236,29.3221,17,17,15,33,21,33,24,20,43,27
0,0,1.99994,0.000136491,12.5185,13.2879,14.6741,15.6122,16.3381,16.8339,16.4792,17.2761,20.3785,19.4916,10,15,14,12,21,15,27,22,26,31
0,0,2.00025,0.000129846,12.2051,12.9176,14.1964,15.0585,15.7239,16.1774,15.853,16.5815,19.4025,18.5983,8,14,13,13,19,19,22,13,21,11
0,0,1.99988,0.000134735,12.433,13.1871,14.5441,15.4616,16.1711,16.6554,16.3089,17.0872,20.1129,19.2486,8,15,11,11,12,19,24,18,24,22
0,0,2.00019,0.000174324,14.492,15.6391,17.7522,19.2143,20.3627,21.1551,20.5875,21.8675,27.0026,25.5108,17,16,15,19,13,25,19,19,34,15
0,0,2.00018,0.000259118,20.1088,22.5198,27.1879,30.582,33.338,35.2845,33.8867,37.0652,50.7144,46.6064,22,32,22,34,27,33,38,35,57,60
0,0,2.00005,0.000213726,16.8723,18.5241,21.638,23.8428,25.6015,26.8283,25.9486,27.9402,36.186,33.7506,13,24,22,19,26,24,29,29,33,39
0,0,2.00008,0.000217485,17.1196,18.8265,22.0515,24.3399,26.1681,27.4446,26.5291,28.6024,37.2127,34.6656,20,20,21,23,29,34,21,29,32,33
0,0,2.00001,0.000152348,13.3102,14.2265,15.8928,17.0309,17.9172,18.5251,18.09,19.0691,22.9292,21.8183,13,11,16,19,22,17,18,15,27,16
0,0,2.00005,0.000333792,26.829,31.0423,39.5679,46.0422,51.4552,55.3575,52.5487,58.982,88.3336,79.226,34,25,38,62,49,47,46,61,88,69
