# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:38:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/_k1qqvlj.json
# init = 2 (Default)
# random
#   seed = 47453
# output
#   file = /home/lab5/output/code1-20230416093816_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.99997,0.000188659,15.3139,16.63,19.0747,20.7805,22.1278,23.0612,22.3924,23.9029,30.0324,28.2409,14,16,20,13,18,35,29,21,28,30
0,0,2.00009,0.000212138,16.7698,18.3988,21.4668,23.6371,25.3673,26.5736,25.7086,27.6666,35.763,33.3733,14,16,20,18,22,21,31,25,38,43
0,0,2,0.000149801,13.1797,14.0714,15.6904,16.7946,17.6536,18.2424,17.821,18.7691,22.499,21.4266,7,22,16,15,17,21,19,25,18,29
0,0,1.99992,0.000302079,23.7327,27.0818,33.7328,38.6913,42.7859,45.7121,43.6079,48.4125,69.7748,63.2311,16,22,50,38,32,38,46,41,75,64
0,0,2,0.000226118,17.6987,19.5369,23.0276,25.5171,27.5127,28.9094,27.9074,30.1785,39.6754,36.8559,16,21,28,26,25,31,24,24,44,45
0,0,1.99998,0.000220599,17.325,19.0783,22.397,24.7563,26.6433,27.9621,27.0162,29.159,38.0799,35.4375,13,23,21,26,34,42,19,27,43,35
0,0,2.00006,0.000142985,12.8381,13.6658,15.1629,16.1798,16.9688,17.5086,17.1224,17.9908,21.3889,20.4148,11,12,11,18,10,14,18,18,23,17
0,0,1.99996,0.000144286,12.9015,13.7411,15.2608,16.2939,17.0959,17.6448,17.252,18.1352,21.5945,20.6023,14,7,18,17,15,14,17,16,15,22
0,0,1.99999,0.000140048,12.6922,13.4933,14.9395,15.9202,16.6802,17.1997,16.828,17.6635,20.9253,19.9915,20,8,15,9,14,15,9,17,13,16
0,0,1.9999,0.000212992,16.822,18.463,21.5551,23.7435,25.4887,26.7058,25.833,27.8087,35.9838,33.5701,26,19,14,16,26,19,23,27,28,31
0,0,1.99998,0.000222153,17.4293,19.2062,22.5727,24.9681,26.8852,28.2255,27.2641,29.4424,38.5225,35.8312,20,18,34,21,20,30,33,38,42,34
0,0,2,0.000274673,21.3503,24.0731,29.3938,33.2976,36.4868,38.749,37.1237,40.8249,56.92,52.0447,28,27,26,39,33,38,35,45,58,62
0,0,2.00002,0.000198679,15.9191,17.363,20.061,21.9547,23.4563,24.4995,23.7518,25.442,32.3561,30.3268,11,19,23,27,23,19,20,19,28,38
0,0,1.99999,0.000184517,15.0712,16.3368,18.682,20.3144,21.6018,22.4926,21.8544,23.2951,29.1225,27.4223,11,23,20,19,25,17,22,24,27,25
0,0,2.00002,0.000197487,15.8459,17.2742,19.9412,21.8117,23.2943,24.3239,23.5859,25.2539,32.0706,30.0709,17,15,21,13,29,24,31,26,34,26
0,0,2.00006,0.000124281,11.9432,12.6098,13.8021,14.6033,15.2204,15.6403,15.34,16.014,18.6127,17.8737,18,9,12,9,21,14,15,13,16,25
0,0,2.00005,9.91658e-05,10.8387,11.3187,12.1649,12.7251,13.1523,13.441,13.2347,13.6967,15.4428,14.9516,5,13,8,16,18,17,13,13,13,8
0,0,1.99995,0.000280534,21.838,24.6862,30.2711,34.3828,37.7495,40.1415,38.4226,42.3391,59.4514,54.2555,20,28,32,26,31,47,41,40,63,59
0,0,2.00023,0.000190397,15.4211,16.759,19.247,20.9848,22.3584,23.3103,22.6282,24.169,30.4307,28.5993,19,15,18,24,23,23,17,23,32,33
0,0,1.99999,0.000167145,14.0929,15.1608,17.1196,18.4693,19.5264,20.2544,19.7331,20.908,25.5945,24.2372,18,11,18,28,15,25,21,24,18,21
0,0,1.99999,0.000345844,28.1061,32.6917,42.037,49.1837,55.1871,59.5293,56.4027,63.5724,96.6069,86.3065,31,41,37,55,44,58,54,58,106,78
0,0,2.00009,0.00010372,11.0316,11.5431,12.4471,13.0473,13.5058,13.8161,13.5943,14.091,15.9752,15.4441,10,11,17,13,11,11,18,18,14,15
0,0,1.99987,0.000229796,17.9496,19.8458,23.4543,26.0334,28.1037,29.5542,28.5135,30.8732,40.7698,37.8272,17,24,19,20,36,37,18,29,42,39
0,0,2.0001,0.000153781,13.3852,14.3156,16.009,17.1666,18.0686,18.6875,18.2445,19.2416,23.1767,22.0434,9,12,19,17,15,16,18,22,21,28
0,0,2.00011,0.000376796,31.6796,37.35,49.1198,58.284,66.0757,71.7594,67.663,77.0851,121.612,107.555,30,46,59,69,72,54,61,85,113,97
0,0,1.99978,0.000191055,15.4534,16.799,19.3022,21.0512,22.434,23.3926,22.7056,24.2573,30.5662,28.7205,21,17,19,26,21,32,20,29,30,22
0,0,2.00013,0.000335197,26.9772,31.2329,39.8515,46.4019,51.8814,55.8332,52.9886,59.5047,89.268,80.0274,25,35,44,41,58,58,57,61,80,80
0,0,2.00016,0.000307763,24.2654,27.7585,34.719,39.9253,44.2341,47.3183,45.1001,50.1677,72.8035,65.8536,23,34,43,36,39,53,52,52,71,51
0,0,2.00015,0.000236176,18.4026,20.4034,24.2254,26.9674,29.1739,30.7225,29.6112,32.1326,42.7617,39.5929,14,25,22,33,41,27,30,24,39,39
0,0,2.0001,0.000267035,20.7316,23.2977,28.2895,31.9357,34.9056,37.0077,35.4978,38.9338,53.784,49.3,24,18,30,50,36,35,39,40,51,52
0,0,2.00007,8.62634e-06,7.64,7.66885,7.7171,7.74738,7.76967,7.78436,7.77389,7.79713,7.87894,7.85681,13,4,8,10,10,8,11,7,7,8
0,0,2,0.00014195,12.786,13.6043,15.0832,16.0873,16.866,17.3985,17.0175,17.8742,21.2236,20.2639,18,13,15,10,17,19,21,19,24,21
0,0,1.99988,0.000179832,14.7992,16.0091,18.2451,19.7972,21.0189,21.8632,21.2584,22.6232,28.1226,26.5213,19,17,21,19,29,23,25,31,26,22
0,0,2.00008,0.000127304,12.0837,12.775,14.0138,14.8476,15.4906,15.9285,15.6153,16.3185,19.0361,18.2622,14,9,15,16,17,19,16,20,19,14
0,0,1.99998,0.000118721,11.6884,12.3109,13.4206,14.1638,14.735,15.1231,14.8456,15.4681,17.8577,17.1797,7,10,16,21,11,12,10,16,16,21
0,0,2.00021,0.000239292,18.6266,20.6799,24.6093,27.4335,29.709,31.3074,30.1602,32.7637,43.7663,40.4819,15,21,29,26,26,34,27,39,44,38
0,0,2,0.000190886,15.4467,16.7905,19.29,21.0363,22.4169,23.3739,22.6881,24.2372,30.5345,28.6923,17,12,16,15,24,27,22,21,29,28
0,0,1.99989,0.000116781,11.6001,12.2075,13.2892,14.0128,14.5684,14.9458,14.676,15.2812,17.6005,16.943,12,14,15,11,13,11,12,14,22,17
0,0,1.99993,0.00018707,15.2195,16.516,18.9221,20.5994,21.9234,22.8402,22.1833,23.6666,29.6784,27.9226,14,20,24,25,24,30,21,17,33,28
0,0,2.00004,0.000194005,15.6345,17.0178,19.5955,21.3997,22.8278,23.8186,23.1086,24.713,31.2517,29.3364,20,14,16,27,19,21,19,22,27,36
0,0,1.99991,0.000321193,25.5511,29.4014,37.1346,42.9644,47.8145,51.2989,48.7919,54.527,80.4262,72.4308,34,32,28,48,52,46,55,62,74,78
0,0,1.99994,0.000179555,14.7843,15.9911,18.2208,19.7684,20.9864,21.8281,21.2252,22.5856,28.0665,26.4708,15,12,14,14,18,17,14,14,31,30
0,0,1.9998,0.000183529,15.0109,16.2644,18.5859,20.2009,21.474,22.3547,21.7237,23.1479,28.9039,27.2253,18,15,16,26,19,19,25,20,24,24
0,0,2.0001,1.87329e-05,7.94436,8.00966,8.11949,8.18884,8.24008,8.27396,8.24981,8.30346,8.49382,8.44211,8,9,6,12,6,4,6,9,5,8
0,0,1.99995,0.000206953,16.4349,17.9906,20.9116,22.9716,24.6105,25.7516,24.9335,26.7844,34.406,32.1613,18,12,21,26,20,30,18,36,33,36
0,0,2.00011,0.000214136,16.9001,18.5579,21.6839,23.8978,25.6642,26.8964,26.0127,28.0132,36.2987,33.8512,18,20,21,21,23,26,30,24,37,30
0,0,1.99976,0.000196588,15.7869,17.2031,19.8461,21.6988,23.1668,24.186,23.4555,25.1065,31.8487,29.8717,19,17,22,15,16,32,17,26,34,37
0,0,2.00002,0.000333421,26.79,30.9922,39.4933,45.9478,51.3433,55.2326,52.4332,58.8448,88.0886,79.0158,32,19,39,48,55,38,58,70,84,71
0,0,1.99991,0.000104328,11.0555,11.5712,12.483,13.0885,13.5512,13.8643,13.6405,14.1419,16.0447,15.5082,17,13,11,9,18,20,18,9,11,15
0,0,1.99992,0.000191122,15.4595,16.8061,19.3113,21.0618,22.4458,23.4052,22.7177,24.2707,30.5856,28.7381,24,15,16,27,21,24,21,17,38,25
0,0,1.9998,0.000325384,25.9652,29.9326,37.9209,43.9577,48.9883,52.6065,50.0028,55.9614,82.9616,74.6121,31,27,30,49,45,51,54,48,66,88
0,0,2.00002,0.000113419,11.4519,12.0338,13.0681,13.7587,14.2883,14.6476,14.3907,14.9667,17.1683,16.5451,9,8,18,13,12,9,14,17,14,16
0,0,1.99997,0.000139165,12.6488,13.442,14.8731,15.8431,16.5946,17.1081,16.7407,17.5665,20.7882,19.8661,20,10,14,16,13,15,18,24,32,17
0,0,1.99985,0.000179995,14.808,16.0198,18.2595,19.8142,21.0382,21.8841,21.2781,22.6454,28.1558,26.5512,17,20,28,21,17,19,24,18,22,33
0,0,2.00002,0.000327941,26.2288,30.2703,38.4201,44.5881,49.7331,53.4363,50.7713,56.8718,84.5724,75.9974,21,24,39,45,43,51,42,56,93,76
0,0,2.00003,0.000162941,13.8664,14.8898,16.7623,18.0493,19.0557,19.748,19.2524,20.3689,24.8081,23.5247,20,18,18,21,15,20,27,18,24,27
0,0,2.00003,0.000128876,12.1567,12.861,14.1243,14.9754,15.632,16.0795,15.7595,16.4781,19.2589,18.4665,12,13,14,16,17,13,14,17,17,16
0,0,1.99992,0.000211416,16.7203,18.3387,21.3855,23.5398,25.2568,26.4537,25.5955,27.538,35.5656,33.1969,14,16,30,26,33,23,21,28,32,35
0,0,2.00003,0.00010323,11.01,11.5181,12.4157,13.0115,13.4665,13.7744,13.5544,14.0473,15.9162,15.3895,17,10,11,11,14,11,12,23,14,8
0,0,1.99991,0.000347978,28.3364,32.9903,42.4868,49.7582,55.8714,60.2956,57.1098,64.4168,98.1432,87.6181,35,37,32,47,48,53,52,62,95,81
0,0,1.99988,0.000340509,27.5297,31.9466,40.9199,47.761,53.4955,57.6373,54.6555,61.4895,92.8405,83.0861,28,25,34,42,44,49,67,44,97,68
0,0,1.99992,0.000268815,20.8707,23.4722,28.5383,32.2426,35.2619,37.4001,35.8642,39.36,54.4899,49.918,28,25,23,50,34,37,33,44,55,50
0,0,1.99993,0.000192059,15.5157,16.8741,19.4026,21.1704,22.5686,23.5381,22.8433,24.4129,30.7996,28.9303,13,21,14,24,22,19,22,30,36,39
0,0,1.99999,0.000206407,16.401,17.9491,20.8551,22.9039,24.5336,25.668,24.8547,26.6946,34.2681,32.0381,14,22,21,15,27,27,23,27,45,39
0,0,2.00001,0.000145439,12.9596,13.8101,15.3502,16.398,17.2117,17.7688,17.3702,18.2666,21.7814,20.7728,24,11,12,20,13,25,12,15,19,31
0,0,1.99998,0.000172589,14.3923,15.5198,17.5945,19.0286,20.1542,20.9306,20.3746,21.6283,26.6512,25.1931,17,13,15,21,10,20,27,24,25,20
0,0,1.99996,0.000264889,20.5575,23.0804,27.9819,31.5577,34.4678,36.5264,35.0478,38.4118,52.9252,48.5467,13,29,39,29,36,26,31,35,47,39
0,0,1.99983,0.000186962,15.2117,16.5067,18.91,20.5852,21.9075,22.8231,22.1671,23.6485,29.6518,27.8985,11,20,21,21,22,24,15,25,30,26
0,0,2.00014,0.000184778,15.0885,16.3574,18.7092,20.3464,21.6376,22.5312,21.891,23.3362,29.1831,27.4771,17,15,22,21,18,20,22,30,27,24
0,0,1.99995,0.000257611,19.9873,22.369,26.9763,30.3232,33.0393,34.9569,33.5799,36.7104,50.1375,46.0989,17,15,31,45,26,34,37,38,50,37
0,0,1.99984,0.000161454,13.7843,14.792,16.6343,17.8994,18.888,19.5678,19.0811,20.1774,24.5306,23.2729,14,17,18,23,16,20,12,20,20,23
0,0,1.99995,0.000226898,17.7513,19.6016,23.117,25.6253,27.6365,29.0445,28.0344,30.324,39.9043,37.0592,15,20,20,32,27,25,32,32,31,43
0,0,2,0.000287267,22.4146,25.4127,31.3149,35.6772,39.2587,41.8078,39.9756,44.1531,62.5056,56.9178,26,35,32,39,40,40,34,59,77,53
0,0,1.99985,0.000254645,19.7577,22.0833,26.5744,29.8313,32.4712,34.3335,32.9964,36.0355,49.0395,45.1329,16,24,36,26,40,39,37,39,48,53
0,0,1.99979,0.000214661,16.929,18.5939,21.7344,23.9591,25.7345,26.9732,26.0849,28.096,36.4291,33.967,18,16,26,27,16,26,20,26,41,28
0,0,1.99989,0.000255468,19.8213,22.1624,26.6855,29.9672,32.6281,34.5056,33.1575,36.2218,49.342,45.3992,13,15,28,33,32,35,22,34,44,43
0,0,1.99998,0.000201832,16.1135,17.5993,20.3808,22.3365,23.8894,24.969,24.1951,25.9451,33.122,31.0128,17,17,23,24,14,23,21,25,30,27
0,0,2,0.000263488,20.4473,22.9426,27.7865,31.3174,34.1894,36.2203,34.7617,38.0798,52.3789,48.0675,24,22,29,23,26,28,36,37,64,44
0,0,1.99989,0.000219266,17.2345,18.9676,22.2455,24.574,26.4354,27.7357,26.8031,28.9156,37.7013,35.1004,13,20,26,24,26,26,24,28,45,42
0,0,1.99994,0.000120137,11.7521,12.3856,13.516,14.2736,14.8562,15.2523,14.9691,15.6044,18.046,17.3529,14,6,20,15,12,22,11,15,15,12
0,0,2.00007,0.000307053,24.1967,27.6714,34.5921,39.7666,44.0478,47.1116,44.9082,49.9419,72.4136,65.516,32,26,27,59,50,52,43,47,55,70
0,0,1.99987,7.91178e-05,10.0292,10.382,10.9967,11.3989,11.7032,11.9077,11.7617,12.0881,13.3025,12.9638,11,5,8,15,9,10,16,11,17,10
0,0,1.99983,0.000124931,11.9704,12.6421,13.8441,14.652,15.2744,15.698,15.3951,16.0751,18.6984,17.9522,11,15,19,14,23,12,8,9,23,22
0,0,1.99995,0.000174059,14.4738,15.6177,17.7244,19.1819,20.3266,21.1163,20.5507,21.8264,26.9432,25.4569,28,19,15,20,25,13,16,27,21,29
0,0,2.00016,4.13409e-05,8.66993,8.82799,9.09734,9.2697,9.39819,9.48366,9.4227,9.55845,10.0487,9.91423,13,9,10,6,11,10,5,9,17,10
0,0,2.00005,0.000158031,13.6061,14.579,16.3539,17.5704,18.5198,19.1719,18.7051,19.7563,23.9194,22.7183,6,14,23,19,20,24,13,14,39,30
0,0,2.00011,0.000204331,16.272,17.7918,20.6411,22.6476,24.2422,25.3516,24.5563,26.3552,33.7475,31.5728,20,20,20,18,32,35,31,31,42,36
0,0,2.00003,0.000303904,23.9031,27.298,34.0473,39.0844,43.2469,46.2231,44.0828,48.9707,70.7353,64.0633,25,25,31,29,44,56,34,44,67,61
0,0,1.99997,0.000282007,21.9631,24.8436,30.4967,34.6622,38.075,40.5006,38.7575,42.7299,60.1071,54.8276,23,28,43,27,43,35,37,43,60,67
0,0,1.99979,0.000274559,21.3365,24.0564,29.3709,33.2699,36.4551,38.7144,37.0912,40.7876,56.8601,51.9919,26,23,28,36,37,49,42,46,55,50
0,0,2.00009,0.000264688,20.5442,23.0634,27.9572,31.527,34.432,36.4868,35.0109,38.3687,52.8531,48.4837,25,23,30,47,46,23,47,40,54,44
0,0,1.99999,0.000196705,15.7977,17.2157,19.8624,21.7178,23.188,24.2087,23.4771,25.1306,31.8838,29.9034,14,15,13,19,25,18,19,28,28,45
0,0,1.99999,0.000284408,22.1681,25.1018,30.8676,35.122,38.6109,41.0923,39.309,43.3739,61.1905,55.7721,26,30,27,52,32,46,43,33,59,64
0,0,2.00012,0.00025299,19.6371,21.9327,26.3614,29.5699,32.169,34.0016,32.6858,35.6759,48.453,44.6172,20,22,38,40,28,43,27,39,41,38
0,0,1.99997,0.000236791,18.4432,20.4539,24.2962,27.0537,29.2733,30.8314,29.7132,32.2501,42.9501,39.7594,20,19,25,26,27,28,38,29,44,51
0,0,2.00003,0.000220885,17.345,19.1027,22.4304,24.7964,26.689,28.0118,27.063,29.2124,38.1629,35.5115,13,21,19,29,31,32,26,28,29,45
0,0,1.99983,0.000370102,30.8621,36.2799,47.4809,56.1684,63.5355,68.8996,65.0343,73.919,115.676,102.528,26,29,49,49,68,72,69,72,124,95
0,0,1.99993,0.000159501,13.6821,14.6698,16.4734,17.7105,18.6766,19.3405,18.8652,19.9356,24.1795,22.9543,12,11,17,25,17,16,18,23,26,21
0,0,1.99996,0.000338375,27.3058,31.6573,40.4865,47.2093,52.8401,56.9045,53.9786,60.6831,91.3866,81.8419,35,28,30,46,58,54,60,56,92,90
0,0,2.00013,0.000183276,15.0011,16.252,18.5683,20.1795,21.4494,22.3278,21.6985,23.119,28.8589,27.1852,15,15,19,27,24,22,21,26,34,19
0,0,1.99976,0.000174412,14.4908,15.6385,17.7526,19.2154,20.3645,21.1574,20.5895,21.8703,27.0089,25.5161,16,10,19,26,27,18,18,21,24,20
0,0,1.99987,0.000311223,24.5847,28.1664,35.3178,40.6778,45.1198,48.3023,46.0132,51.2446,74.6784,67.4733,30,33,29,43,36,43,45,46,85,59
0,0,2.00013,0.000179463,14.7818,15.9877,18.2158,19.7621,20.9791,21.82,21.2176,22.5769,28.0525,26.4584,14,19,12,27,24,22,13,22,28,22
0,0,2.0001,0.000236572,18.43,20.4373,24.2727,27.0248,29.2399,30.7947,29.6789,32.2105,42.8859,39.7028,23,17,23,29,31,31,28,42,37,34
0,0,1.99994,0.000201663,16.1024,17.5858,20.3626,22.3149,23.8649,24.9425,24.17,25.9167,33.0791,30.9743,17,31,18,25,25,20,25,23,35,23
0,0,2.00001,0.00014174,12.7758,13.5922,15.0675,16.069,16.8456,17.3767,16.9967,17.851,21.1908,20.2339,11,15,17,9,16,13,14,16,17,19
0,0,2.0001,0.000244834,19.0277,21.1764,25.302,28.2767,30.6787,32.3686,31.1556,33.9099,45.6022,42.1039,22,15,23,35,26,31,36,37,44,48
0,0,1.99997,6.43373e-06,7.57478,7.59611,7.63172,7.65405,7.67046,7.68128,7.67357,7.69067,7.75078,7.73454,6,6,6,10,6,5,4,8,6,7
0,0,1.99989,0.000183602,15.0165,16.271,18.5944,20.2108,21.485,22.3665,21.735,23.1605,28.9222,27.2419,21,18,20,18,20,26,17,16,23,34
0,0,2.00022,0.00019213,15.5245,16.8842,19.4152,21.1848,22.5845,23.5551,22.8595,24.4308,30.8249,28.9534,15,21,20,24,29,19,29,28,40,31
