# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:10:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/2m6_nr5b.json
# init = 2 (Default)
# random
#   seed = 15636
# output
#   file = /home/lab5/output/code1-20230416111039_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99984,0.000199192,15.9478,17.3982,20.1092,22.0125,23.5222,24.571,23.8192,25.5187,32.4738,30.4321,13,17,25,22,22,28,28,24,28,22
0,0,2.00009,0.000197582,15.8528,17.2824,19.952,21.8245,23.3087,24.3394,23.6006,25.2705,32.0953,30.0932,14,14,19,20,33,20,24,26,38,25
0,0,1.99999,0.000145766,12.9758,13.8292,15.3752,16.4271,17.2442,17.8036,17.4033,18.3035,21.834,20.8208,17,7,24,16,16,19,14,19,17,18
0,0,2,0.000183198,14.9947,16.2444,18.5587,20.1682,21.4369,22.3144,21.6857,23.1048,28.8385,27.1666,17,15,22,21,17,26,20,18,32,30
0,0,1.99992,0.000218917,17.2117,18.9397,22.2071,24.5276,26.3824,27.6781,26.7488,28.8536,37.6046,35.0144,12,22,28,28,27,28,24,31,35,37
0,0,1.99985,1.70372e-05,7.89053,7.9495,8.04857,8.11107,8.15722,8.18771,8.16598,8.21426,8.38535,8.33891,10,13,10,6,7,12,3,7,5,4
0,0,2.00027,0.000267728,20.7906,23.371,28.3928,32.0624,35.0522,37.1688,35.6484,39.1085,54.0706,49.5514,21,20,28,33,38,45,38,56,56,48
0,0,1.99988,0.000225255,17.6378,19.4623,22.9253,25.3938,27.3718,28.756,27.763,30.0134,39.4172,36.6264,14,24,30,26,21,26,27,22,31,32
0,0,2.00004,0.00013782,12.5841,13.3653,14.7739,15.7278,16.4664,16.971,16.61,17.4213,20.5828,19.6785,8,14,20,18,9,21,16,12,21,19
0,0,2,0.000139872,12.6838,13.4832,14.9265,15.9051,16.6634,17.1817,16.8109,17.6445,20.8983,19.9668,21,16,11,14,11,16,17,16,19,18
0,0,1.99986,0.000340906,27.5715,32.0007,41.001,47.8641,53.6182,57.7744,54.7822,61.6405,93.1131,83.3192,23,32,31,48,62,61,57,58,95,78
0,0,1.99983,0.000148631,13.1181,13.9984,15.5958,16.6845,17.531,18.1111,17.696,18.6298,22.3005,21.2457,12,22,15,17,21,21,19,7,21,22
0,0,2.00023,0.000181462,14.8978,16.1273,18.4016,19.9817,21.2264,22.0869,21.4704,22.8617,28.4751,26.8395,17,18,17,16,17,31,32,30,18,21
0,0,1.99998,8.45708e-05,10.2438,10.6295,11.3036,11.746,12.0815,12.3073,12.146,12.5067,13.8543,13.4775,13,7,12,13,11,13,14,11,13,17
0,0,2.00005,0.000214985,16.9546,18.6247,21.7754,24.008,25.7897,27.033,26.1414,28.1601,36.5265,34.0542,17,22,23,15,23,30,22,23,36,34
0,0,1.99989,0.000238312,18.5504,20.5865,24.4807,27.278,29.5309,31.113,29.9776,32.5542,43.4349,40.1882,14,23,21,24,14,33,43,23,44,43
0,0,2,0.000259341,20.1223,22.5371,27.2132,30.6136,33.3749,35.3253,33.9247,37.1096,50.7889,46.6715,21,21,26,27,28,43,32,46,47,51
0,0,1.9998,0.000192096,15.5159,16.8747,19.4038,21.172,22.5706,23.5404,22.8454,24.4154,30.8042,28.9343,10,15,24,22,25,27,30,28,20,30
0,0,2.00014,0.000157874,13.5991,14.5705,16.3425,17.5569,18.5046,19.1555,18.6895,19.7388,23.8937,22.6951,11,21,25,23,12,19,19,16,26,18
0,0,2.0001,0.000123082,11.8884,12.5454,13.7197,14.5081,15.1151,15.5281,15.2328,15.8955,18.4482,17.7226,10,14,7,15,18,14,9,20,16,18
0,0,2.00004,9.2179e-05,10.55,10.9836,11.7449,12.2469,12.6286,12.8861,12.7022,13.1138,14.6612,14.2272,12,7,11,16,12,10,9,16,16,18
0,0,2.00005,0.000151012,13.2423,14.1456,15.7871,16.9074,17.7793,18.3772,17.9493,18.9121,22.7036,21.613,15,9,23,18,17,19,20,17,27,22
0,0,2.00001,0.000143778,12.8767,13.7118,15.2226,16.2494,17.0463,17.5916,17.2014,18.0788,21.5142,20.529,17,17,15,10,12,22,17,29,19,21
0,0,1.99994,0.000244079,18.9693,21.1045,25.2022,28.1555,30.5395,32.2164,31.0127,33.7456,45.3398,41.8719,20,23,23,19,26,33,40,38,48,32
0,0,1.99994,0.000281792,21.9442,24.82,30.4629,34.6205,38.0264,40.4471,38.7075,42.6716,60.0095,54.7424,20,17,22,35,40,51,33,35,57,53
0,0,2.00008,0.000183623,15.0204,16.2754,18.5998,20.2168,21.4916,22.3734,21.7416,23.1678,28.9319,27.2508,18,18,16,26,24,19,26,30,30,22
0,0,2.00002,0.000269867,20.9578,23.5811,28.6926,32.4324,35.4819,37.6421,36.0903,39.6226,54.9233,50.2978,20,22,35,26,37,38,36,44,64,59
0,0,1.99998,0.000225158,17.6329,19.4561,22.9163,25.3828,27.3591,28.742,27.7499,29.9982,39.3927,36.6048,20,24,27,24,31,33,19,27,25,29
0,0,2.00009,0.000285686,22.2801,25.2428,31.0697,35.3725,38.9029,41.4146,39.6094,43.7247,61.7809,56.2868,24,31,28,30,36,48,40,43,54,61
0,0,1.99999,6.90091e-05,9.64626,9.9416,10.4531,10.7858,11.0365,11.2046,11.0846,11.3524,12.3411,12.0665,11,7,15,9,8,8,8,13,10,11
0,0,1.99993,0.000226719,17.7386,19.5861,23.0956,25.5995,27.6071,29.0124,28.0042,30.2895,39.8503,37.0112,20,19,20,23,21,13,22,27,41,32
0,0,1.99999,0.000236088,18.3935,20.3925,24.2109,26.9502,29.1544,30.7014,29.5913,32.11,42.7271,39.562,15,21,25,24,36,35,38,26,43,52
0,0,2.00009,0.000219315,17.2413,18.9755,22.2555,24.5855,26.4482,27.7496,26.8162,28.9303,37.7227,35.1198,14,9,27,28,26,35,28,27,34,34
0,0,2.00022,0.000264237,20.5112,23.0218,27.8976,31.4533,34.3464,36.3926,34.9229,38.2663,52.6832,48.335,22,21,19,30,39,35,36,41,46,38
0,0,1.99993,0.00017038,14.2693,15.3723,17.3993,18.7986,19.896,20.6524,20.1107,21.3319,26.2159,24.7994,11,10,12,18,12,19,16,18,24,26
0,0,1.99995,0.000174724,14.511,15.6624,17.7838,19.252,20.4053,21.2013,20.6312,21.9169,27.0767,25.5775,15,13,22,24,28,20,20,16,29,25
0,0,1.99999,0.000232733,18.1566,20.1004,23.806,26.4591,28.5912,30.0862,29.0135,31.4465,41.6747,38.6297,15,14,35,25,26,30,22,28,38,31
0,0,1.99993,0.000243897,18.9557,21.0877,25.1788,28.127,30.5068,32.1805,30.9791,33.7069,45.2778,41.8172,16,20,35,32,26,29,35,48,44,51
0,0,2.00001,0.000179981,14.8096,16.0215,18.2612,19.816,21.0399,21.8858,21.2799,22.6472,28.1575,26.5529,13,11,13,26,26,26,16,21,28,23
0,0,1.99987,0.000116715,11.597,12.2038,13.2845,14.0074,14.5626,14.9396,14.6701,15.2746,17.5915,16.9347,14,12,8,23,16,9,18,14,15,15
0,0,1.99993,0.000230691,18.0129,19.9236,23.5615,26.1631,28.2522,29.7162,28.6658,31.0476,41.0446,38.071,12,26,24,26,42,27,30,27,34,41
0,0,1.99994,0.000126682,12.0529,12.739,13.968,14.7948,15.4323,15.8665,15.556,16.253,18.9454,18.1789,7,18,15,19,14,16,15,20,23,13
0,0,1.99993,0.000234687,18.2932,20.2689,24.0396,26.7424,28.9162,30.4413,29.3469,31.8294,42.282,39.1677,19,20,23,36,34,22,36,31,49,41
0,0,1.99992,0.000181519,14.8966,16.1263,18.4012,19.9819,21.227,22.0878,21.4711,22.8629,28.4786,26.8423,17,14,27,15,18,26,16,21,24,24
0,0,1.99998,0.000229792,17.9513,19.8476,23.4564,26.0357,28.1061,29.5568,28.516,30.8758,40.7731,37.8303,18,20,29,29,17,28,31,33,35,40
0,0,1.99991,0.000201665,16.102,17.5854,20.3622,22.3145,23.8645,24.9421,24.1697,25.9164,33.0787,30.9739,19,14,19,28,20,28,19,29,36,38
0,0,2.00005,8.9893e-05,10.4574,10.8764,11.6109,12.0946,12.4621,12.7099,12.5329,12.9288,14.4144,13.9981,18,9,10,16,10,16,11,16,10,13
0,0,1.99994,0.000300423,23.5817,26.8901,33.4538,38.3424,42.3767,45.2585,43.1864,47.917,68.9225,62.4924,15,20,30,30,36,43,43,42,70,69
0,0,1.99983,0.000287796,22.4566,25.4662,31.3929,35.7747,39.3729,41.9343,40.0933,44.2912,62.7413,57.1225,28,25,32,33,36,48,44,40,70,46
0,0,1.99998,0.000296255,23.2061,26.4135,32.7615,37.478,41.3638,44.1365,42.1431,46.6921,66.8227,60.6709,27,26,36,38,43,58,34,44,82,51
0,0,2.00006,0.000182461,14.953,16.1941,18.4912,20.0882,21.3466,22.2168,21.5934,23.0005,28.6827,27.0264,18,23,15,18,13,22,27,23,30,31
0,0,1.99999,0.000160443,13.7328,14.7302,16.5526,17.8033,18.7803,19.4519,18.9711,20.0541,24.3509,23.1099,8,20,17,18,16,15,12,15,16,24
0,0,2.00009,8.54797e-05,10.281,10.6723,11.3566,11.806,12.1469,12.3764,12.2125,12.5791,13.9498,13.5664,9,9,8,12,12,16,18,14,18,15
0,0,2.00001,0.000214311,16.9098,18.57,21.7009,23.9185,25.6878,26.9222,26.037,28.0411,36.3425,33.89,15,12,21,26,24,38,29,32,39,24
0,0,1.99987,0.000214845,16.9423,18.61,21.756,23.9851,25.7639,27.0051,26.115,28.1303,36.4816,34.0139,10,23,15,19,40,25,20,29,37,35
0,0,2.00004,0.000185552,15.1322,16.4104,18.7803,20.4309,21.7331,22.6345,21.9887,23.4467,29.3487,27.626,13,16,23,14,19,23,20,24,31,30
