# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:38:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/_k1qqvlj.json
# init = 2 (Default)
# random
#   seed = 47453
# output
#   file = /home/lab5/output/code1-20230416093816_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,2.00017,0.000312886,24.7506,28.3771,35.6251,41.0627,45.5719,48.804,46.4791,51.7933,75.63,68.2961,23,35,44,33,47,40,36,47,86,74
0,0,2.0001,0.000245163,19.052,21.2065,25.3439,28.3278,30.7375,32.4329,31.2159,33.9794,45.7139,42.2025,12,20,26,26,37,34,37,35,51,33
0,0,1.99986,0.000200515,16.0298,17.4978,20.2439,22.1732,23.7043,24.7684,24.0057,25.7303,32.7955,30.7203,19,27,17,22,15,24,28,20,44,27
0,0,1.99976,0.00015854,13.629,14.6068,16.3912,17.6145,18.5694,19.2254,18.7558,19.8134,24.0033,22.7942,18,17,13,22,14,30,32,22,25,25
0,0,2.00019,0.000212342,16.7847,18.4168,21.491,23.666,25.4,26.609,25.742,27.7045,35.8208,33.4251,9,22,21,30,17,28,22,37,34,32
0,0,2.00004,0.000356212,29.256,34.1837,44.288,52.062,58.6187,63.3747,59.949,67.8123,104.351,92.9104,22,32,63,65,68,61,55,75,106,82
0,0,1.99997,0.000159666,13.6914,14.6808,16.4877,17.7273,18.6953,19.3606,18.8843,19.9569,24.2102,22.9822,12,15,13,11,17,19,32,23,27,28
0,0,1.99985,0.000168354,14.157,15.2378,17.2217,18.5896,19.6616,20.4,19.8712,21.0631,25.8221,24.4431,17,17,15,17,20,24,26,17,25,26
0,0,1.99993,0.000282609,22.0133,24.907,30.5879,34.7753,38.2069,40.6463,38.8933,42.8885,60.3741,55.0603,25,23,42,35,33,36,42,52,60,54
0,0,2.00019,0.000290124,22.6677,25.7317,31.7738,36.2471,39.9237,42.5427,40.6602,44.9536,63.8593,58.0963,28,27,31,36,46,53,32,42,67,42
0,0,1.99992,0.000104011,11.0421,11.5555,12.4632,13.0658,13.5263,13.8379,13.6152,14.1141,16.0071,15.4734,6,13,15,15,13,10,12,7,15,19
0,0,2.00015,9.4697e-05,10.6543,11.1045,11.8959,12.4185,12.8163,13.0849,12.893,13.3224,14.9399,14.4857,8,6,18,10,17,13,15,9,15,11
0,0,2.00016,7.27984e-05,9.79022,10.1067,10.656,11.014,11.2843,11.4657,11.3362,11.6253,12.6958,12.3981,11,13,12,12,13,7,7,5,22,10
0,0,2.00004,0.000102324,10.9716,11.4734,12.3594,12.9471,13.3959,13.6995,13.4825,13.9684,15.8095,15.2909,15,23,10,20,21,9,16,17,22,26
0,0,2.00002,0.000158492,13.63,14.6075,16.3914,17.6143,18.5689,19.2247,18.7552,19.8125,24.0008,22.7922,9,12,22,20,20,21,16,23,22,27
0,0,1.99997,0.000113437,11.4522,12.0342,13.0687,13.7594,14.2891,14.6485,14.3916,14.9677,17.1698,16.5465,18,17,16,12,9,17,13,19,22,11
0,0,1.99984,0.000245601,19.0792,21.2408,25.3931,28.3883,30.8077,32.5101,31.288,34.0631,45.8507,42.3228,16,22,21,30,35,34,32,27,42,43
0,0,1.99984,0.000226338,17.711,19.5524,23.0495,25.544,27.5437,28.9434,27.9393,30.2152,39.7343,36.908,12,9,26,28,22,20,25,26,36,36
0,0,2.00009,0.000274773,21.3605,24.0857,29.4113,33.3189,36.5114,38.7759,37.1489,40.8541,56.9676,52.0866,22,23,35,35,32,30,41,42,70,41
0,0,2.00002,0.00029275,22.8949,26.0195,32.1907,36.7664,40.5312,43.2148,41.2856,45.6866,65.1071,59.1808,31,21,35,37,32,50,42,54,61,56
0,0,1.99996,0.00019842,15.9022,17.3426,20.0338,21.9222,23.4197,24.4598,23.7143,25.3995,32.292,30.2693,16,23,18,26,26,25,25,26,36,39
0,0,1.99992,0.00034953,28.507,33.2114,42.8199,50.1836,56.3782,60.8632,57.6334,65.0424,99.2826,88.5904,24,42,48,46,61,64,56,49,95,92
0,0,1.99996,0.000205484,16.3421,17.8775,20.7579,22.7876,24.4015,25.5247,24.7194,26.5409,34.0328,31.8277,18,16,19,22,26,29,18,23,29,20
0,0,1.99999,0.000271064,21.0545,23.7022,28.865,32.6451,35.7289,37.9141,36.3442,39.9179,55.4129,50.7263,28,15,28,39,33,40,36,37,64,52
0,0,1.99998,0.000276021,21.4613,24.2126,29.5931,33.5438,36.7732,39.0646,37.4182,41.168,57.492,52.5446,20,21,32,35,36,40,21,43,61,53
0,0,2.00002,0.000106241,11.1388,11.6681,12.605,13.2279,13.7043,14.0269,13.7963,14.3129,16.2763,15.7223,12,16,9,11,8,6,17,10,14,15
0,0,2.00003,0.000261707,20.3078,22.7683,27.5397,31.0142,33.8383,35.8344,34.4008,37.6612,51.6917,47.4644,18,22,21,26,40,48,32,43,42,38
0,0,2.00002,0.000320668,25.5022,29.3384,37.0409,42.8457,47.6741,51.1424,48.647,54.3552,80.1219,72.169,27,33,39,39,45,57,40,52,70,84
0,0,2.00004,0.000174062,14.4752,15.6193,17.7263,19.1839,20.3287,21.1186,20.5529,21.8287,26.9462,25.4597,16,16,15,13,21,35,18,17,33,26
0,0,1.99999,9.46906e-05,10.6523,11.1023,11.8935,12.416,12.8137,13.0822,12.8904,13.3197,14.9367,14.4827,5,12,10,13,12,11,7,9,15,17
0,0,2,0.000203737,16.2328,17.7443,20.5772,22.5713,24.1558,25.258,24.4678,26.2549,33.5949,31.4361,16,20,20,21,23,18,22,25,33,34
0,0,1.99994,0.000213785,16.8743,18.5267,21.642,23.8478,25.6074,26.8349,25.9547,27.9473,36.1979,33.761,22,17,15,18,16,24,21,22,27,27
0,0,1.99996,0.000235752,18.3691,20.3625,24.1693,26.8997,29.0966,30.6383,29.532,32.0419,42.6192,39.4664,17,16,26,24,34,31,33,36,37,41
0,0,2.00014,6.37127e-05,9.45238,9.71925,10.18,10.4788,10.7035,10.8539,10.7465,10.9861,11.8665,11.6226,8,10,16,17,7,8,11,5,14,19
0,0,2.00007,0.000278633,21.6809,24.4882,29.9868,34.0305,37.3392,39.6886,38.0004,41.8463,58.6243,53.5339,23,33,27,28,32,45,34,42,60,43
0,0,1.99977,0.000246744,19.1622,21.3439,25.5375,28.5647,31.0108,32.7327,31.4967,34.3038,46.2386,42.6649,18,18,16,28,35,38,28,26,51,48
0,0,2.00001,0.000187841,15.2661,16.5722,18.9971,20.6882,22.0236,22.9485,22.2858,23.7823,29.8514,28.0782,13,16,13,24,18,18,27,30,40,27
0,0,1.99986,0.000289168,22.5766,25.6176,31.611,36.0457,39.6893,42.284,40.4189,44.6722,63.386,57.6837,16,17,23,31,44,46,29,57,73,65
0,0,1.99992,6.79375e-05,9.60572,9.89518,10.3962,10.7218,10.9672,11.1315,11.0142,11.2762,12.2423,11.9741,10,8,8,10,8,10,6,14,5,13
0,0,1.99989,0.000155377,13.4653,14.4113,16.1347,17.314,18.2334,18.8645,18.4128,19.4297,23.4486,22.2905,8,16,19,17,11,27,20,19,27,27
0,0,1.99991,8.59563e-05,10.2981,10.6923,11.3817,11.8347,12.1783,12.4097,12.2444,12.6141,13.9967,13.6099,12,17,12,13,19,14,12,9,12,11
0,0,2.0001,0.000373755,31.3093,36.8643,48.3741,57.32,64.917,70.4541,66.4637,75.6392,118.892,105.254,36,36,45,56,77,69,63,79,126,85
0,0,1.99997,-1.13167e-05,7.07275,7.03786,6.98019,6.94442,6.9183,6.90118,6.91337,6.88636,6.7927,6.81781,7,4,9,6,6,7,9,8,6,6
0,0,2.00011,0.000239083,18.6098,20.6594,24.5812,27.3995,29.6701,31.265,30.1204,32.718,43.6941,40.4179,12,20,19,32,31,31,30,30,42,32
0,0,2.00014,0.000280457,21.8357,24.6827,30.2651,34.3748,37.7398,40.1305,38.4126,42.3269,59.4286,54.2361,23,22,33,42,38,32,46,36,58,52
0,0,1.99998,0.000163915,13.9179,14.9515,16.8437,18.1449,19.1629,19.8633,19.3618,20.4916,24.9869,23.6868,15,13,18,15,28,28,26,14,29,22
0,0,1.99995,0.00033708,27.1693,31.4813,40.2234,46.875,52.4433,56.4611,53.5688,60.1955,90.5104,81.0913,27,28,47,50,61,44,60,70,88,84
0,0,2.00016,0.000289691,22.6291,25.683,31.7038,36.16,39.8221,42.4304,40.5555,44.8313,63.6521,57.9159,16,28,35,42,41,46,36,35,62,65
0,0,2.00014,0.000339617,27.4421,31.8326,40.7474,47.5404,53.2326,57.3428,54.3839,61.165,92.2508,82.5823,38,36,46,52,53,71,65,56,92,79
0,0,2.00003,0.000177612,14.675,15.8594,18.0453,19.5607,20.7525,21.5756,20.986,22.3161,27.6664,26.11,15,21,18,19,10,29,22,25,24,21
0,0,2,0.000351389,28.7148,33.4808,43.2255,50.7018,56.9956,61.5549,58.2715,65.8048,100.673,89.7763,26,32,52,51,54,57,69,69,94,75
0,0,2.00004,0.00026302,20.4112,22.8974,27.7224,31.2385,34.0979,36.1196,34.6676,37.9705,52.199,47.9098,26,19,30,27,31,41,40,40,59,43
0,0,2.00005,0.000201752,16.1096,17.5944,20.3739,22.3282,23.8798,24.9586,24.1853,25.9339,33.1045,30.9973,15,15,16,17,23,18,22,25,28,30
0,0,1.99979,0.000229976,17.9608,19.8597,23.4738,26.0572,28.1311,29.5842,28.5416,30.9055,40.8214,37.8729,15,21,19,26,37,29,29,29,26,28
0,0,1.99984,0.000325989,26.0269,30.0117,38.0378,44.1053,49.1626,52.8008,50.1828,56.1745,83.3384,74.9362,27,36,36,30,50,45,54,64,90,72
0,0,1.99997,0.000199787,15.9865,17.4449,20.172,22.0872,23.6066,24.6624,23.9056,25.6166,32.6218,30.5649,20,19,16,28,24,32,28,25,29,28
0,0,2.0001,0.000159734,13.6967,14.687,16.4955,17.7362,18.7051,19.371,18.8943,19.9679,24.2255,22.9963,7,16,17,15,16,19,15,16,29,12
0,0,1.99989,0.000174797,14.5142,15.6663,17.7892,19.2584,20.4127,21.2093,20.6387,21.9255,27.0897,25.5892,17,18,19,19,20,25,16,23,29,33
0,0,1.99998,0.00024378,18.948,21.078,25.1651,28.1103,30.4874,32.1593,30.9592,33.6839,45.2405,41.7843,26,25,24,29,24,37,39,28,41,40
0,0,2.00001,0.000183228,14.9966,16.2467,18.5617,20.1718,21.4409,22.3187,21.6898,23.1094,28.8452,27.1727,13,16,16,14,17,20,13,23,21,25
0,0,1.99994,0.000183796,15.0284,16.2853,18.6134,20.2332,21.5103,22.3937,21.7608,23.1896,28.9652,27.2807,15,15,20,17,20,25,19,25,24,27
0,0,2.00005,0.000161513,13.7904,14.7989,16.6427,17.9089,18.8985,19.579,19.0918,20.1891,24.5466,23.2876,19,11,23,16,18,19,23,23,22,12
0,0,1.99991,0.000172622,14.3931,15.5209,17.5962,19.0307,20.1567,20.9333,20.3771,21.6312,26.6559,25.1973,12,16,15,12,18,14,24,16,22,26
0,0,2,0.000249119,19.3433,21.568,25.8502,28.9456,31.4492,33.2127,31.9467,34.8225,47.0729,43.4011,14,24,25,27,29,32,30,35,39,31
0,0,2.00002,0.000191663,15.4934,16.847,19.3659,21.1265,22.5188,23.4842,22.7924,24.3551,30.712,28.8518,14,23,25,19,28,28,21,23,30,32
0,0,2.00002,0.000185307,15.1175,16.3927,18.7567,20.403,21.7016,22.6005,21.9565,23.4104,29.2945,27.5772,18,8,11,28,23,31,21,28,27,27
0,0,1.99995,0.000315238,24.9711,28.6593,36.041,41.5865,46.1893,49.4908,47.1158,52.5456,76.9472,69.4323,29,29,32,44,44,60,44,76,75,68
0,0,1.99985,0.000214356,16.91,18.5706,21.7022,23.9204,25.6903,26.9251,26.0396,28.0443,36.3486,33.8953,19,23,16,22,26,27,23,29,44,36
0,0,2.00006,7.00684e-05,9.68649,9.98768,10.5096,10.8493,11.1054,11.2772,11.1546,11.4283,12.4395,12.1586,12,11,12,6,11,10,9,11,21,11
0,0,1.99993,0.000148662,13.121,14.0018,15.5998,16.6891,17.536,18.1163,17.701,18.6354,22.3079,21.2526,16,11,26,13,21,17,11,19,32,10
0,0,2.00004,0.000106053,11.1309,11.6589,12.5934,13.2146,13.6896,14.0113,13.7814,14.2965,16.254,15.7016,12,10,14,22,20,6,13,16,22,9
0,0,1.99995,0.000321802,25.6122,29.4795,37.2498,43.1095,47.9857,51.4895,48.9685,54.736,80.7939,72.7474,27,28,39,42,56,59,56,62,80,73
0,0,2.00008,0.000121202,11.8022,12.4441,13.5904,14.3592,14.9506,15.3527,15.0651,15.7104,18.1919,17.4871,14,9,14,16,17,17,14,20,18,17
0,0,2.00009,0.000150789,13.2313,14.1325,15.7699,16.8873,17.7569,18.353,17.9264,18.8865,22.6668,21.5795,10,8,12,17,21,21,16,15,17,17
0,0,1.99997,0.000360909,29.7898,34.8789,45.3433,53.4163,60.2377,65.192,61.623,69.8192,108.052,96.058,26,46,38,59,53,67,60,61,116,94
0,0,1.99997,0.000256697,19.9173,22.2817,26.8532,30.1724,32.865,34.7654,33.4008,36.5031,49.7992,45.8015,26,22,28,32,41,40,24,34,49,44
0,0,2.00005,0.000146044,12.9905,13.8466,15.3977,16.4532,17.2731,17.8345,17.4328,18.3363,21.8806,20.8632,16,17,19,18,14,20,12,15,23,11
0,0,1.99995,9.64873e-05,10.7261,11.1881,12.0011,12.5385,12.9479,13.2244,13.0268,13.469,15.137,14.6683,15,14,13,15,13,14,7,13,18,17
0,0,2.00005,0.000118247,11.6679,12.2866,13.3896,14.128,14.6955,15.081,14.8053,15.4236,17.7961,17.1231,8,7,15,17,16,10,10,19,12,17
0,0,2.00007,-2.44845e-06,7.32001,7.31218,7.29918,7.29107,7.28513,7.28122,7.28401,7.27784,7.25631,7.2621,3,7,7,13,10,8,6,3,9,8
0,0,1.99996,0.000246746,19.166,21.3482,25.5427,28.5705,31.0171,32.7393,31.5031,34.3107,46.2481,42.6737,11,20,24,33,22,29,37,39,45,57
0,0,2.00005,0.00021913,17.2283,18.9596,22.2339,24.5596,26.4187,27.7175,26.786,28.8958,37.6692,35.0722,17,17,30,28,21,31,22,27,42,31
0,0,1.99994,0.000198555,15.9102,17.3524,20.047,21.9381,23.4376,24.4792,23.7326,25.4204,32.3238,30.2978,23,28,22,22,33,27,25,19,24,26
0,0,1.99993,0.000266333,20.672,23.2236,28.185,31.8077,34.7575,36.8451,35.3456,38.7576,53.4951,49.0463,21,15,35,40,32,41,30,41,48,43
0,0,2.00016,0.0002152,16.9705,18.6439,21.8013,24.0389,25.8248,27.071,26.1773,28.2008,36.5888,34.1099,22,28,25,21,37,23,22,29,32,33
0,0,1.99998,0.000183169,14.9927,16.2421,18.5556,20.1647,21.4329,22.3101,21.6817,23.1002,28.8318,27.1605,25,16,11,11,27,19,17,17,28,41
0,0,2.0001,0.000144207,12.8993,13.7384,15.2569,16.2892,17.0905,17.6388,17.2464,18.1288,21.5848,20.5936,10,9,12,16,12,14,17,21,15,20
0,0,2.00011,0.000335975,27.058,31.3372,40.0072,46.5995,52.1159,56.0951,53.2308,59.7927,89.7846,80.4701,25,29,53,42,51,56,58,54,102,66
0,0,2.00004,0.000149365,13.158,14.0455,15.6566,16.7551,17.6096,18.1951,17.7761,18.7189,22.427,21.3611,13,20,19,10,16,21,12,22,33,24
0,0,1.99995,0.000154651,13.4283,14.3672,16.0768,17.2461,18.1576,18.7831,18.3353,19.3432,23.3236,22.1769,14,14,10,13,13,14,20,10,25,19
0,0,1.99996,0.000181774,14.9119,16.1447,18.4256,20.0107,21.2594,22.1228,21.5043,22.9002,28.5339,26.8921,13,10,15,25,15,22,18,23,33,37
0,0,1.99983,0.00026227,20.348,22.819,27.6123,31.1039,33.9426,35.9492,34.508,37.786,51.8982,47.6453,16,24,30,32,39,36,36,42,55,44
0,0,2.00005,0.000230642,18.0116,19.9217,23.5585,26.1591,28.2474,29.7108,28.6608,31.0418,41.0344,38.0622,15,17,24,28,33,15,31,23,48,18
0,0,2.00007,0.000226527,17.7279,19.5726,23.0765,25.5761,27.58,28.9828,27.9765,30.2574,39.7989,36.9657,14,26,23,14,27,37,34,33,37,37
0,0,2.00001,0.000368196,30.6414,35.9905,47.0369,55.595,62.847,68.1245,64.3218,73.061,114.07,101.168,36,31,43,52,66,65,65,78,103,82
0,0,2.00007,0.000181228,14.8821,16.1086,18.3772,19.9531,21.1944,22.0525,21.4377,22.825,28.4214,26.7909,17,19,11,17,22,22,24,22,28,31
0,0,2.00008,0.000224103,17.5629,19.3699,22.7974,25.2389,27.1945,28.5625,27.5812,29.8049,39.0889,36.335,16,14,25,28,34,33,27,29,52,33
0,0,1.99987,0.000127639,12.0968,12.7907,14.0344,14.8717,15.5175,15.9574,15.6428,16.3491,19.0795,18.3019,16,11,10,14,18,15,21,20,17,22
0,0,1.99994,0.000124143,11.9353,12.6007,13.7909,14.5904,15.2062,15.6253,15.3256,15.9983,18.5913,17.8539,17,16,7,13,15,18,12,15,18,23
0,0,2.00008,7.32581e-05,9.80681,10.1258,10.6798,11.0409,11.3136,11.4966,11.3659,11.6577,12.7382,12.4376,11,6,8,19,12,9,9,13,11,11
0,0,2.00012,0.000176599,14.6191,15.7919,17.9553,19.4542,20.6326,21.4462,20.8634,22.178,27.4615,25.9251,20,21,11,19,17,21,27,19,26,29
0,0,2,5.62225e-05,9.18146,9.40983,9.80241,10.0558,10.2459,10.3728,10.2822,10.4842,11.2223,11.0185,7,16,6,8,7,5,10,16,14,13
0,0,1.99991,0.000160238,13.7207,14.7159,16.5341,17.7817,18.7563,19.4262,18.9466,20.0268,24.3117,23.0743,11,14,15,16,16,23,9,20,25,22
0,0,2.0001,0.00015138,13.2617,14.1687,15.817,16.9423,17.8182,18.4189,17.989,18.9563,22.7669,21.6706,18,11,19,15,13,23,15,17,15,27
0,0,2.00012,0.00029272,22.8945,26.0187,32.1889,36.7639,40.528,43.2112,41.2823,45.6825,65.0989,59.1739,13,19,30,37,45,50,45,47,53,48
0,0,1.99998,8.29589e-05,10.1803,10.5561,11.2123,11.6427,11.9688,12.1882,12.0315,12.3819,13.6893,13.324,10,11,15,14,11,12,13,16,16,19
0,0,1.99984,0.000156347,13.5151,14.4707,16.2127,17.4053,18.3355,18.9742,18.517,19.5463,23.6169,22.4434,15,18,14,20,13,25,17,17,21,22
0,0,2.00014,0.000264492,20.5298,23.0453,27.9313,31.4949,34.3947,36.4458,34.9726,38.3241,52.7791,48.4189,14,16,36,33,32,31,41,45,47,59
0,0,2.00005,0.000187873,15.2687,16.5752,19.0009,20.6927,22.0287,22.9539,22.2909,23.7881,29.8597,28.0858,12,18,13,26,24,25,22,24,29,30
0,0,1.99999,0.000206376,16.399,17.9467,20.8518,22.9,24.5291,25.6631,24.8501,26.6894,34.2601,32.031,10,20,24,34,19,32,18,22,47,23
0,0,2.00016,8.56219e-05,10.2874,10.6796,11.3655,11.816,12.1578,12.3879,12.2235,12.5911,13.9655,13.5811,7,7,7,12,17,13,11,17,12,15
0,0,2.00002,7.16826e-05,9.74675,10.0569,10.5949,10.9454,11.2098,11.3871,11.2605,11.5433,12.5892,12.2984,13,12,4,7,13,14,4,10,12,13
0,0,1.99987,0.000220826,17.3383,19.0949,22.4202,24.7844,26.6756,27.9974,27.0493,29.1971,38.1402,35.491,16,23,19,22,29,26,31,32,30,36
0,0,2.00014,0.000242996,18.8937,21.0105,25.0702,27.9942,30.3537,32.0127,30.8219,33.5254,44.985,41.5589,18,14,14,22,31,33,30,32,31,46
0,0,2.00015,0.000255407,19.8219,22.1625,26.6845,29.9653,32.6253,34.5022,33.1546,36.2178,49.333,45.3918,16,23,25,25,36,30,35,36,60,39
0,0,2.00002,0.000143169,12.8466,13.676,15.1762,16.1954,16.9862,17.5272,17.1401,18.0105,21.4171,20.4405,8,9,20,18,22,17,20,21,23,24
0,0,1.99993,0.000182535,14.9552,16.197,18.4955,20.0936,21.3528,22.2237,21.5998,23.008,28.6946,27.0369,18,12,13,16,25,27,25,24,32,23
0,0,1.99998,0.000180953,14.8649,16.0881,18.35,19.9212,21.1585,22.0138,21.4011,22.7839,28.3607,26.7361,15,11,15,21,18,25,18,16,31,34
0,0,1.99989,0.000341225,27.6061,32.0454,41.0678,47.9491,53.719,57.8872,54.8863,61.7645,93.3364,83.5104,24,28,37,41,65,44,62,63,85,82
0,0,2.00002,0.000347321,28.2677,32.9009,42.3514,49.5849,55.6646,60.0638,56.896,64.1612,97.6761,87.2197,30,50,46,58,63,60,47,64,112,89
0,0,2.00004,0.000217548,17.123,18.8308,22.0575,24.3472,26.1765,27.4538,26.5377,28.6124,37.2284,34.6796,25,16,20,23,21,29,32,30,34,29
0,0,1.9999,0.000232032,18.1059,20.0382,23.7202,26.3553,28.4724,29.9566,28.8916,31.3068,41.4544,38.4344,26,25,21,23,17,32,28,36,55,26
0,0,2.00014,2.89566e-05,8.26473,8.36998,8.54804,8.66116,8.74508,8.80071,8.76105,8.84927,9.16482,9.07871,11,7,10,6,4,11,9,5,5,11
0,0,2,0.000200577,16.0358,17.5048,20.2528,22.1837,23.7159,24.7809,24.0175,25.7435,32.8149,30.7378,22,19,22,18,25,25,14,23,35,25
0,0,1.99994,0.000152974,13.3415,14.2639,15.9417,17.0882,17.9813,18.5939,18.1554,19.1422,23.0346,21.914,7,13,9,10,18,18,16,26,26,24
0,0,1.99985,0.000162225,13.8256,14.8413,16.699,17.9753,18.9731,19.6593,19.168,20.2747,24.6719,23.401,16,15,17,13,19,11,26,25,29,22
0,0,1.99992,0.000119738,11.7337,12.364,13.4886,14.2421,14.8215,15.2153,14.9337,15.5654,17.9921,17.3033,14,15,13,21,14,10,15,20,16,17
0,0,1.99998,0.000168501,14.1668,15.2493,17.2366,18.6069,19.6808,20.4206,19.8909,21.085,25.8535,24.4717,18,14,17,16,21,20,22,16,24,30
0,0,1.9999,0.000232254,18.1216,20.0574,23.7468,26.3875,28.5093,29.9969,28.9295,31.3503,41.5231,38.4953,20,26,18,15,28,28,34,30,49,40
0,0,1.99996,0.000186019,15.1584,16.4421,18.8231,20.4818,21.7906,22.6967,22.0475,23.5132,29.4486,27.7158,18,27,21,21,22,34,23,24,28,21
0,0,2.00003,0.000265835,20.6342,23.1761,28.1173,31.724,34.6604,36.7381,35.2457,38.6414,53.3026,48.8778,13,23,33,25,29,35,41,37,60,44
0,0,1.99984,0.000189804,15.3798,16.7099,19.1823,20.9086,22.2728,23.2181,22.5407,24.0707,30.2852,28.4681,13,16,19,18,20,25,20,18,27,24
0,0,2.00011,0.000320702,25.5077,29.3451,37.0503,42.8573,47.6875,51.1572,48.6608,54.3713,80.1488,72.1925,33,27,28,44,48,50,45,56,96,50
0,0,2.00006,0.000123536,11.9088,12.5694,13.7505,14.5437,15.1545,15.5701,15.2729,15.9399,18.5098,17.7792,6,16,12,13,21,15,9,20,12,19
0,0,2.00001,0.000109419,11.2762,11.8285,12.8079,13.4602,13.9597,14.2983,14.0563,14.5986,16.6652,16.0812,8,12,10,18,15,19,13,7,18,12
