# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 10:46:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/cg9987f_.json
# init = 2 (Default)
# random
#   seed = 45806
# output
#   file = /home/lab5/output/code3-20230416104642_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,0.000135113,2.50009,2.50126,2.49824,2.49933,2.49962,2.5007,2.49847,2.4994,2.50019,2.49981,20.5329,21.8072,23.9855,25.5307,26.7134,27.5455,26.9107,28.225,33.2643,31.8187,18,17,32,32,24,22,23,30,31,33
0,0,9.35479e-05,2.50048,2.50089,2.50015,2.49982,2.49929,2.50147,2.49975,2.50005,2.49918,2.49935,17.4939,18.2313,19.5,20.3392,20.9718,21.4527,21.1054,21.8062,24.3984,23.6697,21,28,20,22,17,14,17,24,22,20
0,0,7.90889e-05,2.49859,2.49981,2.49804,2.50167,2.49889,2.49759,2.49982,2.49929,2.49977,2.50015,16.5123,17.114,18.0948,18.8245,19.2732,19.5844,19.3874,19.9147,21.9252,21.3754,16,19,18,21,18,26,20,20,18,22
0,0,9.60721e-05,2.49879,2.50017,2.50067,2.50078,2.49927,2.49956,2.4994,2.49938,2.49967,2.4996,17.6356,18.417,19.7593,20.6425,21.2814,21.7403,21.4134,22.1368,24.8727,24.104,16,22,17,21,19,18,29,21,28,19
0,0,0.000116283,2.50089,2.50122,2.49755,2.5002,2.50104,2.50053,2.50006,2.49955,2.50057,2.50142,19.1078,20.1104,21.8042,23.0472,23.9773,24.5834,24.13,25.1078,28.9306,27.8781,18,31,26,22,18,37,18,31,26,25
0,0,0.000139668,2.5007,2.50039,2.49921,2.50031,2.49885,2.49977,2.49839,2.49943,2.50083,2.50054,20.9102,22.2192,24.565,26.2019,27.4092,28.2866,27.6387,29.0375,34.4317,32.8896,19,27,23,28,31,26,30,32,33,24
0,0,7.91835e-06,2.49992,2.50226,2.50143,2.50255,2.50068,2.50071,2.5017,2.49846,2.49963,2.49916,12.5599,12.6329,12.6954,12.7553,12.7652,12.7877,12.7845,12.7781,12.9163,12.877,13,19,16,13,16,16,12,10,13,13
0,0,0.000103899,2.49964,2.49931,2.50077,2.50035,2.50034,2.49905,2.50013,2.50053,2.50025,2.49836,18.1925,19.0311,20.5543,21.538,22.2962,22.7799,22.4379,23.2683,26.3782,25.4515,19,30,28,21,21,33,26,14,29,19
0,0,7.75212e-05,2.49765,2.49792,2.49854,2.50015,2.50014,2.50104,2.49765,2.50119,2.50028,2.49957,16.3973,16.9669,17.9617,18.6351,19.1221,19.4671,19.1679,19.759,21.6823,21.1262,18,19,22,22,21,16,21,19,22,24
0,0,8.063e-05,2.50051,2.50031,2.50132,2.49884,2.49933,2.49827,2.49922,2.49911,2.50186,2.50263,16.6429,17.2364,18.2953,18.9305,19.4551,19.7807,19.5522,20.1031,22.2242,21.6644,23,26,23,11,20,20,19,19,20,29
0,0,5.01342e-05,2.49978,2.50064,2.50034,2.49991,2.49846,2.49923,2.49947,2.50045,2.50005,2.49974,14.7826,15.123,15.6796,16.0338,16.2801,16.4725,16.3481,16.6504,17.6846,17.3926,13,16,14,15,14,11,11,20,16,17
0,0,4.84561e-05,2.50021,2.49904,2.49973,2.49723,2.50057,2.49995,2.50032,2.49953,2.50061,2.5001,14.6933,14.9903,15.5385,15.8444,16.1561,16.3183,16.2014,16.4624,17.4753,17.1925,12,11,13,17,14,15,21,19,19,15
0,0,2.36118e-05,2.4995,2.49879,2.49983,2.50148,2.50009,2.49932,2.50099,2.50009,2.49887,2.49809,13.3393,13.4681,13.7155,13.8862,13.9764,14.0381,14.0097,14.112,14.5033,14.3809,13,16,11,17,25,14,17,20,16,18
0,0,7.58305e-05,2.50124,2.5007,2.49997,2.49782,2.50017,2.49989,2.49822,2.49951,2.50031,2.50008,16.3492,16.8908,17.8352,18.4203,18.9356,19.2473,18.9893,19.5194,21.4121,20.8846,18,23,18,22,18,24,10,16,17,14
0,0,0.000187424,2.49869,2.50026,2.49946,2.4991,2.50068,2.50072,2.49974,2.49828,2.49975,2.50057,25.0961,27.2809,31.2381,34.0005,36.2473,37.7676,36.6433,39.0412,49.0514,46.1822,27,29,27,34,50,38,41,43,52,38
0,0,0.000132626,2.50116,2.50121,2.50137,2.50156,2.49955,2.4993,2.50198,2.50065,2.50135,2.50006,20.3583,21.5743,23.7619,25.2412,26.3281,27.0972,26.6135,27.8263,32.6929,31.2692,17,17,33,23,29,29,22,27,39,31
0,0,6.55188e-05,2.49895,2.50094,2.49949,2.49881,2.49883,2.50008,2.50039,2.50002,2.49952,2.50125,15.6747,16.1622,16.9261,17.4253,17.8099,18.09,17.9115,18.3154,19.8166,19.4315,13,16,14,20,21,27,17,27,14,22
0,0,0.000127751,2.49972,2.50029,2.50121,2.50148,2.4993,2.5005,2.50012,2.5006,2.49985,2.50154,19.9499,21.1073,23.1829,24.5739,25.5859,26.3436,25.8139,26.9934,31.4821,30.2489,17,24,20,25,35,24,29,28,33,39
0,0,0.000173588,2.50141,2.49968,2.49992,2.50006,2.50143,2.49868,2.50146,2.50053,2.50132,2.4992,23.8546,25.6902,29.1526,31.5477,33.4708,34.6721,33.8399,35.9009,44.3273,41.7997,28,25,37,24,36,35,28,55,42,37
0,0,0.000101157,2.4983,2.49898,2.5008,2.50045,2.5,2.49991,2.50081,2.5,2.50161,2.50075,17.9765,18.8019,20.2734,21.2187,21.936,22.4252,22.094,22.8624,25.8811,25.02,18,18,26,25,13,22,27,19,23,27
0,0,7.08362e-05,2.49841,2.50033,2.50089,2.49892,2.49815,2.49887,2.50015,2.49917,2.50028,2.50004,15.9915,16.5258,17.4089,17.9426,18.3566,18.6571,18.4756,18.9155,20.6312,20.1555,13,20,18,9,18,25,18,27,20,17
0,0,0.000167652,2.50056,2.49872,2.49705,2.50002,2.49831,2.50099,2.50176,2.49928,2.50067,2.50044,23.2941,25.0187,28.2144,30.5364,32.2344,33.5298,32.6893,34.5559,42.3862,40.1228,26,31,25,33,26,36,31,42,30,35
0,0,0.000118895,2.50028,2.50026,2.49875,2.49954,2.50023,2.50209,2.49935,2.49928,2.49915,2.49988,19.2896,20.318,22.119,23.3643,24.3245,25.0126,24.486,25.5125,29.4562,28.3569,20,23,23,21,27,23,27,32,33,24
0,0,0.000106312,2.50021,2.49967,2.50063,2.50047,2.49906,2.49991,2.49935,2.50061,2.50075,2.50057,18.3733,19.2365,20.8022,21.8275,22.5822,23.1337,22.7405,23.6222,26.8689,25.949,18,21,26,23,24,18,26,22,23,25
0,0,0.00018454,2.50164,2.50135,2.50002,2.50167,2.49848,2.49841,2.49931,2.50009,2.50035,2.49997,24.8912,26.9739,30.8057,33.5532,35.5662,37.0305,36.0122,38.4166,48.0404,45.218,21,22,30,32,28,34,39,30,45,47
0,0,4.42227e-05,2.4998,2.5001,2.49903,2.50093,2.50035,2.49997,2.49996,2.50093,2.5014,2.50002,14.4491,14.7355,15.2006,15.5385,15.7597,15.9071,15.7977,16.0567,16.9473,16.6817,13,16,17,21,12,18,19,11,14,16
0,0,8.44796e-05,2.49859,2.49869,2.49965,2.49992,2.50002,2.50118,2.49955,2.49848,2.49909,2.49868,16.8598,17.4957,18.6217,19.355,19.9093,20.3045,20.0061,20.5775,22.8062,22.1775,14,17,20,23,21,15,19,17,26,22
0,0,8.59008e-05,2.49994,2.50039,2.50113,2.49916,2.49919,2.49962,2.49876,2.50168,2.50171,2.50159,16.9756,17.6329,18.783,19.4917,20.0578,20.4475,20.158,20.8269,23.1086,22.4678,15,20,14,14,21,9,18,22,13,18
0,0,0.000186948,2.50054,2.50018,2.50167,2.50019,2.49736,2.49821,2.49931,2.49879,2.50277,2.49948,25.0963,27.223,31.2324,33.9487,36.0275,37.5649,36.5252,38.9456,49.0265,45.9762,17,22,37,38,44,41,52,31,59,47
0,0,9.52493e-05,2.50103,2.49983,2.49822,2.4995,2.49956,2.49977,2.49999,2.49964,2.50023,2.50063,17.619,18.3459,19.6295,20.5234,21.1859,21.6372,21.3227,22.0294,24.7349,23.9884,22,20,19,25,30,19,28,30,24,20
0,0,0.000188064,2.50046,2.49854,2.49864,2.50185,2.49886,2.49863,2.50069,2.49896,2.50112,2.50063,25.2027,27.3088,31.3131,34.2136,36.3161,37.8345,36.8163,39.2237,49.353,46.3951,38,26,25,28,39,46,24,36,60,57
0,0,8.83414e-05,2.49869,2.49912,2.50078,2.50073,2.49939,2.50255,2.50026,2.50036,2.50204,2.49736,17.1149,17.7962,19.0083,19.7852,20.3485,20.8116,20.4799,21.1176,23.5395,22.7644,20,18,23,21,22,20,15,20,29,19
0,0,8.0782e-05,2.50031,2.50042,2.49902,2.50121,2.50015,2.50054,2.50011,2.49989,2.50039,2.50071,16.6494,17.2494,18.2673,18.9912,19.4883,19.844,19.587,20.1377,22.2166,21.6461,23,14,19,17,20,18,20,18,27,27
0,0,3.36665e-05,2.50041,2.5011,2.49967,2.50037,2.49964,2.49984,2.50019,2.49938,2.49755,2.50062,13.8802,14.0956,14.4243,14.6566,14.8111,14.9236,14.8508,15.0125,15.6081,15.4852,19,14,13,13,14,11,16,9,14,12
0,0,0.0001983,2.50032,2.49955,2.49938,2.50067,2.50205,2.5006,2.49879,2.50086,2.50043,2.50066,26.2155,28.5666,32.9909,36.1454,38.6662,40.3241,39.0251,41.8831,53.2181,49.8979,26,29,28,30,39,44,44,50,46,63
0,0,0.000103049,2.50135,2.49835,2.50063,2.4978,2.50025,2.49984,2.50027,2.50013,2.50153,2.5003,18.1639,18.9436,20.4638,21.3835,22.1842,22.6811,22.329,23.1363,26.2455,25.3473,16,17,20,32,28,25,18,39,29,31
0,0,3.52016e-05,2.50135,2.50102,2.50103,2.5015,2.49875,2.49798,2.49797,2.50148,2.50192,2.49908,13.9759,14.1879,14.5558,14.7972,14.9305,15.0345,14.9521,15.1886,15.8565,15.6311,15,14,18,14,18,11,11,12,18,15
0,0,2.83806e-05,2.49999,2.50006,2.50067,2.50181,2.49954,2.50114,2.49998,2.50215,2.49964,2.5012,13.5939,13.7645,14.0601,14.2587,14.3613,14.4741,14.3934,14.5671,15.0381,14.9229,15,18,9,13,13,14,15,12,15,19
0,0,0.000100872,2.49905,2.50126,2.49813,2.49834,2.4999,2.49882,2.4996,2.50067,2.50092,2.49742,17.9702,18.8217,20.1905,21.1412,21.8975,22.3624,22.0304,22.8374,25.8086,24.8865,17,16,24,18,20,25,22,18,24,21
0,0,5.18498e-05,2.49842,2.50114,2.49922,2.50042,2.49981,2.49826,2.49866,2.50073,2.50091,2.50041,14.8607,15.2426,15.7978,16.1935,16.4655,16.6276,16.5003,16.8338,17.9271,17.6178,16,18,14,21,17,15,18,20,13,15
0,0,6.29693e-05,2.49963,2.49861,2.50039,2.50157,2.49908,2.49965,2.49922,2.5008,2.49898,2.49895,15.5317,15.9487,16.7255,17.2309,17.5523,17.8062,17.6246,18.0412,19.434,19.0387,16,27,15,20,16,14,17,24,17,17
0,0,8.82103e-05,2.50303,2.49863,2.49966,2.49879,2.49864,2.50083,2.5006,2.50143,2.50126,2.50064,17.1806,17.7775,18.9744,19.7326,20.3178,20.7596,20.471,21.123,23.4984,22.818,17,10,13,19,17,26,24,25,30,26
0,0,9.27974e-05,2.50056,2.49936,2.50072,2.50036,2.50194,2.49988,2.50071,2.49966,2.50055,2.49922,17.4447,18.1448,19.4377,20.2668,20.936,21.3218,21.0326,21.6962,24.2961,23.5407,15,21,14,27,26,22,28,23,21,25
0,0,5.28649e-05,2.49876,2.50001,2.50155,2.4986,2.50064,2.50009,2.49992,2.50064,2.49966,2.49929,14.9241,15.292,15.9156,16.2541,16.5767,16.7605,16.6201,16.939,18.0402,17.7254,16,9,12,17,14,18,12,18,16,22
0,0,8.34826e-05,2.50054,2.49914,2.49805,2.49898,2.5008,2.50068,2.50002,2.50121,2.49982,2.49987,16.8278,17.4287,18.4991,19.2316,19.8096,20.1728,19.8985,20.5062,22.6542,22.047,30,16,11,17,13,21,19,24,27,13
0,0,0.000135494,2.49953,2.49956,2.49979,2.49989,2.50039,2.49997,2.50186,2.49924,2.50018,2.4978,20.5517,21.8059,24.0689,25.5986,26.7934,27.5886,27.0628,28.2875,33.3583,31.8409,22,10,24,23,28,29,32,13,25,29
0,0,0.000123643,2.49973,2.49994,2.5002,2.49959,2.49861,2.50004,2.50045,2.50059,2.50145,2.49978,19.6359,20.7305,22.686,23.9814,24.9649,25.6868,25.2063,26.3119,30.5842,29.327,21,24,22,24,24,29,24,27,41,30
0,0,0.000154043,2.49826,2.49916,2.49938,2.49872,2.50075,2.4978,2.50007,2.49964,2.50011,2.50098,22.0504,23.6071,26.4104,28.3049,29.8553,30.7887,30.1259,31.7613,38.287,36.4436,23,21,14,23,33,35,35,25,43,50
0,0,0.000110282,2.50004,2.49893,2.49854,2.499,2.49874,2.49902,2.5,2.50093,2.5007,2.49948,18.654,19.5533,21.1772,22.2748,23.1019,23.6733,23.2924,24.221,27.6722,26.6623,19,26,20,26,22,22,22,27,26,26
0,0,0.00015031,2.50222,2.4994,2.50001,2.50076,2.49867,2.50117,2.49967,2.50011,2.4997,2.50132,21.8208,23.2367,25.9355,27.7882,29.1534,30.2043,29.46,31.0466,37.2239,35.5014,19,22,27,21,27,25,30,27,52,39
0,0,1.92396e-05,2.49993,2.49878,2.49846,2.49933,2.49954,2.50004,2.50001,2.50097,2.49912,2.49942,13.1215,13.2171,13.399,13.5283,13.6181,13.6825,13.6411,13.7453,14.043,13.9594,13,18,16,17,13,14,16,17,12,14
0,0,0.00011332,2.50007,2.50093,2.50024,2.50103,2.49848,2.4991,2.50074,2.50122,2.49962,2.50006,18.8747,19.85,21.5397,22.6948,23.5077,24.1131,23.7296,24.6902,28.2736,27.2601,16,26,29,21,16,23,23,24,30,24
0,0,5.49957e-05,2.50094,2.49995,2.4998,2.49916,2.49939,2.49995,2.50096,2.4991,2.50068,2.49894,15.0802,15.4319,16.0588,16.4544,16.7623,16.975,16.8469,17.1388,18.347,17.9895,12,16,18,17,15,16,24,22,19,17
0,0,7.8898e-05,2.49949,2.49957,2.50048,2.49965,2.50041,2.49919,2.49948,2.49997,2.49998,2.49948,16.515,17.0958,18.1216,18.7669,19.2811,19.5932,19.3591,19.9047,21.8988,21.3319,20,17,21,19,16,26,18,22,30,20
0,0,8.86151e-05,2.50124,2.50002,2.49797,2.49961,2.50006,2.49967,2.50014,2.50121,2.4996,2.49996,17.1768,17.8332,18.9811,19.7927,20.3945,20.7861,20.5103,21.1716,23.5301,22.8683,18,25,22,19,22,15,26,19,23,24
0,0,8.4877e-05,2.49948,2.50135,2.49851,2.49938,2.4999,2.50067,2.50066,2.49808,2.50188,2.49913,16.9008,17.5722,18.6378,19.3869,19.9528,20.3429,20.075,20.6201,22.9373,22.2502,20,17,23,26,17,19,14,24,18,23
0,0,0.000137888,2.49909,2.49942,2.49925,2.49906,2.50216,2.4988,2.50046,2.49995,2.5012,2.49998,20.7336,22.0285,24.3472,25.915,27.217,27.9574,27.4078,28.7324,33.9921,32.4583,19,19,29,23,24,24,35,33,29,34
0,0,7.55829e-05,2.50057,2.49928,2.49998,2.49925,2.50102,2.49954,2.50052,2.49787,2.50024,2.50019,16.3226,16.849,17.8131,18.4215,18.9246,19.2119,19.0053,19.4573,21.3712,20.8501,10,21,21,15,15,20,16,14,23,17
0,0,2.43713e-05,2.49977,2.50005,2.49817,2.50014,2.50005,2.50018,2.49963,2.50146,2.49969,2.50154,13.382,13.5292,13.7452,13.9255,14.0376,14.1146,14.0534,14.1983,14.5974,14.5087,12,12,16,12,15,13,20,14,13,16
0,0,4.84465e-05,2.49983,2.49729,2.50022,2.49955,2.50104,2.50173,2.49967,2.50026,2.50133,2.50019,14.6872,14.9635,15.5453,15.8803,16.1627,16.3465,16.1899,16.4734,17.4866,17.193,20,11,21,18,22,13,10,11,21,12
0,0,0.000115108,2.49934,2.50137,2.49807,2.50024,2.49976,2.49994,2.50084,2.5013,2.49899,2.49972,18.9918,20.012,21.6871,22.9003,23.7837,24.3952,23.9827,24.9686,28.6339,27.5994,23,21,22,28,30,23,25,28,29,24
0,0,0.000121587,2.50117,2.50046,2.50113,2.50025,2.49906,2.49885,2.50187,2.49902,2.49991,2.49933,19.5087,20.5586,22.4736,23.7282,24.6794,25.3398,24.9392,25.9367,30.0742,28.8887,16,21,15,25,26,25,34,20,23,30
0,0,8.94314e-05,2.50098,2.49878,2.5015,2.50109,2.5003,2.50042,2.50019,2.49893,2.49951,2.50021,17.2266,17.8738,19.1265,19.9109,20.4966,20.9044,20.6101,21.231,23.6712,23.007,20,18,24,19,23,28,22,20,27,24
0,0,0.000116314,2.50045,2.50033,2.50008,2.50009,2.50115,2.49923,2.50214,2.50044,2.50307,2.49846,19.1016,20.0952,21.863,23.0487,23.9844,24.556,24.1847,25.1352,29.0099,27.802,18,22,22,19,27,34,34,24,36,26
0,0,0.000110564,2.50051,2.49792,2.50242,2.49833,2.49966,2.50005,2.50039,2.5005,2.49847,2.49962,18.683,19.5571,21.2898,22.2944,23.1613,23.7382,23.3401,24.2529,27.6686,26.7195,22,19,24,20,31,32,29,24,23,24
0,0,0.000133291,2.5008,2.5007,2.49932,2.50008,2.50134,2.49952,2.50076,2.49942,2.49944,2.49998,20.4034,21.625,23.7927,25.296,26.4775,27.2121,26.6852,27.9072,32.7924,31.4148,17,14,19,15,34,19,36,24,35,32
0,0,7.85042e-05,2.50097,2.49982,2.49951,2.50098,2.49957,2.49877,2.50024,2.5009,2.50109,2.49823,16.5143,17.0711,18.0681,18.7513,19.2209,19.5385,19.3291,19.8743,21.8589,21.2459,15,11,15,21,19,22,11,22,16,19
0,0,5.48953e-05,2.49905,2.4996,2.49917,2.4997,2.50017,2.49862,2.49955,2.50019,2.50039,2.49914,15.0459,15.4198,16.0407,16.4542,16.7656,16.9421,16.8134,17.1467,18.328,17.9803,13,10,14,19,12,16,12,12,20,15
0,0,0.000174938,2.49959,2.4996,2.50187,2.5008,2.4976,2.49854,2.50083,2.49838,2.49815,2.49897,23.9359,25.8376,29.4086,31.8054,33.6055,34.9509,34.088,36.1262,44.6328,42.1931,22,30,34,29,43,31,44,47,50,42
0,0,0.000114782,2.50024,2.49842,2.49938,2.49972,2.5015,2.49839,2.49936,2.50013,2.49934,2.50049,18.9848,19.9252,21.68,22.8474,23.78,24.3096,23.9013,24.8888,28.5745,27.5566,26,25,18,23,30,25,17,22,22,22
0,0,0.000137612,2.50168,2.49875,2.49895,2.50022,2.49917,2.50061,2.50024,2.50026,2.5018,2.49908,20.7652,21.9876,24.306,25.9059,27.0921,27.9612,27.3573,28.6918,33.9426,32.3652,25,23,27,19,28,25,19,32,33,32
0,0,0.000172361,2.50066,2.49922,2.49914,2.49844,2.50021,2.50047,2.50082,2.49923,2.49985,2.50059,23.724,25.5434,28.951,31.2854,33.1923,34.4781,33.5752,35.5819,43.8606,41.4944,30,25,22,31,31,33,33,38,54,48
0,0,0.000123894,2.50138,2.50079,2.4996,2.50051,2.50027,2.5008,2.50104,2.50035,2.49965,2.49905,19.6875,20.7705,22.7011,24.0364,25.0429,25.7452,25.2585,26.3465,30.5864,29.358,16,28,32,29,37,27,22,19,30,29
0,0,4.64645e-05,2.50185,2.49933,2.50027,2.49938,2.49862,2.49869,2.4982,2.5005,2.50084,2.50022,14.6048,14.8668,15.392,15.7062,15.9389,16.1031,15.979,16.2753,17.2224,16.953,15,11,21,13,13,23,14,14,9,18
0,0,1.11643e-05,2.50075,2.50115,2.49936,2.50015,2.50161,2.49891,2.50099,2.49959,2.5008,2.49888,12.729,12.7963,12.8776,12.9532,13.0204,13.0171,13.0215,13.0536,13.2472,13.1737,13,14,14,14,14,12,12,8,15,21
0,0,0.000183981,2.49793,2.49915,2.49968,2.50158,2.50024,2.49932,2.50021,2.5006,2.49971,2.4991,24.7456,26.8502,30.709,33.4477,35.5134,36.9393,35.9261,38.3026,47.8103,44.9995,27,31,37,30,42,43,32,42,47,40
0,0,3.00083e-05,2.49982,2.49843,2.4998,2.5015,2.50162,2.49917,2.49973,2.4996,2.50062,2.49844,13.6773,13.8387,14.1633,14.3819,14.5281,14.5882,14.5282,14.6779,15.2361,15.055,12,13,8,15,11,15,10,15,14,14
0,0,7.38301e-05,2.50016,2.4986,2.49959,2.49982,2.49842,2.49931,2.49941,2.49989,2.49896,2.49846,16.2058,16.711,17.65,18.2557,18.6841,19.0054,18.7897,19.2851,21.0678,20.5564,11,20,15,15,20,17,19,27,21,21
0,0,0.000116392,2.49917,2.49885,2.50062,2.50063,2.49914,2.50077,2.50042,2.49978,2.49995,2.49929,19.0829,20.0723,21.8832,23.0711,23.947,24.6054,24.1542,25.1306,28.9361,27.8404,19,25,17,35,25,26,23,12,33,30
0,0,5.21666e-05,2.50073,2.49884,2.50056,2.49928,2.50007,2.49966,2.49972,2.49991,2.49788,2.50057,14.9132,15.2283,15.8442,16.2031,16.5001,16.6828,16.5487,16.8532,17.9149,17.6603,16,16,21,15,16,16,20,20,23,13
0,0,9.69914e-05,2.50023,2.49874,2.49855,2.501,2.50067,2.49949,2.50053,2.49824,2.50166,2.4977,17.7238,18.4636,19.8088,20.7513,21.4254,21.8596,21.5537,22.2383,25.0932,24.2161,16,18,32,24,23,23,19,21,25,33
0,0,0.000208732,2.49978,2.50024,2.50025,2.49896,2.50069,2.49877,2.4993,2.50117,2.49875,2.50152,27.2787,29.8978,34.7974,38.207,41.0282,42.8646,41.5135,44.7059,57.4119,53.7841,26,37,38,36,34,40,37,43,49,58
0,0,0.000116809,2.50141,2.4983,2.49982,2.49867,2.49958,2.50153,2.50114,2.49924,2.50009,2.49804,19.1565,20.0971,21.9117,23.0784,24.0156,24.6861,24.2309,25.1823,29.0302,27.8881,16,20,34,20,28,26,28,23,24,23
0,0,8.04842e-05,2.49913,2.49988,2.50036,2.50118,2.50094,2.50034,2.4994,2.50105,2.50093,2.50077,16.6106,17.218,18.2644,18.9596,19.4699,19.8043,19.5388,20.1237,22.1795,21.6017,12,19,22,12,13,21,26,26,21,21
