# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:12:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/qcz3xphu.json
# init = 2 (Default)
# random
#   seed = 39725
# output
#   file = /home/lab5/output/code1-20230416111236_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99997,0.000158527,13.6312,14.609,16.3936,17.6169,18.5719,19.228,18.7583,19.816,24.0061,22.7969,3,15,14,21,21,26,21,17,19,22
0,0,1.99992,0.000144125,12.8928,13.7309,15.2477,16.2788,17.0791,17.6268,17.2349,18.1161,21.5677,20.5777,8,15,17,11,22,12,17,21,20,19
0,0,2.0002,0.000201638,16.105,17.5885,20.3654,22.3177,23.8677,24.9453,24.1729,25.9196,33.0817,30.977,13,25,24,24,32,27,23,25,32,38
0,0,2.00024,0.00013556,12.4773,13.2388,14.61,15.5374,16.2548,16.7446,16.3942,17.1815,20.2441,19.3689,15,13,14,16,15,17,18,18,23,17
0,0,2.00005,0.000136331,12.5121,13.2802,14.6639,15.6002,16.3247,16.8195,16.4656,17.2609,20.3565,19.4716,18,13,13,18,17,17,18,13,27,14
0,0,2.00004,0.000245444,19.0714,21.2307,25.3781,28.3696,30.7858,32.4859,31.2655,34.0367,45.8065,42.2841,15,22,33,26,25,36,28,39,46,37
0,0,2.00007,0.000134679,12.4327,13.1864,14.5428,15.4598,16.1689,16.6529,16.3067,17.0845,20.1083,19.2446,8,11,16,13,8,20,16,15,16,18
0,0,2.00001,0.000287541,22.4385,25.4429,31.3583,35.7311,39.3216,41.8773,40.0404,44.2288,62.6336,57.0292,32,20,46,49,43,49,40,44,71,59
0,0,1.99996,0.000187629,15.2529,16.5563,18.9759,20.6632,21.9955,22.9181,22.257,23.7499,29.803,28.0346,11,18,22,15,17,18,20,20,36,28
0,0,1.9999,0.000167422,14.1067,15.1775,17.142,18.4957,19.5561,20.2865,19.7635,20.9422,25.6449,24.2827,17,9,10,13,17,24,24,29,25,29
0,0,1.99987,0.000245298,19.0575,21.2139,25.3553,28.3423,30.7546,32.4519,31.2335,34.0002,45.7493,42.2333,17,24,29,25,36,42,28,52,48,41
0,0,1.99998,6.96126e-05,9.66872,9.96737,10.4848,10.8214,11.0752,11.2454,11.1239,11.3951,12.3965,12.1183,11,17,9,10,10,14,9,6,15,13
0,0,1.99998,0.000204902,16.3057,17.8331,20.6977,22.7155,24.3195,25.4357,24.6355,26.4454,33.8864,31.6968,13,20,23,16,22,25,26,22,33,33
0,0,1.99981,0.000169375,14.2123,15.3042,17.3096,18.6931,19.7778,20.5252,19.9899,21.1964,26.0177,24.62,17,17,20,18,19,22,16,20,23,21
0,0,1.99997,0.000180924,14.8631,16.0859,18.3472,19.9178,21.1547,22.0097,21.3972,22.7795,28.3543,26.7303,12,19,20,22,18,23,15,27,27,31
0,0,1.99984,0.000125928,12.0168,12.6966,13.9139,14.7325,15.3634,15.793,15.4858,16.1755,18.8378,18.0802,8,18,16,12,11,16,21,18,18,16
0,0,1.99995,0.000273411,21.2452,23.9415,29.2063,33.0662,36.2181,38.4529,36.8473,40.5033,56.3854,51.5772,25,30,25,34,44,46,37,32,52,54
0,0,2.00028,0.000236106,18.4001,20.4,24.2201,26.9606,29.1659,30.7136,29.6029,32.1228,42.7451,39.5784,27,18,35,32,30,29,22,30,35,30
0,0,1.99996,0.000151694,13.2759,14.1857,15.8397,16.969,17.8482,18.4511,18.0196,18.9906,22.8167,21.7158,7,15,20,12,11,14,21,13,22,36
0,0,1.99999,0.000179138,14.7611,15.9631,18.1835,19.7241,20.9365,21.7742,21.1741,22.528,27.9808,26.3935,11,15,23,10,25,31,26,19,29,31
0,0,2.00005,7.86848e-05,10.0142,10.3645,10.9747,11.3739,11.6758,11.8788,11.7338,12.0577,13.2621,12.9262,7,7,17,15,9,15,6,9,13,9
0,0,1.99995,0.000155688,13.4823,14.4315,16.161,17.3446,18.2675,18.9011,18.4476,19.4686,23.5043,22.3412,14,10,11,13,12,19,19,28,27,23
0,0,2.00004,0.000309254,24.4026,27.9336,34.9759,40.248,44.6137,47.7399,45.4915,50.6291,73.6058,66.5469,21,35,29,36,43,59,54,53,69,62
0,0,2.00017,0.000169349,14.2159,15.3079,17.3134,18.6971,19.7818,20.5292,19.994,21.2005,26.0219,24.6242,9,10,15,17,15,28,10,13,24,23
0,0,1.99998,0.000172859,14.4072,15.5377,17.6183,19.0567,20.1858,20.9646,20.4068,21.6646,26.7046,25.2414,12,15,18,28,14,17,22,19,29,23
0,0,2.00009,0.000151468,13.2661,14.1739,15.8239,16.9504,17.8273,18.4285,17.9982,18.9666,22.7816,21.684,8,15,9,16,16,22,16,24,21,13
0,0,2.00011,0.000226091,17.6989,19.5369,23.0271,25.5163,27.5116,28.9081,27.9063,30.177,39.6721,36.8532,21,14,22,34,38,35,20,37,37,34
0,0,1.99987,0.000187153,15.2234,16.5208,18.9287,20.6074,21.9325,22.8501,22.1926,23.6773,29.6947,27.9372,17,15,14,14,23,17,26,23,22,36
0,0,2.00014,0.000241358,18.7747,20.8631,24.8647,27.7442,30.0661,31.6981,30.5268,33.1855,44.4408,41.0781,18,24,29,30,31,35,19,42,41,42
0,0,2.0002,2.32241e-05,8.08426,8.16673,8.30578,8.39382,8.45899,8.50212,8.47137,8.53972,8.7831,8.71685,6,12,9,1,6,13,10,14,7,4
0,0,1.99992,0.000303193,23.8349,27.2117,33.9221,38.9281,43.0637,46.0201,43.8941,48.749,70.3546,63.7333,21,33,26,33,41,60,51,47,69,70
0,0,1.99996,0.000139152,12.648,13.441,14.8719,15.8418,16.5931,17.1066,16.7392,17.5649,20.7859,19.8641,10,13,12,8,17,10,23,26,33,21
0,0,2.00001,0.000185602,15.1347,16.4134,18.7845,20.4359,21.7388,22.6406,21.9945,23.4533,29.3587,27.635,18,21,20,22,21,21,26,26,26,32
0,0,1.99989,0.000104237,11.0514,11.5665,12.4771,13.0817,13.5438,13.8565,13.633,14.1337,16.0336,15.4979,11,19,12,13,8,22,14,19,22,19
0,0,2.00004,0.000237114,18.4674,20.4837,24.3373,27.1034,29.3302,30.8935,29.7716,32.3171,43.0562,39.8533,19,20,25,23,30,31,31,34,46,46
0,0,1.99993,0.000263509,20.4476,22.9432,27.7877,31.319,34.1914,36.2226,34.7637,38.0823,52.3837,48.0716,24,30,30,33,32,36,38,45,57,47
0,0,2.00001,0.000175072,14.5315,15.6869,17.8161,19.29,20.448,21.2472,20.6748,21.9659,27.1486,25.6425,13,14,17,17,22,28,23,20,25,34
0,0,2.00003,0.000139,12.6416,13.4333,14.8617,15.8298,16.5797,17.0922,16.7255,17.5496,20.764,19.8441,10,16,14,19,16,14,21,17,17,13
0,0,1.99997,0.000341793,27.6692,32.1265,41.1888,48.1028,53.9014,58.0909,55.0746,61.9886,93.7394,83.8555,32,39,30,53,64,67,65,68,99,84
0,0,1.99999,0.00028086,21.8664,24.7219,30.322,34.4457,37.8227,40.2221,38.4979,42.4268,59.5979,54.3835,23,23,34,30,35,38,34,39,62,46
0,0,1.99999,0.000306353,24.1294,27.5859,34.4678,39.6111,43.8654,46.9093,44.7202,49.7208,72.032,65.1856,19,18,30,41,47,44,37,53,69,66
0,0,2.00003,0.000146605,13.0184,13.8798,15.4408,16.5035,17.3292,17.8946,17.49,18.4,21.9715,20.9461,9,17,10,22,17,15,8,18,27,27
0,0,2.00016,0.0001439,12.8848,13.7211,15.2343,16.2628,17.061,17.6073,17.2164,18.0953,21.537,20.55,9,18,17,17,9,16,22,16,26,13
0,0,1.99984,0.000195028,15.6932,17.0894,19.6926,21.5157,22.9594,23.9613,23.2433,24.8659,31.484,29.5446,16,19,24,24,25,19,21,24,34,29
0,0,2.00007,0.000183809,15.0311,16.2883,18.617,20.2372,21.5146,22.3983,21.7652,23.1944,28.9717,27.2867,22,12,13,14,21,20,23,24,24,24
0,0,1.99993,0.000215414,16.9806,18.6567,21.8197,24.0615,25.8509,27.0996,26.2041,28.2318,36.6385,34.1538,17,26,25,31,24,32,20,32,43,31
0,0,1.99998,0.000159703,13.6934,14.6832,16.4909,17.731,18.6995,19.3651,18.8886,19.9617,24.217,22.9884,14,19,25,19,15,19,16,17,27,23
0,0,1.99989,0.000186965,15.2127,16.5079,18.9113,20.5866,21.9091,22.8248,22.1687,23.6502,29.6541,27.9006,10,8,20,27,26,22,25,14,31,35
0,0,1.99995,0.000276596,21.5083,24.2717,29.6776,33.6485,36.895,39.1989,37.5435,41.3141,57.7361,52.7579,21,23,40,30,39,44,31,34,61,53
0,0,2.00012,0.000336673,27.1311,31.4314,40.1479,46.7783,52.328,56.332,53.4497,60.0531,90.2518,80.8704,18,29,40,36,53,45,55,52,92,82
0,0,1.99989,0.00027287,21.1998,23.8846,29.1254,32.9666,36.1024,38.3256,36.7284,40.365,56.1562,51.3765,19,21,32,43,33,36,45,44,61,43
0,0,2.00022,0.000148869,13.1353,14.0183,15.6206,16.7128,17.5622,18.1442,17.7277,18.6648,22.3487,21.29,8,16,20,21,19,21,15,15,32,27
0,0,1.9998,0.000203324,16.2038,17.7094,20.5306,22.5159,24.0932,25.1903,24.4038,26.1825,33.4855,31.3379,15,26,15,17,24,29,17,25,40,33
0,0,1.99984,0.000195059,15.6951,17.0917,19.6957,21.5194,22.9636,23.9658,23.2475,24.8707,31.4913,29.5511,15,12,26,28,26,16,21,26,38,28
0,0,1.9999,0.000219625,17.2586,18.9972,22.286,24.6226,26.4909,27.7962,26.86,28.9807,37.8025,35.1905,12,20,23,18,15,26,31,23,43,33
0,0,2.00016,0.000257356,19.9718,22.3491,26.9473,30.2872,32.9972,34.9104,33.5366,36.6599,50.053,46.025,16,19,26,26,34,29,51,38,50,54
0,0,2.00028,0.000267493,20.772,23.3477,28.3597,32.0216,35.0048,37.1167,35.5997,39.0518,53.9769,49.4694,27,26,35,27,39,27,46,42,48,60
0,0,2.00017,0.000284217,22.1557,25.0857,30.8435,35.0915,38.575,41.0523,39.2719,43.3301,61.1145,55.7064,13,24,21,34,40,48,42,53,85,67
0,0,1.99982,0.000208408,16.5254,18.1011,21.0623,23.1524,24.8163,25.9752,25.1443,27.0244,34.7755,32.4913,26,12,18,22,30,31,26,22,35,31
0,0,2,0.00014767,13.0717,13.9431,15.5233,16.5997,17.4363,18.0094,17.5993,18.5219,22.1455,21.1047,18,19,20,20,24,24,16,17,29,20
0,0,1.9999,0.000240015,18.6731,20.738,24.6915,27.5341,29.8251,31.4348,30.2796,32.9015,43.9889,40.6782,25,18,34,21,37,28,27,29,32,48
0,0,2.0001,0.000115917,11.5639,12.1648,13.2344,13.9495,14.4985,14.8712,14.6047,15.2024,17.4915,16.8428,15,11,17,19,15,15,18,13,20,16
0,0,2.00009,0.000113032,11.4356,12.0146,13.0436,13.7305,14.2571,14.6144,14.359,14.9317,17.1201,16.5008,12,8,13,18,11,21,13,16,17,13
0,0,2.00001,0.000233373,18.2019,20.1562,23.8832,26.5526,28.6983,30.2032,29.1234,31.5726,41.8742,38.8066,24,16,27,24,24,34,28,41,47,29
0,0,2.00004,0.000120878,11.787,12.4263,13.5678,14.3332,14.9219,15.3222,15.0359,15.6781,18.1474,17.4462,14,17,15,15,14,22,11,15,21,12
0,0,2.00018,1.17776e-05,7.7344,7.77431,7.84116,7.8832,7.91418,7.93462,7.92005,7.9524,8.06654,8.03562,14,8,9,6,7,8,11,9,7,13
0,0,2.00006,0.000213709,16.8713,18.5229,21.6363,23.8408,25.5992,26.8258,25.9462,27.9375,36.1819,33.7469,19,23,19,16,31,16,38,22,47,33
0,0,1.99999,0.000185278,15.1155,16.3903,18.7536,20.3993,21.6975,22.596,21.9523,23.4056,29.2875,27.5709,12,24,20,24,18,28,23,25,26,30
0,0,2.00012,0.00014991,13.1868,14.0796,15.7008,16.8066,17.6669,18.2565,17.8345,18.784,22.5198,21.4457,20,18,11,14,14,24,26,22,19,22
0,0,2.00004,0.000262178,20.345,22.8148,27.6054,31.0948,33.9316,35.9368,34.4967,37.7723,51.8737,47.6243,20,30,30,35,33,41,36,38,38,45
0,0,1.99993,0.000387557,33.0183,39.1117,51.8407,61.8138,70.329,76.5588,72.0672,82.409,131.715,116.082,31,35,47,71,68,85,68,72,120,113
0,0,2.00002,0.000166083,14.0356,15.0922,17.029,18.3627,19.4068,20.1257,19.611,20.7709,25.394,24.0557,10,15,14,21,20,14,18,18,23,31
0,0,2.00006,0.000225887,17.6839,19.5186,23.0022,25.4863,27.4774,28.8708,27.8712,30.1369,39.6097,36.7976,28,22,17,26,31,39,35,28,40,34
0,0,1.99998,0.000174195,14.4819,15.6273,17.7371,19.1968,20.3433,21.1344,20.5678,21.8456,26.9713,25.4824,17,6,20,21,24,21,20,21,29,27
0,0,1.99988,0.000230816,18.0208,19.9333,23.5752,26.1798,28.2714,29.7372,28.6855,31.0703,41.0808,38.1031,14,15,16,27,31,32,23,34,53,43
0,0,2.00007,0.000106167,11.1361,11.6649,12.6009,13.2232,13.699,14.0213,13.791,14.307,16.2682,15.7147,7,16,6,13,13,18,13,21,17,17
0,0,1.99986,0.000210111,16.6352,18.235,21.2443,23.3706,25.0644,26.2446,25.3984,27.3136,35.2201,32.8884,15,22,27,22,24,24,24,16,46,28
0,0,1.99982,5.81776e-05,9.24944,9.48761,9.8975,10.1624,10.3612,10.4941,10.3992,10.6107,11.3846,11.1707,8,14,11,14,6,4,12,10,11,13
0,0,1.99996,0.000231197,18.0487,19.9675,23.6222,26.2364,28.3361,29.8078,28.7519,31.1463,41.2003,38.2091,18,20,34,27,26,39,23,26,50,41
0,0,2.00004,0.000304896,23.9953,27.4152,34.2181,39.2982,43.4978,46.5014,44.3414,49.2748,71.2601,64.5177,15,24,31,45,61,42,43,51,63,62
0,0,2.0001,0.000211188,16.7086,18.324,21.3648,23.5146,25.2278,26.422,25.5657,27.5038,35.5117,33.149,23,15,17,24,22,28,32,26,39,22
0,0,1.99998,0.000154528,13.4224,14.3601,16.0674,17.2351,18.1452,18.7698,18.3227,19.3291,23.3031,22.1583,12,19,19,14,11,18,17,20,24,25
0,0,2.00018,0.000216031,17.0255,18.7111,21.8931,24.1492,25.9505,27.2077,26.3061,28.3477,36.8164,34.3128,13,23,17,18,27,31,26,25,41,38
0,0,2.00019,0.000215371,16.9822,18.6581,21.8206,24.062,25.8511,27.0996,26.2042,28.2315,36.6362,34.1522,14,20,26,29,12,17,26,42,38,37
0,0,1.9999,0.000293771,22.9826,26.1308,32.3523,36.9682,40.7674,43.4764,41.529,45.9721,65.5949,59.6044,26,32,32,48,40,42,42,47,63,54
0,0,2.00001,0.000234637,18.291,20.266,24.0354,26.7371,28.91,30.4343,29.3405,31.8218,42.2694,39.1567,21,36,24,38,26,30,28,32,48,38
0,0,2.00007,0.000280893,21.8709,24.7273,30.3294,34.4546,37.8329,40.2333,38.5084,42.4389,59.6173,54.4006,11,27,24,33,43,50,46,33,50,49
0,0,2.00011,0.000211022,16.6981,18.3112,21.3473,23.4936,25.2039,26.396,25.5412,27.4758,35.4685,33.1105,17,21,23,18,29,21,36,19,34,45
0,0,1.99992,0.000115894,11.5608,12.1614,13.2304,13.9452,14.4939,14.8665,14.6001,15.1975,17.4853,16.837,14,5,13,9,17,8,12,16,12,16
0,0,1.99987,0.000271365,21.0764,23.73,28.9052,32.695,35.787,37.9783,36.4041,39.9878,55.5301,50.8286,20,25,29,31,30,42,28,45,54,41
0,0,2.00001,0.000139017,12.642,13.4338,14.8625,15.8308,16.5808,17.0934,16.7267,17.5509,20.766,19.8459,12,24,19,13,18,21,24,15,22,19
0,0,1.99974,0.000287607,22.4382,25.4432,31.3602,35.7344,39.326,41.8827,40.0451,44.2351,62.6475,57.0406,20,36,25,35,40,46,38,39,61,66
0,0,2.00001,0.000204797,16.2997,17.8257,20.6875,22.7032,24.3055,25.4205,24.6211,26.4291,33.8612,31.6743,11,20,17,28,22,24,38,23,31,28
0,0,2.00019,0.000227288,17.7823,19.6392,23.1679,25.6863,27.7059,29.1198,28.1054,30.4049,40.0298,37.1709,14,18,17,26,29,32,31,29,41,28
0,0,2.00009,0.00025598,19.8646,22.2158,26.7598,30.0576,32.7321,34.6195,33.2643,36.3449,49.5405,45.5741,28,20,32,28,36,24,33,37,51,53
0,0,2.00004,0.000193709,15.6167,16.9962,19.5665,21.3651,22.7887,23.7763,23.0685,24.6677,31.1832,29.2749,11,13,21,19,21,12,25,27,33,32
0,0,1.99987,0.000279308,21.7331,24.5545,30.0828,34.1498,37.4785,39.8426,38.1438,42.0141,58.9074,53.7806,23,19,23,43,42,41,37,42,62,50
0,0,1.99999,0.000158884,13.6502,14.6317,16.4233,17.6517,18.6108,19.2697,18.798,19.8603,24.0702,22.8552,13,19,16,19,21,14,7,18,22,18
0,0,2.00005,0.000256713,19.9201,22.285,26.8575,30.1774,32.8706,34.7715,33.4065,36.5095,49.809,45.8103,22,29,26,17,34,35,29,33,43,45
0,0,1.99988,1.47469e-05,7.82125,7.87182,7.95667,8.01011,8.04955,8.07559,8.05703,8.09824,8.24404,8.20451,5,5,10,3,2,8,4,5,7,8
0,0,1.99985,0.000123351,11.8978,12.5567,13.7348,14.5259,15.135,15.5494,15.2531,15.9181,18.4805,17.7521,10,11,12,24,12,14,19,17,11,15
0,0,2.00009,0.000203879,16.2432,17.7568,20.5937,22.5909,24.1779,25.2819,24.4905,26.2805,33.6334,31.4707,20,22,19,21,24,21,22,24,22,32
0,0,2.00006,0.000251133,19.4957,21.7571,26.1151,29.2689,31.8219,33.6211,32.3294,35.2642,47.7863,44.0299,19,17,30,39,34,37,37,29,41,36
0,0,1.99997,0.000236823,18.4455,20.4567,24.3001,27.0585,29.2787,30.8373,29.7189,32.2566,42.9604,39.7685,22,20,26,21,37,30,27,39,36,34
0,0,1.99999,0.000284451,22.1719,25.1066,30.8744,35.1304,38.6208,41.1032,39.3191,43.3857,61.2103,55.7894,20,27,34,30,46,48,54,46,77,55
0,0,1.99994,0.000173162,14.4235,15.5573,17.6445,19.0876,20.2206,21.0021,20.4424,21.7046,26.7638,25.2948,11,13,7,19,12,26,17,26,30,30
0,0,2.00008,8.95541e-05,10.444,10.8608,11.5914,12.0724,12.4379,12.6842,12.5083,12.9019,14.3785,13.9648,9,16,10,10,10,14,12,11,15,14
0,0,1.99996,0.000241292,18.7665,20.8534,24.852,27.7292,30.0492,31.6798,30.5095,33.1659,44.411,41.0514,20,25,26,25,42,25,34,32,46,44
0,0,2.00004,0.000152615,13.3243,14.2432,15.9146,17.0563,17.9456,18.5555,18.1189,19.1014,22.9755,21.8603,16,19,14,13,17,18,8,26,28,22
0,0,2.00004,0.000321735,25.6081,29.4739,37.2409,43.0979,47.9718,51.4738,48.954,54.7185,80.7616,72.72,21,43,40,50,48,45,49,61,80,58
0,0,1.99996,0.000180278,14.8258,16.041,18.2874,19.8471,21.0751,21.9238,21.3158,22.6877,28.218,26.6074,17,12,19,17,27,22,19,16,21,25
0,0,1.99977,0.000286875,22.3756,25.3641,31.2461,35.5925,39.1604,41.6996,39.8746,44.0355,62.3096,56.7465,29,25,27,33,46,43,40,51,64,49
0,0,1.99997,0.000184383,15.0629,16.3269,18.6689,20.299,21.5844,22.4738,21.8365,23.275,29.0926,27.3954,12,17,15,22,29,20,20,21,25,27
0,0,1.99987,0.000194133,15.6397,17.0244,19.605,21.4113,22.8412,23.8332,23.1223,24.7287,31.2765,29.3584,15,19,17,22,28,22,18,23,26,28
0,0,2.00002,0.000239685,18.6514,20.711,24.6534,27.4875,29.7713,31.3758,30.2243,32.8377,43.886,40.5874,13,22,23,42,30,34,23,36,35,42
0,0,2.00003,0.000267706,20.7839,23.3633,28.3829,32.0509,35.0394,37.1551,35.6354,39.0938,54.0489,49.5319,22,26,29,36,36,33,33,37,66,54
0,0,2.00001,0.000142688,12.8227,13.6477,15.1395,16.1527,16.9387,17.4764,17.0916,17.9566,21.3406,20.3707,9,11,12,19,12,21,21,12,21,23
0,0,1.99994,0.000262679,20.3824,22.8617,27.6723,31.1772,34.0272,36.042,34.5949,37.8865,52.062,47.7893,22,12,31,22,37,40,48,35,56,51
0,0,1.99988,0.000167879,14.1313,15.207,17.181,18.5417,19.6078,20.3421,19.8162,21.0014,25.7316,24.3612,15,20,23,17,20,19,16,27,23,23
0,0,1.99996,0.000383271,32.4769,38.3985,50.7371,60.3802,68.5999,74.6065,70.2765,80.2421,127.588,112.602,31,38,59,60,60,81,85,90,125,103
0,0,2.00001,0.00013394,12.3965,13.1438,14.488,15.3964,16.0986,16.5779,16.2351,17.0052,19.997,19.1427,15,11,19,19,9,17,19,20,26,21
0,0,2.00003,0.000310825,24.551,28.1229,35.2531,40.596,45.023,48.1945,45.9133,51.1264,74.4703,67.294,26,23,43,42,54,56,58,47,89,72
0,0,1.99992,0.000262655,20.38,22.8588,27.6682,31.1723,34.0216,36.0359,34.5892,37.8799,52.0515,47.78,18,24,29,26,31,40,54,41,49,46
0,0,1.99988,0.000174746,14.5113,15.6628,17.7845,19.253,20.4065,21.2026,20.6324,21.9184,27.0793,25.5798,13,9,6,25,20,18,18,22,24,21
0,0,2,0.000260762,20.2332,22.6753,27.4084,30.8531,33.6519,35.6296,34.2093,37.4393,51.3284,47.1454,14,20,34,35,30,29,28,34,54,40
0,0,2,0.000247769,19.2427,21.4432,25.6755,28.7323,31.2035,32.9434,31.6944,34.5313,46.6031,42.9868,20,25,24,19,29,38,30,39,52,48
0,0,1.99995,0.00016691,14.0796,15.1449,17.0988,18.4449,19.4991,20.225,19.7052,20.8767,25.5489,24.1959,10,15,14,17,25,19,20,18,22,28
0,0,1.99978,0.000243447,18.9199,21.0437,25.118,28.0534,30.4223,32.0883,30.8925,33.6074,45.1196,41.6772,20,19,20,32,32,31,29,33,39,51
0,0,2.00016,0.000205795,16.365,17.905,20.7946,22.8311,24.4505,25.5777,24.7696,26.5976,34.1183,31.9045,15,14,24,22,15,21,23,31,40,34
0,0,2.00003,0.000141464,12.7624,13.5763,15.0469,16.0449,16.8189,17.3481,16.9694,17.8207,21.1477,20.1946,8,17,12,16,24,17,18,16,16,21
0,0,2.00019,0.000175051,14.5328,15.6882,17.8173,19.2911,20.449,21.2482,20.6758,21.9668,27.1491,25.6431,16,22,8,18,18,23,26,26,27,39
0,0,2.00003,0.00016993,14.2459,15.3441,17.3618,18.7542,19.8461,20.5985,20.0597,21.2744,26.131,24.7228,14,14,17,21,25,24,23,13,23,31
0,0,2.00019,0.000176911,14.6376,15.8142,17.9847,19.4888,20.6714,21.488,20.9031,22.2225,27.527,25.9844,17,19,30,13,26,28,24,22,21,22
0,0,2.00004,2.68092e-05,8.19563,8.29222,8.45542,8.55896,8.63571,8.68656,8.65031,8.73092,9.01879,8.94031,4,8,7,12,6,9,14,13,4,10
0,0,1.99984,0.000147522,13.0621,13.932,15.5092,16.5835,17.4185,17.9904,17.5812,18.5018,22.1176,21.079,12,11,19,15,21,17,15,19,23,15
0,0,1.99995,0.000196349,15.7753,17.1887,19.826,21.6745,23.1391,24.1558,23.4271,25.0739,31.7982,29.8266,17,12,20,18,29,25,21,28,29,30
0,0,1.99979,0.000215778,17.0021,18.6833,21.8566,24.1061,25.9019,27.1553,26.2565,28.2918,36.7325,34.2374,16,27,20,23,27,18,35,31,38,42
0,0,2.00011,0.00016045,13.7347,14.7323,16.5551,17.806,18.7833,19.455,18.9741,20.0572,24.355,23.1138,12,16,22,10,9,28,24,18,27,20
