# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmphq3csp0a/b_a9mz_n.json
# init = 2 (Default)
# random
#   seed = 63641
# output
#   file = /home/lab5/output/code1-20230416093656_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.89894,0.000195835,14.2315,15.5031,17.8751,19.5372,20.8537,21.7675,21.1126,22.5927,28.6338,26.8629,14,13,17,17,15,29,20,18,26,27
0,0,1.90117,0.000248427,17.4762,19.4803,23.3363,26.1224,28.3754,29.9619,28.823,31.41,42.4244,39.124,15,20,19,30,19,42,28,30,38,48
0,0,1.89948,0.000220465,15.6603,17.2442,20.2419,22.3727,24.077,25.268,24.4138,26.3489,34.4046,32.0187,18,15,24,22,21,19,27,23,40,37
0,0,1.90042,0.000229913,16.2578,17.9761,21.2465,23.5841,25.4606,26.7754,25.8321,27.971,36.9425,34.2748,14,20,17,17,25,33,30,24,39,20
0,0,1.90124,0.000145739,11.7545,12.5274,13.9276,14.8803,15.6203,16.1269,15.7644,16.5797,19.7771,18.8594,16,21,15,16,16,14,24,18,18,21
0,0,1.90016,0.000184822,13.6553,14.804,16.9329,18.4151,19.584,20.393,19.8134,21.1218,26.4153,24.8707,10,12,10,20,24,21,13,25,27,32
0,0,1.9007,0.000116958,10.5119,11.0632,12.045,12.7019,13.2063,13.549,13.304,13.8534,15.9595,15.3624,7,4,10,7,10,8,20,19,12,20
0,0,1.90119,7.85562e-05,9.06707,9.38373,9.93524,10.296,10.5689,10.7523,10.6213,10.9139,12.0023,11.6988,3,6,11,11,8,14,6,6,13,13
0,0,1.90089,0.000255566,17.9599,20.082,24.1823,27.1574,29.5698,31.272,30.0497,32.8279,44.7242,41.149,18,18,25,23,34,43,26,32,43,36
0,0,1.90123,0.000113378,10.3731,10.9,11.8365,12.4617,12.9412,13.2665,13.034,13.5554,15.5487,14.9845,12,11,12,14,18,13,17,9,17,14
0,0,1.90013,8.68681e-05,9.35303,9.71491,10.3482,10.7645,11.0804,11.2932,11.1412,11.4812,12.7537,12.3976,12,5,8,7,14,8,12,14,10,7
0,0,1.89976,0.000391634,30.3453,36.0097,47.8708,57.1859,65.1519,70.9865,66.7794,76.4701,122.827,108.105,33,30,48,66,68,72,66,68,124,108
0,0,1.90048,0.000111213,10.2789,10.7908,11.6995,12.3054,12.7697,13.0845,12.8594,13.3639,15.2889,14.7445,16,9,15,4,17,19,15,10,12,18
0,0,1.89941,5.77237e-05,8.35111,8.56444,8.9315,9.16866,9.3466,9.46551,9.38065,9.56989,10.2622,10.0709,8,10,7,12,7,8,15,12,10,13
0,0,1.90064,0.00028576,20.1768,22.8605,28.139,32.037,35.2354,37.5109,35.8755,39.6039,55.9633,50.9854,17,27,30,25,41,36,38,35,44,65
0,0,1.90008,0.00020976,15.035,16.4783,19.1929,21.1105,22.6378,23.702,22.939,24.6657,31.7923,29.6909,21,15,11,20,16,27,16,37,38,34
0,0,1.89932,0.000185905,13.701,14.8606,17.0111,18.5092,19.6912,20.5094,19.9232,21.2468,26.6064,25.0418,13,12,19,21,15,15,21,29,34,27
0,0,1.89947,0.000148361,11.8531,12.6471,14.0874,15.069,15.8322,16.355,15.9808,16.8226,20.1306,19.1801,9,10,15,20,14,10,13,15,12,18
0,0,1.90147,8.66754e-05,9.35861,9.71989,10.3521,10.7676,11.0829,11.2953,11.1436,11.4828,12.7525,12.3972,9,6,6,8,9,11,9,15,14,14
0,0,1.89991,7.24648e-05,8.84486,9.12943,9.62328,9.94515,10.188,10.351,10.2347,10.4945,11.4563,11.1888,8,10,11,8,9,12,13,11,10,13
0,0,1.90079,9.82865e-05,9.78132,10.2106,10.9669,11.4673,11.8489,12.1067,11.9224,12.3349,13.8926,13.4545,10,9,10,12,11,16,16,17,18,13
0,0,1.90183,0.000126515,10.9196,11.5403,12.6521,13.4,13.9766,14.3693,14.0885,14.7189,17.1537,16.4606,12,19,17,17,20,14,18,12,13,24
0,0,1.89999,4.81556e-05,8.05274,8.22399,8.51701,8.70526,8.84598,8.93977,8.87286,9.02194,9.56325,9.41429,4,13,15,11,6,5,9,8,9,14
0,0,1.89913,0.000133951,11.2076,11.8832,13.0986,13.9199,14.5549,14.9882,14.6782,15.3745,18.0798,17.3073,12,13,14,16,15,20,10,21,17,17
0,0,1.90103,0.000174671,13.1416,14.184,16.1045,17.4336,18.4777,19.1982,18.6822,19.8461,24.5168,23.1597,18,13,11,16,25,15,27,15,15,17
0,0,1.90222,0.000128618,11.0129,11.6496,12.7915,13.5607,14.1541,14.5584,14.2692,14.9186,17.4307,16.715,11,11,16,18,13,16,19,17,22,18
0,0,1.90144,0.000314912,22.5999,25.9341,32.6062,37.6176,41.7767,44.7595,42.6138,47.5193,69.5594,62.7727,22,29,32,44,36,47,39,58,74,55
0,0,1.89907,-4.35408e-06,6.56828,6.55579,6.53507,6.52217,6.51272,6.50651,6.51093,6.50113,6.46697,6.47616,4,6,2,9,3,7,2,3,6,4
0,0,1.89972,0.000181817,13.4917,14.6074,16.6717,18.1063,19.2364,20.0178,19.458,20.7214,25.8204,24.3344,9,19,21,11,10,16,16,23,29,30
0,0,1.90148,9.83969e-05,9.79224,10.2225,10.9805,11.4822,11.8646,12.1231,11.9384,12.3519,13.9136,13.4744,8,8,9,7,17,9,15,7,13,12
0,0,1.89961,0.000225923,15.9961,17.656,20.8077,23.0552,24.8566,26.1174,25.2129,27.2629,35.8339,33.2895,16,13,32,15,30,28,29,29,31,35
0,0,1.9009,8.08449e-05,9.14493,9.47379,10.0473,10.4229,10.7073,10.8986,10.762,11.0673,12.2046,11.8872,12,11,11,10,7,9,12,13,13,12
0,0,1.89938,0.000246233,17.2978,19.263,23.0392,25.7642,27.9658,29.5153,28.403,30.9289,41.6639,38.4501,28,23,25,31,26,32,23,32,53,41
0,0,1.8998,0.000123181,10.7579,11.3529,12.4165,13.1306,13.6804,14.0545,13.787,14.3873,16.6998,16.0425,5,10,6,14,16,17,14,13,18,20
0,0,1.8994,0.00023952,16.8552,18.7151,22.275,24.8338,26.8957,28.3442,27.3046,29.6639,39.6365,36.6592,23,17,16,22,21,25,19,33,42,46
0,0,1.89833,0.000205233,14.7485,16.1324,18.7283,20.5572,22.0112,23.0231,22.2977,23.9386,30.6866,28.7006,17,13,25,23,21,26,10,27,34,31
0,0,1.89937,0.000434337,35.7738,43.251,59.3103,72.2385,83.48,91.8105,85.7958,99.7085,168.646,146.38,41,44,46,77,71,82,92,104,162,150
0,0,1.89859,0.00022201,15.7401,17.3437,20.3816,22.543,24.2727,25.482,24.6146,26.5799,34.7711,32.3434,13,17,20,23,26,29,30,26,35,36
0,0,1.90142,0.00025402,17.8625,19.9596,24.0079,26.9426,29.3208,30.9982,29.7938,32.5309,44.2368,40.7211,21,21,23,19,27,31,36,41,46,30
0,0,1.89932,0.000158285,12.3144,13.1964,14.8057,15.9088,16.7699,17.3614,16.9379,17.8914,21.6682,20.5785,10,13,19,14,29,21,15,17,23,24
0,0,1.90058,0.000138566,11.4256,12.1389,13.4254,14.2971,14.9723,15.4336,15.1036,15.8454,18.7378,17.9102,11,9,15,16,19,15,17,12,22,20
0,0,1.90028,2.22787e-05,7.28885,7.36016,7.48034,7.55639,7.61266,7.64989,7.62335,7.68234,7.89225,7.83514,2,7,8,11,5,6,12,6,6,4
0,0,1.89899,0.000174767,13.1197,14.161,16.0795,17.4073,18.4504,19.1703,18.6547,19.8175,24.4844,23.1284,10,15,13,13,12,15,16,25,17,15
0,0,1.89888,0.000268283,18.8263,21.1681,25.7269,29.0593,31.7749,33.6977,32.3165,35.46,49.0592,44.9507,17,13,25,32,35,34,26,43,48,49
0,0,1.899,0.000225052,15.9327,17.5793,20.7042,22.9314,24.716,25.9647,25.0689,27.099,35.5809,33.0639,20,23,26,17,24,29,21,22,34,36
0,0,1.90024,0.000197886,14.3632,15.6606,18.0837,19.7836,21.1311,22.067,21.3962,22.9125,29.1112,27.2925,15,19,18,26,19,15,14,21,34,34
0,0,1.90246,5.44469e-05,8.27127,8.47043,8.81244,9.03299,9.19826,9.30859,9.22987,9.40539,10.0459,9.86915,7,8,8,3,5,5,10,9,10,10
0,0,1.89928,5.37149e-05,8.22171,8.41699,8.75218,8.96824,9.1301,9.23813,9.16105,9.3329,9.95964,9.78675,15,8,11,7,13,5,13,13,8,10
0,0,1.89997,0.000282976,19.9475,22.5732,27.7293,31.5306,34.6463,36.8613,35.2695,38.8974,54.7802,49.9528,21,19,40,40,42,52,36,27,47,57
0,0,1.89992,0.00017124,12.9542,13.9608,15.8116,17.0899,18.0927,18.7841,18.289,19.4053,23.873,22.5768,11,19,16,16,20,9,21,13,19,21
0,0,1.89993,0.000124002,10.7935,11.3946,12.4695,13.1916,13.7477,14.1262,13.8556,14.463,16.8043,16.1385,7,9,15,17,16,16,14,11,21,20
0,0,1.90017,0.000172166,13.0038,14.0199,15.8893,17.181,18.1948,18.8939,18.3933,19.5222,24.0437,22.7314,8,13,15,11,20,24,24,22,21,18
0,0,1.89883,0.00020674,14.8421,16.2455,18.8802,20.7381,22.2161,23.2451,22.5074,24.1764,31.0479,29.0243,13,8,17,22,20,22,17,21,28,30
0,0,1.90014,0.000122067,10.7155,11.3026,12.3515,13.0553,13.5969,13.9653,13.7018,14.2929,16.5679,15.9215,13,11,10,14,16,20,19,14,21,19
0,0,1.89983,0.000226807,16.0544,17.7271,20.9049,23.1722,24.9901,26.2628,25.3498,27.4193,36.078,33.5066,19,15,22,15,26,29,25,20,27,37
0,0,1.89966,0.000208984,14.9838,16.4167,19.1103,21.0123,22.5267,23.5816,22.8252,24.5368,31.5965,29.5155,16,14,27,18,27,19,28,22,32,25
0,0,1.89835,0.00013019,11.0372,11.6834,12.8432,13.6252,14.2289,14.6404,14.3461,15.0071,17.5675,16.8375,9,12,15,20,11,14,12,12,14,10
0,0,1.90239,0.000138008,11.4216,12.1317,13.412,14.2792,14.9508,15.4095,15.0813,15.8189,18.6939,17.8715,7,10,14,14,22,14,7,17,16,23
0,0,1.89945,0.000180804,13.4354,14.54,16.5825,18.0011,19.1182,19.8904,19.3372,20.5855,25.6197,24.1532,8,12,11,19,9,18,22,17,27,20
0,0,1.90001,0.000244083,17.1655,19.0976,22.8057,25.4782,27.6356,29.153,28.0638,30.5369,41.0288,37.8906,16,14,17,23,25,35,35,36,30,41
0,0,1.90153,0.000208805,15.0014,16.4346,19.1288,21.0308,22.5452,23.6001,22.8437,24.5552,31.6133,29.533,11,13,22,15,34,24,17,25,31,37
0,0,1.90049,0.00023899,16.8392,18.693,22.2401,24.789,26.8424,28.2847,27.2496,29.5986,39.5239,36.5615,24,27,22,24,35,19,28,37,33,54
0,0,1.89825,0.000273408,19.1907,21.6262,26.3818,29.8685,32.7155,34.7342,33.2839,36.5862,50.9322,46.589,19,23,35,23,43,43,24,37,52,43
0,0,1.90262,0.000170326,12.9434,13.9436,15.7816,17.0504,18.0454,18.7313,18.2401,19.3474,23.7754,22.4912,15,13,11,10,17,26,17,26,21,30
0,0,1.89833,0.000211337,15.1004,16.5614,19.3118,21.2565,22.8064,23.8867,23.1121,24.8654,32.1109,29.9731,13,19,18,15,17,28,19,35,31,23
0,0,1.89863,0.000227004,16.0474,17.721,20.9007,23.1696,24.989,26.2627,25.3489,27.4202,36.0878,33.5136,14,22,18,21,29,24,19,24,33,45
0,0,1.90032,0.000225084,15.9557,17.6049,20.7348,22.9657,24.7531,26.0039,25.1067,27.1401,35.6362,33.115,23,22,20,33,35,33,30,23,41,37
0,0,1.89911,0.000194978,14.1867,15.4485,17.8011,19.4487,20.7534,21.6587,21.0099,22.4761,28.4565,26.704,9,18,16,23,23,18,20,26,32,22
0,0,1.90134,0.00028541,20.1636,22.8421,28.1092,31.998,35.1883,37.4579,35.8268,39.5453,55.8569,50.8942,25,19,25,36,37,39,33,37,58,54
0,0,1.89887,0.000185123,13.6535,14.804,16.9366,18.4216,19.593,20.4036,19.8228,21.134,26.4402,24.8917,13,9,15,18,19,13,17,20,23,28
0,0,1.90067,0.00024137,16.9978,18.8886,22.5117,25.1188,27.2211,28.6988,27.6382,30.0455,40.2364,37.1917,12,14,28,23,25,35,25,29,43,28
0,0,1.89987,0.000160252,12.4152,13.3158,14.9611,16.0901,16.9721,17.5783,17.1443,18.1217,21.9994,20.8796,5,13,18,21,19,13,18,23,25,25
0,0,1.89886,0.000283044,19.9307,22.5548,27.708,31.5075,34.6216,36.8356,35.2445,38.8708,54.7472,49.9216,16,16,20,35,40,39,39,28,44,66
0,0,1.90057,0.000199622,14.4646,15.7831,18.2482,19.9793,21.3525,22.3067,21.6227,23.169,29.499,27.6404,19,13,23,29,24,20,13,24,28,23
0,0,1.9,0.000152596,12.055,12.8863,14.3982,15.4311,16.2355,16.7872,16.3923,17.281,20.7854,19.7767,4,21,18,8,12,17,20,18,20,18
0,0,1.89991,0.000178918,13.3441,14.4293,16.4337,17.8243,18.9186,19.6746,19.133,20.3549,25.2749,23.8429,14,17,8,20,22,21,20,25,32,21
0,0,1.89933,0.000129321,11.011,11.6512,12.7997,13.5737,14.171,14.5781,14.2869,14.9407,17.4714,16.7502,10,11,22,11,10,19,12,15,17,14
0,0,1.89889,6.5709e-05,8.60823,8.859,9.29247,9.57386,9.78565,9.92749,9.82625,10.0522,10.8841,10.6534,11,8,8,15,6,6,12,12,11,16
0,0,1.89925,0.0002983,21.1488,24.0934,29.9283,34.2687,37.8475,40.4026,38.5655,42.7586,61.345,55.6604,17,23,23,33,30,39,34,50,45,65
0,0,1.89914,0.000184829,13.6418,14.7894,16.9163,18.3971,19.565,20.3731,19.7941,21.1013,26.3898,24.8467,9,21,22,17,15,18,18,24,21,19
0,0,1.89827,0.000188186,13.8077,14.9912,17.1891,18.7223,19.933,20.7717,20.1708,21.5278,27.0328,25.4242,17,14,26,18,24,23,30,18,29,20
0,0,1.89923,4.43625e-05,7.92956,8.08479,8.34979,8.51966,8.64645,8.73087,8.67065,8.80477,9.29031,9.15692,6,10,9,17,7,13,9,10,9,10
0,0,1.90159,0.000109345,10.2163,10.7164,11.603,12.1936,12.6458,12.9522,12.7332,13.2241,15.0948,14.5662,9,6,9,17,15,15,11,17,12,10
0,0,1.90023,0.000149321,11.9062,12.709,14.1663,15.16,15.9328,16.4625,16.0834,16.9362,20.2901,19.3261,9,8,18,15,18,13,15,15,20,21
0,0,1.90128,0.000156302,12.2444,13.11,14.6876,15.7678,16.6102,17.1886,16.7746,17.7067,21.3931,20.3303,14,16,15,16,19,15,11,17,15,22
0,0,1.90069,0.000125879,10.8804,11.4957,12.5973,13.3382,13.9092,14.298,14.02,14.6441,17.0534,16.3678,6,13,10,12,12,10,7,17,18,13
0,0,1.89974,0.00021271,15.2022,16.683,19.4731,21.4474,23.0217,24.1195,23.3322,25.1142,32.4861,30.3098,7,18,22,21,36,25,23,20,22,33
0,0,1.90002,0.000275603,19.3883,21.8699,26.7216,30.2833,33.1941,35.2593,33.7755,37.1549,51.8614,47.405,13,28,25,33,25,24,32,49,51,41
0,0,1.89913,0.000223147,15.8181,17.4383,20.5096,22.6963,24.4471,25.6715,24.7932,26.7833,35.0855,32.6238,17,18,19,19,21,29,20,25,45,25
0,0,1.90254,2.00105e-05,7.2416,7.3052,7.41225,7.47989,7.5299,7.56297,7.5394,7.59178,7.77784,7.72727,4,6,6,10,3,6,9,7,6,8
0,0,1.89994,0.000223189,15.8334,17.4555,20.5305,22.7199,24.4728,25.6988,24.8194,26.812,35.1248,32.6599,22,24,15,21,31,23,26,29,38,30
0,0,1.89964,0.000307785,21.9465,25.1061,31.402,36.1113,40.0087,42.7985,40.7921,45.3759,65.8515,59.5648,29,29,31,45,48,44,42,26,71,47
0,0,1.89946,0.000245246,17.2333,19.1829,22.9269,25.6272,27.8079,29.3422,28.2409,30.7419,41.3624,38.1842,24,20,31,27,24,31,30,37,40,28
0,0,1.90024,0.000161509,12.4802,13.3929,15.0615,16.2074,17.1029,17.7187,17.2779,18.2709,22.2142,21.0749,17,21,12,19,25,23,28,23,36,23
0,0,1.89922,0.000227077,16.0614,17.737,20.9207,23.1926,25.0143,26.2897,25.3747,27.4488,36.1286,33.5507,12,19,17,22,28,25,25,29,32,49
0,0,1.89959,0.000166267,12.7036,13.661,15.4162,16.625,17.5714,18.223,17.7564,18.8079,22.9992,21.7857,10,15,23,15,16,10,21,22,23,14
0,0,1.90004,0.000286457,20.2191,22.9154,28.2209,32.1404,35.3573,37.6465,36.0012,39.7522,56.2204,51.2079,18,17,21,33,43,40,27,38,63,49
0,0,1.90027,0.000114473,10.407,10.9409,11.8904,12.5247,13.0113,13.3416,13.1055,13.635,15.6607,15.087,15,6,13,17,13,9,12,17,15,11
0,0,1.89984,0.000213545,15.2528,16.7447,19.557,21.5479,23.136,24.2437,23.4494,25.2476,32.6916,30.4932,23,10,13,18,28,30,29,19,28,33
0,0,1.89757,4.62899e-05,7.97562,8.1386,8.41715,8.59591,8.72944,8.81839,8.75493,8.89629,9.40879,9.26787,10,6,18,9,11,7,10,9,4,8
0,0,1.90215,0.000192401,14.089,15.3248,17.6255,19.2344,20.5071,21.3896,20.7571,22.186,28.0017,26.2993,9,16,13,20,14,13,21,17,25,30
0,0,1.89951,0.00034408,25.2466,29.3431,37.6828,44.054,49.4022,53.2686,50.4847,56.8674,86.2336,77.0836,22,35,40,52,56,50,52,55,71,71
0,0,1.89947,0.000166781,12.7273,13.6895,15.4542,16.6698,17.6218,18.2773,17.8079,18.8658,23.0844,21.8628,16,12,14,13,17,20,18,22,27,15
0,0,1.9014,3.72497e-05,7.73143,7.85832,8.07403,8.21173,8.31423,8.38233,8.33376,8.44187,8.83107,8.72447,10,8,9,7,9,8,9,4,13,6
0,0,1.89998,0.000263591,18.5085,20.7681,25.1548,28.3527,30.9538,32.7932,31.4721,34.4774,47.4297,43.5243,15,16,22,27,33,40,27,31,45,51
0,0,1.89971,0.000376002,28.5658,33.6671,44.2509,52.4878,59.4889,64.5948,60.9149,69.3783,109.348,96.7336,34,35,39,56,56,54,62,65,116,94
0,0,1.89857,0.000252687,17.7201,19.7889,23.7796,26.6702,29.0115,30.6621,29.477,32.1702,43.6756,40.222,20,23,32,26,34,34,32,25,35,34
0,0,1.90103,0.000178465,13.3357,14.4173,16.4147,17.8,18.8899,19.6428,19.1035,20.3203,25.2182,23.7928,14,12,19,26,14,16,20,18,23,22
0,0,1.90096,0.000323635,23.3633,26.9126,34.0516,39.441,43.9291,47.1556,44.834,50.1463,74.1836,66.7556,24,33,31,35,43,42,45,51,60,70
0,0,1.89881,0.00015989,12.3847,13.281,14.9181,16.0413,16.9186,17.5215,17.0898,18.0619,21.9172,20.8041,6,18,11,20,17,22,24,19,25,16
0,0,1.90029,0.000201381,14.5592,15.8986,18.4052,20.1672,21.566,22.5384,21.8414,23.4175,29.879,27.9804,8,8,21,27,29,18,24,25,22,22
0,0,1.89935,0.000170305,12.9002,13.8969,15.7285,16.9929,17.9844,18.6679,18.1784,19.2818,23.6942,22.4146,20,8,13,17,17,21,13,17,22,21
0,0,1.90091,0.000123877,10.799,11.3997,12.4739,13.1956,13.7513,14.1295,13.859,14.466,16.8052,16.1401,9,19,14,13,11,18,15,12,22,18
0,0,1.89952,0.000213723,15.2584,16.7522,19.5682,21.562,23.1525,24.2619,23.4664,25.2674,32.7244,30.522,9,19,15,26,29,28,24,25,31,27
0,0,1.90026,0.000119641,10.6168,11.1866,12.2032,12.8844,13.4081,13.764,13.5095,14.0805,16.2738,15.6513,7,14,16,10,5,13,16,13,17,18
0,0,1.90007,0.000101368,9.89123,10.3392,11.13,11.6541,12.0543,12.3248,12.1315,12.5645,14.2041,13.7424,11,8,16,7,15,10,19,18,8,14
0,0,1.9016,0.000143359,11.6511,12.4043,13.7669,14.6927,15.4112,15.9027,15.551,16.3418,19.4372,18.5497,5,15,10,17,13,18,14,16,19,14
0,0,1.90019,0.000109472,10.2071,10.7072,11.5942,12.185,12.6374,12.9441,12.7249,13.2161,15.088,14.559,6,7,15,15,22,11,16,21,10,9
0,0,1.90131,0.000177782,13.3042,14.379,16.3629,17.7384,18.8203,19.5675,19.0322,20.2397,25.0974,23.6842,7,10,18,19,19,22,22,19,29,30
0,0,1.90091,0.000253148,17.7932,19.8746,23.8905,26.8003,29.1574,30.8196,29.6262,32.3381,43.9282,40.4485,20,15,20,35,28,30,33,35,51,30
0,0,1.89894,0.000126929,10.9055,11.5275,12.6419,13.3918,13.97,14.3637,14.0821,14.7144,17.157,16.4616,5,9,10,12,13,15,16,21,21,17
0,0,1.89985,0.000125605,10.8598,11.4725,12.5695,13.3071,13.8755,14.2624,13.9857,14.6069,17.0045,16.3223,9,13,19,9,17,17,9,16,14,16
0,0,1.90066,0.000148539,11.8754,12.6718,14.1168,15.1017,15.8674,16.3921,16.0166,16.8613,20.1812,19.2273,11,12,7,18,20,17,12,15,18,14
0,0,1.90084,8.43736e-05,9.26993,9.6181,10.2265,10.6259,10.9287,11.1325,10.9869,11.3124,12.5283,12.1884,9,5,12,8,9,13,12,11,14,11
0,0,1.89863,3.15356e-05,7.54176,7.64641,7.82374,7.93656,8.02035,8.07593,8.0363,8.12446,8.44047,8.35414,6,14,7,6,11,10,8,6,6,8
0,0,1.89953,0.000151734,12.0093,12.8326,14.3292,15.3511,16.1467,16.6923,16.3018,17.1805,20.643,19.6467,11,16,17,12,11,21,19,21,25,23
0,0,1.90067,0.000279302,19.6803,22.2351,27.241,30.9238,33.938,36.0786,34.5404,38.045,53.342,48.6996,17,23,22,29,36,43,44,39,57,49
0,0,1.8994,0.000307238,21.8951,25.0413,31.3085,35.9948,39.8724,42.6475,40.6517,45.2112,65.5689,59.3198,23,28,52,38,45,44,38,34,52,57
0,0,1.89976,0.000196974,14.3059,15.5918,17.9923,19.6755,21.0093,21.9354,21.2716,22.7719,28.9007,27.1032,15,14,13,24,22,20,29,16,26,23
0,0,1.90129,0.00031007,22.1776,25.3958,31.8172,36.6267,40.6107,43.4641,41.4118,46.1017,67.0899,60.6398,28,30,31,40,36,53,40,50,58,51
