# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:11:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/eiq5ownd.json
# init = 2 (Default)
# random
#   seed = 71972
# output
#   file = /home/lab5/output/code1-20230416111117_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.99986,0.000127527,12.0914,12.7844,14.0263,14.8624,15.5071,15.9463,15.6322,16.3374,19.0633,18.287,15,7,14,15,15,14,16,14,16,16
0,0,2.00004,0.000122463,11.8593,12.5112,13.6762,14.4581,15.0599,15.4693,15.1766,15.8334,18.3624,17.6437,9,12,15,14,8,13,15,12,22,16
0,0,1.99986,0.000392615,33.6674,39.9689,53.1721,63.5471,72.4229,78.9255,74.2366,85.0383,136.752,120.322,43,43,56,55,63,80,74,81,138,108
0,0,1.99998,9.40507e-05,10.626,11.0718,11.8553,12.3725,12.7661,13.0318,12.842,13.2668,14.8658,14.4169,11,7,14,9,11,8,16,16,14,11
0,0,2.00008,0.000208415,16.5301,18.1063,21.0685,23.1594,24.8238,25.983,25.1519,27.0326,34.7864,32.5014,18,21,17,20,27,22,22,33,32,34
0,0,1.99979,0.000175933,14.5766,15.7415,17.8893,19.3768,20.5459,21.353,20.7749,22.0788,27.3167,25.794,9,15,23,22,29,20,25,18,26,26
0,0,1.99994,0.000260545,20.215,22.6528,27.3768,30.8145,33.6074,35.5808,34.1636,37.3865,51.2424,47.0697,25,18,23,29,38,28,31,30,64,48
0,0,2.00007,0.000105645,11.1136,11.6387,12.5679,13.1853,13.6575,13.9771,13.7487,14.2605,16.2051,15.6565,9,15,14,12,15,18,10,14,15,15
0,0,2.00008,0.000151017,13.2428,14.1463,15.7878,16.9083,17.7803,18.3782,17.9503,18.9131,22.705,21.6143,15,22,19,12,21,23,10,14,31,23
0,0,2.00002,0.000181512,14.8976,16.1274,18.4024,19.9831,21.2282,22.089,21.4724,22.8641,28.4799,26.8435,14,22,19,16,16,26,17,25,43,31
0,0,2.00006,0.00023118,18.0493,19.9681,23.6226,26.2367,28.3363,29.8078,28.752,31.1463,41.1994,38.2085,22,12,17,23,28,31,24,31,39,26
0,0,2.00001,0.000218751,17.2024,18.928,22.1907,24.5077,26.3595,27.653,26.7253,28.8266,37.5618,34.9764,17,18,23,26,21,37,23,34,39,36
0,0,2.00011,0.000172199,14.3725,15.4957,17.5623,18.9904,20.1111,20.8841,20.3305,21.5786,26.5775,25.1266,14,14,18,26,12,28,18,15,25,22
0,0,1.99997,0.000264962,20.5635,23.0878,27.9924,31.5706,34.4827,36.5428,35.0632,38.4296,52.9545,48.5724,19,20,33,31,30,33,39,42,49,48
0,0,2.0001,0.000344594,27.9736,32.5198,41.778,48.853,54.7931,59.0882,55.9957,63.0863,95.7233,85.552,25,34,42,52,51,54,60,50,83,94
0,0,1.99997,0.00019869,15.9189,17.3629,20.0611,21.9549,23.4566,24.4998,23.7521,25.4424,32.3571,30.3276,18,19,19,21,29,26,15,23,38,27
0,0,1.99986,0.000200265,16.0143,17.479,20.2183,22.1428,23.6698,24.731,23.9703,25.6901,32.7345,30.6656,16,26,32,27,18,26,27,26,35,33
0,0,2.00012,0.000396387,34.1705,40.6331,54.204,64.8914,74.0479,80.7631,75.9203,87.0806,140.676,123.623,34,44,50,57,83,75,86,102,150,125
0,0,2.0001,0.000335749,27.0341,31.3064,39.9613,46.5414,52.047,56.0182,53.1596,59.7081,89.6331,80.3402,25,26,47,46,41,71,45,66,65,82
0,0,1.99985,0.000241417,18.7735,20.8624,24.8649,27.7452,30.0678,31.7002,30.5286,33.1882,44.4475,41.0835,21,17,24,28,24,24,35,38,37,37
0,0,2.00015,0.000305296,24.035,27.4653,34.2907,39.3887,43.6037,46.6187,44.4504,49.4028,71.4798,64.7083,18,24,38,33,50,46,42,45,80,67
0,0,2.00007,0.000126422,12.0424,12.7264,13.9515,14.7757,15.411,15.8436,15.5342,16.2288,18.9113,18.1477,13,12,11,10,9,10,12,18,23,21
0,0,2.00012,0.000137743,12.5815,13.3621,14.7694,15.7225,16.4605,16.9646,16.604,17.4145,20.5728,19.6695,13,8,23,26,25,22,19,13,26,26
0,0,2.00005,0.000240636,18.7206,20.7965,24.7723,27.632,29.9374,31.5574,30.3947,33.0337,44.1988,40.864,12,29,21,21,28,22,34,36,45,45
0,0,2.00008,0.000226579,17.7317,19.5772,23.0828,25.5837,27.5887,28.9922,27.9854,30.2676,39.8148,36.9799,15,23,18,28,36,29,33,31,34,41
0,0,2,0.00023982,18.6608,20.7226,24.6697,27.5073,29.7942,31.4008,30.2477,32.8647,43.9293,40.6257,21,22,19,32,30,27,25,31,53,33
0,0,1.99993,0.00023167,18.0812,20.0076,23.6778,26.3038,28.4134,29.8922,28.8311,31.2373,41.3443,38.3368,12,8,22,28,33,29,28,25,39,46
0,0,2.00007,0.0001773,14.6579,15.8388,18.0178,19.5281,20.7158,21.536,20.9485,22.2738,27.6035,26.0533,14,15,26,30,18,19,25,20,22,25
0,0,2,0.000129412,12.1815,12.8903,14.1619,15.0189,15.6803,16.131,15.8086,16.5326,19.3351,18.5363,9,16,17,16,17,14,22,19,23,23
0,0,2.00007,0.000224685,17.6022,19.4182,22.8639,25.3192,27.2863,28.6625,27.6753,29.9126,39.2578,36.4851,14,22,27,26,27,25,24,27,17,36
0,0,2.00003,0.000254177,19.7256,22.0429,26.5168,29.7603,32.3889,34.243,32.9117,35.9373,48.8781,44.9912,20,22,22,25,33,43,37,39,40,45
0,0,2.00027,0.000103383,11.0192,11.5284,12.4283,13.0255,13.4818,13.7905,13.5699,14.0641,15.9382,15.41,16,6,14,12,9,10,14,9,10,20
0,0,2,0.00030283,23.8035,27.1716,33.8632,38.8541,42.9766,45.9234,43.8044,48.6432,70.1711,63.5746,21,33,33,47,34,46,39,44,75,51
0,0,1.99999,0.000186674,15.1972,16.4889,18.8856,20.5559,21.8742,22.787,22.133,23.6098,29.5929,27.8457,11,19,27,26,36,30,27,25,28,28
0,0,1.99989,3.19499e-05,8.35875,8.47627,8.67546,8.80221,8.89636,8.95883,8.91429,9.01338,9.36865,9.27158,8,2,18,9,7,7,15,18,11,11
0,0,2.00006,0.000339452,27.4224,31.8074,40.7103,47.4935,53.1772,57.2811,54.3267,61.0972,92.1303,82.4789,29,26,44,46,55,49,59,64,82,78
0,0,1.99995,0.000303567,23.8702,27.2564,33.9871,39.0093,43.1589,46.1257,43.9923,48.8644,70.553,63.9053,27,13,37,45,38,33,40,41,75,59
0,0,2.00002,0.000199379,15.9621,17.4153,20.1317,22.039,23.5519,24.6031,23.8496,25.553,32.5248,30.478,18,19,21,26,15,26,18,23,31,35
0,0,1.99987,0.000227186,17.7697,19.6244,23.1486,25.6637,27.6806,29.0926,28.0796,30.3759,39.9866,37.1321,14,30,23,23,21,35,26,28,43,39
0,0,1.9999,0.000113217,11.4416,12.0219,13.0533,13.7417,14.2697,14.628,14.3719,14.946,17.1404,16.5193,7,14,13,15,16,13,18,18,10,13
0,0,2.00003,0.000203464,16.2163,17.7242,20.5497,22.5384,24.1183,25.2173,24.4295,26.2113,33.528,31.3763,16,23,30,25,27,27,17,34,29,21
0,0,1.99985,0.000217676,17.1284,18.8377,22.0677,24.3599,26.1912,27.47,26.5529,28.63,37.2571,34.7049,15,16,25,20,26,25,19,28,46,33
0,0,2.00017,0.00011706,11.6159,12.2255,13.3115,14.0381,14.5961,14.9752,14.7042,15.312,17.6419,16.9813,9,16,8,14,19,13,12,14,17,16
0,0,1.99992,0.000150329,13.2056,14.1023,15.7309,16.842,17.7066,18.2992,17.8751,18.8294,22.5857,21.5056,13,11,21,12,22,17,19,11,17,17
0,0,1.99994,0.000135777,12.4841,13.2472,14.6216,15.5512,16.2705,16.7616,16.4103,17.1996,20.2707,19.393,11,6,15,11,18,15,16,18,17,18
0,0,2.00014,0.000225408,17.6528,19.4802,22.9489,25.4217,27.4033,28.79,27.7953,30.0498,39.4723,36.6758,25,21,34,22,33,26,27,28,41,40
0,0,2.00008,0.000115596,11.5494,12.1478,13.2128,13.9247,14.4712,14.8422,14.5769,15.1718,17.4495,16.8041,10,16,15,8,13,22,14,12,22,19
0,0,2.0002,0.000303541,23.8738,27.2602,33.9913,39.0137,43.1633,46.1301,43.9967,48.8688,70.5572,63.9096,23,41,32,48,44,65,39,47,57,68
0,0,2.00001,0.000281866,21.952,24.8296,30.4764,34.6369,38.0454,40.4679,38.727,42.6942,60.0466,54.7749,28,35,31,34,32,51,37,35,52,55
0,0,1.99998,0.000224466,17.5858,19.3982,22.8367,25.2866,27.2491,28.6221,27.6372,29.8692,39.1904,36.4251,17,15,18,28,22,30,38,36,33,40
0,0,1.99995,0.000211248,16.7099,18.3259,21.368,23.5188,25.2328,26.4276,25.5709,27.5099,35.5221,33.1582,14,18,20,26,18,29,25,25,19,30
0,0,1.99995,0.000248588,19.3027,21.5177,25.78,28.8601,31.3508,33.1048,31.8456,34.706,46.8852,43.2355,29,21,29,20,35,19,31,27,33,37
0,0,2.00003,0.000275364,21.4078,24.1453,29.4968,33.4247,36.6345,38.9117,37.2756,41.0018,57.2144,52.3021,26,23,29,40,31,31,37,47,60,50
0,0,1.99997,0.000171577,14.336,15.4522,17.5051,18.9232,20.0358,20.803,20.2536,21.4923,26.4513,25.0124,12,12,19,15,18,26,20,15,22,30
0,0,2,6.46457e-05,9.4851,9.75688,10.2264,10.531,10.7601,10.9135,10.804,11.0484,11.9473,11.6982,13,8,12,12,18,24,11,6,13,14
0,0,2.00005,0.000330595,26.4998,30.6186,38.9372,45.2426,50.5078,54.3002,51.5708,57.8204,86.2596,77.4465,21,25,41,49,45,69,45,55,79,84
0,0,1.9999,0.000255186,19.8,22.1359,26.6481,29.9214,32.5752,34.4475,33.1031,36.1589,49.2396,45.309,15,20,28,31,38,33,28,30,36,42
0,0,1.99994,6.16824e-05,9.37661,9.63279,10.0746,10.3607,10.5757,10.7195,10.6169,10.8459,11.6864,11.4537,8,9,4,12,10,7,14,15,18,8
0,0,1.99996,0.000205854,16.3654,17.9059,20.7965,22.8338,24.454,25.5816,24.7732,26.602,34.1264,31.9114,24,19,10,23,24,22,19,26,33,29
0,0,2.00002,0.000307794,24.2647,27.7582,34.7193,39.9263,44.2356,47.3202,45.1017,50.17,72.8096,65.8584,29,26,37,39,52,48,51,44,59,67
0,0,2.00005,0.000207337,16.461,18.0222,20.9541,23.0224,24.6681,25.814,24.9924,26.8512,34.508,32.2526,15,18,21,28,22,26,23,33,29,29
0,0,1.9999,0.000263288,20.4296,22.9207,27.756,31.2801,34.1464,36.1732,34.7176,38.0288,52.2961,47.9947,23,21,35,36,38,36,32,40,56,53
0,0,1.99994,0.000181167,14.8766,16.1022,18.369,19.9438,21.184,22.0413,21.4271,22.8133,28.4047,26.7757,9,18,21,26,14,24,20,22,30,27
0,0,1.99986,0.000199395,15.9607,17.4138,20.1302,22.0376,23.5505,24.6017,23.8482,25.5516,32.5237,30.4768,19,22,22,18,30,23,24,21,33,32
0,0,2.00003,0.000222943,17.4835,19.2726,22.6636,25.0777,27.0103,28.3618,27.3923,29.589,38.7512,36.0347,20,19,32,31,21,40,23,22,46,34
0,0,2.00004,7.69437e-05,9.947,10.2871,10.879,11.2657,11.5581,11.7545,11.6143,11.9276,13.0915,12.7672,7,15,14,12,11,9,7,11,19,15
0,0,1.99996,0.00023251,18.1404,20.0805,23.7786,26.4259,28.5532,30.0448,28.9746,31.4018,41.6043,38.5673,10,18,32,27,31,26,33,21,47,30
0,0,1.99998,0.000145907,12.9827,13.8374,15.3859,16.4396,17.2581,17.8185,17.4175,18.3193,21.8566,20.8413,16,18,14,14,16,19,24,18,19,22
0,0,2.00016,0.000167478,14.1134,15.1851,17.1512,18.5062,19.5676,20.2986,19.7751,20.9549,25.6623,24.2987,6,19,14,22,19,25,23,16,25,27
0,0,2.00008,0.000198211,15.8913,17.3291,20.0151,21.8998,23.394,24.4319,23.688,25.3695,32.2457,30.2279,12,18,21,24,24,25,21,20,27,18
0,0,2.00012,0.000105062,11.0893,11.6103,12.5318,13.1441,13.612,13.9289,13.7024,14.2097,16.136,15.5927,8,8,14,12,13,10,16,21,15,13
0,0,1.99991,0.000259037,20.097,22.5058,27.1694,30.5601,33.3132,35.2576,33.8613,37.0363,50.67,46.5668,19,17,26,33,35,28,23,44,51,59
0,0,1.99999,0.000205003,16.3123,17.8412,20.7085,22.7284,24.3342,25.4516,24.6505,26.4625,33.9125,31.7201,17,13,22,22,27,30,26,23,31,35
0,0,1.99993,0.00025095,19.4793,21.737,26.0875,29.2356,31.7837,33.5794,32.2902,35.2192,47.7148,43.9667,16,26,25,28,35,40,23,31,41,43
0,0,2.00002,0.000227595,17.8005,19.6619,23.1998,25.7252,27.7507,29.169,28.1515,30.458,40.1145,37.2459,23,16,24,30,32,40,32,34,28,32
0,0,1.99998,0.000236743,18.4399,20.4498,24.2905,27.0467,29.2653,30.8226,29.705,32.2407,42.9351,39.7461,15,19,26,29,31,33,36,30,44,34
0,0,2.00017,0.000235765,18.3738,20.3678,24.1759,26.9072,29.1048,30.6471,29.5404,32.0511,42.6322,39.4782,18,17,21,38,29,39,32,32,51,31
0,0,2.00007,0.000297873,23.3538,26.6005,33.0322,37.8154,41.7587,44.5736,42.5497,47.169,67.6376,61.3784,25,28,27,34,36,46,43,46,70,78
0,0,1.99994,0.000220027,17.2861,19.0308,22.3319,24.6779,26.5539,27.8648,26.9246,29.0544,37.917,35.2926,12,19,19,23,25,16,25,23,32,38
0,0,2.00003,0.00026577,20.629,23.1695,28.1079,31.7125,34.6471,36.7235,35.2321,38.6255,53.2764,48.8548,20,32,29,36,31,37,34,39,46,29
0,0,2.00011,0.000128698,12.1492,12.8521,14.1126,14.9618,15.6169,16.0633,15.744,16.461,19.2347,18.4444,16,14,13,18,18,20,19,12,23,19
0,0,2.00007,0.000212122,16.7683,18.397,21.4645,23.6345,25.3643,26.5704,25.7055,27.6631,35.7578,33.3686,20,15,13,19,20,32,20,25,43,26
0,0,1.99998,0.000162927,13.865,14.8882,16.7604,18.0471,19.0533,19.7454,19.2499,20.3662,24.8044,23.5213,18,14,15,17,20,26,24,27,26,22
0,0,1.99994,0.000358252,29.4846,34.4816,44.7403,52.6423,59.3124,64.1533,60.6663,68.6722,105.935,94.2583,20,35,48,43,56,63,58,76,83,89
0,0,1.99991,9.1722e-05,10.5301,10.9607,11.7165,12.2147,12.5935,12.8491,12.6665,13.0749,14.6096,14.1792,13,15,11,13,15,20,8,11,16,22
0,0,2.00012,0.000221611,17.3953,19.1642,22.5145,24.8975,26.8044,28.1374,27.1812,29.3474,38.373,35.6985,21,22,27,25,32,34,30,24,33,24
0,0,2.00017,0.000269861,20.9606,23.5841,28.6962,32.4364,35.4862,37.6466,36.0947,39.6272,54.9294,50.3034,18,31,26,37,39,44,30,39,52,40
0,0,2.00014,0.000259911,20.1695,22.5955,27.2951,30.7136,33.4903,35.4519,34.0432,37.2465,51.0115,46.8673,15,22,30,34,38,44,41,40,56,44
0,0,2.00009,0.000154549,13.4249,14.3629,16.0708,17.2389,18.1493,18.7741,18.3269,19.3336,23.3092,22.1639,15,16,17,16,17,20,18,18,19,17
0,0,1.99984,0.000213958,16.8838,18.5386,21.6586,23.868,25.6306,26.8601,25.9784,27.9745,36.2407,33.7991,22,15,19,25,25,25,28,28,36,33
0,0,1.99999,0.000196134,15.7629,17.1735,19.8055,21.65,23.1112,24.1255,23.3985,25.0415,31.7489,29.7824,15,15,21,18,30,24,30,22,30,34
0,0,1.99998,0.000206139,16.3839,17.9283,20.8269,22.8702,24.4952,25.6264,24.8154,26.65,34.1997,31.977,10,14,21,23,25,21,21,25,29,36
0,0,1.99983,0.000199085,15.9409,17.3899,20.0981,21.9993,23.5071,24.5547,23.8038,25.5013,32.4474,30.4084,18,14,23,26,18,16,26,21,33,39
0,0,2.00005,0.000313391,24.7959,28.4353,35.7113,41.1715,45.7003,48.9469,46.6115,51.95,75.9051,68.5332,21,24,35,48,42,42,48,57,68,75
0,0,2.00006,0.000205721,16.3587,17.8974,20.7847,22.8195,24.4375,25.5637,24.7563,26.5827,34.0961,31.8844,12,17,15,15,27,26,35,33,37,30
