# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:39:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/bgiv5703.json
# init = 2 (Default)
# random
#   seed = 72026
# output
#   file = /home/lab5/output/code1-20230416093926_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,1.99995,0.000287356,22.4213,25.4212,31.3274,35.6929,39.2771,41.8283,39.9946,44.1755,62.5441,56.9511,22,21,42,37,46,30,45,38,60,49
0,0,2.00009,0.000174055,14.4756,15.6196,17.7265,19.1841,20.3289,21.1187,20.553,21.8288,26.9461,25.4597,22,17,27,22,24,22,15,25,26,26
0,0,2.0001,9.47415e-05,10.6556,11.1061,11.898,12.4209,12.819,13.0878,12.8957,13.3255,14.9441,14.4896,14,7,7,18,11,10,16,7,12,12
0,0,2.00007,0.000241474,18.7818,20.8721,24.8775,27.7599,30.0843,31.718,30.5455,33.2072,44.476,41.1091,18,22,20,33,19,26,36,36,51,42
0,0,2.00009,0.000244186,18.98,21.1173,25.2195,28.1762,30.563,32.2419,31.0368,33.773,45.3826,41.9099,25,21,25,22,28,34,27,35,52,40
0,0,2.00021,7.75953e-05,9.9738,10.3178,10.9166,11.308,11.604,11.8029,11.6609,11.9782,13.1573,12.8287,9,8,8,14,9,12,9,16,13,10
0,0,2.00028,0.000223959,17.5566,19.3617,22.7853,25.2239,27.177,28.5432,27.5632,29.784,39.0546,36.3048,20,21,20,26,31,25,29,23,45,34
0,0,1.99995,0.000389585,33.2785,39.4549,52.3728,62.5057,71.1642,77.5024,72.9325,83.4569,133.717,117.769,23,39,48,54,74,92,76,71,147,110
0,0,1.99987,0.000362791,30.0041,35.1588,45.7698,53.9647,60.8943,65.9298,62.3021,70.6347,109.563,97.3418,29,32,42,63,74,63,63,83,116,104
0,0,2.00012,0.000171119,14.3128,15.4241,17.4674,18.8785,19.9855,20.7486,20.2021,21.4343,26.3653,24.9347,15,21,19,23,18,23,19,21,31,26
0,0,2.00004,7.85841e-05,10.0103,10.36,10.9691,11.3675,11.6689,11.8715,11.7268,12.0501,13.2521,12.9169,10,9,7,12,7,14,14,10,9,13
0,0,2.00007,0.000100326,10.8877,11.3757,12.2364,12.8066,13.2417,13.5358,13.3256,13.7963,15.5771,15.0758,9,13,12,14,11,9,10,10,14,12
0,0,2.00013,0.000244918,19.0344,21.1846,25.3133,28.2904,30.6944,32.3858,31.1717,33.9284,45.6318,42.13,18,22,27,30,22,23,32,35,42,43
0,0,2.0001,0.000243082,18.8993,21.0174,25.08,28.0063,30.3676,32.028,30.8362,33.542,45.0119,41.5826,21,26,23,19,32,38,34,34,46,32
0,0,1.9999,0.000302638,23.7834,27.1463,33.827,38.8092,42.9241,45.8655,43.7504,48.5801,70.0638,63.4813,33,27,34,36,48,56,47,52,66,66
0,0,2.00014,0.000186045,15.1626,16.4468,18.8288,20.4882,21.7977,22.7041,22.0546,23.521,29.4593,27.7257,15,9,18,17,18,25,19,19,31,27
0,0,2.00003,0.000172217,14.3724,15.4958,17.5625,18.9908,20.1117,20.8847,20.3311,21.5794,26.5791,25.1279,17,13,16,11,20,20,19,18,26,21
0,0,1.99996,0.000283041,22.0508,24.9541,30.6554,34.8589,38.3043,40.7537,38.9934,43.0053,60.5702,55.2314,14,28,40,20,29,40,42,54,71,36
0,0,1.99992,6.96374e-05,9.66907,9.96784,10.4855,10.8223,11.0762,11.2464,11.1249,11.3962,12.398,12.1197,11,14,11,8,11,10,6,14,5,11
0,0,1.99998,0.000272401,21.1632,23.8385,29.0593,32.8848,36.0072,38.2206,36.6305,40.2509,55.9656,51.21,15,23,31,23,32,30,27,34,51,55
0,0,1.9998,0.000164641,13.9545,14.9955,16.9022,18.214,19.2405,19.9469,19.4411,20.5808,25.1177,23.8051,10,9,17,18,17,18,17,20,25,27
0,0,2.00005,0.000189955,15.392,16.7242,19.2008,20.9302,22.2969,23.2441,22.5654,24.0983,30.3254,28.5045,15,21,23,14,32,23,24,24,31,28
0,0,2.00031,0.000190268,15.4146,16.7511,19.2361,20.9716,22.3434,23.2941,22.6128,24.1516,30.404,28.5754,11,24,19,20,11,30,20,26,23,32
0,0,1.99998,7.63692e-05,9.92441,10.2612,10.847,11.2297,11.519,11.7132,11.5745,11.8844,13.035,12.7145,6,9,8,25,8,16,18,11,17,10
0,0,2.00004,0.000132655,12.3356,13.0719,14.3953,15.2889,15.9794,16.4505,16.1135,16.8704,19.8077,18.9694,8,10,23,13,19,11,7,15,16,15
0,0,2.00014,9.32437e-05,10.5946,11.0352,11.8092,12.3198,12.7084,12.9706,12.7833,13.2024,14.7792,14.3367,8,11,13,10,15,13,8,10,16,16
0,0,1.99999,8.64535e-05,10.3187,10.716,11.4111,11.8679,12.2145,12.448,12.2812,12.6542,14.0496,13.6592,7,6,14,7,7,14,9,16,16,19
0,0,1.99994,0.000173146,14.4226,15.5563,17.643,19.0859,20.2187,21.0001,20.4404,21.7024,26.7606,25.2919,12,15,17,10,22,22,22,20,35,25
0,0,1.99988,0.000178643,14.7314,15.9275,18.1364,19.6686,20.8742,21.707,21.1105,22.4565,27.8752,26.2982,14,10,19,19,21,26,21,25,28,27
0,0,1.99997,0.000194813,15.6823,17.0758,19.6739,21.4932,22.9338,23.9334,23.217,24.8359,31.4379,29.5034,21,27,15,18,26,29,21,30,37,30
0,0,2.00001,0.000353837,28.9879,33.8354,43.7612,51.3872,57.8132,62.4713,59.1164,66.8155,102.522,91.3527,32,36,37,49,39,66,67,73,114,100
0,0,1.99993,0.000123306,11.8967,12.5553,13.7328,14.5235,15.1323,15.5465,15.2503,15.915,18.4758,17.7479,13,10,9,26,15,18,19,17,20,14
0,0,2.00015,0.000268768,20.8718,23.473,28.5382,32.2419,35.2606,37.3983,35.8627,39.3577,54.4837,49.913,35,31,26,29,31,34,31,39,49,55
0,0,1.99988,0.000271951,21.1245,23.7902,28.9909,32.8006,35.9097,38.1134,36.5303,40.1345,55.7734,51.0416,22,21,26,29,42,33,37,40,45,45
0,0,2.00001,0.000105748,11.1175,11.6433,12.5737,13.1921,13.665,13.9851,13.7563,14.2689,16.2167,15.6672,13,12,12,18,9,23,15,13,9,16
0,0,2,0.000207495,16.4703,18.0335,20.9697,23.0412,24.6895,25.8373,25.0144,26.8763,34.5468,32.2872,14,16,18,21,21,29,25,33,34,37
0,0,2.00013,0.000299459,23.4986,26.784,33.2985,38.1478,42.148,45.0048,42.9507,47.6397,68.4437,62.0778,34,40,32,36,45,33,60,43,63,67
0,0,1.99983,0.000146223,12.9967,13.8542,15.4081,16.4657,17.2873,17.8499,17.4473,18.3527,21.9049,20.8852,10,9,16,16,20,19,23,12,22,25
0,0,1.99997,0.000309138,24.3899,27.9177,34.9531,40.2196,44.5806,47.7032,45.4573,50.5891,73.5373,66.4875,25,32,42,42,38,52,52,52,72,58
0,0,1.99983,4.17123e-06,7.50779,7.52149,7.54433,7.55863,7.56914,7.57606,7.57113,7.58206,7.62043,7.61007,7,4,7,4,8,9,10,10,9,4
0,0,2.00003,0.000131104,12.2618,12.9848,14.2834,15.1593,15.8358,16.2971,15.9672,16.7082,19.5805,18.7612,12,12,19,20,12,11,16,26,23,19
0,0,2.00002,0.000350503,28.6174,33.3543,43.0345,50.4575,56.7042,61.2282,57.9703,65.4446,100.014,89.215,31,33,44,47,53,61,64,66,96,90
0,0,1.99996,0.00017853,14.7261,15.921,18.1275,19.658,20.8621,21.6939,21.0981,22.4424,27.8539,26.2791,10,15,22,26,19,18,12,26,31,31
0,0,2.00011,0.000311017,24.5711,28.1482,35.2898,40.6417,45.0766,48.2539,45.9685,51.1913,74.582,67.3908,30,25,27,36,57,46,39,56,60,64
0,0,1.99992,0.000176137,14.5901,15.7575,17.9101,19.4011,20.5731,21.3822,20.8027,22.1099,27.3619,25.835,17,19,20,23,25,28,23,20,35,28
0,0,1.99999,0.000127473,12.0905,12.7832,14.0244,14.86,15.5044,15.9433,15.6294,16.3342,19.0583,18.2825,11,9,11,13,13,14,13,9,11,24
0,0,2.00009,0.000282252,21.9866,24.8729,30.5381,34.7131,38.1341,40.5657,38.8182,42.8005,60.2242,54.9301,20,22,38,30,43,36,45,45,58,63
0,0,2.00007,0.000213249,16.8415,18.4865,21.5866,23.781,25.5311,26.7517,25.8764,27.8579,36.0587,33.637,20,13,20,18,26,30,24,31,35,34
0,0,2.00003,0.000311196,24.5861,28.1676,35.3187,40.6783,45.1199,48.3021,46.0132,51.2442,74.6753,67.4711,28,33,43,34,53,49,48,46,82,81
0,0,2.00006,0.000335411,26.9978,31.2597,39.892,46.4535,51.9428,55.9019,53.0521,59.5804,89.4048,80.1444,22,23,36,37,44,41,49,64,85,85
0,0,2.00012,0.000190509,15.4261,16.7653,19.2558,20.9954,22.3705,23.3235,22.6406,24.1832,30.4527,28.6189,16,16,19,18,27,30,19,37,23,25
0,0,1.99987,0.000290512,22.6943,25.7663,31.8256,36.3126,40.001,42.6287,40.7399,45.0478,64.0231,58.2379,26,25,41,26,43,47,41,47,71,57
0,0,2.00009,0.0002347,18.297,20.2733,24.0451,26.7486,28.9231,30.4485,29.3539,31.8371,42.2929,39.1776,15,29,24,25,25,36,23,36,48,36
0,0,1.99995,0.000254347,19.7369,22.0572,26.5373,29.7855,32.4182,34.2752,32.9419,35.9723,48.9358,45.0419,20,29,34,35,27,44,34,35,55,50
0,0,2.00003,0.000113968,11.4764,12.0624,13.1044,13.8003,14.3341,14.6964,14.4374,15.0181,17.2387,16.61,18,7,13,11,11,11,10,14,13,19
0,0,2.00008,0.000287997,22.4796,25.4945,31.4323,35.8229,39.4286,41.9955,40.1505,44.3575,62.8505,57.2182,24,22,45,39,37,49,38,44,65,56
0,0,1.99987,0.000223357,17.5088,19.304,22.7074,25.1308,27.0713,28.4284,27.4549,29.6608,38.8647,36.1354,12,22,22,27,22,31,36,34,41,32
0,0,2.00006,0.000246504,19.15,21.328,25.5141,28.5353,30.9765,32.6947,31.4613,34.2624,46.1695,42.6044,17,25,26,31,25,41,34,31,42,44
0,0,1.99998,0.000258528,20.0589,22.4581,27.1018,30.477,33.217,35.1519,33.7624,36.9217,50.4821,46.4018,16,25,26,28,36,35,22,32,52,49
0,0,2.00005,0.00019926,15.9553,17.4069,20.1203,22.0253,23.5364,24.5862,23.8337,25.5348,32.497,30.4532,9,15,26,22,28,28,25,27,34,26
0,0,1.99984,0.000117637,11.6379,12.2519,13.3458,14.0779,14.6403,15.0224,14.7492,15.3619,17.7118,17.0455,18,16,11,9,11,12,13,15,19,22
0,0,2.00003,0.000234702,18.2961,20.2722,24.0439,26.7474,28.9217,30.4471,29.3525,31.8356,42.291,39.1759,26,18,23,33,31,24,30,33,43,48
0,0,1.99999,0.000144818,12.9283,13.773,15.3021,16.342,17.1494,17.702,17.3065,18.1958,21.6807,20.6809,11,11,16,16,21,21,15,23,23,19
0,0,1.99984,0.000183947,15.0357,16.2942,18.6256,20.2479,21.5269,22.4118,21.7778,23.209,28.9947,27.3071,17,16,11,20,19,30,21,24,24,34
0,0,1.99981,0.000278515,21.6654,24.4695,29.9613,33.9998,37.304,39.6501,37.9643,41.8048,58.5579,53.4753,23,30,35,40,31,42,52,41,57,53
0,0,2,0.000154481,13.4202,14.3574,16.0639,17.231,18.1406,18.7648,18.318,19.3237,23.2954,22.1513,22,15,9,23,11,14,21,22,31,19
0,0,1.99981,0.000190853,15.4417,16.7848,19.283,21.0284,22.4082,23.3647,22.6793,24.2275,30.5211,28.68,17,11,21,16,24,23,23,22,30,34
0,0,2.00005,0.000272423,21.1666,23.8425,29.0646,32.8911,36.0144,38.2284,36.6379,40.2593,55.9787,51.2216,28,20,24,28,44,41,35,43,51,46
0,0,1.99988,0.000338882,27.3572,31.7239,40.5866,47.3369,52.9918,57.0742,54.1353,60.87,91.7243,82.1307,19,28,45,44,51,71,51,65,102,89
0,0,2.00005,0.000150006,13.1908,14.0844,15.7073,16.8143,17.6755,18.2658,17.8433,18.7939,22.5343,21.4588,14,10,13,15,30,13,12,19,21,21
0,0,1.99997,0.000206512,16.4072,17.9568,20.8656,22.9165,24.5479,25.6836,24.8694,26.7114,34.294,32.0612,21,18,19,18,24,24,24,25,27,35
0,0,1.99998,0.00010396,11.0406,11.5538,12.4608,13.0631,13.5232,13.8346,13.6121,14.1106,16.0021,15.4688,15,12,13,10,8,12,15,19,15,12
0,0,1.99992,0.00036158,29.8657,34.978,45.4944,53.6106,60.4703,65.4534,61.8636,70.1082,108.587,96.5129,36,30,43,58,66,71,65,76,105,86
0,0,2.00018,0.00027618,21.4789,24.2341,29.6228,33.58,36.8147,39.1101,37.4609,41.2172,57.5718,52.6149,29,21,39,33,38,45,30,33,60,52
0,0,2.00007,8.04348e-05,10.0824,10.4431,11.0719,11.4837,11.7955,12.0051,11.8554,12.19,13.436,13.0883,7,8,14,12,10,15,9,9,4,12
0,0,2.00002,0.000102442,10.9765,11.4791,12.3666,12.9554,13.4049,13.7091,13.4917,13.9785,15.8232,15.3035,9,9,17,5,15,13,13,14,15,19
0,0,1.99991,0.00022191,17.4117,19.1848,22.5435,24.933,26.8453,28.1821,27.2232,29.3958,38.4501,35.7667,12,15,24,24,23,25,18,29,36,31
0,0,2.00016,0.000222374,17.4475,19.2281,22.602,25.003,26.9248,28.2684,27.3046,29.4884,38.5929,35.8942,15,25,23,28,27,25,26,19,42,41
0,0,1.99999,0.000174663,14.5081,15.6589,17.779,19.2462,20.3988,21.1942,20.6245,21.9094,27.0654,25.5673,13,19,20,25,17,26,16,25,28,24
0,0,2.00003,5.34238e-05,9.083,9.29755,9.66577,9.90307,10.0808,10.1995,10.1148,10.3035,10.9916,10.8018,8,11,11,15,15,6,9,9,9,6
0,0,1.99993,0.000249841,19.3961,21.6337,25.9426,29.0586,31.5796,33.3556,32.0806,34.9772,47.3233,43.6217,20,14,18,27,30,41,35,35,47,51
0,0,1.99992,0.000251167,19.4953,21.7569,26.1155,29.2699,31.8233,33.6228,32.3309,35.2662,47.791,44.0338,14,23,20,36,37,41,29,29,50,54
0,0,1.99998,6.48388e-05,9.49205,9.76485,10.2362,10.542,10.772,10.9261,10.8161,11.0615,11.9643,11.7141,11,12,10,9,13,15,10,15,7,14
0,0,2.00003,0.000222185,17.4324,19.2099,22.5775,24.9737,26.8915,28.2324,27.2706,29.4497,38.5335,35.8411,21,21,15,24,36,29,23,24,44,37
0,0,2.00001,0.000246987,19.1849,21.3715,25.575,28.6098,31.0623,32.7887,31.5494,34.3641,46.3336,42.7492,21,22,27,36,27,34,46,35,47,32
0,0,2.00009,0.00018283,14.9747,16.2202,18.526,20.1294,21.393,22.2669,21.6408,23.054,28.7623,27.098,13,18,17,30,27,22,23,32,28,21
0,0,2.00004,7.96033e-05,10.0497,10.4055,11.0254,11.4312,11.7382,11.9447,11.7972,12.1267,13.3528,13.0108,15,9,10,15,8,23,13,11,11,3
0,0,1.99995,0.000216378,17.0443,18.7347,21.9262,24.1895,25.9967,27.2583,26.3535,28.4023,36.9027,34.3893,15,26,31,17,28,35,34,31,45,35
0,0,2.00016,0.000104976,11.086,11.6064,12.5268,13.1383,13.6057,13.9221,13.696,14.2026,16.1262,15.5837,10,12,11,10,15,13,22,13,15,15
0,0,1.99993,0.000140167,12.6974,13.4995,14.9476,15.9297,16.6909,17.2112,16.8389,17.6757,20.9428,20.0073,17,12,13,22,16,16,14,10,16,18
0,0,2.00002,0.000297778,23.344,26.5883,33.0147,37.7938,41.7336,44.5458,42.5239,47.1388,67.5865,61.3339,22,29,33,39,33,46,46,55,65,55
0,0,1.99994,0.000214663,16.9316,18.5968,21.7377,23.9629,25.7385,26.9774,26.0889,28.1004,36.4349,33.9723,15,26,17,21,29,35,18,26,39,35
0,0,2.00001,0.000265784,20.6296,23.1704,28.1093,31.7143,34.6492,36.7258,35.2342,38.6281,53.2809,48.8587,20,20,31,30,37,42,28,29,49,54
0,0,1.99991,0.000258541,20.0585,22.4578,27.1017,30.4771,33.2173,35.1523,33.7627,36.9222,50.4836,46.403,13,19,28,32,30,36,39,35,50,41
0,0,1.99997,0.000137903,12.5873,13.3692,14.779,15.7338,16.4732,16.9783,16.6169,17.429,20.594,19.6887,15,8,15,22,21,16,15,28,19,22
0,0,1.9997,0.00039647,34.1671,40.6305,54.204,64.8938,74.0526,80.7698,75.9256,87.0892,140.704,123.645,30,52,62,69,76,82,78,87,147,121
0,0,2.00004,0.000192215,15.5268,16.8873,19.42,21.1909,22.5916,23.5629,22.8668,24.4393,30.8388,28.9657,14,15,17,17,24,18,21,25,41,31
0,0,1.9999,7.8105e-06,7.61462,7.64066,7.68416,7.71146,7.73154,7.74478,7.73535,7.75628,7.82993,7.81002,10,6,8,4,5,10,10,10,7,12
0,0,1.9998,0.000250802,19.4656,21.7203,26.0647,29.2081,31.7523,33.5451,32.2579,35.1823,47.6562,43.9148,13,18,25,34,37,35,29,21,59,55
0,0,1.9999,0.000186006,15.1566,16.4401,18.8206,20.4789,21.7875,22.6933,22.0443,23.5097,29.4437,27.7114,11,12,21,29,19,26,15,24,33,45
0,0,1.99994,7.14539e-05,9.73733,10.0462,10.5818,10.9307,11.194,11.3705,11.2445,11.5259,12.5668,12.2774,7,17,11,8,4,13,10,12,10,7
0,0,1.99986,0.000302259,23.7479,27.1013,33.7616,38.7274,42.8284,45.7593,43.6517,48.4642,69.8646,63.3087,19,27,41,37,45,52,53,52,69,77
0,0,2.00009,0.00017996,14.8096,16.0212,18.2606,19.8152,21.0389,21.8847,21.2788,22.6459,28.1551,26.5509,13,15,16,19,14,20,16,16,26,25
0,0,2.00002,0.000199545,15.9724,17.4278,20.1486,22.0591,23.5747,24.6278,23.8729,25.5794,32.565,30.514,15,25,21,30,15,23,15,27,43,33
0,0,2.0001,0.000162508,13.8442,14.8631,16.727,18.0077,19.0091,19.6978,19.2047,20.3155,24.73,23.454,10,14,15,18,24,18,13,15,18,20
0,0,2.00005,0.000257252,19.9616,22.3367,26.9303,30.2666,32.9737,34.8847,33.5124,36.6321,50.0088,45.9859,19,20,25,38,32,44,27,31,52,35
0,0,2.00002,0.000129766,12.1984,12.9102,14.1874,15.0484,15.7129,16.1658,15.8419,16.5694,19.3864,18.5834,14,14,11,11,26,20,16,18,21,17
0,0,2,0.000330278,26.4661,30.5754,38.8733,45.1619,50.4124,54.1938,51.4723,57.7036,86.0524,77.2685,39,31,45,36,46,41,57,62,79,75
0,0,1.99996,2.1967e-05,8.04313,8.12071,8.25144,8.33414,8.39533,8.43582,8.40696,8.4711,8.69928,8.63721,6,5,13,5,10,11,8,9,10,8
0,0,2.0001,0.000217246,17.1041,18.8075,22.0253,24.3084,26.1321,27.4055,26.4923,28.5604,37.1471,34.6073,22,18,26,25,32,33,22,21,34,35
0,0,1.99988,0.000140047,12.6909,13.4918,14.9379,15.9185,16.6784,17.1979,16.8263,17.6617,20.9231,19.9893,18,12,12,15,19,9,12,16,22,17
0,0,2.0002,0.000180952,14.8681,16.0915,18.354,19.9255,21.163,22.0185,21.4057,22.7887,28.3668,26.7418,21,17,22,23,23,28,27,27,28,32
0,0,1.99999,0.00019441,15.6582,17.0467,19.6345,21.4463,22.8806,23.8758,23.1626,24.7742,31.3445,29.4196,10,15,15,22,28,24,18,24,39,22
0,0,1.99999,0.000122385,11.8552,12.5065,13.6703,14.4513,15.0525,15.4614,15.169,15.8251,18.351,17.6332,8,12,10,12,13,12,11,17,14,23
0,0,1.99999,0.000273372,21.243,23.9386,29.2019,33.0606,36.2115,38.4456,36.8405,40.4953,56.3716,51.5652,20,20,20,35,33,37,34,48,52,51
0,0,1.9998,0.000170638,14.2816,15.3873,17.4196,18.8227,19.9232,20.6818,20.1385,21.3633,26.2627,24.8416,14,15,21,21,17,21,21,21,21,22
0,0,1.99996,0.000111822,11.3808,11.9507,12.9628,13.6379,14.1553,14.5062,14.2554,14.8177,16.9646,16.3573,8,12,10,15,7,11,13,25,15,14
0,0,1.99993,9.81792e-05,10.7962,11.2695,12.1033,12.6549,13.0755,13.3597,13.1566,13.6113,15.3282,14.8454,8,17,10,4,13,12,14,15,21,13
0,0,2.00007,0.000119859,11.741,12.3724,13.4989,14.2538,14.8342,15.2287,14.9466,15.5795,18.0111,17.3209,11,16,15,14,15,13,12,13,25,23
0,0,2.00003,0.000257665,19.9932,22.3761,26.9859,30.3348,33.0525,34.9713,33.5934,36.7259,50.162,46.1206,14,25,29,22,32,41,32,45,40,47
0,0,1.99985,0.000207081,16.4415,17.9987,20.923,22.9855,24.6265,25.769,24.9499,26.8031,34.4355,32.1875,14,17,24,24,22,33,25,31,35,46
0,0,1.99985,0.000243132,18.8982,21.0167,25.08,28.007,30.3688,32.0296,30.8376,33.544,45.0173,41.5869,17,13,30,24,26,34,35,30,64,50
0,0,1.99997,8.36417e-05,10.2071,10.5871,11.2508,11.6863,12.0163,12.2385,12.0798,12.4345,13.7589,13.3888,2,8,11,10,12,14,15,8,19,18
0,0,1.99991,0.000246225,19.1265,21.2993,25.4745,28.4875,30.9217,32.6349,31.4051,34.1979,46.067,42.5137,9,24,31,40,31,40,33,33,43,37
0,0,2.00005,0.000149755,13.178,14.0692,15.6875,16.7911,17.6497,18.2382,17.817,18.7646,22.4923,21.4206,18,17,16,18,24,21,17,15,18,14
0,0,1.99999,0.000205652,16.3531,17.8908,20.7759,22.8091,24.4259,25.5511,24.7444,26.5693,34.076,31.8664,13,26,23,27,24,30,19,38,31,36
0,0,1.99997,0.000143439,12.8594,13.6912,15.1961,16.2186,17.0121,17.555,17.1665,18.04,21.4592,20.4788,10,11,18,14,18,20,20,20,19,16
0,0,2.00017,0.000257173,19.9579,22.3318,26.9228,30.2571,32.9625,34.8722,33.5009,36.6185,49.9855,45.9656,16,24,30,34,24,44,26,36,47,37
0,0,2.00008,0.000336451,27.1071,31.4006,40.102,46.7201,52.259,56.2551,53.3786,59.9686,90.1007,80.7408,25,40,44,52,68,65,54,41,103,86
0,0,1.99998,0.000107359,11.1865,11.7239,12.6756,13.3087,13.7931,14.1212,13.8867,14.4122,16.4115,15.847,18,16,11,13,23,13,11,16,17,24
0,0,1.99997,0.000262269,20.3507,22.822,27.616,31.108,33.947,35.9539,34.5126,37.7909,51.905,47.6516,21,23,25,23,38,43,30,30,49,49
0,0,2.00001,0.000182861,14.9754,16.2212,18.5275,20.1313,21.3952,22.2694,21.6431,23.0567,28.7667,27.102,13,17,19,21,14,16,20,29,27,36
