# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 09:38:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/_k1qqvlj.json
# init = 2 (Default)
# random
#   seed = 47453
# output
#   file = /home/lab5/output/code1-20230416093816_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
0,0,2.0001,0.000165172,13.9874,15.0343,16.9525,18.2726,19.3058,20.017,19.5078,20.6551,25.2247,23.9023,12,14,15,27,17,30,23,14,27,18
0,0,1.9999,0.000105059,11.0867,11.6075,12.5288,13.1409,13.6087,13.9255,13.6991,14.2062,16.1319,15.5888,12,8,11,17,17,14,9,14,15,19
0,0,1.99999,0.000196598,15.7911,17.2078,19.8516,21.705,23.1735,24.193,23.4623,25.1138,31.8584,29.8807,16,20,25,14,23,30,29,26,40,28
0,0,2.00009,0.000165596,14.0103,15.0617,16.9886,18.3151,19.3534,20.0681,19.5564,20.7096,25.3041,23.9743,14,9,13,23,21,12,19,22,19,23
0,0,2.00017,0.000161471,13.7898,14.798,16.6412,17.9069,18.8961,19.5763,19.0893,20.1862,24.5418,23.2833,20,10,15,25,22,19,19,15,28,17
0,0,1.99996,0.00012226,11.8491,12.4993,13.6612,14.4409,15.041,15.4491,15.1573,15.8122,18.3333,17.617,14,15,13,23,13,17,17,15,21,16
0,0,2,0.000278659,21.6816,24.4893,29.9887,34.0331,37.3423,39.6921,38.0036,41.8503,58.6317,53.5402,19,31,27,41,53,46,40,45,68,75
0,0,2.00009,0.000169906,14.2455,15.3434,17.3607,18.7528,19.8444,20.5968,20.058,21.2725,26.1279,24.72,17,14,15,18,19,21,22,20,19,21
0,0,2.00014,7.92925e-05,10.0387,10.3926,11.0093,11.4129,11.7182,11.9235,11.7769,12.1045,13.3234,12.9834,13,14,11,9,8,7,8,11,7,15
0,0,2.00006,0.00016227,13.8309,14.8473,16.7063,17.9836,18.9821,19.6688,19.1771,20.2846,24.6854,23.4134,13,13,16,10,13,20,9,21,29,33
0,0,2.00012,7.6609e-05,9.93499,10.2732,10.8616,11.246,11.5366,11.7318,11.5924,11.9038,13.06,12.7379,13,9,10,8,12,13,9,4,11,10
0,0,2.0001,0.000336972,27.1622,31.4716,40.2079,46.8545,52.4185,56.4331,53.5432,60.1644,90.4518,81.0418,32,25,44,52,51,52,66,69,91,79
0,0,2.00002,0.00029479,23.0761,26.2488,32.5225,37.1799,41.0148,43.75,41.7836,46.2703,66.1018,60.045,20,28,40,35,31,38,42,43,65,58
0,0,2.00021,0.000218882,17.2144,18.9423,22.2096,24.53,26.3848,27.6803,26.7511,28.8557,37.6057,35.0159,12,16,20,24,18,40,18,32,33,29
0,0,2.00015,0.000319777,25.4178,29.2299,36.88,42.6424,47.4338,50.8747,48.3991,54.0615,79.6031,71.7226,35,42,35,45,41,55,48,56,70,63
0,0,1.99986,0.000268911,20.8774,23.4807,28.5506,32.2579,35.2798,37.4199,35.8826,39.3815,54.526,49.9495,25,23,27,27,42,32,26,48,57,54
0,0,1.99991,7.84563e-05,10.004,10.353,10.9606,11.3581,11.6587,11.8608,11.7165,12.0389,13.2378,12.9035,4,13,10,11,14,15,6,7,19,10
0,0,1.9999,0.000192412,15.5365,16.8993,19.4366,21.2109,22.6144,23.5877,22.8902,24.466,30.8798,29.0023,17,16,24,24,19,32,30,19,28,19
0,0,1.99999,4.22555e-05,8.69916,8.86129,9.13773,9.31472,9.44671,9.53454,9.47189,9.61139,10.1156,9.97721,5,8,5,8,12,11,11,8,6,7
0,0,2.00019,3.4548e-05,8.4456,8.57408,8.79215,8.93114,9.03448,9.1031,9.05417,9.16305,9.55421,9.44721,12,6,7,7,7,3,8,8,14,7
0,0,2.00001,9.39928e-05,10.6239,11.0694,11.8522,12.3689,12.7622,13.0276,12.838,13.2624,14.8598,14.4114,6,12,10,15,14,18,16,18,16,11
0,0,1.99983,0.0001373,12.5563,13.3327,14.7323,15.6798,16.4134,16.9144,16.556,17.3614,20.4992,19.6019,9,10,12,16,10,21,10,14,16,15
0,0,2.00001,0.000223362,17.5115,19.307,22.711,25.1349,27.0757,28.433,27.4594,29.6657,38.8714,36.1415,17,24,18,22,22,38,17,34,39,40
0,0,1.99995,0.000213302,16.8429,18.4884,21.5897,23.785,25.5358,26.757,25.8813,27.8637,36.0684,33.6456,16,19,23,23,28,23,24,24,24,33
0,0,1.99993,0.000252953,19.6306,21.925,26.3515,29.5584,32.1561,33.9877,32.6726,35.661,48.4306,44.5971,16,23,27,35,32,35,43,29,58,44
0,0,1.99995,0.000269219,20.9041,23.5139,28.5973,32.3153,35.3461,37.4928,35.9507,39.4605,54.6558,50.0633,20,21,27,30,32,42,28,36,62,48
0,0,2.00006,0.000132632,12.3346,13.0707,14.3938,15.2871,15.9774,16.4483,16.1115,16.8681,19.8045,18.9664,9,14,19,24,20,12,19,20,21,19
0,0,1.99995,0.000291784,22.8081,25.9099,32.0325,36.5697,40.3014,42.9607,41.049,45.4097,64.6368,58.7718,17,26,26,45,36,36,38,42,58,68
0,0,2.00008,0.000236,18.389,20.3867,24.2025,26.9396,29.1422,30.688,29.5787,32.0953,42.7031,39.5409,22,13,27,29,32,21,28,43,40,41
0,0,1.99994,3.48504e-05,8.45336,8.58308,8.80332,8.94372,9.04812,9.11744,9.068,9.17801,9.57331,9.46516,7,7,9,8,11,5,9,12,12,5
0,0,1.99996,0.000210662,16.6722,18.2799,21.3052,23.4435,25.1471,26.3344,25.483,27.4098,35.3678,33.0204,18,23,25,22,26,14,22,23,29,28
0,0,2.00005,0.000389412,33.26,39.43,52.3332,62.4536,71.1007,77.4304,72.8666,83.3766,133.561,117.638,45,43,54,59,65,72,78,92,145,108
0,0,1.99997,0.000145332,12.9538,13.8032,15.3414,16.3878,17.2004,17.7566,17.3586,18.2538,21.7633,20.7562,7,18,18,15,15,13,18,19,23,20
0,0,2.00004,0.00012189,11.8331,12.4805,13.6369,14.4128,15.0098,15.4159,15.1255,15.7771,18.2843,17.572,10,11,12,13,16,16,13,13,18,20
0,0,2.00018,0.000221897,17.4156,19.189,22.5483,24.9382,26.8507,28.1877,27.2287,29.4015,38.4571,35.7734,13,22,18,25,33,25,23,35,34,35
0,0,1.9999,0.000189355,15.354,16.6786,19.1401,20.8584,22.216,23.1566,22.4826,24.0049,30.186,28.3789,17,17,25,14,18,30,14,18,34,31
0,0,1.99998,0.00027203,21.1329,23.8005,29.0051,32.8179,35.9295,38.1351,36.5506,40.1579,55.8113,51.0749,19,23,21,43,36,44,39,45,53,48
0,0,1.99992,0.000207557,16.4728,18.0368,20.9745,23.047,24.6963,25.8448,25.0214,26.8844,34.5597,32.2986,17,22,21,19,21,29,15,27,32,32
0,0,2.00006,0.000217325,17.1087,18.8132,22.0333,24.3181,26.1432,27.4175,26.5036,28.5734,37.1676,34.6255,11,18,20,22,30,37,25,32,30,33
0,0,2.00002,0.000190616,15.4309,16.7713,19.2642,21.0056,22.3821,23.3363,22.6525,24.1969,30.4739,28.6379,11,17,21,19,25,32,23,30,32,21
0,0,2.0001,0.00016508,13.9825,15.0285,16.9448,18.2635,19.2956,20.006,19.4973,20.6434,25.2075,23.8868,10,20,10,15,16,24,20,18,38,24
0,0,1.99989,0.000258802,20.0782,22.4824,27.1366,30.5199,33.2668,35.2067,33.8136,36.9812,50.5801,46.4878,20,31,25,34,34,31,26,44,45,40
0,0,1.99995,0.000168345,14.1579,15.2387,17.2226,18.5906,19.6625,20.4009,19.8721,21.064,25.823,24.444,15,12,13,14,21,18,17,23,27,24
0,0,2,0.00023717,18.4707,20.4878,24.3431,27.1106,29.3386,30.9027,29.7802,32.3271,43.0724,39.8676,13,18,25,28,40,22,30,25,40,33
0,0,2.00009,0.000232779,18.1617,20.1064,23.8139,26.4684,28.6017,30.0976,29.0242,31.4586,41.6931,38.6462,20,18,24,29,22,40,35,27,38,50
0,0,1.99998,0.000235373,18.3425,20.3297,24.1238,26.8444,29.0331,30.5689,29.4668,31.967,42.5001,39.361,21,22,21,28,29,33,37,34,38,51
0,0,2.00008,0.000239656,18.6504,20.7096,24.6513,27.4848,29.7681,31.3722,30.221,32.8338,43.8792,40.5815,14,16,23,26,35,35,27,33,51,34
0,0,1.99997,0.000121807,11.8286,12.4752,13.6304,14.4054,15.0017,15.4072,15.1172,15.768,18.272,17.5606,8,11,18,10,15,13,11,13,20,16
0,0,2.00004,0.000125577,12.0029,12.68,13.8921,14.7071,15.3352,15.7628,15.457,16.1434,18.7925,18.0387,9,13,13,16,13,18,16,9,21,20
0,0,2.00011,0.000261158,20.2663,22.7164,27.466,30.9235,33.7332,35.7187,34.2928,37.5358,51.4853,47.2834,22,36,22,27,34,40,36,41,55,67
0,0,2.00008,0.000211817,16.7489,18.3732,21.432,23.5953,25.3197,26.5219,25.6599,27.6111,35.6773,33.2969,18,20,26,24,27,26,26,22,35,30
0,0,2.00001,0.000222203,17.4332,19.211,22.5791,24.9757,26.8938,28.2349,27.273,29.4525,38.5379,35.845,19,22,25,23,24,26,31,29,34,32
0,0,1.99995,7.25916e-05,9.78031,10.0955,10.6426,10.9992,11.2683,11.4489,11.32,11.6079,12.6736,12.3772,7,5,6,9,11,12,8,12,14,17
0,0,2.00009,3.68666e-05,8.52073,8.65911,8.89433,9.04445,9.15617,9.2304,9.17746,9.29528,9.71932,9.60321,7,9,15,2,10,11,8,11,14,12
0,0,2.00011,0.000114668,11.5083,12.0997,13.1516,13.8544,14.3937,14.7597,14.498,15.0848,17.3299,16.6941,8,18,16,16,11,11,21,12,27,24
0,0,2.00005,0.000197211,15.8295,17.2542,19.9141,21.7793,23.2576,24.2841,23.5484,25.2113,32.0058,30.0128,12,13,22,24,25,32,31,27,37,36
0,0,2.0001,0.000155144,13.456,14.3999,16.1192,17.2955,18.2125,18.842,18.3914,19.4057,23.4129,22.2582,8,13,13,20,19,27,21,17,16,24
0,0,1.99976,0.000151746,13.276,14.1862,15.8408,16.9706,17.8502,18.4533,18.0216,18.9931,22.8212,21.7197,17,12,17,15,17,22,25,16,23,18
0,0,1.99989,0.000212759,16.8066,18.4442,21.5295,23.7128,25.4538,26.6679,25.7973,27.768,35.921,33.514,19,22,22,28,28,34,26,25,30,31
0,0,2,0.000295705,23.1571,26.3515,32.6715,37.3657,41.2323,43.9908,42.0076,46.5332,66.551,60.435,17,27,34,39,44,41,43,51,56,49
0,0,2.00003,0.000270121,20.9787,23.6072,28.7296,32.478,35.5349,37.7004,36.1448,39.6858,55.0279,50.3894,14,20,28,34,45,51,37,41,54,54
0,0,2.00009,0.000209017,16.5689,18.1536,21.1327,23.2363,24.9112,26.078,25.2414,27.1345,34.943,32.6413,8,22,18,21,25,31,18,27,40,37
0,0,1.99999,0.000234171,18.2577,20.225,23.9786,26.6683,28.8311,30.3483,29.2596,31.729,42.1224,39.0264,24,18,25,29,26,43,40,33,44,52
0,0,2.00009,0.000241758,18.8027,20.8979,24.9134,27.8035,30.1344,31.7729,30.5969,33.2664,44.5706,41.1927,20,17,19,39,34,32,33,29,40,30
0,0,1.99995,0.000203765,16.2338,17.7456,20.5791,22.5737,24.1585,25.261,24.4707,26.2582,33.6002,31.4408,13,20,23,24,20,31,30,23,33,34
0,0,2.00027,0.000172072,14.3678,15.4898,17.554,18.9803,20.0996,20.8715,20.3187,21.5652,26.5568,25.1081,11,10,16,18,15,22,15,13,27,14
0,0,2.00012,0.000364465,30.2061,35.4213,46.1677,54.4752,61.5047,66.6151,62.9332,71.3915,110.961,98.5305,30,42,39,51,56,64,61,77,113,90
0,0,1.99995,0.000111644,11.3728,11.9415,12.9511,13.6245,14.1405,14.4905,14.2404,14.8012,16.942,16.3365,6,13,15,17,22,14,12,19,20,19
0,0,2,0.000166081,14.0352,15.0917,17.0285,18.3621,19.4062,20.125,19.6103,20.7702,25.3931,24.0548,12,12,9,23,24,18,24,14,24,18
0,0,1.99993,0.000243638,18.9368,21.0642,25.146,28.0871,30.4608,32.1303,30.932,33.6526,45.1907,41.7402,13,15,21,33,46,33,31,29,47,40
0,0,1.99996,0.000155681,13.4821,14.4312,16.1605,17.3441,18.2669,18.9005,18.447,19.4679,23.5033,22.3402,15,16,16,20,15,19,15,19,28,25
0,0,2.00013,0.000372272,31.1313,36.6311,48.0163,56.8577,64.3617,69.8287,65.889,74.9467,117.593,104.154,33,26,32,56,68,75,61,84,106,105
0,0,1.99974,8.65637e-05,10.3205,10.7184,11.4146,11.8721,12.2193,12.4532,12.2861,12.6597,14.0576,13.6664,5,12,12,7,14,9,18,14,15,10
0,0,1.99991,8.70371e-05,10.3411,10.742,11.4437,11.905,12.2551,12.4909,12.3224,12.6992,14.1096,13.7148,15,10,13,18,11,8,17,12,9,9
0,0,2.00001,0.000203124,16.1946,17.6978,20.5141,22.4958,24.0701,25.165,24.3801,26.1552,33.4425,31.2997,15,19,20,25,21,27,28,27,29,26
0,0,1.99988,0.000245411,19.066,21.2244,25.3699,28.36,30.775,32.4742,31.2545,34.0243,45.788,42.2675,20,22,22,33,31,34,26,37,45,40
0,0,1.99973,0.000299835,23.5232,26.8165,33.3479,38.2109,42.223,45.0886,43.0282,47.7318,68.6072,62.2185,21,19,39,38,41,48,49,45,67,56
0,0,2.00007,0.000197171,15.8274,17.2516,19.9105,21.775,23.2527,24.2787,23.5433,25.2055,31.9969,30.0049,17,19,25,25,17,21,21,27,40,33
0,0,1.99996,0.000197179,15.8262,17.2504,19.9092,21.7737,23.2514,24.2774,23.542,25.2042,31.9956,30.0036,12,11,22,18,25,31,26,19,27,32
0,0,1.99983,0.000165493,14.0009,15.051,16.9753,18.2998,19.3366,20.0503,19.5393,20.6908,25.278,23.9503,12,13,9,17,12,14,23,20,26,27
0,0,2.00004,0.00020558,16.3496,17.8864,20.7697,22.8016,24.4172,25.5416,24.7355,26.559,34.0599,31.8521,17,17,21,25,15,26,24,25,44,30
0,0,1.99998,0.000267123,20.7362,23.3037,28.2986,31.9472,34.9192,37.0229,35.5118,38.9505,53.8127,49.3248,24,23,25,30,35,41,34,41,46,54
0,0,2.00005,9.40839e-05,10.628,11.0741,11.858,12.3755,12.7694,13.0352,12.8453,13.2703,14.8704,14.4212,12,8,11,6,16,16,12,9,15,10
0,0,1.99984,0.000243547,18.9284,21.054,25.1322,28.0705,30.442,32.1097,30.9126,33.6305,45.1561,41.7095,25,17,34,21,20,36,30,33,41,40
0,0,1.99997,0.000158576,13.6338,14.6121,16.3976,17.6216,18.5772,19.2336,18.7637,19.822,24.0147,22.8048,19,10,15,12,24,28,26,13,22,31
0,0,1.99981,0.000233789,18.2277,20.1883,23.9285,26.6079,28.7622,30.2731,29.1889,31.6482,41.9956,38.9138,23,16,21,22,34,31,31,30,29,39
0,0,2.00002,9.12504e-06,7.65434,7.68493,7.73608,7.76819,7.79183,7.80742,7.79632,7.82097,7.9078,7.88431,9,10,6,11,8,7,9,7,7,12
0,0,1.99992,0.000100541,10.895,11.3844,12.2477,12.8197,13.2561,13.5512,13.3404,13.8126,15.5994,15.0964,9,11,16,15,7,6,10,17,11,15
0,0,1.99984,0.000207109,16.4431,18.0007,20.9257,22.9888,24.6302,25.7731,24.9537,26.8075,34.4423,32.1936,11,17,12,23,23,28,23,30,34,25
0,0,1.99985,9.11827e-05,10.5075,10.9347,11.6841,12.1779,12.5534,12.8066,12.6257,13.0304,14.5503,14.1242,11,15,18,14,15,24,13,20,15,9
0,0,1.99998,0.000142025,12.7895,13.6084,15.0886,16.0936,16.873,17.4061,17.0247,17.8822,21.2351,20.2743,16,17,7,15,22,21,21,27,24,29
0,0,2.00014,0.000224216,17.5716,19.3805,22.8116,25.256,27.2139,28.5835,27.601,29.8275,39.1239,36.3661,15,29,23,23,37,26,27,39,33,27
0,0,2.00007,0.000190168,15.405,16.74,19.2219,20.9552,22.3251,23.2745,22.5942,24.1309,30.3743,28.5484,19,20,16,26,18,24,19,22,37,23
0,0,1.99987,0.000250535,19.4469,21.697,26.0316,29.1675,31.7052,33.4934,32.2096,35.1263,47.565,43.8346,15,22,19,34,34,34,28,39,49,45
0,0,1.99995,0.000236817,18.4446,20.4557,24.2988,27.0569,29.277,30.8355,29.7171,32.2546,42.9574,39.7658,19,16,33,22,19,28,25,28,41,34
0,0,2,0.000309967,24.4688,28.0182,35.1,40.4038,44.7971,47.9437,45.6805,50.852,73.9937,66.8821,20,28,22,37,43,39,50,46,87,69
0,0,2.00019,0.000176894,14.6366,15.8129,17.9831,19.4869,20.6692,21.4857,20.9009,22.2201,27.5234,25.9811,11,18,21,22,23,22,18,23,28,26
0,0,2.00009,9.08049e-05,10.4947,10.9195,11.6647,12.1556,12.5288,12.7804,12.6006,13.0028,14.5129,14.0896,14,13,10,13,7,14,11,9,14,14
0,0,1.99992,0.000150603,13.2196,14.1189,15.7525,16.8673,17.7348,18.3294,17.9038,18.8615,22.6317,21.5474,14,15,13,14,13,19,11,16,18,22
0,0,1.99985,0.000147156,13.0438,13.9102,15.4809,16.5505,17.3817,17.951,17.5436,18.46,22.0577,21.0245,13,18,22,12,23,13,18,16,21,25
0,0,2.00004,-2.0001e-05,6.83989,6.78037,6.68249,6.62209,6.57813,6.54938,6.56984,6.52453,6.36853,6.41019,9,2,9,6,5,3,9,11,2,6
0,0,1.99999,0.000204686,16.2923,17.8167,20.6754,22.6888,24.2892,25.4028,24.6045,26.4102,33.8325,31.6486,24,28,18,29,25,24,18,23,37,33
0,0,2.00008,0.000150851,13.2344,14.1362,15.7747,16.8929,17.7632,18.3598,17.9328,18.8937,22.6771,21.5889,9,16,18,10,16,22,10,22,23,13
0,0,2.00004,0.000192794,15.5615,16.9294,19.4766,21.2582,22.6677,23.6453,22.9447,24.5275,30.9718,29.0851,18,21,23,22,20,28,28,27,32,27
0,0,1.99997,0.00015295,13.3406,14.2627,15.9402,17.0864,17.9792,18.5916,18.1533,19.1398,23.031,21.9108,12,10,15,20,13,15,15,20,24,22
0,0,2.00001,0.000176544,14.6143,15.7864,17.9484,19.4462,20.6237,21.4366,20.8543,22.1679,27.4472,25.9121,18,17,16,13,19,28,22,25,33,26
0,0,2.00008,0.00012834,12.1321,12.832,14.0869,14.9321,15.5841,16.0283,15.7106,16.4239,19.1831,18.3971,9,10,15,12,13,14,9,19,15,20
0,0,1.99999,0.000175272,14.5423,15.6999,17.8335,19.3106,20.4712,21.2722,20.6985,21.9926,27.1882,25.6783,11,10,13,19,18,23,18,22,27,30
0,0,1.99994,0.000165785,14.0183,15.0716,17.0021,18.3312,19.3717,20.0879,19.5751,20.7307,25.3358,24.0028,13,15,19,17,17,15,27,21,31,36
0,0,2.00006,0.00017509,14.5332,15.6888,17.8185,19.2928,20.4511,21.2505,20.6779,21.9693,27.1535,25.647,19,13,16,17,13,24,18,22,20,31
0,0,2.00002,0.000256171,19.8779,22.2325,26.7836,30.087,32.7662,34.657,33.2993,36.3856,49.6074,45.6328,20,28,21,23,28,26,41,36,48,50
0,0,2.00005,0.000202284,16.1429,17.6348,20.4286,22.3936,23.954,25.039,24.2612,26.0201,33.236,31.115,18,18,14,29,15,28,20,17,29,35
0,0,1.99999,0.000238991,18.601,20.6487,24.5669,27.3824,29.6507,31.2439,30.1005,32.6953,43.6591,40.3867,20,22,22,27,28,31,31,24,38,30
0,0,2.00011,0.000288474,22.5219,25.5478,31.5089,35.918,39.5395,42.118,40.2646,44.4909,63.0759,57.4145,27,30,32,37,45,33,47,53,65,56
0,0,1.99992,0.000148772,13.1264,14.0081,15.6082,16.6988,17.5469,18.1281,17.7122,18.6478,22.3258,21.2688,14,19,17,12,19,13,22,17,24,28
0,0,2,0.000294047,23.0095,26.1646,32.4007,37.0281,40.8373,43.5536,41.6008,46.0561,65.7367,59.7278,27,28,35,38,39,35,48,40,65,78
0,0,1.99986,0.000249603,19.3768,21.61,25.9097,29.0186,31.5336,33.3053,32.0334,34.9229,47.2363,43.5448,26,15,30,34,29,48,35,30,46,39
0,0,2.00017,0.000158646,13.6402,14.6194,16.4066,17.6319,18.5884,19.2456,18.7751,19.8345,24.032,22.8207,9,18,14,24,19,16,23,21,30,21
0,0,1.99999,0.000151571,13.27,14.1787,15.8304,16.9581,17.836,18.438,18.0071,18.9767,22.7966,21.6976,8,20,14,17,22,17,14,19,23,19
