# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,0.000170311,2.49995,2.50106,2.50118,2.50113,2.49973,2.49967,2.49914,2.50023,2.50022,2.4996,23.5202,25.3657,28.7124,31.019,32.7831,34.0268,33.1173,35.1659,43.2131,40.8535,20,26,28,29,34,41,32,35,44,29
0,0,1.75309e-05,2.50026,2.49973,2.49991,2.50136,2.49876,2.50122,2.50013,2.50059,2.49992,2.50037,13.0395,13.1328,13.3036,13.4293,13.4729,13.5581,13.5064,13.5947,13.8769,13.8041,7,14,10,11,11,13,17,15,13,8
0,0,6.48302e-05,2.49944,2.50279,2.49941,2.49966,2.49691,2.50109,2.50128,2.50156,2.49903,2.50128,15.6408,16.1441,16.8662,17.3744,17.7047,18.0331,17.855,18.2652,19.7059,19.3371,11,21,10,20,18,16,23,23,21,21
0,0,0.000151004,2.49988,2.50094,2.49931,2.50111,2.50056,2.50112,2.49949,2.49992,2.49972,2.50034,21.8284,23.3422,26.0082,27.9038,29.3266,30.3297,29.5753,31.175,37.4173,35.6419,21,21,22,27,36,22,29,26,37,34
0,0,6.3214e-05,2.49917,2.49956,2.4989,2.50023,2.49921,2.49909,2.49958,2.4992,2.50061,2.49974,15.5392,15.9807,16.7211,17.2309,17.5795,17.8224,17.6562,18.0399,19.5012,19.0869,16,17,15,12,16,17,15,17,18,14
0,0,0.000175947,2.50014,2.49975,2.50112,2.49833,2.50032,2.4996,2.5017,2.50052,2.49791,2.50124,24.0426,25.9538,29.5358,31.9029,33.8955,35.2016,34.3205,36.4316,44.9579,42.5933,23,23,20,28,46,37,36,33,45,53
0,0,5.88757e-05,2.50061,2.50168,2.49925,2.50079,2.49823,2.49977,2.49974,2.50028,2.50044,2.50067,15.303,15.7187,16.3663,16.8354,17.1248,17.3738,17.2144,17.5783,18.8792,18.5245,22,20,21,11,22,21,17,20,10,15
0,0,5.92246e-05,2.5001,2.49795,2.50141,2.49917,2.49896,2.50004,2.50047,2.50149,2.49998,2.49978,15.3157,15.6836,16.4303,16.8404,17.1722,17.4151,17.2625,17.6378,18.9196,18.5541,22,17,12,20,14,21,20,21,19,19
0,0,0.000197738,2.49935,2.49981,2.50027,2.49883,2.49962,2.50044,2.4995,2.49867,2.4995,2.50003,26.1334,28.5052,32.9273,35.968,38.4464,40.1808,38.9238,41.6452,52.9466,49.6673,23,31,41,39,38,41,45,33,46,47
0,0,9.54347e-05,2.49941,2.49943,2.5004,2.5011,2.50004,2.49943,2.50123,2.499,2.49963,2.49929,17.6031,18.3532,19.6908,20.5772,21.2191,21.654,21.3723,22.0407,24.7541,23.9878,20,17,19,32,19,19,17,23,32,33
0,0,8.86365e-05,2.49985,2.50147,2.49916,2.50003,2.50126,2.50005,2.49993,2.49974,2.50028,2.49961,17.1544,17.8608,19.0055,19.8033,20.4215,20.7968,20.5086,21.1433,23.5497,22.8637,21,22,17,23,20,17,23,14,17,24
0,0,0.000101097,2.50069,2.50117,2.50019,2.49979,2.49873,2.50117,2.50124,2.50058,2.49904,2.49873,18.0154,18.8383,20.2551,21.1979,21.9004,22.4454,22.0958,22.8673,25.803,24.9589,21,22,22,18,20,20,25,22,23,26
0,0,0.000109402,2.49999,2.49874,2.49946,2.49948,2.49898,2.49845,2.49958,2.50212,2.50064,2.49817,18.5898,19.4758,21.1031,22.1783,22.9895,23.5347,23.1625,24.1172,27.4899,26.4614,16,22,23,22,22,30,20,26,28,27
0,0,7.56676e-06,2.49835,2.49864,2.49941,2.49852,2.50063,2.50031,2.50087,2.50111,2.50053,2.49798,12.5232,12.5683,12.6473,12.6796,12.7384,12.7555,12.7475,12.7841,12.8941,12.8297,18,20,4,15,18,13,14,17,10,14
0,0,7.86013e-05,2.49943,2.50059,2.49997,2.49983,2.49949,2.49827,2.50005,2.49969,2.49977,2.49888,16.4952,17.0915,18.0853,18.7397,19.2302,19.5401,19.3365,19.8623,21.8458,21.2744,16,21,14,20,25,15,16,20,25,19
0,0,2.71158e-05,2.4993,2.50004,2.50088,2.49972,2.49856,2.4993,2.50167,2.50049,2.49852,2.50075,13.5183,13.6896,13.9739,14.1305,14.2422,14.3377,14.3111,14.4288,14.8807,14.7828,10,15,18,13,18,18,13,26,17,17
0,0,9.66956e-05,2.50201,2.49964,2.49977,2.49963,2.50049,2.50066,2.49978,2.50168,2.49877,2.50041,17.735,18.4568,19.8036,20.6893,21.3848,21.8462,21.5002,22.2739,24.9659,24.2309,16,19,18,19,30,26,21,27,26,20
0,0,9.04124e-05,2.49882,2.50125,2.49966,2.50019,2.50011,2.50054,2.49992,2.501,2.49814,2.49971,17.2546,17.9938,19.1856,20.0001,20.6098,21.031,20.7237,21.4052,23.8117,23.1564,18,17,23,18,19,17,24,28,24,25
0,0,0.000181185,2.50052,2.5001,2.50171,2.49854,2.49916,2.50192,2.499,2.50064,2.50154,2.4999,24.5432,26.5544,30.342,32.8391,34.9031,36.4161,35.2981,37.6434,46.9129,44.1495,26,17,23,33,30,37,36,35,53,38
0,0,9.05043e-05,2.49938,2.50056,2.49887,2.50143,2.49731,2.50169,2.50137,2.50055,2.50047,2.49913,17.2704,17.9884,19.1794,20.035,20.5633,21.0669,20.7649,21.408,23.8834,23.1582,12,18,18,22,17,20,25,26,27,19
0,0,9.23702e-05,2.50003,2.49929,2.50035,2.50132,2.50048,2.5017,2.49923,2.49948,2.50107,2.50116,17.4066,18.1102,19.3887,20.2389,20.8535,21.3056,20.949,21.6347,24.2317,23.5149,21,16,9,16,13,27,22,18,27,22
0,0,9.83815e-05,2.49827,2.50057,2.49992,2.49979,2.49984,2.49983,2.49875,2.5016,2.50066,2.49768,17.7842,18.6083,19.9751,20.8847,21.5814,22.0512,21.6919,22.5071,25.3285,24.4561,16,20,14,27,16,28,23,16,21,32
0,0,6.97943e-05,2.50126,2.49959,2.50207,2.50041,2.49982,2.49901,2.50058,2.49992,2.49974,2.49904,15.9725,16.4398,17.3385,17.867,18.2762,18.5427,18.3708,18.8075,20.461,19.9867,16,14,10,17,16,25,23,11,20,18
0,0,0.000185504,2.50036,2.49911,2.50045,2.50233,2.50112,2.49927,2.49974,2.49993,2.50026,2.49948,24.9522,27.0255,30.9688,33.7533,35.8607,37.2784,36.2321,38.6412,48.3814,45.5065,32,30,31,20,33,42,35,36,44,44
0,0,1.36853e-05,2.49966,2.49993,2.49884,2.50088,2.49893,2.50083,2.49992,2.49944,2.50018,2.49957,12.8395,12.92,13.035,13.143,13.1773,13.242,13.2018,13.258,13.4894,13.4211,10,17,9,10,16,15,9,12,11,11
0,0,0.00012985,2.49836,2.50077,2.5001,2.50031,2.50066,2.50158,2.49989,2.49719,2.5006,2.49821,20.0849,21.309,23.4029,24.8292,25.9354,26.708,26.1284,27.2553,32.0013,30.6017,18,18,25,27,28,22,18,21,40,23
0,0,7.04704e-05,2.50187,2.49867,2.50063,2.49893,2.49865,2.50003,2.50005,2.49958,2.49803,2.499,16.0241,16.4725,17.3724,17.9068,18.3268,18.6375,18.4341,18.8803,20.529,20.0823,24,23,11,14,25,21,21,18,12,23
0,0,6.93499e-05,2.50019,2.49805,2.49983,2.49952,2.50069,2.50064,2.50122,2.50027,2.50014,2.50068,15.9282,16.3832,17.2611,17.8075,18.245,18.5232,18.3346,18.762,20.4017,19.9564,18,18,22,21,17,24,19,20,24,19
0,0,0.000112975,2.50138,2.50201,2.50015,2.50135,2.50044,2.49983,2.49987,2.49935,2.50058,2.49952,18.8744,19.8421,21.5005,22.6593,23.5065,24.0807,23.661,24.5914,28.2282,27.1788,17,20,19,25,21,26,17,32,29,27
0,0,4.15576e-05,2.49893,2.49974,2.50159,2.50005,2.49992,2.49753,2.49928,2.49935,2.49848,2.50039,14.2886,14.5623,15.0368,15.2995,15.5107,15.6153,15.5416,15.7677,16.5664,16.3747,19,12,4,11,12,15,22,17,18,18
0,0,0.000113211,2.49992,2.5005,2.50162,2.49984,2.49897,2.50018,2.50012,2.50084,2.49793,2.50165,18.864,19.8322,21.5576,22.6542,23.5041,24.1232,23.6996,24.6642,28.2029,27.2823,22,20,21,18,24,16,28,29,23,31
0,0,5.63595e-05,2.49932,2.49951,2.49967,2.49995,2.49956,2.49962,2.50048,2.50049,2.50082,2.50003,15.1353,15.5157,16.1673,16.5909,16.8987,17.1095,16.9744,17.3089,18.5364,18.1846,11,13,14,21,13,14,21,17,20,18
0,0,0.000142264,2.50117,2.49975,2.50124,2.49932,2.49943,2.50154,2.50077,2.50085,2.50042,2.49956,21.1309,22.4543,24.9383,26.5509,27.8422,28.7839,28.1306,29.5521,35.0883,33.4695,22,17,40,22,29,25,30,26,40,29
0,0,4.55992e-05,2.50066,2.50094,2.50129,2.49822,2.50156,2.49918,2.50051,2.49963,2.49983,2.50023,14.5386,14.8354,15.3408,15.6138,15.9057,16.0271,15.9346,16.1738,17.0947,16.8492,12,17,16,9,12,22,17,22,18,10
0,0,9.94747e-05,2.4998,2.49967,2.50146,2.49904,2.49867,2.49924,2.50053,2.5001,2.50014,2.50003,17.8869,18.6793,20.1161,20.9945,21.6936,22.1841,21.8705,22.6267,25.5217,24.7047,24,15,19,15,15,20,19,22,17,20
0,0,7.36647e-05,2.50048,2.50074,2.49997,2.50032,2.50017,2.50283,2.50011,2.50007,2.50112,2.5018,16.2006,16.7349,17.642,18.2483,18.6987,19.0534,18.7845,19.2688,21.0872,20.6009,21,14,14,18,23,20,23,15,17,20
0,0,0.000132514,2.50049,2.50005,2.49965,2.49896,2.50018,2.50022,2.49947,2.50023,2.50223,2.50045,20.336,21.5389,23.7077,25.1603,26.3275,27.1038,26.5294,27.7953,32.6944,31.2565,27,11,19,26,37,24,26,21,33,24
0,0,0.00012447,2.5009,2.50022,2.50124,2.49971,2.49936,2.49751,2.5015,2.50113,2.49995,2.49995,19.7218,20.8101,22.8042,24.0931,25.104,25.75,25.3559,26.4619,30.7269,29.5049,23,15,23,29,26,24,18,23,27,31
0,0,-7.71925e-05,2.50184,2.50064,2.50055,2.50053,2.49988,2.49866,2.49889,2.50013,2.49895,2.5,9.05798,8.74705,8.26887,7.98397,7.77634,7.63666,7.73094,7.53653,6.8564,7.03849,10,13,7,4,2,6,10,13,6,3
0,0,0.000134827,2.50109,2.49921,2.49936,2.50075,2.49993,2.49992,2.50008,2.5014,2.49964,2.49934,20.5309,21.7359,23.978,25.527,26.6774,27.4766,26.9091,28.2313,33.1756,31.7394,15,17,14,28,30,37,28,26,24,31
0,0,0.000121777,2.50084,2.49965,2.50166,2.5018,2.50118,2.5017,2.5011,2.50208,2.49991,2.49989,19.5166,20.5587,22.5072,23.7897,24.7589,25.4414,24.9478,26.0467,30.1166,28.9439,23,26,19,30,21,28,24,13,23,27
0,0,5.12922e-05,2.50031,2.50252,2.50162,2.49841,2.49933,2.50218,2.4993,2.501,2.50049,2.50199,14.8567,15.2272,15.7914,16.1116,16.4043,16.637,16.4569,16.7801,17.8454,17.5759,19,14,24,16,15,22,25,21,20,15
0,0,3.11751e-05,2.49983,2.49998,2.5004,2.49935,2.49747,2.49989,2.49841,2.50009,2.5004,2.49933,13.7392,13.9298,14.2552,14.4431,14.5665,14.7018,14.6089,14.7921,15.3655,15.1938,15,14,16,13,16,14,14,16,17,18
0,0,0.000106718,2.50033,2.5012,2.50062,2.50008,2.5001,2.49984,2.50106,2.50139,2.49886,2.50046,18.4042,19.2996,20.8445,21.8676,22.6589,23.1887,22.8337,23.7005,26.8992,26.0209,19,20,17,16,20,23,25,31,28,24
0,0,6.28788e-05,2.50145,2.49961,2.5005,2.5006,2.50048,2.49856,2.49908,2.49988,2.50101,2.50108,15.5545,15.9585,16.7197,17.2057,17.5675,17.7771,17.6127,18.0145,19.4605,19.0671,11,15,15,25,14,24,21,14,21,21
0,0,9.21727e-05,2.50031,2.49847,2.49946,2.50008,2.50251,2.50157,2.50034,2.49991,2.49993,2.49999,17.3984,18.0801,19.3524,20.1919,20.8719,21.2775,20.9479,21.6173,24.1684,23.4544,22,26,16,15,19,17,17,21,21,32
0,0,3.63804e-05,2.5012,2.50095,2.49975,2.50039,2.49838,2.49921,2.49979,2.49848,2.50146,2.50052,14.0376,14.259,14.6236,14.8766,15.0277,15.1604,15.0834,15.2545,15.9886,15.7852,17,11,16,13,17,14,18,16,23,21
0,0,0.000120783,2.49863,2.49992,2.49985,2.50019,2.49925,2.4989,2.50021,2.49946,2.49883,2.4992,19.3989,20.4768,22.3545,23.6226,24.5691,25.2188,24.7804,25.8186,29.8628,28.7205,21,21,25,27,21,21,25,24,33,30
0,0,6.45947e-06,2.49967,2.49807,2.49944,2.50074,2.5007,2.50055,2.50042,2.50048,2.49962,2.50036,12.4862,12.5014,12.5775,12.6309,12.6575,12.6736,12.6592,12.6883,12.7768,12.7593,11,16,10,8,12,11,7,12,6,9
0,0,0.000153865,2.50013,2.50148,2.5008,2.50141,2.4992,2.49962,2.49892,2.49681,2.5,2.49923,22.0764,23.6438,26.4243,28.3532,29.778,30.8113,30.0598,31.6365,38.2324,36.3336,27,18,23,38,33,28,28,40,48,29
0,0,0.000118325,2.50232,2.50044,2.49923,2.5017,2.49893,2.5005,2.50032,2.50021,2.49891,2.49705,19.2866,20.272,22.0663,23.3416,24.2126,24.8872,24.4276,25.4457,29.3245,28.1624,18,28,29,21,27,24,32,26,41,30
0,0,5.96888e-05,2.50033,2.50029,2.49963,2.49949,2.50206,2.50059,2.50161,2.5011,2.4996,2.49914,15.3468,15.7518,16.4395,16.8887,17.2721,17.4736,17.3294,17.682,18.9777,18.6035,10,26,14,17,22,18,19,19,20,28
0,0,8.92961e-05,2.49912,2.49975,2.50018,2.49932,2.50138,2.4999,2.50049,2.50125,2.5005,2.49742,17.1855,17.8806,19.0882,19.8609,20.5025,20.8765,20.5998,21.2623,23.6706,22.9209,23,20,17,27,20,18,15,18,26,24
0,0,0.000119843,2.49914,2.5009,2.5004,2.49941,2.49877,2.49918,2.49981,2.50035,2.49912,2.4999,19.3384,20.4141,22.2614,23.4828,24.4234,25.0832,24.634,25.6908,29.6634,28.549,10,21,22,21,23,23,24,27,31,25
0,0,6.32665e-05,2.50167,2.50007,2.49805,2.49933,2.50012,2.50226,2.50021,2.49833,2.50017,2.50007,15.5812,15.9924,16.7114,17.2204,17.601,17.8847,17.6727,18.03,19.5004,19.1004,22,25,13,13,14,16,22,15,12,22
0,0,5.29446e-05,2.5007,2.50013,2.49933,2.49934,2.49989,2.50037,2.49889,2.50076,2.50051,2.49964,14.9577,15.2991,15.8866,16.2734,16.5719,16.7732,16.6107,16.9494,18.0663,17.7418,19,6,13,16,16,19,9,12,15,12
0,0,0.000101163,2.49914,2.49935,2.49878,2.49982,2.50077,2.50092,2.49848,2.50165,2.49896,2.5011,17.9922,18.8092,20.2332,21.2063,21.9536,22.4488,22.0435,22.9012,25.8136,25.0297,22,16,26,20,22,29,22,30,27,27
0,0,0.000125121,2.49867,2.5002,2.50129,2.49892,2.50017,2.50116,2.49805,2.4987,2.49979,2.50042,19.7275,20.8681,22.8803,24.1603,25.2197,25.946,25.3654,26.5048,30.8711,29.6558,21,18,27,22,23,18,24,18,27,28
0,0,6.98435e-05,2.50126,2.50109,2.50058,2.49984,2.49988,2.49954,2.49914,2.49996,2.49938,2.50013,15.9756,16.4679,17.3169,17.8616,18.2826,18.5581,18.3496,18.8139,20.4611,20.0154,18,17,18,12,14,18,23,13,20,17
0,0,0.000164676,2.50073,2.49985,2.50007,2.50181,2.49976,2.50103,2.50093,2.50214,2.49918,2.50049,23.0318,24.7286,27.8795,30.0961,31.7275,32.9343,32.0959,34.0191,41.3976,39.2851,36,25,27,20,24,31,25,40,42,39
0,0,0.000183527,2.49882,2.49933,2.49962,2.50071,2.5004,2.50001,2.50031,2.4991,2.4993,2.50004,24.7243,26.8025,30.6369,33.3353,35.4253,36.8637,35.8338,38.1372,47.6294,44.8969,26,32,28,25,46,30,33,35,46,52
0,0,4.04851e-05,2.49938,2.50086,2.50027,2.50012,2.501,2.49981,2.5001,2.4997,2.49921,2.49971,14.2359,14.5116,14.9362,15.211,15.4311,15.5499,15.4566,15.6683,16.4468,16.2394,9,15,12,14,17,28,15,18,12,14
0,0,0.000137383,2.49848,2.49885,2.50116,2.50078,2.50103,2.50012,2.49833,2.49939,2.49751,2.50042,20.6805,21.9683,24.3319,25.8879,27.1067,27.9091,27.2683,28.6264,33.7398,32.356,17,25,25,39,36,38,35,32,31,34
0,0,8.82652e-05,2.49886,2.49831,2.50015,2.50071,2.50092,2.49894,2.49951,2.49993,2.50128,2.50055,17.1128,17.7759,18.9891,19.7764,20.3707,20.7271,20.4554,21.0986,23.5083,22.8248,20,21,14,18,21,24,20,14,33,28
0,0,9.6848e-05,2.5002,2.50029,2.49923,2.50138,2.49912,2.49868,2.49976,2.49949,2.50119,2.49969,17.7134,18.4809,19.808,20.7429,21.3743,21.823,21.5189,22.2464,25.0546,24.2397,19,25,18,21,27,28,24,28,20,25
0,0,0.00015949,2.49977,2.50171,2.50116,2.49935,2.50046,2.49885,2.49829,2.50058,2.50054,2.50167,22.5533,24.228,27.1918,29.181,30.8066,31.8505,31.0505,32.8874,39.8862,37.908,32,26,31,25,33,36,36,31,34,39
0,0,0.000104987,2.4993,2.49952,2.49952,2.49933,2.49921,2.50101,2.49922,2.50075,2.49899,2.50117,18.2628,19.1244,20.6412,21.6448,22.4122,22.9747,22.5612,23.4315,26.5587,25.7211,21,15,18,27,21,16,19,21,27,28
0,0,0.000191057,2.49984,2.49963,2.49938,2.50053,2.5024,2.50063,2.49869,2.50037,2.49827,2.50078,25.4801,27.6929,31.8113,34.7338,37.0849,38.6009,37.3948,40.0175,50.3195,47.4001,23,27,32,37,44,41,34,42,46,58
0,0,0.000194673,2.49997,2.49969,2.49889,2.50043,2.50042,2.49972,2.49973,2.50036,2.49952,2.50231,25.8419,28.1285,32.3789,35.4257,37.7978,39.4162,38.2378,40.9279,51.7553,48.7086,26,25,34,38,39,39,51,32,42,55
0,0,0.000114253,2.50016,2.49987,2.50043,2.50086,2.50041,2.49951,2.50141,2.50139,2.49924,2.49945,18.9446,19.9088,21.6452,22.8073,23.6812,24.2592,23.8761,24.8383,28.4596,27.4246,11,14,25,19,27,22,23,24,26,24
0,0,0.000160483,2.50122,2.50034,2.49871,2.50123,2.50067,2.50032,2.50012,2.50062,2.49837,2.50022,22.6728,24.2985,27.2611,29.3953,30.9916,32.0889,31.2894,33.0926,40.0944,38.1213,18,24,15,31,21,43,37,36,37,44
