# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code1_model
# start_datetime = 2023-04-16 11:12:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/qcz3xphu.json
# init = 2 (Default)
# random
#   seed = 39725
# output
#   file = /home/lab5/output/code1-20230416111236_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,alfa,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,2.00013,0.000246188,19.128,21.3006,25.4755,28.4881,30.9219,32.6349,31.4053,34.1976,46.0646,42.512,15,17,23,29,36,27,33,35,56,31
0,0,2.00011,0.000138912,12.6383,13.4293,14.8563,15.8235,16.5726,17.0845,16.7183,17.5414,20.7522,19.8333,9,14,10,13,16,19,16,18,23,13
0,0,1.9999,0.0001541,13.3992,14.3326,16.0317,17.1934,18.0987,18.7199,18.2753,19.2761,23.2273,22.0893,15,18,27,26,12,18,16,18,19,24
0,0,1.99985,0.000248821,19.3181,21.5371,25.8076,28.894,31.39,33.148,31.8859,34.7527,46.9616,43.3027,31,24,39,29,35,26,22,46,44,49
0,0,1.99988,0.000306924,24.1799,27.6506,34.5629,39.7307,44.0062,47.0658,44.8654,49.8921,72.33,65.4432,17,30,36,40,46,43,40,55,64,64
0,0,2.00007,0.00019783,15.8677,17.3005,19.9766,21.8538,23.3419,24.3755,23.6347,25.3091,32.1541,30.1458,20,10,22,30,18,19,25,32,33,31
0,0,1.99985,0.000265388,20.5949,23.1274,28.049,31.6406,34.564,36.6324,35.1468,38.5269,53.1159,48.7137,21,21,27,25,35,38,37,39,60,42
0,0,2.00008,0.000318183,25.2601,29.0283,36.5833,42.2687,46.9931,50.3845,47.9446,53.5244,78.6603,70.91,15,25,38,48,36,61,46,53,81,79
0,0,2.00001,0.000165697,14.0145,15.0669,16.9957,18.3236,19.363,20.0786,19.5662,20.7208,25.3209,23.9894,12,13,16,19,16,19,19,17,22,21
0,0,1.99989,0.000225698,17.6682,19.4996,22.9766,25.4558,27.4427,28.8333,27.8357,30.0966,39.5477,36.7423,14,17,30,21,21,27,30,28,37,32
0,0,2.00008,0.000249392,19.3653,21.5951,25.8878,28.9914,31.5018,33.2702,32.0007,34.8846,47.1725,43.4891,27,16,18,24,33,26,33,33,39,41
0,0,2.00019,0.000270659,21.0258,23.6658,28.8122,32.5793,35.6521,37.8292,36.2652,39.8255,55.2575,50.5908,17,35,25,29,42,45,44,33,46,50
0,0,2,0.000217461,17.1166,18.823,22.047,24.3347,26.1623,27.4383,26.5231,28.5958,37.2029,34.6568,17,17,23,29,22,30,27,30,41,41
0,0,1.99995,0.000192334,15.5325,16.8944,19.4298,21.2027,22.6051,23.5776,22.8807,24.4551,30.8632,28.9874,10,14,17,12,25,17,22,24,35,29
0,0,2.00005,0.00025396,19.7094,22.0227,26.4883,29.7254,32.3486,34.1987,32.8703,35.8893,48.8001,44.9226,18,23,33,26,28,37,28,29,57,39
0,0,1.99998,2.3134e-05,8.07963,8.16173,8.30016,8.38779,8.45266,8.49559,8.46499,8.53301,8.77525,8.70932,8,7,9,11,8,5,10,10,5,7
0,0,1.99984,0.000397558,34.3157,40.8266,54.5086,65.2907,74.5326,81.3127,76.423,87.6927,141.866,124.621,25,36,51,68,71,78,82,76,161,126
0,0,1.99995,0.000102055,10.9593,11.4591,12.3416,12.9269,13.3737,13.676,13.46,13.9438,15.7765,15.2602,10,5,14,16,16,15,11,11,14,15
0,0,1.99999,0.000133509,12.3758,13.1193,14.4565,15.3599,16.0582,16.5346,16.1938,16.9594,19.9328,19.0839,18,18,8,23,23,22,11,14,17,23
0,0,2.00006,8.86596e-05,10.4077,10.8189,11.5392,12.0131,12.3731,12.6157,12.4424,12.83,14.2829,13.876,7,9,11,12,9,11,14,13,6,15
0,0,1.99996,0.000145589,12.9666,13.8184,15.3612,16.4108,17.226,17.7841,17.3847,18.2829,21.8048,20.7941,17,14,13,19,15,20,18,23,19,20
0,0,2.00003,0.000211328,16.7164,18.3336,21.3782,23.5309,25.2465,26.4424,25.5849,27.5257,35.546,33.1796,9,26,16,13,26,14,28,29,32,41
0,0,1.99998,0.000189997,15.3933,16.726,19.2035,20.9335,22.3007,23.2482,22.5692,24.1028,30.3326,28.5108,15,15,13,22,20,30,19,19,37,15
0,0,2.00019,0.000178287,14.7156,15.908,18.1095,19.6363,20.8374,21.6671,21.0727,22.4136,27.81,26.2397,15,19,17,32,20,25,26,27,34,35
0,0,2.00009,0.000265937,20.6435,23.1875,28.1332,31.7434,34.6828,36.7627,35.2688,38.668,53.3458,48.9158,24,28,22,39,27,51,26,47,53,52
0,0,2.00006,0.000297542,23.3235,26.5622,32.9767,37.7462,41.6777,44.4839,42.4663,47.0712,67.4703,61.2331,18,30,32,40,38,43,44,45,66,78
0,0,2.00007,9.26915e-05,10.5713,11.0083,11.7756,12.2818,12.6668,12.9265,12.7409,13.1562,14.7177,14.2796,14,8,11,12,13,10,11,14,9,10
0,0,1.99995,0.000183485,15.0105,16.2637,18.5845,20.1989,21.4716,22.352,21.7212,23.1449,28.8986,27.2207,23,21,19,27,23,30,19,27,27,28
0,0,1.99994,0.000195749,15.7387,17.1443,19.7662,21.6032,23.0583,24.0683,23.3444,24.9803,31.6565,29.6995,22,23,12,19,20,34,12,30,34,30
0,0,1.99993,0.000123108,11.8876,12.5446,13.7192,14.5078,15.1149,15.5279,15.2326,15.8954,18.4486,17.7229,18,9,10,16,12,13,17,19,18,24
0,0,1.99999,0.000212869,16.8156,18.4549,21.5437,23.7297,25.4728,26.6885,25.8168,27.79,35.9543,33.5438,15,14,25,17,19,26,21,35,29,44
0,0,1.99993,0.000136554,12.5214,13.2913,14.6785,15.6173,16.3439,16.84,16.4851,17.2827,20.3878,19.5001,8,10,12,9,12,17,14,13,17,27
0,0,1.99999,0.000185753,15.1432,16.4237,18.7983,20.4523,21.7574,22.6607,22.0135,23.4748,29.3909,27.664,18,17,14,22,19,25,16,28,24,32
0,0,1.99999,0.000164671,13.9589,15.0004,16.9081,18.2207,19.2477,19.9545,19.4484,20.5887,25.1283,23.8149,11,16,15,17,21,20,18,22,30,26
0,0,2.00008,0.000209895,16.625,18.222,21.2259,23.3481,25.0384,26.2162,25.3717,27.2828,35.1713,32.8452,26,16,26,21,21,17,39,27,31,32
0,0,2.00003,8.16337e-05,10.1287,10.4966,11.1384,11.5589,11.8775,12.0917,11.9387,12.2807,13.5557,13.1997,10,8,13,8,18,8,11,10,14,17
0,0,1.99999,0.000261019,20.2531,22.7002,27.4436,30.8963,33.7019,35.6846,34.2607,37.4989,51.426,47.2311,22,27,31,29,30,44,37,36,58,46
0,0,2.0001,0.000223736,17.5383,19.3397,22.7557,25.1886,27.1369,28.4997,27.5221,29.7373,38.9829,36.2408,19,19,33,23,29,35,30,31,43,41
0,0,2.00004,0.000235809,18.3746,20.3691,24.1782,26.9103,29.1086,30.6513,29.5443,32.0558,42.6407,39.4856,23,21,17,28,24,22,26,28,53,37
0,0,1.99998,0.000163057,13.872,14.8965,16.7713,18.06,19.0677,19.7609,19.2646,20.3827,24.8283,23.543,16,15,13,20,20,13,17,12,27,31
0,0,1.99998,0.000225748,17.6731,19.5055,22.9843,25.4649,27.453,28.8444,27.8463,30.1085,39.5657,36.7585,16,19,26,29,24,29,29,29,37,31
0,0,2.00014,0.000160877,13.7578,14.7598,16.5911,17.8482,18.8305,19.5057,19.0223,20.1112,24.433,23.1846,14,15,16,18,19,18,18,16,25,22
0,0,2.0001,0.00014619,12.9984,13.8559,15.4096,16.4671,17.2886,17.851,17.4485,18.3538,21.9053,20.8858,12,12,17,17,28,21,16,17,22,19
0,0,1.99993,0.000232369,18.1301,20.0679,23.7611,26.4048,28.5291,30.0185,28.9498,31.3735,41.5597,38.5277,11,13,19,28,31,27,22,35,45,44
0,0,1.9999,8.50695e-06,7.63516,7.6636,7.71114,7.74098,7.76294,7.77741,7.7671,7.78999,7.87059,7.8488,4,8,13,6,11,5,4,11,8,7
0,0,1.99998,0.000168528,14.1683,15.2511,17.239,18.6097,19.6839,20.424,19.894,21.0886,25.8588,24.4764,18,10,23,17,8,15,19,21,40,16
0,0,1.99988,0.000221953,17.4141,19.1878,22.5478,24.9382,26.8513,28.1887,27.2293,29.4028,38.4614,35.7767,19,26,20,25,23,19,21,28,34,29
0,0,1.99997,0.000140558,12.7171,13.5227,14.9776,15.9646,16.7296,17.2525,16.8784,17.7195,21.0046,20.0638,17,14,12,10,16,21,13,13,25,17
0,0,2.00008,0.000294433,23.0456,26.21,32.466,37.1092,40.932,43.6583,41.6983,46.1702,65.9304,59.8962,19,22,37,38,43,39,45,36,70,64
0,0,2.00005,0.000195379,15.7179,17.1189,19.7316,21.5618,23.0113,24.0173,23.2963,24.9256,31.5731,29.6248,12,16,21,26,20,25,16,21,17,32
0,0,2.00002,0.000280517,21.8381,24.6861,30.2706,34.3819,37.7484,40.1401,38.4215,42.3376,59.448,54.2527,16,19,31,39,36,38,28,45,51,46
0,0,1.99992,0.000204524,16.281,17.8031,20.6572,22.6671,24.2647,25.3762,24.5794,26.3818,33.7894,31.61,15,27,34,19,18,36,24,21,33,39
0,0,1.99998,0.000178327,14.7149,15.9075,18.1094,19.6365,20.8379,21.6678,21.0734,22.4146,27.8125,26.2417,12,11,23,24,18,15,20,21,23,30
0,0,2,0.000325043,25.9362,29.8947,37.8635,43.8843,48.9009,52.5088,49.9126,55.8538,82.7679,74.4461,25,31,47,41,56,56,48,37,86,90
0,0,1.99999,0.000170961,14.3022,15.4116,17.4513,18.8597,19.9646,20.7262,20.1808,21.4105,26.331,24.9036,13,16,22,20,21,23,21,16,21,23
0,0,1.99991,1.76614e-05,7.91003,7.97132,8.07433,8.13933,8.18734,8.21907,8.19645,8.2467,8.42483,8.37646,3,7,10,10,13,8,9,10,11,11
0,0,1.99984,0.000207124,16.444,18.0018,20.9273,22.9906,24.6323,25.7754,24.9558,26.8099,34.446,32.1969,18,23,21,24,23,25,21,24,31,22
0,0,2.00005,0.000250127,19.4197,21.6628,25.9829,29.1075,31.6357,33.417,32.1382,35.0435,47.4294,43.7155,20,27,20,30,20,41,40,23,51,40
0,0,1.99996,0.000331009,26.5398,30.6703,39.0147,45.3412,50.6248,54.431,51.6916,57.9642,86.5174,77.6675,34,32,36,37,40,65,52,74,84,87
0,0,1.99999,0.000141269,12.7523,13.5644,15.0315,16.0272,16.7992,17.327,16.9493,17.7984,21.1163,20.1658,15,11,16,11,17,9,20,15,20,17
0,0,2,0.000192343,15.5339,16.896,19.4318,21.2049,22.6075,23.5802,22.8832,24.4579,30.867,28.9909,10,12,19,27,33,18,23,24,26,20
0,0,1.99998,0.000167462,14.1101,15.1814,17.1469,18.5013,19.5624,20.2931,19.7699,20.9492,25.6548,24.2918,16,15,19,17,21,19,26,23,19,16
0,0,1.99993,0.000236117,18.3945,20.3939,24.2131,26.9529,29.1577,30.7051,29.5946,32.1139,42.7339,39.5679,20,21,27,32,30,25,27,22,37,31
0,0,2,0.000279064,21.7156,24.532,30.0499,34.1088,37.4304,39.7893,38.0943,41.9559,58.8086,53.6946,27,17,42,38,41,47,42,33,50,56
0,0,1.99997,0.00026187,20.3194,22.783,27.5608,31.0402,33.8685,35.8676,34.4319,37.6974,51.7515,47.5168,24,18,33,37,28,35,36,40,62,39
0,0,2.00011,0.000138062,12.5968,13.3802,14.7929,15.7498,16.4908,16.997,16.6349,17.4488,20.6213,19.7138,15,13,20,24,13,19,22,20,17,17
0,0,2.00017,0.000356734,29.3189,34.265,44.4103,52.218,58.8046,63.5829,60.1412,68.042,104.771,93.2681,34,33,54,49,58,64,69,60,111,81
0,0,1.99998,0.000280043,21.7973,24.6349,30.1974,34.2914,37.6431,40.024,38.3131,42.2113,59.2366,54.0681,18,23,22,37,30,41,42,38,60,59
0,0,1.99991,0.000285911,22.2954,25.2626,31.0992,35.4097,38.9467,41.4633,39.6546,43.778,61.873,56.3666,21,29,27,35,31,43,29,46,65,52
0,0,2.00006,0.000296859,23.2621,26.4843,32.8637,37.6053,41.5126,44.3011,42.2963,46.8717,67.1288,60.9368,30,25,28,37,35,45,37,47,71,56
0,0,1.99992,0.000268051,20.8094,23.3955,28.4292,32.1082,35.106,37.2285,35.7039,39.1737,54.1819,49.6482,16,25,27,25,40,37,17,36,50,44
0,0,1.99994,0.000307732,24.257,27.7485,34.7057,39.9095,44.2161,47.2987,45.0817,50.1466,72.7702,65.8241,19,23,34,44,42,43,45,55,60,58
0,0,2.0001,0.000155959,13.4984,14.4504,16.1853,17.3729,18.299,18.9348,18.4796,19.5042,23.5551,22.3874,11,17,12,19,23,25,11,23,19,18
0,0,2.00003,0.000217865,17.1439,18.8564,22.0925,24.3894,26.2246,27.5062,26.5871,28.6687,37.316,34.7576,9,14,19,24,22,36,28,35,37,31
0,0,1.99997,0.00013239,12.3221,13.056,14.375,15.2655,15.9536,16.4229,16.0872,16.8413,19.7672,18.9322,9,16,13,10,13,17,15,24,20,25
0,0,2,0.000209414,16.5928,18.1829,21.1729,23.2847,24.9665,26.1381,25.298,27.1991,35.043,32.7305,22,27,22,21,19,29,21,27,42,27
0,0,2.00005,0.000385014,32.6996,38.6913,51.1888,60.966,69.3057,75.4028,71.0073,81.1255,129.265,114.017,28,38,39,55,57,73,57,80,128,113
0,0,1.99999,0.000322856,25.7179,29.6148,37.4494,43.3613,48.283,51.8205,49.2751,55.0988,81.4333,73.298,12,33,39,45,49,46,58,39,64,90
0,0,2.0001,9.5645e-05,10.6928,11.1492,11.9521,12.4825,12.8865,13.1592,12.9644,13.4006,15.0447,14.5829,13,14,13,11,10,16,12,15,9,20
0,0,1.99985,9.19524e-05,10.5388,10.9709,11.7294,12.2294,12.6097,12.8662,12.6829,13.0929,14.6338,14.2016,8,13,10,8,9,8,5,15,16,13
0,0,1.99999,0.000246236,19.1288,21.302,25.4779,28.4914,30.9261,32.6396,31.4096,34.2029,46.0743,42.5204,18,23,26,26,37,35,37,24,40,40
0,0,1.99995,0.000140915,12.7344,13.5433,15.0043,15.9956,16.7641,17.2895,16.9135,17.7586,21.0601,20.1145,9,17,13,19,11,14,14,14,17,32
0,0,2.00007,0.000201868,16.1172,17.6036,20.3862,22.3429,23.8964,24.9766,24.2023,25.9532,33.1338,31.0235,13,16,24,16,21,32,24,17,30,24
0,0,1.99987,0.00010858,11.2381,11.7842,12.7521,13.3965,13.8898,14.224,13.9851,14.5205,16.5592,15.9833,13,11,11,10,14,15,5,16,22,10
0,0,2.00006,0.00013878,12.6311,13.4209,14.8456,15.8111,16.5589,17.0699,16.7043,17.526,20.7306,19.8136,13,11,13,13,18,15,20,15,20,23
0,0,1.99996,0.000221222,17.3665,19.1292,22.4669,24.8406,26.7396,28.067,27.1149,29.2719,38.2562,35.5944,23,17,29,17,29,38,17,33,44,33
0,0,2.00004,0.00020992,16.6259,18.2232,21.2277,23.3503,25.041,26.2191,25.3744,27.286,35.1764,32.8497,12,14,13,22,24,28,21,35,31,30
0,0,1.99972,0.000181249,14.878,16.1044,18.3726,19.9483,21.1894,22.0474,21.4328,22.8199,28.4158,26.7854,14,6,20,17,23,20,17,25,26,26
0,0,1.99999,0.000175861,14.5754,15.7397,17.8863,19.3729,20.5413,21.3479,20.7702,22.0732,27.3074,25.7859,18,22,21,16,18,18,27,25,30,26
0,0,2.00012,0.000330405,26.4823,30.5958,38.9029,45.1989,50.4558,54.242,51.517,57.7563,86.1442,77.3477,27,22,36,45,56,47,39,50,90,63
0,0,2.0001,0.000243441,18.9255,21.0499,25.1254,28.0616,30.4311,32.0976,30.9015,33.6171,45.1323,41.6889,22,23,15,29,29,32,40,33,37,40
0,0,2.00008,0.000257805,20.0049,22.3905,27.0061,30.3594,33.0809,35.0023,33.6225,36.7595,50.2164,46.1685,20,19,32,27,28,38,33,34,51,37
0,0,1.99997,0.000206266,16.3917,17.9379,20.8399,22.8858,24.5129,25.6456,24.8336,26.6707,34.2315,32.0053,15,24,18,21,28,24,27,42,40,28
0,0,1.99988,8.24196e-05,10.1581,10.5306,11.1809,11.6072,11.9302,12.1475,11.9923,12.3392,13.6332,13.2718,5,15,20,12,17,16,13,12,14,17
0,0,1.99999,0.000292332,22.8572,25.9719,32.122,36.6811,40.4314,43.1045,41.1829,45.5664,64.9029,59.0032,22,28,27,37,41,46,46,60,62,66
0,0,1.99989,0.000198025,15.8767,17.3118,19.9925,21.8731,23.3641,24.3996,23.6574,25.3351,32.1947,30.182,16,21,23,21,18,23,22,28,32,32
0,0,2.00001,0.000274442,21.3313,24.0493,29.3598,33.2556,36.438,38.6951,37.0734,40.7664,56.8225,51.9595,26,17,33,29,27,28,36,43,47,48
0,0,1.99985,0.000212836,16.8111,18.4497,21.5372,23.7221,25.4644,26.6794,25.8081,27.7804,35.9404,33.5313,11,21,21,27,24,23,27,28,38,39
0,0,1.99999,0.000203206,16.1995,17.7038,20.5223,22.5056,24.0813,25.1771,24.3915,26.1682,33.4625,31.3176,13,20,21,15,17,32,33,27,39,23
0,0,1.99995,6.69744e-05,9.57034,9.85458,10.3463,10.6657,10.9062,11.0674,10.9524,11.2091,12.1553,11.8928,7,12,11,9,10,9,12,9,13,8
0,0,1.99984,0.000140727,12.7237,13.5307,14.9883,15.9772,16.7437,17.2678,16.8928,17.7357,21.0281,20.0852,9,13,13,7,15,14,18,22,17,18
0,0,1.99998,8.91516e-05,10.4267,10.841,11.5669,12.0446,12.4076,12.6522,12.4775,12.8683,14.3341,13.9235,12,9,7,11,13,16,18,8,16,14
0,0,1.9999,6.22068e-05,9.39523,9.65413,10.1008,10.3901,10.6076,10.7531,10.6492,10.8809,11.7315,11.496,11,12,9,11,7,19,10,8,9,10
0,0,1.99977,0.000175428,14.5479,15.7071,17.8436,19.3229,20.4853,21.2877,20.713,22.0092,27.2139,25.7012,17,16,16,14,25,19,20,20,28,17
0,0,2.00007,9.93204e-05,10.8454,11.3265,12.1746,12.7361,13.1644,13.4539,13.247,13.7102,15.4609,14.9684,15,13,8,15,11,11,16,14,13,15
0,0,1.99981,0.000318426,25.2768,29.0506,36.6179,42.3133,47.0466,50.4445,47.9999,53.5906,78.7808,71.013,27,27,45,64,41,53,49,47,87,74
0,0,2.0001,0.000360009,29.6902,34.7487,45.1445,53.1603,59.9311,64.8474,61.3059,69.4383,107.345,95.4581,29,33,36,65,63,53,68,54,102,96
0,0,2.00015,0.000382563,32.3945,38.2892,50.5666,60.1581,68.3314,74.3029,69.9983,79.9049,126.943,112.059,22,42,40,56,70,73,60,68,131,113
0,0,2.00015,0.00025457,19.7579,22.0828,26.5723,29.8279,32.4668,34.3282,32.9917,36.0294,49.0267,45.1223,20,26,21,33,38,35,29,34,57,59
0,0,1.99995,0.000125968,12.0199,12.7002,13.9182,14.7373,15.3687,15.7985,15.4911,16.1812,18.8455,18.0873,15,10,13,15,17,10,17,13,15,20
0,0,2.00008,0.000213676,16.8696,18.5207,21.6333,23.837,25.5949,26.8211,25.9418,27.9324,36.1738,33.7398,27,14,25,28,29,31,26,35,40,40
0,0,1.99997,0.000219865,17.2758,19.018,22.3143,24.6567,26.5296,27.8383,26.8997,29.0258,37.8724,35.2529,20,19,16,21,28,32,27,46,31,35
0,0,1.99998,0.0002595,20.1344,22.5522,27.2347,30.6399,33.4054,35.3588,33.956,37.1459,50.8484,46.7237,23,18,29,37,30,35,26,32,53,72
0,0,2.00003,0.000267284,20.75,23.3209,28.3228,31.9769,34.9535,37.0606,35.5471,38.9913,53.8797,49.3836,22,8,33,32,40,38,30,41,49,56
0,0,1.99998,6.76866e-05,9.597,9.88511,10.3837,10.7078,10.9518,11.1154,10.9986,11.2593,12.2202,11.9535,7,10,9,8,10,19,7,10,12,19
0,0,1.99998,0.000232284,18.125,20.0615,23.7521,26.3938,28.5164,30.0046,28.9368,31.3584,41.5355,38.5063,19,21,19,22,36,22,36,38,33,44
0,0,2.00001,0.000232846,18.1649,20.1106,23.82,26.4759,28.6105,30.1073,29.0333,31.4691,41.7104,38.6614,11,23,23,26,32,25,35,42,38,43
0,0,2.00012,0.000284865,22.2103,25.1547,30.9428,35.2149,38.7189,41.2113,39.4201,43.5033,61.407,55.9612,16,21,46,39,56,42,52,52,64,72
0,0,2.00007,0.000125376,11.994,12.6694,13.8785,14.6914,15.3177,15.7442,15.4392,16.1237,18.765,18.0135,8,11,17,16,15,19,18,14,19,17
0,0,2.00026,0.000249753,19.3957,21.6324,25.9394,29.0538,31.5735,33.3486,32.0742,34.9692,47.3075,43.6084,20,26,22,36,35,29,35,30,41,38
0,0,2.00002,0.000194413,15.6588,17.0473,19.6353,21.4472,22.8816,23.8768,23.1635,24.7753,31.346,29.421,23,21,16,21,24,14,33,31,38,23
0,0,2.00013,0.000181524,14.9,16.1301,18.4056,19.9867,21.2321,22.0932,21.4763,22.8684,28.4857,26.8489,18,16,16,19,22,24,23,25,31,25
0,0,1.99997,0.000152474,13.3162,14.2337,15.9023,17.042,17.9297,18.5385,18.1027,19.0834,22.9499,21.837,12,13,18,17,25,22,18,20,21,22
0,0,2.00007,0.000225522,17.6593,19.4883,22.9604,25.4358,27.4196,28.8078,27.8119,30.069,39.503,36.703,12,17,31,19,31,24,25,31,41,36
0,0,2.00013,0.000290819,22.7273,25.8072,31.8832,36.3834,40.0831,42.719,40.8243,45.1459,64.1864,58.3806,33,19,39,36,38,54,46,44,72,47
0,0,2.00001,0.000200339,16.0214,17.4872,20.229,22.1552,23.6837,24.7459,23.9845,25.706,32.7576,30.6865,17,15,19,21,20,27,28,25,38,32
0,0,1.99999,8.22069e-05,10.1508,10.5221,11.1701,11.5949,11.9167,12.1332,11.9786,12.3242,13.6131,13.2531,9,16,13,9,11,19,11,13,15,15
0,0,2.00015,0.000333083,26.7584,30.951,39.4311,45.8684,51.2488,55.1269,52.3356,58.7284,87.8785,78.836,24,26,33,42,45,50,53,59,75,90
0,0,1.99992,0.000187339,15.2352,16.535,18.9475,20.6296,21.9575,22.8771,22.2182,23.7061,29.7376,27.9758,17,18,19,24,22,24,24,30,28,28
0,0,1.99992,0.000245045,19.0398,21.1918,25.3242,28.3042,30.7107,32.4038,31.1885,33.9482,45.6653,42.1592,19,25,26,30,31,52,28,34,49,49
0,0,1.99992,0.000229927,17.9597,19.8581,23.471,26.0535,28.1267,29.5793,28.5371,30.9001,40.8118,37.8646,19,20,26,35,30,41,32,31,57,43
0,0,2.00016,0.000238069,18.538,20.5705,24.4574,27.249,29.4971,31.0758,29.9429,32.5138,43.3682,40.1297,15,22,19,24,22,30,29,26,60,47
0,0,1.99993,-5.12139e-06,7.24379,7.2276,7.20074,7.18401,7.17177,7.16373,7.16946,7.15676,7.11255,7.12444,6,9,5,6,4,6,10,6,4,5
0,0,2.00003,0.000240268,18.6938,20.7633,24.7262,27.576,29.873,31.4869,30.3286,32.9577,44.0775,40.7567,27,26,21,25,22,29,26,25,49,51
0,0,1.99996,0.000185411,15.1228,16.3991,18.7656,20.4136,21.7136,22.6135,21.9688,23.4243,29.3156,27.5962,20,19,11,15,22,21,29,25,36,25
0,0,1.99995,0.000139,12.6405,13.4321,14.8604,15.8284,16.5783,17.0907,16.7241,17.5481,20.7623,19.8424,10,15,25,16,12,16,20,19,21,22
