# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code4_model
# start_datetime = 2023-04-16 11:33:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/g6pj66bo.json
# init = 2 (Default)
# random
#   seed = 97827
# output
#   file = /home/lab5/output/code4-20230416113320_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
505.904,0.852758,0.00390868,8,255,0,-498.012,2.49889,2.50018,2.49901,2.49965,2.50155,2.50015,2.50131,2.49951,2.50111,2.50045,8.83386e-05,17.1183,17.8148,18.9743,19.7635,20.3921,20.7614,20.501,21.0994,23.5171,22.8346,21,16,19,22,21,21,19,24,30,24
507.764,0.997078,0.00390868,8,255,0,-502.639,2.49992,2.5004,2.49906,2.49817,2.49963,2.49992,2.49951,2.49928,2.49912,2.49887,0.000101896,18.0573,18.8884,20.3135,21.2565,22.0223,22.5258,22.1615,22.9513,25.9589,25.1044,18,21,22,27,24,18,19,16,33,20
507.187,0.963951,0.00390868,8,255,0,-503.105,2.49936,2.50087,2.50095,2.49807,2.49929,2.50058,2.50016,2.49927,2.49968,2.50107,0.000115583,19.0271,20.043,21.8018,22.9103,23.8382,24.481,24.0333,24.9917,28.755,27.7302,17,18,18,28,16,21,33,23,17,26
505.89,0.76632,0.00390868,8,255,0,-500.743,2.50053,2.49868,2.49904,2.5019,2.50067,2.49963,2.49906,2.50093,2.50033,2.49892,9.57055e-05,17.6412,18.3607,19.6908,20.6241,21.2658,21.6937,21.3601,22.1206,24.8214,24.0251,17,21,18,19,19,25,31,16,25,24
499.919,0.568781,0.00390868,8,255,0,-491.786,2.49943,2.50132,2.50064,2.49817,2.49939,2.49967,2.50095,2.49901,2.49874,2.50127,6.913e-05,15.9025,16.4213,17.256,17.7621,18.1981,18.4807,18.3059,18.7127,20.3398,19.937,22,15,21,14,20,22,19,24,13,15
507.192,0.973984,0.00390868,8,255,0,-494.637,2.50038,2.4992,2.49941,2.50097,2.50096,2.4999,2.499,2.50107,2.50006,2.49896,9.0362e-05,17.2783,17.953,19.1759,20.0103,20.6213,21.0112,20.6985,21.4,23.8484,23.1306,13,17,21,19,23,14,22,24,21,22
504.179,0.797805,0.00390868,8,255,0,-499.49,2.49969,2.50082,2.50042,2.49924,2.49887,2.49833,2.50102,2.49878,2.49973,2.50101,8.16772e-05,16.6967,17.3229,18.3753,19.0471,19.565,19.9073,19.7082,20.2277,22.3501,21.7909,20,16,11,18,20,19,22,20,16,19
505.045,0.916529,0.00390868,8,255,0,-498.303,2.50077,2.49954,2.50013,2.50055,2.50005,2.50167,2.49889,2.50056,2.5009,2.50017,7.89954e-05,16.5425,17.1024,18.1241,18.7937,19.2851,19.6533,19.3587,19.9285,21.9348,21.3615,18,14,13,27,23,20,21,18,27,19
502.325,0.905875,0.00390868,7,255,0,-496.494,2.50014,2.50025,2.50003,2.49946,2.50232,2.50082,2.50237,2.50022,2.49997,2.49993,7.97707e-05,16.5815,17.1717,18.1931,18.8532,19.4163,19.7287,19.5151,20.0181,22.0411,21.4743,14,14,20,18,20,21,17,16,26,15
507.486,0.981927,0.00390868,8,255,0,-499.746,2.50085,2.50071,2.49901,2.50044,2.49789,2.50081,2.49996,2.4998,2.50011,2.49962,0.000116716,19.1388,20.1376,21.8838,23.1076,23.9621,24.6545,24.189,25.1819,29.0105,27.9139,23,23,21,21,32,24,20,29,26,34
508.077,0.470217,0.00390868,8,255,0,-498.695,2.50053,2.49923,2.50012,2.4998,2.50134,2.49921,2.4995,2.50041,2.50113,2.49953,0.000122824,19.5896,20.643,22.5911,23.8791,24.9143,25.5392,25.0616,26.1734,30.3892,29.1497,27,20,24,30,27,27,20,26,30,40
506.524,0.982984,0.00390868,8,255,0,-501.735,2.5004,2.50085,2.49852,2.50017,2.4986,2.49795,2.49986,2.49983,2.49955,2.5008,0.000105424,18.3138,19.1859,20.6659,21.7149,22.4556,22.9652,22.6337,23.4738,26.6601,25.7917,15,27,17,19,29,27,22,23,25,27
500.663,0.985601,0.00390868,6,127,0,-495.823,2.50081,2.50097,2.49964,2.50067,2.49891,2.49575,2.4997,2.49979,2.49967,2.50044,0.000104555,18.2599,19.1166,20.5988,21.6224,22.3491,22.7948,22.5146,23.3463,26.4916,25.6234,17,17,27,13,30,26,28,29,19,36
504.519,0.999437,0.00390868,5,63,0,-496.86,2.50141,2.501,2.49964,2.50059,2.49889,2.50299,2.49979,2.50011,2.49953,2.50039,0.000112841,18.8651,19.8105,21.4751,22.6254,23.4518,24.1374,23.6404,24.5896,28.1705,27.1765,18,20,24,22,19,24,18,26,20,23
498.973,0.99722,0.00390868,8,255,0,-495.994,2.50156,2.49779,2.50132,2.50147,2.50027,2.49706,2.49955,2.50056,2.50216,2.49959,0.000109955,18.6587,19.5036,21.2014,22.2899,23.0933,23.5804,23.2373,24.1626,27.6454,26.6036,24,15,17,25,26,26,26,27,39,32
507.758,0.999993,0.00390868,8,255,0,-495.197,2.50071,2.50113,2.49919,2.49975,2.49948,2.49916,2.49946,2.49915,2.50042,2.50175,0.000109617,18.6185,19.5405,21.1202,22.2105,23.0299,23.582,23.1891,24.078,27.5279,26.597,13,16,22,16,25,21,19,31,29,32
505.72,0.968402,0.00390868,8,255,0,-501.416,2.50222,2.50029,2.49955,2.49972,2.50004,2.49868,2.50128,2.49939,2.50118,2.49882,0.00010855,18.5701,19.4347,21.015,22.0804,22.9002,23.4194,23.0861,23.9244,27.3313,26.3188,12,22,27,25,26,29,20,23,25,28
506.114,0.97815,0.00390868,8,255,0,-501.789,2.49889,2.49966,2.50227,2.50092,2.50038,2.499,2.49848,2.49982,2.49991,2.50024,0.000112883,18.8206,19.7875,21.536,22.638,23.4924,24.0473,23.6151,24.5887,28.1901,27.1804,22,28,15,36,26,18,22,21,27,32
502.689,0.999023,0.00390868,8,255,0,-497.084,2.50075,2.49901,2.49901,2.50056,2.49971,2.49764,2.50033,2.49855,2.49807,2.49814,0.000110435,18.6783,19.5678,21.2035,22.3284,23.145,23.6626,23.3211,24.1863,27.6309,26.6557,15,17,22,27,20,13,26,28,29,26
509.079,0.999995,0.00390868,8,255,0,-499.903,2.49993,2.50134,2.50019,2.49933,2.50076,2.499,2.49963,2.49983,2.50022,2.50101,0.000107271,18.4363,19.3483,20.8935,21.9175,22.747,23.2467,22.8754,23.7452,27.0468,26.1377,19,23,17,20,17,26,33,21,27,33
509.141,0.774641,0.00390868,8,255,0,-505.562,2.49997,2.50046,2.5009,2.49906,2.50044,2.50015,2.50076,2.50074,2.50112,2.50066,0.000109992,18.6317,19.5588,21.1963,22.2409,23.1024,23.6588,23.2704,24.1726,27.6243,26.639,19,21,21,23,21,25,20,28,27,28
